locality,street,rooms,area,price_total_zl,price_sqm_zl,owner_type,date_posted,photo_count,url,image_url
Lublin Czechów,ul. Harnasie,2,45,469000,10422,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-lublin-czechow-ul-harnasie-2-pokojowe-r6b1m5,https://s2.adresowa.pl/oi/3d/4d/3fb2c8_4896_cover@2x-2-pokojowe-mieszkanie-lublin-czechow-ul-harnasie.webp
Lublin,ul. Bursztynowa,2,23,304000,13217,Pośrednik,,19,https://adresowo.pl/o/mieszkanie-lublin-ul-bursztynowa-2-pokojowe-h1n4j7,https://s2.adresowa.pl/oi/4a/42/3f8258_4ca1_cover@2x-2-pokojowe-mieszkanie-lublin-ul-bursztynowa.webp
Lublin,Choiny,2,43,587250,13657,Pośrednik,,8,https://adresowo.pl/o/mieszkanie-lublin-choiny-2-pokojowe-43-m2-d1u1j5,https://s2.adresowa.pl/oi/7e/4b/3f817a_6a3a_cover@2x-2-pokojowe-mieszkanie-lublin-choiny.webp
Lublin Śródmieście,ul. Solna,2,45,534000,11867,bez pośredników,,11,https://adresowo.pl/o/mieszkanie-lublin-srodmiescie-ul-solna-2-pokojowe-v4n5r9,https://s2.adresowa.pl/oi/6f/39/3fb104_df8f_cover@2x-2-pokojowe-mieszkanie-lublin-srodmiescie-ul-solna.webp
Lublin Tatary,ul. Hutnicza,1,23,235000,10217,bez pośredników,,13,https://adresowo.pl/o/mieszkanie-lublin-tatary-ul-hutnicza-1-pokoj-x5b3l5,https://s2.adresowa.pl/oi/16/6b/3fa7ea_75e1_cover@2x-1-pokojowe-mieszkanie-lublin-tatary-ul-hutnicza.webp
Lublin,ul. Zbigniewa Herberta,3,48,410000,8542,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-lublin-ul-zbigniewa-herberta-3-pokojowe-e5q1r3,https://s2.adresowa.pl/oi/46/32/3faea2_b0a2_cover@2x-3-pokojowe-mieszkanie-lublin-ul-zbigniewa-herberta.webp
Lublin Czuby,ul. Rubinowa,3,45,499000,11089,Pośrednik,,11,https://adresowo.pl/o/mieszkanie-lublin-czuby-ul-rubinowa-3-pokojowe-l7m5w3,https://s2.adresowa.pl/oi/6f/6f/3f77ba_da9b_cover@2x-3-pokojowe-mieszkanie-lublin-czuby-ul-rubinowa.webp
Lublin Czuby,ul. Tymiankowa,2,36,419000,11639,Pośrednik,,15,https://adresowo.pl/o/mieszkanie-lublin-czuby-ul-tymiankowa-2-pokojowe-p6m0l9,https://s2.adresowa.pl/oi/3e/3d/3f6cf6_eab7_cover@2x-2-pokojowe-mieszkanie-lublin-czuby-ul-tymiankowa.webp
Lublin Ponikwoda,ul. Cynamonowa,3,52,580000,11154,bez pośredników,,16,https://adresowo.pl/o/mieszkanie-lublin-ponikwoda-ul-cynamonowa-3-pokojowe-p4a1f2,https://s2.adresowa.pl/oi/59/6c/3fabfa_88e8_cover@2x-3-pokojowe-mieszkanie-lublin-ponikwoda-ul-cynamonowa.webp
Lublin Kalinowszczyzna,ul. Stefana Okrzei,2,38,405000,10658,bez pośredników,,18,https://adresowo.pl/o/mieszkanie-lublin-kalinowszczyzna-ul-stefana-okrzei-2-pokojowe-u0s7c8,https://s2.adresowa.pl/oi/64/5c/3fa980_5381_cover@2x-2-pokojowe-mieszkanie-lublin-kalinowszczyzna-ul-stefana-okrzei.webp
Lublin Śródmieście,ul. Gliniana,3,57,498000,8737,Pośrednik,,19,https://adresowo.pl/o/mieszkanie-lublin-srodmiescie-ul-gliniana-3-pokojowe-t7e0j2,https://s2.adresowa.pl/oi/59/54/3f61e4_31e3_cover@2x-3-pokojowe-mieszkanie-lublin-srodmiescie-ul-gliniana.webp
Lublin Bronowice,ul. Skibińska,1,26,200000,7692,Pośrednik,,10,https://adresowo.pl/o/mieszkanie-lublin-bronowice-ul-skibinska-1-pokoj-p7b6b6,https://s2.adresowa.pl/oi/13/5e/3f4d36_565d_cover@2x-1-pokojowe-mieszkanie-lublin-bronowice-ul-skibinska.webp
Lublin LSM,ul. Pana Balcera 1,1,24,287500,11979,bez pośredników,,15,https://adresowo.pl/o/mieszkanie-lublin-lsm-ul-pana-balcera-1-pokoj-p9x5p3,https://s2.adresowa.pl/oi/50/4e/3f5fd4_2f7d_cover@2x-1-pokojowe-mieszkanie-lublin-lsm-ul-pana-balcera.webp
Lublin Czuby,ul. Kryształowa,3,70,768668,10981,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-lublin-czuby-ul-krysztalowa-3-pokojowe-o6a2c2,https://s2.adresowa.pl/oi/6b/60/3fa884_3400_cover@2x-3-pokojowe-mieszkanie-lublin-czuby-ul-krysztalowa.webp
Lublin Czechów Południowy,ul. Niccolo Paganiniego,2,48,539990,11250,bez pośredników,,7,https://adresowo.pl/o/mieszkanie-lublin-czechow-poludniowy-ul-niccolo-paganiniego-2-pokojowe-b4w9u3,https://s2.adresowa.pl/oi/7f/6c/3fa69e_3fd3_cover@2x-2-pokojowe-mieszkanie-lublin-czechow-poludniowy-ul-niccolo-paganiniego.webp
Lublin Węglin,ul. Jantarowa,3,50,615000,12300,bez pośredników,,7,https://adresowo.pl/o/mieszkanie-lublin-weglin-ul-jantarowa-3-pokojowe-k4m5r1,https://s2.adresowa.pl/oi/74/11/3fa4e6_5fc2_cover@2x-3-pokojowe-mieszkanie-lublin-weglin-ul-jantarowa.webp
Lublin Węglin,ul. Jemiołuszki,3,51,615000,12059,Pośrednik,,15,https://adresowo.pl/o/mieszkanie-lublin-weglin-ul-jemioluszki-3-pokojowe-l7t7h5,https://s2.adresowa.pl/oi/73/5c/3f4c1c_f078_cover@2x-3-pokojowe-mieszkanie-lublin-weglin-ul-jemioluszki.webp
Lublin Sławin,ul. Kwitnąca,2,36,431732,11993,Pośrednik,,4,https://adresowo.pl/o/mieszkanie-lublin-slawin-ul-kwitnaca-2-pokojowe-j9l4t7,https://s2.adresowa.pl/oi/72/74/3f40e2_2748_cover@2x-2-pokojowe-mieszkanie-lublin-slawin-ul-kwitnaca.webp
Lublin Śródmieście,ul. Probostwo,3,84,950000,11310,bez pośredników,,11,https://adresowo.pl/o/mieszkanie-lublin-srodmiescie-ul-probostwo-3-pokojowe-m9q1l8,https://s2.adresowa.pl/oi/45/61/3fa492_68c2_cover@2x-3-pokojowe-mieszkanie-lublin-srodmiescie-ul-probostwo.webp
Lublin LSM,ul. Pana Balcera,2,48,525000,10938,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-lublin-lsm-ul-pana-balcera-2-pokojowe-q6j0f9,https://s2.adresowa.pl/oi/61/4a/3fa386_3b81_cover@2x-2-pokojowe-mieszkanie-lublin-lsm-ul-pana-balcera.webp
Lublin Czechów Południowy,ul. Karola Lipińskiego,4,62,550000,8871,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-lublin-czechow-poludniowy-ul-karola-lipinskiego-4-pokojowe-w8q3w8,https://s2.adresowa.pl/oi/3e/1e/3fa10a_2828_cover@2x-4-pokojowe-mieszkanie-lublin-czechow-poludniowy-ul-karola-lipinskiego.webp
Lublin Bronowice,ul. Wrońska,4,58,929000,16017,Pośrednik,,20,https://adresowo.pl/o/mieszkanie-lublin-bronowice-ul-wronska-4-pokojowe-n6t4b2,https://s2.adresowa.pl/oi/50/73/3f255c_8fa9_cover@2x-4-pokojowe-mieszkanie-lublin-bronowice-ul-wronska.webp
Lublin Wieniawa,ul. Puławska 13,3,55,612000,11127,Pośrednik,,17,https://adresowo.pl/o/mieszkanie-lublin-wieniawa-ul-pulawska-3-pokojowe-u0i0b3,https://s2.adresowa.pl/oi/71/24/3f0630_9337_cover@2x-3-pokojowe-mieszkanie-lublin-wieniawa-ul-pulawska.webp
Lublin LSM,ul. Grażyny,2,54,494000,9148,bez pośredników,,7,https://adresowo.pl/o/mieszkanie-lublin-lsm-ul-grazyny-2-pokojowe-b8b2e6,https://s2.adresowa.pl/oi/3f/27/3fa084_e344_cover@2x-2-pokojowe-mieszkanie-lublin-lsm-ul-grazyny.webp
Lublin LSM,ul. Leszka Czarnego,3,54,505000,9352,bez pośredników,,13,https://adresowo.pl/o/mieszkanie-lublin-lsm-ul-leszka-czarnego-3-pokojowe-e8x1r8,https://s2.adresowa.pl/oi/1a/11/3fa078_2c9c_cover@2x-3-pokojowe-mieszkanie-lublin-lsm-ul-leszka-czarnego.webp
Lublin Dziesiąta,ul. Zbigniewa Herberta,3,47,399000,8489,bez pośredników,,12,https://adresowo.pl/o/mieszkanie-lublin-dziesiata-ul-zbigniewa-herberta-3-pokojowe-k3c0v4,https://s2.adresowa.pl/oi/74/52/3f9ebe_5cb5_cover@2x-3-pokojowe-mieszkanie-lublin-dziesiata-ul-zbigniewa-herberta.webp
Lublin,ul. Targowa,2,40,510000,12750,Pośrednik,,4,https://adresowo.pl/o/mieszkanie-lublin-ul-targowa-2-pokojowe-t7w8q1,https://s2.adresowa.pl/oi/39/40/3f0624_617d_cover@2x-2-pokojowe-mieszkanie-lublin-ul-targowa.webp
Lublin,ul. Targowa,3,44,539000,12250,Pośrednik,,5,https://adresowo.pl/o/mieszkanie-lublin-ul-targowa-3-pokojowe-i3w2z4,https://s2.adresowa.pl/oi/50/7f/3f0612_fd60_cover@2x-3-pokojowe-mieszkanie-lublin-ul-targowa.webp
Lublin Czechów,ul. Koncertowa,4,72,900000,12500,bez pośredników,,18,https://adresowo.pl/o/mieszkanie-lublin-czechow-ul-koncertowa-4-pokojowe-t7z9b9,https://s2.adresowa.pl/oi/4e/32/3f9ab0_989d_cover@2x-4-pokojowe-mieszkanie-lublin-czechow-ul-koncertowa.webp
Lublin Wrotków,ul. Ks. Wincentego Granata,2,39,485000,12436,bez pośredników,,1,https://adresowo.pl/o/mieszkanie-lublin-wrotkow-ul-ks-wincentego-granata-2-pokojowe-y6x2s3,https://s2.adresowa.pl/oi/16/16/3f98ca_4d4b_cover@2x-2-pokojowe-mieszkanie-lublin-wrotkow-ul-ks-wincentego-granata.webp
Lublin Czechów,ul. Operowa,3,59,799000,13542,bez pośredników,,14,https://adresowo.pl/o/mieszkanie-lublin-czechow-ul-operowa-3-pokojowe-l2d1c4,https://s2.adresowa.pl/oi/24/7a/3f9552_52e9_cover@2x-3-pokojowe-mieszkanie-lublin-czechow-ul-operowa.webp
Lublin Śródmieście,ul. Targowa,1,34,420000,12353,Pośrednik,,7,https://adresowo.pl/o/mieszkanie-lublin-srodmiescie-ul-targowa-1-pokoj-q8c7i1,https://s2.adresowa.pl/oi/2d/50/3f060e_5b53_cover@2x-1-pokojowe-mieszkanie-lublin-srodmiescie-ul-targowa.webp
Lublin,ul. Mirosława Dereckiego,3,45,615000,13667,Pośrednik,,15,https://adresowo.pl/o/mieszkanie-lublin-ul-miroslawa-dereckiego-3-pokojowe-r4e0x9,https://s2.adresowa.pl/oi/39/4a/3f005e_9bb9_cover@2x-3-pokojowe-mieszkanie-lublin-ul-miroslawa-dereckiego.webp
Lublin Czechów Południowy,ul. Młodej Polski,2,48,489000,10188,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-lublin-czechow-poludniowy-ul-mlodej-polski-2-pokojowe-x4q6e1,https://s2.adresowa.pl/oi/43/1a/3f93e8_6480_cover@2x-2-pokojowe-mieszkanie-lublin-czechow-poludniowy-ul-mlodej-polski.webp
Lublin Bronowice,ul. Puchacza,2,51,410000,8039,bez pośredników,,9,https://adresowo.pl/o/mieszkanie-lublin-bronowice-ul-puchacza-2-pokojowe-y7k0p0,https://s2.adresowa.pl/oi/2b/6c/3f925a_7425_cover@2x-2-pokojowe-mieszkanie-lublin-bronowice-ul-puchacza.webp
Lublin Śródmieście,ul. Głęboka,2,51,490000,9608,bez pośredników,,10,https://adresowo.pl/o/mieszkanie-lublin-srodmiescie-ul-gleboka-2-pokojowe-o1j7q3,https://s2.adresowa.pl/oi/43/77/3f916e_c483_cover@2x-2-pokojowe-mieszkanie-lublin-srodmiescie-ul-gleboka.webp
Lublin,ul. Czesława Strzeszewskiego,3,70,850000,12143,Pośrednik,,14,https://adresowo.pl/o/mieszkanie-lublin-ul-czeslawa-strzeszewskiego-3-pokojowe-h0d0z7,https://s2.adresowa.pl/oi/29/2a/3efebe_ddac_cover@2x-3-pokojowe-mieszkanie-lublin-ul-czeslawa-strzeszewskiego.webp
Lublin,Sławin,4,85,875000,10294,Pośrednik,,9,https://adresowo.pl/o/mieszkanie-lublin-slawin-4-pokojowe-85-m2-y5c9n7,https://s2.adresowa.pl/oi/6c/12/3ef1b6_e03a_cover@2x-4-pokojowe-mieszkanie-lublin-slawin.webp
Lublin LSM,ul. Skrzetuskiego,4,72,699000,9708,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-lublin-lsm-ul-skrzetuskiego-4-pokojowe-k0o6s0,https://s2.adresowa.pl/oi/72/4d/3f8eb0_3a44_cover@2x-4-pokojowe-mieszkanie-lublin-lsm-ul-skrzetuskiego.webp
Lublin Felin,ul. Generała Stanisława Skalskiego,2,50,535000,10700,bez pośredników,,10,https://adresowo.pl/o/mieszkanie-lublin-felin-ul-generala-stanislawa-skalskiego-2-pokojowe-t4h1c7,https://s2.adresowa.pl/oi/23/29/3f8e02_fe62_cover@2x-2-pokojowe-mieszkanie-lublin-felin-ul-generala-stanislawa-skalskiego.webp
Lublin LSM,ul. Juliana Ochockiego,4,62,565000,9113,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-lublin-lsm-ul-juliana-ochockiego-4-pokojowe-u9c1t5,https://s2.adresowa.pl/oi/49/14/3f8c54_2d39_cover@2x-4-pokojowe-mieszkanie-lublin-lsm-ul-juliana-ochockiego.webp
Lublin,Sławin,4,83,751434,9053,Pośrednik,,9,https://adresowo.pl/o/mieszkanie-lublin-slawin-4-pokojowe-83-m2-y3q0l2,https://s2.adresowa.pl/oi/15/52/3ef18c_662a_cover@2x-4-pokojowe-mieszkanie-lublin-slawin.webp
Lublin Śródmieście,ul. Krzemieniecka,2,37,345084,9327,Pośrednik,,8,https://adresowo.pl/o/mieszkanie-lublin-srodmiescie-ul-krzemieniecka-2-pokojowe-s9o4k0,https://s2.adresowa.pl/oi/23/18/3ee59a_df98_cover@2x-2-pokojowe-mieszkanie-lublin-srodmiescie-ul-krzemieniecka.webp
Lublin Wieniawa,ul. ks. Jerzego Popiełuszki 28,3,63,839000,13317,bez pośredników,,17,https://adresowo.pl/o/mieszkanie-lublin-wieniawa-ul-ks-jerzego-popieluszki-3-pokojowe-e5i9f0,https://s2.adresowa.pl/oi/49/72/3f8a68_d012_cover@2x-3-pokojowe-mieszkanie-lublin-wieniawa-ul-ks-jerzego-popieluszki.webp
Lublin Kalinowszczyzna,ul. Franciszka Kleeberga,2,47,420000,8936,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-lublin-kalinowszczyzna-ul-franciszka-kleeberga-2-pokojowe-g9a5o3,https://s2.adresowa.pl/oi/20/5f/3f8782_5406_cover@2x-2-pokojowe-mieszkanie-lublin-kalinowszczyzna-ul-franciszka-kleeberga.webp
Lublin Ponikwoda,ul. Nagietkowa,2,41,450000,10976,bez pośredników,,3,https://adresowo.pl/o/mieszkanie-lublin-ponikwoda-ul-nagietkowa-2-pokojowe-q2t2m2,https://s2.adresowa.pl/oi/71/24/3f8756_3312_cover@2x-2-pokojowe-mieszkanie-lublin-ponikwoda-ul-nagietkowa.webp
Lublin,ul. Kazimierza Tumidajskiego 10,4,57,590000,10351,Pośrednik,,13,https://adresowo.pl/o/mieszkanie-lublin-ul-kazimierza-tumidajskiego-4-pokojowe-b5c1c6,https://s2.adresowa.pl/oi/1f/37/3ecfc8_9825_cover@2x-4-pokojowe-mieszkanie-lublin-ul-kazimierza-tumidajskiego.webp
Lublin Czuby,ul. Rycerska,4,70,570000,8143,Pośrednik,,12,https://adresowo.pl/o/mieszkanie-lublin-czuby-ul-rycerska-4-pokojowe-r2w6u2,https://s2.adresowa.pl/oi/23/3b/3eb5e2_95fb_cover@2x-4-pokojowe-mieszkanie-lublin-czuby-ul-rycerska.webp
Lublin LSM,ul. Rymwida,3,48,527000,10979,bez pośredników,,5,https://adresowo.pl/o/mieszkanie-lublin-lsm-ul-rymwida-3-pokojowe-n2y7d7,https://s2.adresowa.pl/oi/1c/66/3f8612_42be_cover@2x-3-pokojowe-mieszkanie-lublin-lsm-ul-rymwida.webp
Lublin Bronowice,ul. Składowa,2,44,150000,3409,bez pośredników,,7,https://adresowo.pl/o/mieszkanie-lublin-bronowice-ul-skladowa-2-pokojowe-o1a6s6,https://s2.adresowa.pl/oi/56/45/3f8524_c3e7_cover@2x-2-pokojowe-mieszkanie-lublin-bronowice-ul-skladowa.webp
Lublin Śródmieście,ul. Witolda Chodźki,3,66,689000,10439,bez pośredników,,12,https://adresowo.pl/o/mieszkanie-lublin-srodmiescie-ul-witolda-chodzki-3-pokojowe-x1n7h8,https://s2.adresowa.pl/oi/24/2f/3f8488_4938_cover@2x-3-pokojowe-mieszkanie-lublin-srodmiescie-ul-witolda-chodzki.webp
Lublin Wrotków,ul. Jacka Woronieckiego,3,83,799000,9627,Pośrednik,,12,https://adresowo.pl/o/mieszkanie-lublin-wrotkow-ul-jacka-woronieckiego-3-pokojowe-e0h2t5,https://s2.adresowa.pl/oi/34/7c/3ea1e6_95af_cover@2x-3-pokojowe-mieszkanie-lublin-wrotkow-ul-jacka-woronieckiego.webp
Lublin Śródmieście,ul. Ogrodowa,2,72,1023660,14218,Pośrednik,,13,https://adresowo.pl/o/mieszkanie-lublin-srodmiescie-ul-ogrodowa-2-pokojowe-f2t4f5,https://s2.adresowa.pl/oi/31/1d/3e8d1c_4432_cover@2x-2-pokojowe-mieszkanie-lublin-srodmiescie-ul-ogrodowa.webp
Lublin,ul. Karola Lipińskiego,3,48,520000,10833,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-lublin-ul-karola-lipinskiego-3-pokojowe-l2t5x1,https://s2.adresowa.pl/oi/63/6a/3f8080_e9b6_cover@2x-3-pokojowe-mieszkanie-lublin-ul-karola-lipinskiego.webp
Lublin Czuby,ul. Kaczeńcowa,1,39,425000,10897,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-lublin-czuby-ul-kaczencowa-1-pokoj-y0w2t3,https://s2.adresowa.pl/oi/33/3c/3f8020_f260_cover@2x-1-pokojowe-mieszkanie-lublin-czuby-ul-kaczencowa.webp
