locality,street,rooms,area,price_total_zl,price_sqm_zl,owner_type,date_posted,photo_count,url,image_url,city_district,full_address,floor,year_built,building_type,price_per_sqm_detailed,description_text,has_basement,has_parking,kitchen_type,window_type,ownership_type,equipment,latitude,longitude
Szczecin Drzetowo,ul. Rugiańska,2,40,439000,10975,bez pośredników,,23,https://adresowo.pl/o/mieszkanie-szczecin-drzetowo-ul-rugianska-2-pokojowe-t5j5m1,https://s2.adresowa.pl/oi/6b/38/3da6f8_2bc4_cover@2x-2-pokojowe-mieszkanie-szczecin-drzetowo-ul-rugianska.webp,Szczecin Drzetowo,Rugiańska,3,1967,blok,,"Oferuję do sprzedaży jasne i słoneczne 2-pokojowe mieszkanie o powierzchni 40,2 m2 położone na 3 piętrze czteropiętrowego budynku w zielonej i dobrze skomunikowanej części Szczecina na Osiedlu Drzetowo przy ul. Rugiańskiej. Mieszkanie składa się z: pokoju z wyjściem na balkon z ładnym widokiem na panoramę miasta, sypialni, oddzielnej kuchni, łazienki , WC oraz korytarza. Ekspozycja południowa zapewnia naturalne światło w ciągu dnia. Stan mieszkania idealny po generalnym remoncie w 2025 roku. Wymienione zostały wszystkie instalacje na nowe. Nowa zabudowa kuchni wraz z wysokiej jakości sprzętem AGD firmy Electrolux. Meble w pokoju i sypialni nowe. Do mieszkania przynależy piwnica. Budynek w którym znajduje się mieszkanie zadbany, klatka schodowa czysta, a teren przylegający zagospodarowany. Dodatkowym atutem jest nowoczesny plac zabaw dla dzieci. Dostępne miejsca parkingowe bezpośrednio przed budynkiem, bez strefy płatnego parkowania. Nieruchomość bardzo dobrze zlokalizowana, w pobliżu przystanki tramwajowe i autobusowe jak również przystanek nowo powstającej SKM gwarantujące bezproblemowy dojazd do centrum miasta. W niedalekiej odległości Fabryka Wody. W pobliżu znajdują się również liczne sklepy (Lidl, Biedronka, Żabka), restauracja Vulkan. W sąsiedztwie jeden z wydziałów Politechniki Morskiej. Ogrzewanie i ciepła woda z sieci miejskiej. Czynsz do spółdzielni wynosi 530 zł. Mieszkanie własnościowe bez obciążeń. Dla zainteresowanych więcej info pod nr: [numer]",tak,,osobna,drewniane,spółdzielcze własnościowe,,53.450788,14.570717
Szczecin Zdroje,ul. Młodzieży Polskiej,2,49,470000,9592,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-szczecin-zdroje-ul-mlodziezy-polskiej-2-pokojowe-g6r6g0,https://s2.adresowa.pl/oi/64/5f/3da532_eb60_cover@2x-2-pokojowe-mieszkanie-szczecin-zdroje-ul-mlodziezy-polskiej.webp,Szczecin Zdroje,Młodzieży Polskiej,10,1937,blok,,"Sprzedam słoneczne mieszkanie 2-pokojowe z balkonem - Szczecin Zdroje. Na sprzedaż mieszkanie o powierzchni 49,1 m², położone na 10. piętrze w 12-piętrowym bloku po termomodernizacji, przy ul. Młodzieży Polskiej w dzielnicy Zdroje (Szczecin). Układ mieszkania: * 2 ustawne pokoje * oddzielna kuchnia * łazienka * osobne WC * balkon * do mieszkania przynależy piwnica Mieszkanie jest jasne i słoneczne, z ładnym widokiem. Lokalizacja: * ok. 5 minut do komunikacji miejskiej i SKM * w pobliżu liczne sklepy: Biedronka, Lidl, Selgros * blisko szkoła podstawowa i przedszkole * spokojna i dobrze skomunikowana okolica Dodatkowe informacje: * czynsz: ok. 860 zł * forma własności: spółdzielczo-własnościowe",tak,,osobna,,spółdzielcze własnościowe,,53.381703,14.635341
Szczecin Centrum,ul. Bolesława Krzywoustego,2,76,540000,7105,Pośrednik,,17,https://adresowo.pl/o/mieszkanie-szczecin-centrum-ul-boleslawa-krzywoustego-2-pokojowe-h3q5i8,https://s2.adresowa.pl/oi/1d/36/3db086_ae26_cover@2x-2-pokojowe-mieszkanie-szczecin-centrum-ul-boleslawa-krzywoustego.webp,Szczecin Centrum,Bolesława Krzywoustego,1,1900,kamienica,,"Oferujemy do sprzedaży przestronne dwupokojowe mieszkanie w ścisłym Centrum u zbiegu ulic Krzywoustego i Wojska Polskiego. Mieszkanie usytuowane jest na wygodnym pierwszym piętrze w odnowionej secesyjnej kamienicy. W skład mieszkania wchodzą : dwa duże jasne rozkładowe pokoje, duża widna kuchnia, łazienka , odrębna toaleta oraz przedpokój. W mieszkanie częściowo zachowane zostały klimatyczne elementy pierwotnego wystroju takie jak stolarka drzwiowa oraz drewniane podłogi w pokojach. Oferta skierowana zarówno do miłośników kamienicznego klimatu jak i osób chcących zainwestować. Ze względu na doskonałą lokalizację mieszkanie świetnie nadaje się zarówno na cele mieszkaniowe jak i komercyjne - lokal biurowy. Zapraszam na prezentację.",tak,,,,własność,,53.426935,14.538776
Szczecin Pomorzany,ul. 9 Maja,1,29,299000,10310,Pośrednik,,9,https://adresowo.pl/o/mieszkanie-szczecin-pomorzany-ul-9-maja-1-pokoj-t9y9b2,https://s2.adresowa.pl/oi/3e/5e/3db082_bd11_cover@2x-1-pokojowe-mieszkanie-szczecin-pomorzany-ul-9-maja.webp,Szczecin Pomorzany,9 Maja,8,1970,blok,,"Oferujemy Państwu na sprzedaż kompaktową, bardzo funkcjonalną i zadbaną kawalerkę z pięknym widokiem . Nieruchomość znajduje się w Szczecinie w dzielnicy Pomorzany przy ulicy 9 Maja. Mieszkanie usytuowane jest na 8 piętrze w wysokim bloku z płyty z lat 70tych i mimo niedużego metrażu zostało przemyślanie zaaranżowane. Lokal składa się z 1 pokoju, kuchni w formie wyodrębnionego aneksu, przedpokoju z szafą oraz łazienki. Ekspozycja okien wschodnia. Klatka schodowa odświeżona, 2 windy. Do mieszkania przynależy piwnica uwzględniona w księdze jako pomieszczenie przynależne : powierzchnia łączna w Księdze Wieczystej 30,64m2 (mieszkanie + piwnica). W mieszkaniu można zamieszkać bez większych nakładów finansowych. Czynsz: ok. 400 zł (z zaliczkami na wodę i ogrzewanie). Cicha, zielona i spokojna część Pomorzan. Okolica świetnie skomunikowana z całym miastem, liczne linie tramwajowe i autobusowe. W pobliżu znajdują się sklepy, centrum Handlowe Molo, szpital oraz inne punkty usługowe. Oferta ta to świetny wybór na pierwsze mieszkanie, np. dla przyszłego studenta PUM, lub jako zakup inwestycyjny. Oferta na wyłączność. Do ceny mieszkania należy doliczyć opłaty notarialne oraz prowizję biura. Zapraszamy na prezentację .",tak,,,,własność,,,
Szczecin Warszewo,ul. Złotowska 101,4,68,799999,11765,bez pośredników,,15,https://adresowo.pl/o/mieszkanie-szczecin-warszewo-ul-zlotowska-4-pokojowe-f5m5m0,https://s2.adresowa.pl/oi/60/44/3d3a7c_285b_cover@2x-4-pokojowe-mieszkanie-szczecin-warszewo-ul-zlotowska.webp,Szczecin Warszewo,Złotowska 101,3,2011,blok,,"Mieszkanie bardzo ciche, jasne i słoneczne. 68,9m2 powierzchni użytkowej, 90 metrów po podłodze. Na zamkniętym osiedlu, z małym stawem, dwoma placami zabaw. Bardzo blisko Szkoła Podstawowa nr 7 (nie trzeba przekraczać żadnej ulicy). Niedaleko nowo powstały park na Złotowskiej. Na pierwszym poziomie przedpokój z szafą z zabudowie, łazienka z prysznicem, salon z otwartą kuchnią (zmywarka, kuchenka i lodówka w zabudowie w cenie) i osobny pokój. Drugi poziom (antresola) to dwa pokoje, jeden pokój z bardzo dużą szafą z zabudowie i zabudowanym skosem, drugi pokój to otwarta przestrzeń. Na tym poziomie znajduje się również druga pełna łazienka z dużą wanną. Możliwość dokupienia garażu z osobną księgą wieczystą pod budynkiem w cenie 120000 (pierwszeństwo zakupu garażu ma kupujący mieszkanie, nie sprzedajemy w chwili obecnej garażu osobno). Przestronny balkon, klatka schodowa zadbana. Pośrednikom zdecydowanie dziękujemy, oferta bezpośrednia.",,tak,aneks,drewniane,własność,"Wyposażenie: kuchenka, lodówka, zmywarka",53.464991,14.541095
Szczecin Bukowe,ul. Czerwona,2,49,480000,9796,bez pośredników,,13,https://adresowo.pl/o/mieszkanie-szczecin-bukowe-ul-czerwona-2-pokojowe-p4w3p2,https://s2.adresowa.pl/oi/79/42/3da3d2_c79b_cover@2x-2-pokojowe-mieszkanie-szczecin-bukowe-ul-czerwona.webp,Szczecin Bukowe,Czerwona,4,1992,blok,,"Oferuję na sprzedaż słoneczne i funkcjonalne mieszkanie o powierzchni 49,5m2, położone na czwartym, ostatnim piętrze niskiego, ocieplonego budynku. Znajduje się ono na cichym i zielonym Osiedlu Bukowym w Szczecinie. Układ i wyposażenie mieszkania: - przestronny salon z wyjściem na duży balkon - osobna i widna kuchnia - sypialnia - łazienka z wanną - oddzielne WC - przedpokój z pojemną szafą w zabudowie. Do mieszkania przynależy piwnica. Ogrzewanie i ciepła woda z sieci miejskiej, co roku są duże zwroty z tytułu ogrzewania. W pokojach są panele, a w przedpokoju, łazience, WC, kuchni oraz na balkonie są kafle. Ściany są malowane. Kuchnia w wyposażeniu ma: meble kuchenne, zmywarkę, piekarnik, lodówkę, płytę gazową oraz mikrofalę. Położenie na ostatniej kondygnacji to duży atut. Zapewnia więcej prywatności i spokoju. Brak odgłosów z góry, a także doskonałe doświetlenie wnętrz. Mieszkanie oferuje piękne widoki na okolicę. Z balkonu można podziwiać piękną panoramę Puszczy Bukowej, co daje poczucie swobody, przestrzeni i prywatności. Ekspozycja okien zapewnia doskonałe doświetlenie wnętrz przez cały dzień. Poranne słońce w salonie, a popołudniu w sypialni i kuchni. Dzięki temu mieszkanie jest jasne, przyjemne i pełne naturalnego światła. Położenie mieszkania pozwala podziwiać przez cały rok wschody i zachody słońca. Mieszkanie jest funkcjonalne i gotowe do zamieszkania. To idealna propozycja dla rodziny, singla lub jako inwestycji pod wynajem. Atuty lokalizacji - Osiedle Bukowe: Osiedle Bukowe to jedno z najbardziej zielonych i spokojnych miejsc w Szczecinie. Bliskość Puszczy Bukowej sprawia, że jest to doskonała lokalizacja dla osób, które cenią świeże powietrze, kontakt z naturą i aktywny wypoczynek. W okolicy znajdują się liczne ścieżki spacerowe i rowerowe, a także place zabaw, siłownie plenerowe i tereny rekreacyjne, idealne na rodzinne spacery czy weekendowy relaks na łonie natury. Infrastruktura i komunikacja: W sąsiedztwie znajduje się pełna infrastruktura: sklepy, szkoła, lokale gastronomiczne, przychodnia, apteka, poczta, przedszkola, place zabaw. Osiedle jest doskonale skomunikowane z centrum miasta - niedaleko znajduje się pętla autobusowa, co gwarantuje szybki i wygodny dojazd do wszystkich części Szczecina. Pod blokiem dostępne są liczne miejsca parkingowe dla mieszkańców. To mieszkanie może stać się Twoim nowym, przytulnym miejscem do życia. W otoczeniu zieleni, spokoju i z pełnym dostępem do miejskich udogodnień. Serdecznie zapraszam do kontaktu i umówienie się na prezentację.",tak,,osobna,plastikowe,,"Wyposażenie: lodówkę, piekarnik, zmywarkę",53.36466,14.659433
Szczecin Pogodno,ul. Jodłowa,3,70,620000,8857,bez pośredników,,15,https://adresowo.pl/o/mieszkanie-szczecin-pogodno-ul-jodlowa-3-pokojowe-e7j6l2,https://s2.adresowa.pl/oi/47/5f/3d7e00_e613_cover@2x-3-pokojowe-mieszkanie-szczecin-pogodno-ul-jodlowa.webp,Szczecin Pogodno,Jodłowa,3,1980,blok,,"Oferuję funkcjonalne 3-pokojowe mieszkanie o powierzchni 70 m², położone na 3. piętrze wieżowca z windą w cenionej części miasta. Idealna propozycja dla rodzin z dziećmi - tuż obok przedszkole oraz szkoła podstawowa z basenem, plac zabaw. Doskonała komunikacja z centrum miasta (5 min. autobusem), dworcem PKP, cmentarzem centralnym. Bliskość sklepów: Netto (3 min), Biedronka, Żabka, Rossmann, Pepco, Lidl. Duży parking pod blokiem. Podstawowe informacje: • Powierzchnia: 70 m² z dużym balkonem • Liczba pokoi: 3 • Piętro: 3 • Cena: 620 000 zł Atuty nieruchomości: - doskonałe położenie (5 min do centrum), - funkcjonalny rozkład pomieszczeń , - słoneczny balkon, - duża ilość światła w mieszkaniu, - niewygórowany czynsz, - znakomita infrastruktura na osiedlu. Wymiary poszczególnych pomieszczeń: Pokój dzienny – 21 m² Sypialnia – 15,6 m² Pokój – ok. 9 m² Kuchnia – ok. 6 m² Łazienka – ok. 3 m² (duży grzejnik bez licznika) WC - 1 m² Przedpokój – 8 m² Korytarz wejściowy - ok. 6 m² Duży balkon - patrz zdjęcia. Dodatkowo: piwnica - 3,06 m² Mieszkanie jest trójstronne, rozkładowe — duże okna wychodzą na trzy strony świata, zapewniając bardzo dobre doświetlenie wnętrz oraz komfortową cyrkulację powietrza. Do wnętrza mieszkania prowadzi długi, 5-cio metrowy korytarz z miejscem na szafę i komodę. Każde pomieszczenie posiada osobne wejście z przedpokoju, co przekłada się na funkcjonalny i wygodny układ mieszkania. Toaleta jest niezależna od łazienki, co przy większej liczbie osób jest rozwiązaniem bardziej komfortowym. Ze słonecznego balkonu rozciąga się widok na otwartą przestrzeń. Do lokalu przynależy piwnica o powierzchni 3,06 m². Układ mieszkania daje szerokie możliwości aranżacyjne. Lokal nadaje się od razu do zamieszkania i stopniowej modernizacji wnętrza według własnych koncepcji i możliwości finansowych nowych właścicieli. Możliwość zakupu wraz z wyposażeniem na życzenie nabywcy. Klatka schodowa jest wyjątkowo czysta i zadbana, budynek został ocieplony, co znacząco wpływa na niższe koszty ogrzewania w zimie. Dwie windy: duża z dodatkową przestrzenią do przewozu mebli i druga osobowa. W ub. roku obie windy zostały wymienione na nowe cichobieżne. W piwnicy bloku znajduje się także ogólnodostępna suszarnia. OPŁATY: Czynsz do Spółdzielni: ok. 755 zł (z zaliczkami na CO i ciepłą wodę). Dodatkowo płatne: prąd, gaz. Zapraszam do kontaktu przez telefon lub e-mail. Sprzedaż bez pośredników!",tak,,osobna,plastikowe,własność,,53.429769,14.511807
Szczecin Centrum,ul. Miedziana,3,53,560000,10566,bez pośredników,,17,https://adresowo.pl/o/mieszkanie-szczecin-centrum-ul-miedziana-3-pokojowe-z4x3z2,https://s2.adresowa.pl/oi/3f/46/3da224_6a04_cover@2x-3-pokojowe-mieszkanie-szczecin-centrum-ul-miedziana.webp,Szczecin Centrum,Miedziana,3,1985,blok,,"Sprzedam mieszkanie 3-pokojowe o powierzchni 53,75 m/kw. przy ul. Miedzianej w Szczecinie. Mieszkanie po remoncie, podłogi drewniane, wymienione drzwi, nowa instalacja elektryczna, na ścianach gładź. W każdym pokoju szafa w zabudowie. Częściowo umeblowane. Gotowe do zamieszkania. Mieszkanie rozkładowe, z przedpokoju wejście do każdego z pomieszczeń. Do mieszkania przynależy piwnica, balkon oraz dla mieszkańców wózkownia. Mieszkanie słoneczne. Duży pokój z balkonem od strony południowo-zachodniej. Osobna kuchnia. Osiedle ze szlabanem. Otwieranie za pomocą pilota bądź telefonu, co daje możliwość darmowego, bezpiecznego parkowania samochodu przy klatce. Na osiedlu dużo zieleni, znajduje się nowy plac zabaw dla dzieci oraz siłownia na świeżym powietrzu. Jest też boisko do gry w kosza. Mieszkanie usytuowane jest w bardzo dobrej lokalizacji w centrum. W pobliżu 100 m jest przedszkole, 150 m szkoła podstawowa. 300 m od Fabryki Wody. Blisko autobusy i tramwaje. Niedaleko jest Teatr Polski, C.H. Galaxy i Wały Chrobrego. Sprzedaję bez pośredników, więc bez dodatkowej prowizji.",tak,,osobna,plastikowe,,,53.44066,14.571835
Szczecin Niebuszewo,ul. ks. Hugona Kołłątaja,4,58,599000,10328,Pośrednik,,11,https://adresowo.pl/o/mieszkanie-szczecin-niebuszewo-ul-ks-hugona-kollataja-4-pokojowe-r5e8n8,https://s2.adresowa.pl/oi/6e/6c/3da0ba_cf1d_cover@2x-4-pokojowe-mieszkanie-szczecin-niebuszewo-ul-ks-hugona-kollataja.webp,Szczecin Niebuszewo,ks. Hugona Kołłątaja,1,1980,blok,,"Funkcjonalne, jasne, gotowe do zamieszkania — idealne dla rodziny, pary lub osób, które potrzebują przestrzeni i wygody życia w mieście. Przestrzeń, która daje możliwości Już od wejścia widać, że to przestrzeń dobrze przemyślana: duże okna w każdym pokoju – mieszkanie jest naturalnie jasne przez cały dzieńwidok na zieleń – zamiast betonowej ściany masz przestrzeń i oddechjasna kolorystyka (biel, szarości, mięta) – daje poczucie czystości i spokojujednolite podłogi – optycznie powiększają przestrzeń i nadają spójnośćTo wnętrze jest lekkie, uporządkowane i… po prostu dobrze się w nim oddycha. Układ, który naprawdę robi różnicę: 4 ustawne pokoje – dla rodziny, pracy zdalnej lub własnej aranżacjioddzielna kuchnia – wygodna i praktyczna na co dzieńbalkon – miejsce na poranną kawę i chwilę dla siebie1 piętro – komfort bez codziennego wysiłkupiwnica – dodatkowa przestrzeń do przechowywaniaMieszkanie jest jasne, świeże i uporządkowane. Neutralne kolory (biel, szarości, delikatna mięta) sprawiają, że łatwo dopasujesz je do własnego stylu. Wchodzisz i mieszkasz. Bez remontów, bez stresu. Salon – miejsce, gdzie toczy się życie Przestronny, jasny salon z dużym oknem: idealny na wspólne wieczorymiejsce na sofę, stół i przestrzeń do życianaturalne światło tworzy przyjemny klimat przez cały dzień To nie jest pokój — to centrum mieszkania. Pokoje – prywatność i komfort Każdy z pokoi jest: ustawnydoświetlonygotowy do zamieszkaniaZnajdziesz tu miejsce na: sypialnię pokój dziecka gabinet do pracy zdalnej pokój gościnny Kuchnia – prosto, czysto, funkcjonalnie Oddzielna kuchnia to realna wygoda: dużo miejsca roboczegojasna zabudowa + drewniany blatwszystko pod ręką To przestrzeń, w której gotowanie jest przyjemnością, a nie obowiązkiem. Łazienka – nowoczesna i praktyczna kabina prysznicowa jasne płytki + charakterystyczna podłoga okno – naturalna wentylacja (duży plus!) Estetyczna, zadbana, gotowa do korzystania od pierwszego dnia. Balkon – mała rzecz, duża różnica Wyjście na balkon to: poranna kawachwila oddechu po pracykontakt z zielenią bez wychodzenia z domu I właśnie takie detale robią różnicę w codziennym życiu. Lokalizacja – wygoda na co dzień Niebuszewo – Bolinko to miejsce, gdzie: wszystko masz w zasięgu kilku minut szybko dojedziesz do centrum masz dostęp do szkół, sklepów i komunikacji a jednocześnie nie czujesz miejskiego chaosu tereny zielone – idealne na spacer lub odpoczynek Idealny balans między miastem a spokojem. Stan i wyposażenie mieszkanie gotowe do zamieszkania w cenie pełne wyposażenie (meble, pralka, lodówka, kuchenka) okna PCV ogrzewanie miejskie budynek z cegły (1980 r.) domofon, dostęp do internetu i TV A jeśli myślisz przyszłościowo… Ten układ daje coś jeszcze: możliwość wynajmu (4 niezależne pokoje)stabilny dochód w przyszłościmieszkanie, które pracuje, kiedy Ty tego chceszCzyli dziś możesz tu mieszkać, a jutro — jeśli zechcesz — sprawić, żeby mieszkanie zaczęło na siebie zarabiać. Najważniejsze informacje: 58 m² 4 pokoje 1 piętro z 4 balkon + piwnica ogrzewanie miejskie budynek z cegły (1980) pełne wyposażenie w cenie spółdzielcze własnościowe (również dla obcokrajowców) Umów się na obejrzenie, to mieszkanie najlepiej działa na żywo. Zdjęcia pokazują dużo, ale klimat poczujesz dopiero w środku. Zadzwoń i zobacz, czy to Twoje miejsce. OPIEKUN OFERTY Jarosław Filiks",tak,,osobna,,spółdzielcze własnościowe,"Wyposażenie: internet, kuchenka, lodówka, pralka, tv",53.444855,14.548654
Szczecin Centrum,ul. Małopolska,3,68,650000,9559,Pośrednik,,50,https://adresowo.pl/o/mieszkanie-szczecin-centrum-ul-malopolska-3-pokojowe-r1a7m9,https://s2.adresowa.pl/oi/17/14/3d9d70_ac97_cover@2x-3-pokojowe-mieszkanie-szczecin-centrum-ul-malopolska.webp,Szczecin Centrum,Małopolska,4,1965,,,"Mieszkanie własnościowe z pięknym widokiem na Park Żeromskiego, Filharmonię i Zamek Książąt Pomorskich. 3 pokoje, powierzchnia mieszkania 68,95 m2 o nietypowym, bardzo praktycznym układzie. Mieszkanie położone na IV piętrze budynku V piętrowego. W przedpokoju miejsce na dwudrzwiową, dużą szafę i wieszak. * wejście do pokoju o powierzchni 16,8 m2 z oknem na szerokość pokoju, na podłodze parkiet, * następnie wejście z przedpokoju do kuchni z oknem o powierzchni 8,4 m2 w niej meble, nowa lodówka BEKO z zamrażarką, kuchenka gazowa, pralka. * Z przedpokoju wejście do pokoju o powierzchni 19,32 m2, na podłodze parkiet, z niego wyjście na ustawny balkon o powierzchni około 7 m2 wyłożony terakotą * z pokoju przejście do małego przedpokoju z szafą dwudrzwiową, z niego wejście do sypialni 12,6 m2 (na podłodze laminat) i do łazienki z WC o powierzchni 3 m2, * w łazience nowa glazura i terakota, wygodny prysznic, na poziomie zerowym, umywalka i WC razem. Nowe okna PCV. OPIS BUDYNKU: budynek z lat 60 tych wybudowany z cegły, V-piętrowy. W okolicy Filharmonia, Zamek Książąt Pomorskich, Wały Chrobrego, Muzeum Przełomów, Brama Królewska. Linie tramwajowe [numer]. Autobusy 59, 101, 107. 200 m do Placu Rodła. Czynsz wynosi około 1000 zł. W mieszkaniu ogrzewanie miejskie, Ciepła z pieca gazowego i zimna woda miejska. POLECAM z uwagi na świetną lokalizację, balkon, funkcjonale pokoje. Do mieszkania przynależy piwnica. Faktoria Małgorzata Stankiewicz-Bartz Biuro Nieruchomości pl. Lotników 6/2 (blisko ul. Kaszubskiej) 70-414 Szczecin + [numer]",tak,,osobna,,własność,"Wyposażenie: kuchenka, lodówka, pralka",,
Szczecin,ul. Paproci,4,71,580000,8169,bez pośredników,,20,https://adresowo.pl/o/mieszkanie-szczecin-ul-paproci-4-pokojowe-i1a1h6,https://s2.adresowa.pl/oi/7b/53/3da1c8_88b4_cover@2x-4-pokojowe-mieszkanie-szczecin-ul-paproci.webp,Szczecin ,Paproci,4,1990,,,"Na sprzedaż mieszkanie położone przy ul. Paproci w Szczecinie 71,05 m² według KW i układ, który daje znacznie więcej przestrzeni, niż sugeruje sam metraż. Adaptacja została zaprojektowana indywidualnie z myślą o wygodnym codziennym użytkowaniu, dzięki czemu wnętrze jest funkcjonalne i przestronne. Wysokość w salonu z aneksem do ponad 3 metry. Całkowita powierzchnia po podłodze to prawie 100 m². (...)Rozwiń opisNa sprzedaż mieszkanie położone przy ul. Paproci w Szczecinie 71,05 m² według KW i układ, który daje znacznie więcej przestrzeni, niż sugeruje sam metraż. Adaptacja została zaprojektowana indywidualnie z myślą o wygodnym codziennym użytkowaniu, dzięki czemu wnętrze jest funkcjonalne i przestronne. Wysokość w salonu z aneksem do ponad 3 metry. Całkowita powierzchnia po podłodze to prawie 100 m². Dodatkowo nad jednym z pokoi wykonana została antresola o powierzchni około 7 m², wykorzystywana jako praktyczna przestrzeń do przechowywania. Mieszkanie składa się z: przestronnego salonu z aneksem kuchennym 28,75 m² trzech pokoi 7,43 m², 10,89 m² i 15,68 m² dwóch łazienek 3,10 m² i 5,20 m² Łącznie daje to 4 pokoje i 2 łazienki, czyli układ, który dobrze sprawdza się zarówno dla rodziny, jak i przy zakupie inwestycyjnym. Mieszkanie zostało odświeżone przed sprzedażą i nie wymaga wkładu finansowego. W cenie pozostaje wyposażenie, w tym meble, zabudowa kuchenna, sprzęty AGD/RTV oraz oświetlenie. Adaptacja wykonana w 2012 roku, instalacje pochodzą z tego samego okresu, są na bieżąco konserwowane nie wymagają prac remontowych. Ogrzewanie i ciepła woda pochodzą z indywidualnego pieca gazowego kondensacyjnego, co przy dobrze wykonanej izolacji pozwala utrzymać rozsądne koszty eksploatacji. Do mieszkania przynależy piwnica. Mieszkańcy mają także do dyspozycji część strychu pełniąca funkcję użytkową. Atutem jest najbliższe otoczenie budynku. Zabudowa jest odsunięta od głównych tras, z okien rozciąga się widok na zieleń, a bezpośrednie sąsiedztwo nie zostanie dogęszczone nową zabudową. Mieszkanie ma ekspozycję na dwie strony, przy czym salon i dwa pokoje, w tym największy, wychodzą na stronę południowo-zachodnią, dzięki czemu wnętrze jest jasne i słoneczne przez cały dzień. Wspólnota prężna i dobrze zarządzana. Budynki ocieplone z nową elewację, wymienione dachy oraz uporządkowane części wspólne. Do wyłącznej dyspozycji mieszkańców pozostają rozległe zadbane tereny zielone, place zabaw i elementy małej architektury, w pobliżu znajduje się również ogólnodostępny orlik. Parkowanie jest wygodne dostępnych jest wiele miejsc postojowych, również za szlabanem przeznaczonych tylko dla mieszkańców. Lokalizacja zapewnia wygodny dostęp do komunikacji: około 100 m do przystanku autobusowego około 300 m do przystanku tramwajowego około 350 m do powstającej stacji Szczecińskiej Kolei Metropolitalnej To propozycja dla osób, które szukają mieszkania z dużą liczbą pokoi, funkcjonalnym układem i przestrzenią trudną do znalezienia w typowych ofertach w tym budżecie. Pełna własność. Sprzedaż prywatna. Mieszkanie dostępne od zaraz.",tak,,aneks,,własność,Wyposażenie: tv,53.461617,14.589819
Szczecin Centrum,ul. Księcia Bogusława X,3,80,580000,7250,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-szczecin-centrum-ul-ksiecia-boguslawa-x-3-pokojowe-c9u4z2,https://s2.adresowa.pl/oi/6d/61/3d9de0_49fc_cover@2x-3-pokojowe-mieszkanie-szczecin-centrum-ul-ksiecia-boguslawa-x.webp,Szczecin Centrum,Księcia Bogusława X,2,,kamienica,,"Sprzedam mieszkanie 80 mkw, 3 pokoje, kuchnia, łazienka, toaleta, korytarz. Mieszkał tu słynny kompozytor Léon Jessler (w latach 1886-1888). Mieszkanie znajduje się na 2. piętrze. Wejście od strony ul. Bogusława. W tej części kamienicy znajdują się tylko 3 mieszkania! Cisza i spokój. Pokoje wysokie (3.6 m), słoneczne po południu. Mieszkanie schludne, aczkolwiek wymaga odświeżenia i wymiany instalacji elektrycznej na nową. Dwa duże pokoje ok. 25 mkw i mniejszy pokój z wydzieloną garderobą - teraz służy jako kącik biurowy (wszystkie 3 pokoje połączone dwuskrzydłowymi, zabytkowymi drzwiami). Mieszkanie położone jest w bardzo atrakcyjnej lokalizacji, róg ul. Krzywoustego i Bogusława. Na przeciw pasażu Helios. W najbliższej okolicy są kawiarnie, restauracje, pralnia całodobowa. Bardzo blisko do deptaku, Bogusława, Bramy Portowej, CH Turzyn. Doskonale skomunikowana lokalizacja. Kamienica ma ocieploną elewację od strony podwórza, odnowioną klatkę schodową i wyremontowaną historyczną elewację od frontu w 2025 r. Czynsz na wspólnotę mieszkaniową: 730 zł, w tym woda i wywóz śmieci oraz fundusz remontowy. Mieszkanie dostępne od maja. Zapraszam do kontaktu osoby zainteresowane kupnem bezpośrednio od właściciela. Kontakt: Karolina",,,,,,,53.427318,14.543117
Szczecin Pomorzany,ul. 9 Maja,1,30,289000,9633,bez pośredników,,4,https://adresowo.pl/o/mieszkanie-szczecin-pomorzany-ul-9-maja-1-pokoj-a1v5z7,https://s2.adresowa.pl/oi/67/3b/3d9c26_2a3c_cover@2x-1-pokojowe-mieszkanie-szczecin-pomorzany-ul-9-maja.webp,Szczecin Pomorzany,9 Maja,10,1970,blok,,Spółdzielcza kawalerka znajduje sie w spokojnej dzielnicy Pomorzany. Lokal w stanie do zamieszkania lub wynajmu. Czynsz 400 zł.,tak,,osobna,drewniane,spółdzielcze własnościowe,,53.402947,14.522357
