locality,street,rooms,area,price_total_zl,price_sqm_zl,owner_type,date_posted,photo_count,url,image_url
Szczecin Gumieńce,ul. Polskich Marynarzy,2,37,430000,11622,Pośrednik,,15,https://adresowo.pl/o/mieszkanie-szczecin-gumience-ul-polskich-marynarzy-2-pokojowe-f0r9a9,https://s2.adresowa.pl/oi/26/43/3f9362_5910_cover@2x-2-pokojowe-mieszkanie-szczecin-gumience-ul-polskich-marynarzy.webp
Szczecin Warszewo,ul. Słowacka,2,48,510000,10625,bez pośredników,,1,https://adresowo.pl/o/mieszkanie-szczecin-warszewo-ul-slowacka-2-pokojowe-g2i8p7,https://s2.adresowa.pl/oi/5b/28/3f966c_6902_cover@2x-2-pokojowe-mieszkanie-szczecin-warszewo-ul-slowacka.webp
Szczecin,Słoneczne,3,59,519000,8797,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-szczecin-sloneczne-3-pokojowe-59-m2-r7o6q8,https://s2.adresowa.pl/oi/62/17/3f96a8_9d2d_cover@2x-3-pokojowe-mieszkanie-szczecin-sloneczne.webp
Szczecin Niebuszewo,ul. Przyjaciół Żołnierza,3,50,640000,12800,bez pośredników,,7,https://adresowo.pl/o/mieszkanie-szczecin-niebuszewo-ul-przyjaciol-zolnierza-3-pokojowe-y9v7c3,https://s2.adresowa.pl/oi/50/26/3f92d2_cfe8_cover@2x-3-pokojowe-mieszkanie-szczecin-niebuszewo-ul-przyjaciol-zolnierza.webp
Szczecin Śródmieście,ul. Gabriela Narutowicza,3,69,699000,10130,Pośrednik,,13,https://adresowo.pl/o/mieszkanie-szczecin-srodmiescie-ul-gabriela-narutowicza-3-pokojowe-r8d6g4,https://s2.adresowa.pl/oi/1a/70/3f8fde_9bb8_cover@2x-3-pokojowe-mieszkanie-szczecin-srodmiescie-ul-gabriela-narutowicza.webp
Szczecin Centrum,al. Wyzwolenia,1,30,900000,30000,Pośrednik,,5,https://adresowo.pl/o/mieszkanie-szczecin-centrum-al-wyzwolenia-1-pokoj-f2b4h8,https://s2.adresowa.pl/oi/1f/2a/3f7e38_b76c_cover@2x-1-pokojowe-mieszkanie-szczecin-centrum-al-wyzwolenia.webp
Szczecin Śródmieście,ul. Mariana Langiewicza,2,32,315000,9844,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-szczecin-srodmiescie-ul-mariana-langiewicza-2-pokojowe-e8c3g8,https://s2.adresowa.pl/oi/15/1f/3f8eba_8905_cover@2x-2-pokojowe-mieszkanie-szczecin-srodmiescie-ul-mariana-langiewicza.webp
Szczecin Pomorzany,ul. 9 Maja,1,30,389000,12967,bez pośredników,,7,https://adresowo.pl/o/mieszkanie-szczecin-pomorzany-ul-9-maja-1-pokoj-u7b8x8,https://s2.adresowa.pl/oi/6b/67/3f8d60_48cd_cover@2x-1-pokojowe-mieszkanie-szczecin-pomorzany-ul-9-maja.webp
Szczecin,Prawobrzeże,3,56,699000,12482,bez pośredników,,16,https://adresowo.pl/o/mieszkanie-szczecin-prawobrzeze-3-pokojowe-56-m2-c0j9f9,https://s2.adresowa.pl/oi/23/77/3f8cd4_6e24_cover@2x-3-pokojowe-mieszkanie-szczecin-prawobrzeze.webp
Szczecin Centrum,al. Wyzwolenia,1,32,800000,25000,Pośrednik,,6,https://adresowo.pl/o/mieszkanie-szczecin-centrum-al-wyzwolenia-1-pokoj-m0h8b2,https://s2.adresowa.pl/oi/58/2e/3f7e3c_b2c2_cover@2x-1-pokojowe-mieszkanie-szczecin-centrum-al-wyzwolenia.webp
Szczecin Centrum,al. Wyzwolenia,1,35,790000,22571,Pośrednik,,7,https://adresowo.pl/o/mieszkanie-szczecin-centrum-al-wyzwolenia-1-pokoj-l0v2c5,https://s2.adresowa.pl/oi/28/75/3f7bae_b412_cover@2x-1-pokojowe-mieszkanie-szczecin-centrum-al-wyzwolenia.webp
Szczecin,Centrum,2,34,185000,5441,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-szczecin-centrum-2-pokojowe-34-m2-d3p0x0,https://s2.adresowa.pl/oi/54/64/3f8c8a_56e5_cover@2x-2-pokojowe-mieszkanie-szczecin-centrum.webp
Szczecin Bukowe,ul. Beżowa,3,78,819000,10500,bez pośredników,,9,https://adresowo.pl/o/mieszkanie-szczecin-bukowe-ul-bezowa-3-pokojowe-c9z4z0,https://s2.adresowa.pl/oi/66/49/3f87f4_6019_cover@2x-3-pokojowe-mieszkanie-szczecin-bukowe-ul-bezowa.webp
Szczecin,Pomorzany,3,52,499000,9596,bez pośredników,,7,https://adresowo.pl/o/mieszkanie-szczecin-pomorzany-3-pokojowe-52-m2-b8b0q2,https://s2.adresowa.pl/oi/58/6b/3f868a_e07b_cover@2x-3-pokojowe-mieszkanie-szczecin-pomorzany.webp
Szczecin Centrum,al. Wyzwolenia,1,25,600000,24000,Pośrednik,,6,https://adresowo.pl/o/mieszkanie-szczecin-centrum-al-wyzwolenia-1-pokoj-p5r6q0,https://s2.adresowa.pl/oi/5b/53/3f7ba2_91a4_cover@2x-1-pokojowe-mieszkanie-szczecin-centrum-al-wyzwolenia.webp
Szczecin Bukowe,ul. Fioletowa,5,88,819000,9307,Pośrednik,,14,https://adresowo.pl/o/mieszkanie-szczecin-bukowe-ul-fioletowa-5-pokojowe-e8d7y2,https://s2.adresowa.pl/oi/63/47/3f7b3c_589b_cover@2x-5-pokojowe-mieszkanie-szczecin-bukowe-ul-fioletowa.webp
Szczecin Bukowe,ul. Zielone Wzgórze,2,52,459000,8827,bez pośredników,,11,https://adresowo.pl/o/mieszkanie-szczecin-bukowe-ul-zielone-wzgorze-2-pokojowe-o8s7v7,https://s2.adresowa.pl/oi/5c/5e/3f8642_3b4a_cover@2x-2-pokojowe-mieszkanie-szczecin-bukowe-ul-zielone-wzgorze.webp
Szczecin Niebuszewo,ul. Wiosny Ludów,2,54,635000,11759,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-szczecin-niebuszewo-ul-wiosny-ludow-2-pokojowe-l2z7o4,https://s2.adresowa.pl/oi/2a/59/3f863c_f709_cover@2x-2-pokojowe-mieszkanie-szczecin-niebuszewo-ul-wiosny-ludow.webp
Szczecin Pomorzany,ul. 9 Maja,2,38,350000,9211,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-szczecin-pomorzany-ul-9-maja-2-pokojowe-h4y7d9,https://s2.adresowa.pl/oi/48/4e/3f8622_7c28_cover@2x-2-pokojowe-mieszkanie-szczecin-pomorzany-ul-9-maja.webp
Szczecin,Centrum,3,72,755000,10486,Pośrednik,,11,https://adresowo.pl/o/mieszkanie-szczecin-centrum-3-pokojowe-72-m2-t0v0b3,https://s2.adresowa.pl/oi/7e/3e/3f7b1c_3158_cover@2x-3-pokojowe-mieszkanie-szczecin-centrum.webp
Szczecin Pomorzany,ul. Inowrocławska,4,74,750000,10135,Pośrednik,,50,https://adresowo.pl/o/mieszkanie-szczecin-pomorzany-ul-inowroclawska-4-pokojowe-j8m6g2,https://s2.adresowa.pl/oi/33/1c/3f74c8_8920_cover@2x-4-pokojowe-mieszkanie-szczecin-pomorzany-ul-inowroclawska.webp
Szczecin,Pomorzany,2,38,418000,11000,bez pośredników,,1,https://adresowo.pl/o/mieszkanie-szczecin-pomorzany-2-pokojowe-38-m2-o4s7t2,https://s2.adresowa.pl/oi/28/19/3f861c_c0d2_cover@2x-2-pokojowe-mieszkanie-szczecin-pomorzany.webp
Szczecin Centrum,ul. Ku Słońcu,4,72,370000,5139,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-szczecin-centrum-ul-ku-sloncu-4-pokojowe-a1p4q7,https://s2.adresowa.pl/oi/3a/1f/3f8602_8b72_cover@2x-4-pokojowe-mieszkanie-szczecin-centrum-ul-ku-sloncu.webp
Szczecin Centrum,al. Wyzwolenia,2,34,699000,20559,bez pośredników,,7,https://adresowo.pl/o/mieszkanie-szczecin-centrum-al-wyzwolenia-2-pokojowe-n7n8u0,https://s2.adresowa.pl/oi/4e/3d/3f844a_46b5_cover@2x-2-pokojowe-mieszkanie-szczecin-centrum-al-wyzwolenia.webp
Szczecin Niebuszewo,al. Wyzwolenia,2,62,719000,11597,Pośrednik,,4,https://adresowo.pl/o/mieszkanie-szczecin-niebuszewo-al-wyzwolenia-2-pokojowe-b9a0v9,https://s2.adresowa.pl/oi/15/39/3f7116_d3ca_cover@2x-2-pokojowe-mieszkanie-szczecin-niebuszewo-al-wyzwolenia.webp
Szczecin Niebuszewo,ul. Łucznicza,4,89,869000,9764,Pośrednik,,11,https://adresowo.pl/o/mieszkanie-szczecin-niebuszewo-ul-lucznicza-4-pokojowe-w3t5r3,https://s2.adresowa.pl/oi/1c/77/3f70fe_408b_cover@2x-4-pokojowe-mieszkanie-szczecin-niebuszewo-ul-lucznicza.webp
Szczecin,Gumieńce,2,33,460000,13939,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-szczecin-gumience-2-pokojowe-33-m2-u3s1g1,https://s2.adresowa.pl/oi/71/15/3f8230_feda_cover@2x-2-pokojowe-mieszkanie-szczecin-gumience.webp
Szczecin,Niebuszewo,2,38,335000,8816,bez pośredników,,1,https://adresowo.pl/o/mieszkanie-szczecin-niebuszewo-2-pokojowe-38-m2-t5x1z0,https://s2.adresowa.pl/oi/60/6f/3f7eac_dec0_cover@2x-2-pokojowe-mieszkanie-szczecin-niebuszewo.webp
Szczecin Niebuszewo,ul. Łucznicza 62,2,36,339000,9417,Pośrednik,,8,https://adresowo.pl/o/mieszkanie-szczecin-niebuszewo-ul-lucznicza-2-pokojowe-w6t4u2,https://s2.adresowa.pl/oi/67/7f/3f5fd2_a54f_cover@2x-2-pokojowe-mieszkanie-szczecin-niebuszewo-ul-lucznicza.webp
Szczecin Centrum,ul. 26 Kwietnia,2,41,489000,11927,Pośrednik,,12,https://adresowo.pl/o/mieszkanie-szczecin-centrum-ul-26-kwietnia-2-pokojowe-e8b7e7,https://s2.adresowa.pl/oi/15/4d/3f5c56_6a06_cover@2x-2-pokojowe-mieszkanie-szczecin-centrum-ul-26-kwietnia.webp
Szczecin Warszewo,ul. Złotowska 101,4,68,779000,11456,bez pośredników,,16,https://adresowo.pl/o/mieszkanie-szczecin-warszewo-ul-zlotowska-4-pokojowe-f5m5m0,https://s2.adresowa.pl/oi/60/44/3d3a7c_285b_cover@2x-4-pokojowe-mieszkanie-szczecin-warszewo-ul-zlotowska.webp
Szczecin,Gumieńce,3,58,540000,9310,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-szczecin-gumience-3-pokojowe-58-m2-s2r9e1,https://s2.adresowa.pl/oi/4e/18/3f7dd6_e369_cover@2x-3-pokojowe-mieszkanie-szczecin-gumience.webp
Szczecin Bukowe,ul. Beżowa,2,23,380000,16522,bez pośredników,,7,https://adresowo.pl/o/mieszkanie-szczecin-bukowe-ul-bezowa-2-pokojowe-b1p1x3,https://s2.adresowa.pl/oi/4b/65/3f7c64_2f79_cover@2x-2-pokojowe-mieszkanie-szczecin-bukowe-ul-bezowa.webp
Szczecin Bukowo,ul. Policka,2,50,599000,11980,bez pośredników,,5,https://adresowo.pl/o/mieszkanie-szczecin-bukowo-ul-policka-2-pokojowe-w2w8j5,https://s2.adresowa.pl/oi/54/71/3f79e6_bcbb_cover@2x-2-pokojowe-mieszkanie-szczecin-bukowo-ul-policka.webp
Szczecin,ul. Potulicka,2,36,389000,10806,Pośrednik,,7,https://adresowo.pl/o/mieszkanie-szczecin-ul-potulicka-2-pokojowe-b5b3i7,https://s2.adresowa.pl/oi/60/41/3f572e_d4b9_cover@2x-2-pokojowe-mieszkanie-szczecin-ul-potulicka.webp
Szczecin Warszewo,ul. Pegaza,4,65,739000,11369,Pośrednik,,10,https://adresowo.pl/o/mieszkanie-szczecin-warszewo-ul-pegaza-4-pokojowe-t5c3b7,https://s2.adresowa.pl/oi/7f/20/3f56fa_85ff_cover@2x-4-pokojowe-mieszkanie-szczecin-warszewo-ul-pegaza.webp
Szczecin,Gumieńce,3,55,790000,14364,bez pośredników,,11,https://adresowo.pl/o/mieszkanie-szczecin-gumience-3-pokojowe-55-m2-j9l3i7,https://s2.adresowa.pl/oi/20/60/3f7732_fe4e_cover@2x-3-pokojowe-mieszkanie-szczecin-gumience.webp
Szczecin,Zdroje,2,43,520000,12093,bez pośredników,,4,https://adresowo.pl/o/mieszkanie-szczecin-zdroje-2-pokojowe-43-m2-n7n6v9,https://s2.adresowa.pl/oi/1b/70/3f759e_b809_cover@2x-2-pokojowe-mieszkanie-szczecin-zdroje.webp
Szczecin,Śródmieście,3,51,445000,8725,bez pośredników,,10,https://adresowo.pl/o/mieszkanie-szczecin-srodmiescie-3-pokojowe-51-m2-w9f3s3,https://s2.adresowa.pl/oi/58/41/3f7592_2a9f_cover@2x-3-pokojowe-mieszkanie-szczecin-srodmiescie.webp
Szczecin,ul. Władysława Szafera,2,42,412000,9810,Pośrednik,,13,https://adresowo.pl/o/mieszkanie-szczecin-ul-wladyslawa-szafera-2-pokojowe-d6x2t7,https://s2.adresowa.pl/oi/36/21/3f56f6_8ea5_cover@2x-2-pokojowe-mieszkanie-szczecin-ul-wladyslawa-szafera.webp
Szczecin,ul. Potulicka,1,41,570000,13902,Pośrednik,,7,https://adresowo.pl/o/mieszkanie-szczecin-ul-potulicka-1-pokoj-m2n4g8,https://s2.adresowa.pl/oi/49/27/3f5176_a401_cover@2x-1-pokojowe-mieszkanie-szczecin-ul-potulicka.webp
Szczecin,Warszewo,2,65,739000,11369,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-szczecin-warszewo-2-pokojowe-65-m2-f9v2g7,https://s2.adresowa.pl/oi/75/53/3f74d8_2994_cover@2x-2-pokojowe-mieszkanie-szczecin-warszewo.webp
Szczecin,Pogodno,2,54,480000,8889,bez pośredników,,6,https://adresowo.pl/o/mieszkanie-szczecin-pogodno-2-pokojowe-54-m2-x6h6c0,https://s2.adresowa.pl/oi/2a/75/3f745e_f6f0_cover@2x-2-pokojowe-mieszkanie-szczecin-pogodno.webp
Szczecin Centrum,ul. ks. Piotra Ściegiennego,1,20,180000,9000,bez pośredników,,7,https://adresowo.pl/o/mieszkanie-szczecin-centrum-ul-ks-piotra-sciegiennego-1-pokoj-r1a3w1,https://s2.adresowa.pl/oi/19/30/3f6f8e_8ce4_cover@2x-1-pokojowe-mieszkanie-szczecin-centrum-ul-ks-piotra-sciegiennego.webp
Szczecin,Warszewo,4,89,839000,9427,Pośrednik,,13,https://adresowo.pl/o/mieszkanie-szczecin-warszewo-4-pokojowe-89-m2-a3p9p4,https://s2.adresowa.pl/oi/72/16/3f5080_9abc_cover@2x-4-pokojowe-mieszkanie-szczecin-warszewo.webp
Szczecin,Centrum,2,47,430000,9149,Pośrednik,,5,https://adresowo.pl/o/mieszkanie-szczecin-centrum-2-pokojowe-47-m2-u2w7n2,https://s2.adresowa.pl/oi/75/44/3f507a_9976_cover@2x-2-pokojowe-mieszkanie-szczecin-centrum.webp
Szczecin,ul. Piekary,3,68,675000,9926,bez pośredników,,9,https://adresowo.pl/o/mieszkanie-szczecin-ul-piekary-3-pokojowe-z4e4f7,https://s2.adresowa.pl/oi/77/26/3f6bd0_ca86_cover@2x-3-pokojowe-mieszkanie-szczecin-ul-piekary.webp
Szczecin,Dąbie,2,61,320000,5246,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-szczecin-dabie-2-pokojowe-61-m2-q5j1h3,https://s2.adresowa.pl/oi/39/2c/3f691e_a7ca_cover@2x-2-pokojowe-mieszkanie-szczecin-dabie.webp
Szczecin,Centrum,2,49,695000,14184,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-szczecin-centrum-2-pokojowe-49-m2-k8l0l9,https://s2.adresowa.pl/oi/49/50/3f65a4_2c56_cover@2x-2-pokojowe-mieszkanie-szczecin-centrum.webp
Szczecin,Centrum,3,68,1315219,19341,Pośrednik,,8,https://adresowo.pl/o/mieszkanie-szczecin-centrum-3-pokojowe-68-m2-p9y5t9,https://s2.adresowa.pl/oi/52/41/3f5076_a643_cover@2x-3-pokojowe-mieszkanie-szczecin-centrum.webp
Szczecin,Gumieńce,1,33,353220,10704,Pośrednik,,4,https://adresowo.pl/o/mieszkanie-szczecin-gumience-1-pokoj-33-m2-u3y2t3,https://s2.adresowa.pl/oi/55/1c/3f5070_9fd7_cover@2x-1-pokojowe-mieszkanie-szczecin-gumience.webp
Szczecin Niebuszewo,ul. Łucznicza,2,35,358000,10229,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-szczecin-niebuszewo-ul-lucznicza-2-pokojowe-e8u6d3,https://s2.adresowa.pl/oi/28/33/3f6454_30f9_cover@2x-2-pokojowe-mieszkanie-szczecin-niebuszewo-ul-lucznicza.webp
Szczecin Centrum,al. Wyzwolenia,5,125,1380000,11040,bez pośredników,,18,https://adresowo.pl/o/mieszkanie-szczecin-centrum-al-wyzwolenia-5-pokojowe-q9s4n2,https://s2.adresowa.pl/oi/4a/56/3f645a_d1cf_cover@2x-5-pokojowe-mieszkanie-szczecin-centrum-al-wyzwolenia.webp
Szczecin Śródmieście,ul. Bolesława Śmiałego,4,96,499000,5198,bez pośredników,,20,https://adresowo.pl/o/mieszkanie-szczecin-srodmiescie-ul-boleslawa-smialego-4-pokojowe-t0q4s1,https://s2.adresowa.pl/oi/2a/1e/3f643c_7e5c_cover@2x-4-pokojowe-mieszkanie-szczecin-srodmiescie-ul-boleslawa-smialego.webp
Szczecin,Centrum,1,35,540000,15429,Pośrednik,,10,https://adresowo.pl/o/mieszkanie-szczecin-centrum-1-pokoj-35-m2-u8k3q7,https://s2.adresowa.pl/oi/41/4d/3f506c_e439_cover@2x-1-pokojowe-mieszkanie-szczecin-centrum.webp
Szczecin,Gumieńce,2,57,602000,10561,Pośrednik,,5,https://adresowo.pl/o/mieszkanie-szczecin-gumience-2-pokojowe-57-m2-z6l8b1,https://s2.adresowa.pl/oi/28/2c/3f5060_e791_cover@2x-2-pokojowe-mieszkanie-szczecin-gumience.webp
Szczecin Pomorzany,ul. Milczańska,2,51,590000,11569,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-szczecin-pomorzany-ul-milczanska-2-pokojowe-i3p2b1,https://s2.adresowa.pl/oi/5b/78/3f621c_3740_cover@2x-2-pokojowe-mieszkanie-szczecin-pomorzany-ul-milczanska.webp
Szczecin,Pomorzany,2,37,350000,9459,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-szczecin-pomorzany-2-pokojowe-37-m2-c5i7b9,https://s2.adresowa.pl/oi/2e/7a/3f617c_76bf_cover@2x-2-pokojowe-mieszkanie-szczecin-pomorzany.webp
Szczecin,Śródmieście,3,74,1250000,16892,bez pośredników,,9,https://adresowo.pl/o/mieszkanie-szczecin-srodmiescie-3-pokojowe-74-m2-l0i7m5,https://s2.adresowa.pl/oi/57/3d/3f5730_a5e9_cover@2x-3-pokojowe-mieszkanie-szczecin-srodmiescie.webp
Szczecin,Centrum,3,97,795000,8196,Pośrednik,,6,https://adresowo.pl/o/mieszkanie-szczecin-centrum-3-pokojowe-97-m2-u7s7b6,https://s2.adresowa.pl/oi/31/33/3f505a_4fbd_cover@2x-3-pokojowe-mieszkanie-szczecin-centrum.webp
Szczecin,Drzetowo,2,47,540000,11489,Pośrednik,,6,https://adresowo.pl/o/mieszkanie-szczecin-drzetowo-2-pokojowe-47-m2-i8k6o7,https://s2.adresowa.pl/oi/53/3e/3f5058_fb44_cover@2x-2-pokojowe-mieszkanie-szczecin-drzetowo.webp
Szczecin Centrum,ul. Arkońska,3,66,620000,9394,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-szczecin-centrum-ul-arkonska-3-pokojowe-t8y0w6,https://s2.adresowa.pl/oi/27/34/3f5648_e8db_cover@2x-3-pokojowe-mieszkanie-szczecin-centrum-ul-arkonska.webp
Szczecin Pomorzany,ul. Inowrocławska,4,75,599000,7987,bez pośredników,,20,https://adresowo.pl/o/mieszkanie-szczecin-pomorzany-ul-inowroclawska-4-pokojowe-c1g5n6,https://s2.adresowa.pl/oi/48/11/3f538a_36dd_cover@2x-4-pokojowe-mieszkanie-szczecin-pomorzany-ul-inowroclawska.webp
Szczecin Słoneczne,ul. Aleksandra Kostki Napierskiego,2,48,487000,10146,bez pośredników,,15,https://adresowo.pl/o/mieszkanie-szczecin-sloneczne-ul-aleksandra-kostki-napierskiego-2-pokojowe-s3y6p7,https://s2.adresowa.pl/oi/26/63/3f530a_91e3_cover@2x-2-pokojowe-mieszkanie-szczecin-sloneczne-ul-aleksandra-kostki-napierskiego.webp
Szczecin,Centrum,2,46,499000,10848,Pośrednik,,5,https://adresowo.pl/o/mieszkanie-szczecin-centrum-2-pokojowe-46-m2-h4i6y6,https://s2.adresowa.pl/oi/2f/78/3f5052_36cd_cover@2x-2-pokojowe-mieszkanie-szczecin-centrum.webp
Szczecin,Centrum,2,45,615000,13667,Pośrednik,,8,https://adresowo.pl/o/mieszkanie-szczecin-centrum-2-pokojowe-45-m2-s9c4c6,https://s2.adresowa.pl/oi/59/64/3f503e_deb9_cover@2x-2-pokojowe-mieszkanie-szczecin-centrum.webp
Szczecin,al. Wyzwolenia,2,48,1224250,25505,bez pośredników,,19,https://adresowo.pl/o/mieszkanie-szczecin-al-wyzwolenia-2-pokojowe-t0h7n3,https://s2.adresowa.pl/oi/5b/18/3f4f80_f5c9_cover@2x-2-pokojowe-mieszkanie-szczecin-al-wyzwolenia.webp
Szczecin Dąbie,ul. Anieli Krzywoń,2,46,460000,10000,bez pośredników,,15,https://adresowo.pl/o/mieszkanie-szczecin-dabie-ul-anieli-krzywon-2-pokojowe-w5f0f3,https://s2.adresowa.pl/oi/54/79/3f4f7a_ac78_cover@2x-2-pokojowe-mieszkanie-szczecin-dabie-ul-anieli-krzywon.webp
Szczecin Pomorzany,ul. Milczańska,3,64,539000,8422,bez pośredników,,11,https://adresowo.pl/o/mieszkanie-szczecin-pomorzany-ul-milczanska-3-pokojowe-h0z9m3,https://s2.adresowa.pl/oi/70/31/3f4f78_6af9_cover@2x-3-pokojowe-mieszkanie-szczecin-pomorzany-ul-milczanska.webp
Szczecin,Pomorzany,2,47,450000,9574,Pośrednik,,7,https://adresowo.pl/o/mieszkanie-szczecin-pomorzany-2-pokojowe-47-m2-y9u3a3,https://s2.adresowa.pl/oi/78/56/3f5016_e4a5_cover@2x-2-pokojowe-mieszkanie-szczecin-pomorzany.webp
Szczecin,Centrum,3,75,729000,9720,Pośrednik,,9,https://adresowo.pl/o/mieszkanie-szczecin-centrum-3-pokojowe-75-m2-j5j7c2,https://s2.adresowa.pl/oi/53/42/3f5012_c8d8_cover@2x-3-pokojowe-mieszkanie-szczecin-centrum.webp
Szczecin Centrum,ul. Potulicka,2,47,500000,10638,bez pośredników,,7,https://adresowo.pl/o/mieszkanie-szczecin-centrum-ul-potulicka-2-pokojowe-q3h3h9,https://s2.adresowa.pl/oi/4b/41/3f4d06_7b51_cover@2x-2-pokojowe-mieszkanie-szczecin-centrum-ul-potulicka.webp
Szczecin Centrum,ul. Śląska,3,104,640000,6154,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-szczecin-centrum-ul-slaska-3-pokojowe-y5b8r7,https://s2.adresowa.pl/oi/18/52/3f4c30_59eb_cover@2x-3-pokojowe-mieszkanie-szczecin-centrum-ul-slaska.webp
Szczecin Śródmieście,ul. ks. Piotra Wawrzyniaka,2,37,406000,10973,bez pośredników,,17,https://adresowo.pl/o/mieszkanie-szczecin-srodmiescie-ul-ks-piotra-wawrzyniaka-2-pokojowe-b4j9s7,https://s2.adresowa.pl/oi/72/15/3f48a0_96e2_cover@2x-2-pokojowe-mieszkanie-szczecin-srodmiescie-ul-ks-piotra-wawrzyniaka.webp
Szczecin,Bezrzecze,2,88,1000056,11364,Pośrednik,,13,https://adresowo.pl/o/mieszkanie-szczecin-bezrzecze-2-pokojowe-88-m2-j4w4y6,https://s2.adresowa.pl/oi/52/66/3f5006_348a_cover@2x-2-pokojowe-mieszkanie-szczecin-bezrzecze.webp
