locality,street,rooms,area,price_total_zl,price_sqm_zl,owner_type,date_posted,photo_count,url,image_url
Łódź Teofilów,ul. Rojna,2,45,325000,7222,Pośrednik,,11,https://adresowo.pl/o/mieszkanie-lodz-teofilow-ul-rojna-2-pokojowe-g5w6d5,https://s2.adresowa.pl/oi/6f/53/3f2204_c0c6_cover@2x-2-pokojowe-mieszkanie-lodz-teofilow-ul-rojna.webp
Łódź Widzew,ul. Karola Adamieckiego 2,2,49,475000,9694,bez pośredników,,12,https://adresowo.pl/o/mieszkanie-lodz-widzew-ul-karola-adamieckiego-2-pokojowe-k4y9q2,https://s2.adresowa.pl/oi/15/31/3f1d66_a624_cover@2x-2-pokojowe-mieszkanie-lodz-widzew-ul-karola-adamieckiego.webp
Łódź Chojny,ul. Chóralna,2,51,390000,7647,bez pośredników,,14,https://adresowo.pl/o/mieszkanie-lodz-chojny-ul-choralna-2-pokojowe-x2g9j0,https://s2.adresowa.pl/oi/26/77/3f1978_ec54_cover@2x-2-pokojowe-mieszkanie-lodz-chojny-ul-choralna.webp
Łódź Teofilów,ul. Rojna,2,37,259000,7000,bez pośredników,,2,https://adresowo.pl/o/mieszkanie-lodz-teofilow-ul-rojna-2-pokojowe-n3b4r6,https://s2.adresowa.pl/oi/6e/57/3f195a_2c49_cover@2x-2-pokojowe-mieszkanie-lodz-teofilow-ul-rojna.webp
Łódź Polesie,ul. Wileńska 46,2,43,340000,7907,Pośrednik,,12,https://adresowo.pl/o/mieszkanie-lodz-polesie-ul-wilenska-2-pokojowe-l8m9g2,https://s2.adresowa.pl/oi/56/6a/3f1fb4_2f10_cover@2x-2-pokojowe-mieszkanie-lodz-polesie-ul-wilenska.webp
Łódź Radogoszcz,ul. Pasieczna,3,58,499999,8621,Pośrednik,,12,https://adresowo.pl/o/mieszkanie-lodz-radogoszcz-ul-pasieczna-3-pokojowe-l1s2b7,https://s2.adresowa.pl/oi/6c/62/3f1e72_4d99_cover@2x-3-pokojowe-mieszkanie-lodz-radogoszcz-ul-pasieczna.webp
Łódź Teofilów,ul. Traktorowa,2,46,382000,8304,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-lodz-teofilow-ul-traktorowa-2-pokojowe-b9e0b8,https://s2.adresowa.pl/oi/37/35/3f193a_fd65_cover@2x-2-pokojowe-mieszkanie-lodz-teofilow-ul-traktorowa.webp
Łódź Śródmieście,ul. Wschodnia,5,78,587000,7526,bez pośredników,,18,https://adresowo.pl/o/mieszkanie-lodz-srodmiescie-ul-wschodnia-5-pokojowe-w8t2e0,https://s2.adresowa.pl/oi/4e/7a/3f1904_af42_cover@2x-5-pokojowe-mieszkanie-lodz-srodmiescie-ul-wschodnia.webp
Łódź Bałuty,ul. Zygmunta Lorentza,2,35,357000,10200,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-lodz-baluty-ul-zygmunta-lorentza-2-pokojowe-g4i6l1,https://s2.adresowa.pl/oi/1a/79/3f186a_d45b_cover@2x-2-pokojowe-mieszkanie-lodz-baluty-ul-zygmunta-lorentza.webp
Łódź Polesie,al. 1 Maja,2,60,439000,7317,Pośrednik,,8,https://adresowo.pl/o/mieszkanie-lodz-polesie-al-1-maja-2-pokojowe-s9u6w2,https://s2.adresowa.pl/oi/56/10/3f1e6a_a806_cover@2x-2-pokojowe-mieszkanie-lodz-polesie-al-1-maja.webp
Łódź Dąbrowa,ul. Alojzego Felińskiego,2,36,349000,9694,Pośrednik,,16,https://adresowo.pl/o/mieszkanie-lodz-dabrowa-ul-alojzego-felinskiego-2-pokojowe-w1z0m7,https://s2.adresowa.pl/oi/36/6b/3f1e5c_f8d7_cover@2x-2-pokojowe-mieszkanie-lodz-dabrowa-ul-alojzego-felinskiego.webp
Łódź Górna,ul. Grabowa,1,15,175000,11667,bez pośredników,,7,https://adresowo.pl/o/mieszkanie-lodz-gorna-ul-grabowa-1-pokoj-y5u7p6,https://s2.adresowa.pl/oi/71/1e/3f1854_decd_cover@2x-1-pokojowe-mieszkanie-lodz-gorna-ul-grabowa.webp
Łódź Śródmieście,ul. ks. bp. Wincentego Tymienieckiego,1,40,426500,10662,bez pośredników,,16,https://adresowo.pl/o/mieszkanie-lodz-srodmiescie-ul-ks-bp-wincentego-tymienieckiego-1-pokoj-y2z2t2,https://s2.adresowa.pl/oi/5d/23/3f16d4_930c_cover@2x-1-pokojowe-mieszkanie-lodz-srodmiescie-ul-ks-bp-wincentego-tymienieckiego.webp
Łódź Retkinia,ul. ks. Jerzego Popiełuszki,2,42,320000,7619,bez pośredników,,9,https://adresowo.pl/o/mieszkanie-lodz-retkinia-ul-ks-jerzego-popieluszki-2-pokojowe-s8o9i5,https://s2.adresowa.pl/oi/41/1f/3f16a2_491a_cover@2x-2-pokojowe-mieszkanie-lodz-retkinia-ul-ks-jerzego-popieluszki.webp
Łódź Polesie,ul. Maratońska,1,27,259000,9593,Pośrednik,,5,https://adresowo.pl/o/mieszkanie-lodz-polesie-ul-maratonska-1-pokoj-i4g3j6,https://s2.adresowa.pl/oi/4d/40/3f1c6e_387b_cover@2x-1-pokojowe-mieszkanie-lodz-polesie-ul-maratonska.webp
Łódź Bałuty,ul. Lutomierska,1,37,305000,8243,Pośrednik,,12,https://adresowo.pl/o/mieszkanie-lodz-baluty-ul-lutomierska-1-pokoj-p0z1l2,https://s2.adresowa.pl/oi/19/16/3f172a_6295_cover@2x-1-pokojowe-mieszkanie-lodz-baluty-ul-lutomierska.webp
Łódź Śródmieście,ul. Nawrot,1,22,184000,8364,bez pośredników,,10,https://adresowo.pl/o/mieszkanie-lodz-srodmiescie-ul-nawrot-1-pokoj-f4v8d1,https://s2.adresowa.pl/oi/16/4b/3f1698_df02_cover@2x-1-pokojowe-mieszkanie-lodz-srodmiescie-ul-nawrot.webp
Łódź Bałuty,ul. H. Berlińskiego,2,47,328900,6998,bez pośredników,,15,https://adresowo.pl/o/mieszkanie-lodz-baluty-ul-h-berlinskiego-2-pokojowe-y2d2x2,https://s2.adresowa.pl/oi/72/19/3f13f0_b0db_cover@2x-2-pokojowe-mieszkanie-lodz-baluty-ul-h-berlinskiego.webp
Łódź Śródmieście,al. Tadeusza Kościuszki,2,42,470000,11190,bez pośredników,,9,https://adresowo.pl/o/mieszkanie-lodz-srodmiescie-al-tadeusza-kosciuszki-2-pokojowe-v4j6d6,https://s2.adresowa.pl/oi/7b/5d/3f122e_a75c_cover@2x-2-pokojowe-mieszkanie-lodz-srodmiescie-al-tadeusza-kosciuszki.webp
Łódź Widzew,ul. Michała Lermontowa,2,46,435000,9457,Pośrednik,,9,https://adresowo.pl/o/mieszkanie-lodz-widzew-ul-michala-lermontowa-2-pokojowe-c1h8w4,https://s2.adresowa.pl/oi/76/34/3f170a_776d_cover@2x-2-pokojowe-mieszkanie-lodz-widzew-ul-michala-lermontowa.webp
Łódź Żubardź,ul. Lutomierska,2,45,290000,6444,Pośrednik,,9,https://adresowo.pl/o/mieszkanie-lodz-zubardz-ul-lutomierska-2-pokojowe-y7e2l7,https://s2.adresowa.pl/oi/55/4e/3f11ba_a467_cover@2x-2-pokojowe-mieszkanie-lodz-zubardz-ul-lutomierska.webp
Łódź Bałuty,ul. Zawiszy Czarnego,3,70,550000,7857,bez pośredników,,13,https://adresowo.pl/o/mieszkanie-lodz-baluty-ul-zawiszy-czarnego-3-pokojowe-g6a5q3,https://s2.adresowa.pl/oi/5e/47/3f11b8_4702_cover@2x-3-pokojowe-mieszkanie-lodz-baluty-ul-zawiszy-czarnego.webp
Łódź Śródmieście,ul. Mikołaja Kopernika,4,87,499000,5736,bez pośredników,,19,https://adresowo.pl/o/mieszkanie-lodz-srodmiescie-ul-mikolaja-kopernika-4-pokojowe-f2c2q1,https://s2.adresowa.pl/oi/6c/7d/3f11d8_6886_cover@2x-4-pokojowe-mieszkanie-lodz-srodmiescie-ul-mikolaja-kopernika.webp
Łódź Górna,ul. Kołowa,3,46,350000,7609,bez pośredników,,11,https://adresowo.pl/o/mieszkanie-lodz-gorna-ul-kolowa-3-pokojowe-d2i1u9,https://s2.adresowa.pl/oi/39/20/3f11be_fca1_cover@2x-3-pokojowe-mieszkanie-lodz-gorna-ul-kolowa.webp
Łódź Janów,ul. Andrzeja Kmicica,2,59,599000,10153,Pośrednik,,11,https://adresowo.pl/o/mieszkanie-lodz-janow-ul-andrzeja-kmicica-2-pokojowe-d6p9h1,https://s2.adresowa.pl/oi/24/2d/3f11a2_fb5e_cover@2x-2-pokojowe-mieszkanie-lodz-janow-ul-andrzeja-kmicica.webp
Łódź Bałuty,ul. Przemysłowa 14,2,34,275000,8088,Pośrednik,,5,https://adresowo.pl/o/mieszkanie-lodz-baluty-ul-przemyslowa-2-pokojowe-y2z7p9,https://s2.adresowa.pl/oi/38/3c/3f11a0_328e_cover@2x-2-pokojowe-mieszkanie-lodz-baluty-ul-przemyslowa.webp
Łódź,Retkinia,2,43,365000,8488,bez pośredników,,5,https://adresowo.pl/o/mieszkanie-lodz-retkinia-2-pokojowe-43-m2-x5u0r8,https://s2.adresowa.pl/oi/79/1e/3f1134_ee95_cover@2x-2-pokojowe-mieszkanie-lodz-retkinia.webp
Łódź Widzew,ul. Mazowiecka,3,51,600000,11765,bez pośredników,,3,https://adresowo.pl/o/mieszkanie-lodz-widzew-ul-mazowiecka-3-pokojowe-v3n9j8,https://s2.adresowa.pl/oi/6b/2b/3f1076_7d11_cover@2x-3-pokojowe-mieszkanie-lodz-widzew-ul-mazowiecka.webp
Łódź,ul. Zgierska,2,44,215000,4886,Pośrednik,,12,https://adresowo.pl/o/mieszkanie-lodz-ul-zgierska-2-pokojowe-b6s2p8,https://s2.adresowa.pl/oi/11/1d/3f0dc4_2712_cover@2x-2-pokojowe-mieszkanie-lodz-ul-zgierska.webp
Łódź Śródmieście,ul. Piotrkowska,1,35,425000,12143,Pośrednik,,15,https://adresowo.pl/o/mieszkanie-lodz-srodmiescie-ul-piotrkowska-1-pokoj-r1q6s9,https://s2.adresowa.pl/oi/39/70/3f0d26_c7ae_cover@2x-1-pokojowe-mieszkanie-lodz-srodmiescie-ul-piotrkowska.webp
Łódź Śródmieście,ul. dr. Seweryna Sterlinga,5,91,499000,5484,bez pośredników,,11,https://adresowo.pl/o/mieszkanie-lodz-srodmiescie-ul-dr-seweryna-sterlinga-5-pokojowe-i9j9i1,https://s2.adresowa.pl/oi/58/23/354bf4_951f_cover@2x-5-pokojowe-mieszkanie-lodz-srodmiescie-ul-dr-seweryna-sterlinga.webp
Łódź Zdrowie,ul. Orzechowa,3,98,1269000,12949,bez pośredników,,17,https://adresowo.pl/o/mieszkanie-lodz-zdrowie-ul-orzechowa-3-pokojowe-x5l7t4,https://s2.adresowa.pl/oi/27/51/3f0f70_f0ef_cover@2x-3-pokojowe-mieszkanie-lodz-zdrowie-ul-orzechowa.webp
Łódź Widzew,ul. Szpitalna,2,36,270000,7500,bez pośredników,,9,https://adresowo.pl/o/mieszkanie-lodz-widzew-ul-szpitalna-2-pokojowe-t6i0d1,https://s2.adresowa.pl/oi/23/5d/3f0eb8_e5e2_cover@2x-2-pokojowe-mieszkanie-lodz-widzew-ul-szpitalna.webp
Łódź,Bałuty,1,30,279000,9300,bez pośredników,,7,https://adresowo.pl/o/mieszkanie-lodz-baluty-1-pokoj-30-m2-b8o1b2,https://s2.adresowa.pl/oi/4c/37/3f0e2a_a5fe_cover@2x-1-pokojowe-mieszkanie-lodz-baluty.webp
Łódź Górna,ul. Pabianicka,2,44,233000,5295,Pośrednik,,7,https://adresowo.pl/o/mieszkanie-lodz-gorna-ul-pabianicka-2-pokojowe-w8u4a7,https://s2.adresowa.pl/oi/2c/42/3f0d1e_8479_cover@2x-2-pokojowe-mieszkanie-lodz-gorna-ul-pabianicka.webp
Łódź Śródmieście,ul. Północna,2,32,150000,4688,Pośrednik,,15,https://adresowo.pl/o/mieszkanie-lodz-srodmiescie-ul-polnocna-2-pokojowe-m1o5j8,https://s2.adresowa.pl/oi/1c/5e/3f0d1c_8ac2_cover@2x-2-pokojowe-mieszkanie-lodz-srodmiescie-ul-polnocna.webp
Łódź Widzew,ul. Gustawa Morcinka,3,47,535800,11400,bez pośredników,,10,https://adresowo.pl/o/mieszkanie-lodz-widzew-ul-gustawa-morcinka-3-pokojowe-w2b0n1,https://s2.adresowa.pl/oi/75/25/3f0ddc_6772_cover@2x-3-pokojowe-mieszkanie-lodz-widzew-ul-gustawa-morcinka.webp
Łódź,Śródmieście,2,15,137000,9133,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-lodz-srodmiescie-2-pokojowe-15-m2-s7t2j3,https://s2.adresowa.pl/oi/69/7d/3f0dd6_c0a1_cover@2x-2-pokojowe-mieszkanie-lodz-srodmiescie.webp
Łódź Retkinia,ul. ks. Jerzego Popiełuszki,3,53,430000,8113,bez pośredników,,14,https://adresowo.pl/o/mieszkanie-lodz-retkinia-ul-ks-jerzego-popieluszki-3-pokojowe-t4h5a6,https://s2.adresowa.pl/oi/75/67/3f0daa_d07a_cover@2x-3-pokojowe-mieszkanie-lodz-retkinia-ul-ks-jerzego-popieluszki.webp
Łódź Bałuty,ul. Zgierska,4,118,473000,4008,Pośrednik,,16,https://adresowo.pl/o/mieszkanie-lodz-baluty-ul-zgierska-4-pokojowe-f1e8e3,https://s2.adresowa.pl/oi/64/75/3f0d1a_8e8f_cover@2x-4-pokojowe-mieszkanie-lodz-baluty-ul-zgierska.webp
Łódź Teofilów,ul. Łanowa,2,44,350000,7955,Pośrednik,,13,https://adresowo.pl/o/mieszkanie-lodz-teofilow-ul-lanowa-2-pokojowe-v8p8p7,https://s2.adresowa.pl/oi/36/47/3f0c7a_90af_cover@2x-2-pokojowe-mieszkanie-lodz-teofilow-ul-lanowa.webp
Łódź Widzew,ul. Andrzeja Sacharowa,2,46,380000,8261,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-lodz-widzew-ul-andrzeja-sacharowa-2-pokojowe-c3z0v4,https://s2.adresowa.pl/oi/5b/58/3f0d3a_3433_cover@2x-2-pokojowe-mieszkanie-lodz-widzew-ul-andrzeja-sacharowa.webp
Łódź Widzew,ul. Władysława Strzemińskiego,3,52,460000,8846,bez pośredników,,20,https://adresowo.pl/o/mieszkanie-lodz-widzew-ul-wladyslawa-strzeminskiego-3-pokojowe-l1q6d5,https://s2.adresowa.pl/oi/58/3e/3f0d36_6161_cover@2x-3-pokojowe-mieszkanie-lodz-widzew-ul-wladyslawa-strzeminskiego.webp
Łódź Śródmieście,ul. Wierzbowa,3,61,485000,7951,bez pośredników,,14,https://adresowo.pl/o/mieszkanie-lodz-srodmiescie-ul-wierzbowa-3-pokojowe-s1i3a2,https://s2.adresowa.pl/oi/4a/37/3f0cf0_cbf0_cover@2x-3-pokojowe-mieszkanie-lodz-srodmiescie-ul-wierzbowa.webp
Łódź Widzew,ul. Mikołaja Gogola 15,3,57,382360,6708,Pośrednik,,26,https://adresowo.pl/o/mieszkanie-lodz-widzew-ul-mikolaja-gogola-3-pokojowe-s0d2l2,https://s2.adresowa.pl/oi/25/6d/3f0476_9d84_cover@2x-3-pokojowe-mieszkanie-lodz-widzew-ul-mikolaja-gogola.webp
Łódź Górna,ul. Sąsiedzka,2,40,485000,12125,Pośrednik,,19,https://adresowo.pl/o/mieszkanie-lodz-gorna-ul-sasiedzka-2-pokojowe-a9q5g3,https://s2.adresowa.pl/oi/76/31/3f028c_fef0_cover@2x-2-pokojowe-mieszkanie-lodz-gorna-ul-sasiedzka.webp
Łódź,Polesie,2,45,370000,8222,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-lodz-polesie-2-pokojowe-45-m2-g9j0e5,https://s2.adresowa.pl/oi/14/59/3f0cc8_4824_cover@2x-2-pokojowe-mieszkanie-lodz-polesie.webp
Łódź Polesie,ul. Traktorowa,2,39,450000,11538,bez pośredników,,11,https://adresowo.pl/o/mieszkanie-lodz-polesie-ul-traktorowa-2-pokojowe-h2q8s8,https://s2.adresowa.pl/oi/6f/7c/3f0c62_70b8_cover@2x-2-pokojowe-mieszkanie-lodz-polesie-ul-traktorowa.webp
Łódź Widzew,ul. Juliana Tuwima,2,37,429000,11595,bez pośredników,,20,https://adresowo.pl/o/mieszkanie-lodz-widzew-ul-juliana-tuwima-2-pokojowe-m5n5x1,https://s2.adresowa.pl/oi/4d/51/3f0ba2_61aa_cover@2x-2-pokojowe-mieszkanie-lodz-widzew-ul-juliana-tuwima.webp
Łódź Dąbrowa,ul. Kornela Makuszyńskiego 5,2,37,299000,8081,Pośrednik,,15,https://adresowo.pl/o/mieszkanie-lodz-dabrowa-ul-kornela-makuszynskiego-2-pokojowe-c0y7w0,https://s2.adresowa.pl/oi/5b/12/3f005c_596d_cover@2x-2-pokojowe-mieszkanie-lodz-dabrowa-ul-kornela-makuszynskiego.webp
Łódź Śródmieście,ul. Piotrkowska 71,2,67,469469,7007,Pośrednik,,13,https://adresowo.pl/o/mieszkanie-lodz-srodmiescie-ul-piotrkowska-2-pokojowe-i1v7k8,https://s2.adresowa.pl/oi/39/70/3efec4_cdfd_cover@2x-2-pokojowe-mieszkanie-lodz-srodmiescie-ul-piotrkowska.webp
Łódź,Bałuty,4,74,650000,8784,bez pośredników,,7,https://adresowo.pl/o/mieszkanie-lodz-baluty-4-pokojowe-74-m2-x0u8s8,https://s2.adresowa.pl/oi/65/5a/3f09a0_9bd2_cover@2x-4-pokojowe-mieszkanie-lodz-baluty.webp
Łódź Polesie,ul. kpt. Stefana Pogonowskiego,1,17,195000,11471,bez pośredników,,5,https://adresowo.pl/o/mieszkanie-lodz-polesie-ul-kpt-stefana-pogonowskiego-1-pokoj-l4p8j6,https://s2.adresowa.pl/oi/69/55/3f099c_e31f_cover@2x-1-pokojowe-mieszkanie-lodz-polesie-ul-kpt-stefana-pogonowskiego.webp
Łódź Bałuty,ul. Motylowa,2,42,405000,9643,bez pośredników,,11,https://adresowo.pl/o/mieszkanie-lodz-baluty-ul-motylowa-2-pokojowe-k1s4t5,https://s2.adresowa.pl/oi/54/7b/3f0932_9714_cover@2x-2-pokojowe-mieszkanie-lodz-baluty-ul-motylowa.webp
Łódź Bałuty,ul. Przemysłowa,3,42,329000,7833,Pośrednik,,12,https://adresowo.pl/o/mieszkanie-lodz-baluty-ul-przemyslowa-3-pokojowe-t6f5e0,https://s2.adresowa.pl/oi/49/62/3efebc_60b1_cover@2x-3-pokojowe-mieszkanie-lodz-baluty-ul-przemyslowa.webp
Łódź Dąbrowa,ul. Gersona 3,2,35,252525,7215,Pośrednik,,6,https://adresowo.pl/o/mieszkanie-lodz-dabrowa-ul-gersona-2-pokojowe-n7n8j7,https://s2.adresowa.pl/oi/62/43/3efd72_96e2_cover@2x-2-pokojowe-mieszkanie-lodz-dabrowa-ul-gersona.webp
Łódź Dąbrowa,ul. Konspiracyjnego Wojska Polskiego,2,32,339000,10594,bez pośredników,,19,https://adresowo.pl/o/mieszkanie-lodz-dabrowa-ul-konspiracyjnego-wojska-polskiego-2-pokojowe-x4i1w8,https://s2.adresowa.pl/oi/16/28/3f08a8_272a_cover@2x-2-pokojowe-mieszkanie-lodz-dabrowa-ul-konspiracyjnego-wojska-polskiego.webp
Łódź,Bałuty,2,33,260000,7879,bez pośredników,,6,https://adresowo.pl/o/mieszkanie-lodz-baluty-2-pokojowe-33-m2-t7q2k1,https://s2.adresowa.pl/oi/66/39/3f06f0_e66b_cover@2x-2-pokojowe-mieszkanie-lodz-baluty.webp
Łódź Górna,ul. Łączna,1,19,160000,8421,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-lodz-gorna-ul-laczna-1-pokoj-k3j4b1,https://s2.adresowa.pl/oi/68/7d/3f05ee_36f4_cover@2x-1-pokojowe-mieszkanie-lodz-gorna-ul-laczna.webp
Łódź Górna,ul. Podgórna,1,23,195000,8478,Pośrednik,,8,https://adresowo.pl/o/mieszkanie-lodz-gorna-ul-podgorna-1-pokoj-a8s2t6,https://s2.adresowa.pl/oi/71/10/3efd6c_27a2_cover@2x-1-pokojowe-mieszkanie-lodz-gorna-ul-podgorna.webp
Łódź,ul. Traktorowa 63B,2,37,260727,7047,Pośrednik,,6,https://adresowo.pl/o/mieszkanie-lodz-ul-traktorowa-2-pokojowe-s3u4m2,https://s2.adresowa.pl/oi/12/18/3efbe6_7b09_cover@2x-2-pokojowe-mieszkanie-lodz-ul-traktorowa.webp
Łódź Śródmieście,ul. Piotrkowska,3,68,610000,8971,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-lodz-srodmiescie-ul-piotrkowska-3-pokojowe-y4u2w3,https://s2.adresowa.pl/oi/3c/57/3f04b0_89f7_cover@2x-3-pokojowe-mieszkanie-lodz-srodmiescie-ul-piotrkowska.webp
Łódź Śródmieście,al. marsz. Józefa Piłsudskiego,3,50,570000,11400,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-lodz-srodmiescie-al-marsz-jozefa-pilsudskiego-3-pokojowe-w8j7q8,https://s2.adresowa.pl/oi/6f/78/3f045c_4e91_cover@2x-3-pokojowe-mieszkanie-lodz-srodmiescie-al-marsz-jozefa-pilsudskiego.webp
Łódź Śródmieście,ul. Nawrot,2,47,710000,15106,bez pośredników,,22,https://adresowo.pl/o/mieszkanie-lodz-srodmiescie-ul-nawrot-2-pokojowe-u4u7j8,https://s2.adresowa.pl/oi/24/41/3f0422_2d31_cover@2x-2-pokojowe-mieszkanie-lodz-srodmiescie-ul-nawrot.webp
Łódź Radogoszcz,ul. Nastrojowa,3,57,415000,7281,Pośrednik,,11,https://adresowo.pl/o/mieszkanie-lodz-radogoszcz-ul-nastrojowa-3-pokojowe-p2e5r0,https://s2.adresowa.pl/oi/4a/34/3efbba_6b03_cover@2x-3-pokojowe-mieszkanie-lodz-radogoszcz-ul-nastrojowa.webp
Łódź Górna,ul. Walerego Wróblewskiego,1,17,198000,11647,Pośrednik,,8,https://adresowo.pl/o/mieszkanie-lodz-gorna-ul-walerego-wroblewskiego-1-pokoj-n3c4g7,https://s2.adresowa.pl/oi/44/7a/3ef996_f484_cover@2x-1-pokojowe-mieszkanie-lodz-gorna-ul-walerego-wroblewskiego.webp
Łódź Retkinia,ul. Pienista,3,55,530000,9636,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-lodz-retkinia-ul-pienista-3-pokojowe-y5i0p9,https://s2.adresowa.pl/oi/28/37/3f0410_6a08_cover@2x-3-pokojowe-mieszkanie-lodz-retkinia-ul-pienista.webp
Łódź Radogoszcz,ul. Liściasta,3,58,670000,11552,bez pośredników,,1,https://adresowo.pl/o/mieszkanie-lodz-radogoszcz-ul-lisciasta-3-pokojowe-z5l3b9,https://s2.adresowa.pl/oi/7a/27/3f0310_28a9_cover@2x-3-pokojowe-mieszkanie-lodz-radogoszcz-ul-lisciasta.webp
Łódź Julianów,ul. Liściasta,2,52,450000,8654,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-lodz-julianow-ul-lisciasta-2-pokojowe-m9l9r7,https://s2.adresowa.pl/oi/35/51/3f02e4_4c8b_cover@2x-2-pokojowe-mieszkanie-lodz-julianow-ul-lisciasta.webp
Łódź Kurak,ul. Ignacego Paderewskiego,3,47,450000,9574,Pośrednik,,22,https://adresowo.pl/o/mieszkanie-lodz-kurak-ul-ignacego-paderewskiego-3-pokojowe-x2l2n2,https://s2.adresowa.pl/oi/39/39/3ef776_2ed2_cover@2x-3-pokojowe-mieszkanie-lodz-kurak-ul-ignacego-paderewskiego.webp
Łódź Zarzew,ul. gen. Stefana Grota-Roweckiego 9,1,27,199000,7370,Pośrednik,,13,https://adresowo.pl/o/mieszkanie-lodz-zarzew-ul-gen-stefana-grota-roweckiego-1-pokoj-g7t5g1,https://s2.adresowa.pl/oi/65/76/3ef6e0_7d60_cover@2x-1-pokojowe-mieszkanie-lodz-zarzew-ul-gen-stefana-grota-roweckiego.webp
Łódź Radogoszcz,ul. Świtezianki,4,69,639000,9261,bez pośredników,,7,https://adresowo.pl/o/mieszkanie-lodz-radogoszcz-ul-switezianki-4-pokojowe-k6s7w6,https://s2.adresowa.pl/oi/74/21/3f02e0_4c9e_cover@2x-4-pokojowe-mieszkanie-lodz-radogoszcz-ul-switezianki.webp
