locality,street,rooms,area,price_total_zl,price_sqm_zl,owner_type,date_posted,photo_count,url,image_url,city_district,full_address,floor,year_built,building_type,price_per_sqm_detailed,description_text,has_basement,has_parking,kitchen_type,window_type,ownership_type,equipment,latitude,longitude
Wrocław Popowice,ul. Legnicka,3,61,zapytaj,,bez pośredników,,+20 podobnych ofert,https://adresowo.pl/o/mieszkanie-wroclaw-popowice-ul-legnicka-3-pokojowe-z2a8p8,https://s2.adresowa.pl/development/671236/nowe-mieszkania-legnicka-vita-d2a6_cover.jpg,Wrocław Popowice,Legnicka,15,2026,,,"Nowe mieszkanie 3-pokojowe o powierzchni 61,12 m² w inwestycji Legnicka Vita dewelopera DEVELIA, na 15 piętrze w budynku 52A pod adresem ul. Legnicka 52A, Wrocław Popowice. Planowany termin oddania to I kwartał 2026 roku. Legnicka Vita – gotowe mieszkania w dynamicznej części Wrocławia Legnicka Vita to zakończona inwestycja mieszkaniowa zlokalizowana we Wrocławiu, przy jednej z najważniejszych arterii miasta – ul. Legnickiej. Nowoczesny kompleks mieszkaniowy łączy wygodę codziennego życia, funkcjonalne układy mieszkań oraz doskonałą komunikację z centrum Wrocławia i innymi dzielnicami miasta. Atuty inwestycji: - Świetna komunikacja z centrum i innymi częściami Wrocławia - Bliskość stacji Wrocław Mikołajów - Sąsiedztwo centrum handlowego Magnolia Park - Widok na panoramę miasta z wybranych mieszkań - Mieszkania z balkonami, loggiami i tarasami - Dostęp do usług, sportu i rekreacji w okolicy Termin realizacji: Inwestycja gotowa do odbioru – klucze dostępne od ręki. ________________________________________ Niniejszy materiał nie stanowi oferty w rozumieniu Kodeksu cywilnego i ma charakter wyłącznie informacyjny. Szczegóły inwestycji oraz pełna oferta dostępne są na stronie internetowej: https://develia.pl/pl/",,,,,własność,Wyposażenie: internet,51.118623,16.998395
Wrocław,Partynice,2,35,529000,15114,Pośrednik,,8,https://adresowo.pl/o/mieszkanie-wroclaw-partynice-2-pokojowe-35-m2-u3k6y0,https://s2.adresowa.pl/oi/71/63/406352_a239_cover@2x-2-pokojowe-mieszkanie-wroclaw-partynice.webp,Wrocław Partynice,,1,1935,blok,,"Partynice/2pok./piwnica/ogród/osobna/kuchnia/top Prezentujemy Państwu na sprzedaż mieszkanie na Partynicach w bloku 1 piętrowym. Mieszkanie znajduje się na 1 piętrze. Mieszkanie składa się z: -pokoju 15 m2, -pokoju 10.5 m2, -osobnej kuchni 6,5m2, -łazienki około 3m2. Do mieszkania przynależy piwnica ok 7m2, która ma okno (można zaaranżować na np. warsztat). Do mieszkania przynależy ogródek 70m2 opłacany 50zł/rok na zasadach dzierżawy terenów wspólnych. Do wspólnego użytku jest też bardzo duży strych gdzie każdy ma swoją przestrzeń i może coś przechować czy suszyć ciuchy. Działka na której stoi blok jest współwłasnością ok 20 właścicieli naszego bloku po ok 5% każdy. Na jej terenie z tyłu bloku są ogródki (każdy ma swój) a z przodu dużo miejsca na parkowanie aut. W najbliższym czasie zarządca ma postawić też szlaban. W bloku był wymieniany dach oraz elewacja z drzwiami wejściowymi na domofon. W mieszkaniu wszystkie instalacje były wymieniane (wodne, kanalizacyjne, gazowe w 2016 r i większości elektryczne wraz ze skrzynką w 2024 r. Pokoje są gotowe do mieszkania a łazienka i kuchnia do indywidualnej aranżacji i wykończenia (brak kafli). Łazienka posiada przesuwne drzwi, których nie widać na zdjęciu. Mieszkanie ogrzewane jest kotłem gazowym kondensacyjnym dwufunkcyjnym z 2015r. serwisowanym co roku. Koszty utrzymania mieszkania przy 2-3 osobach to: -czynsz do zarządcy ok 350 zł, -prąd ok 120 zł, -gaz latem ok 70 zł, a zimą z ogrzewaniem mieszkania oraz ciepłej wody i gazówką max 350 zł. Bliskie położenie komunikacji miejskiej oraz terenów zielonych: -stacja pociągu Partynice 300 m (w 8 min do dworca KD), -przystanek autobusowy ok 300 m, -park Kleciński ok 400 m, -przystanek/pętla tramwaju ok. 700 m, -stacje benzynowe ok. 400 m, -mc donald 400 m, -żabka, dino, aldi, biedronka hert itp 300-400 m, -lekarze 500m-1 km, -szpital 3 km, -przedszkole 700 m przy parku, -szkoła ok 2 km, -Bielany Wrocławskie 3 min, -wyścigi konne 200 m, które są kolejnym po parku Klecińskim pięknym terenem do wypoczynku i rekreacji. Sąsiedzi w bramie również mili sympatyczni i spokojni, bezproblemowi. Mieszkanie bez zadłużeń. Jeden właściciel. Jest możliwość wyburzenia ścianki miedzy pokojem a kuchnią i otwarcie przestrzeni. Dzięki czemu zyskujemy pokój z aneksem kuchennym o powierzchni 17 m2. Budynek jest z cegły. Zapraszam do kontaktu, Doradca Dominika",tak,,osobna,plastikowe,własność,,51.061001,17.0049
Wrocław Złotniki,ul. Kosmonautów,2,50,645000,12900,Pośrednik,,10,https://adresowo.pl/o/mieszkanie-wroclaw-zlotniki-ul-kosmonautow-2-pokojowe-e4p3j6,https://s2.adresowa.pl/oi/78/61/405fa6_f137_cover@2x-2-pokojowe-mieszkanie-wroclaw-zlotniki-ul-kosmonautow.webp,Wrocław Złotniki,Kosmonautów,1,2006,,,"Na sprzedaż ustawne, dwustronne mieszkanie 2-pokojowe o powierzchni 50,14 m², położone na 1. piętrze niskiego, 3-piętrowego budynku z 2006 roku na wrocławskich Złotnikach. Mieszkanie składa się z:- przestronnego salonu z wyjściem na balkon/loggię, - sypialni, pokoju nastolatek - oddzielnej, jasnej kuchni z oknem, - łazienki, - przedpokoju z dużą szafą w zabudowie. Do mieszkania przynależy komórka lokatorska. Lokal jest dwustronny – ekspozycja wschód–zachód (salon od strony wschodniej). Mieszkanie jest ciepłe, zadbane i nadaje się do zamieszkania. W pokojach znajduje się solidny parkiet. Czynsz ok. 900 zł przy 4 osobach, wraz z zaliczkami na ogrzewanie i ciepłą wodę. Osiedle posiada własną kotłownię, która została niedawno zmodernizowana – wymieniono piec. Spokojne, zielone osiedle z niską zabudową i wjazdem przez szlaban. Dla mieszkańców dostępnych jest dużo miejsc postojowych. Budynek znajduje się w głębi osiedla – mimo bliskości linii tramwajowej nie ma bezpośredniego sąsiedztwa torów ani związanego z nimi uciążliwego hałasu. Bardzo dobra komunikacja – ok. 5 minut pieszo do tramwajów 3, 10 i 20 oraz autobusu 148. W pobliżu sklepy, szkoła, przedszkole, tereny zielone, Park Złotnicki i Leśnicki. Dobry dojazd do centrum, lotniska oraz AOW. Mieszkanie dostępne w krótkim terminie – obecni mieszkańcy mogą je opuścić w ciągu ok. miesiąca. Zapraszam do kontaktu i na prezentację.",tak,,,plastikowe,własność,,51.141583,16.907335
Wrocław Stare Miasto,ul. Uniwersytecka,1,33,610000,18485,bez pośredników,,12,https://adresowo.pl/o/mieszkanie-wroclaw-stare-miasto-ul-uniwersytecka-1-pokoj-f2u7f3,https://s2.adresowa.pl/oi/56/67/407800_f47a_cover@2x-1-pokojowe-mieszkanie-wroclaw-stare-miasto-ul-uniwersytecka.webp,Wrocław Stare Miasto,Uniwersytecka,3,1900,kamienica,,"Witam, mam na sprzedaż przestronna 1-pokojowa kawalerke po remoncie o powierzchni 33m2. Lokal znajduje sie na 3 pietrze pieknej, odnowionej kamienicy w scislym centrum Wrocławia ,przy ul Uniwersyteckiej, przy Wydziale Prawa i Administracji Uniwersytetu Wroclawskiego. Lokal świetnie nadaje się zamieszkania dla pary badz studentów, a także pod wynajem długo i krótkoterminowy. Jest to superokazja dla kogos kto chcialby zamieszkac blisko Rynku badz jako inwestycja. Sprzedajemy ze wzgledu na wyjazd i brak mozliwosci kontrolowania najmu. OPIS MIESZKANIA: Lokal jednostronny, usytuowany na III piętrze. Powierzchnia nieruchomości wynosi 33 mkw. Mieszkanie sklada sie z oddzielnej, jasnej kuchni okolo 7,5m2, duzego pokoju o powierzchni okolo 21m2, z dwoma oknami, duzej lazienki z wanna oraz malego korytarza okolo 2m2. Istnieje mozliwosc przerobienia mieszkania na 2 pokojowe z aneksem kuchennym. W mieszkaniu byl gaz. Mozna przywrocic, gdyz przy scianie na klatce pozostala rura doprowadzajaca oraz jest skrzynka z przylaczem na licznik gazowy. -Okna wychodzą na budynek glowny Uniwersytetu Wroclawskiego, Aule Leopoldina oraz Odre, na ulicy znajduja sie miejsca postojowe, w tym dla osob niepelnosprawnych. -Wszystkie media miejskie. Mieszkanie jest po remoncie. Wszystkie instalacje wymienione. Nowe okna. Nowe meble kuchenne i sprzet w zabudowie. * czynsz 470 zł (czynsz zawiera juz fundusz remontowy oraz CO) * opłaty za prąd, gaz i wode wedlug zużycia *podatek 41zl rocznie. Ziemia pod budynkiem wykupiona na wlasnosc. OPIS BUDYNKU budynek 5 pietrowy, zadbany. Wszystkie Instalacje wymienione. Nowy dach, nowa elewacja. W planie wymiana kaloryferow, skrzynek na liczniki pradu i gazu oraz licznikow wody na zdalne. Ladnie utrzymana klatka schodowa oraz sliczne patio, gdzie mozna odpoczac na swiezym powietrzu i bezpiecznie zostawic rower. LOKALIZACJA W SCISLYM CENTRUM WROCLAWIA Lokal świetnie nadaje się na inwestycję pod najem krótko i długoterminowy, a dla osób ceniących kamienice oraz życie w centrum miasta - również do zamieszkania. Bardzo przyjazne i spokojne sasiedztwo, cisze zapewniaja rowniez nowe okna PCV. W budynku znajduje sie Zabka, przez sciane Wydzial Prawa i Administracji Uniwersytetu Wroclawskiego, przystanki tramwajowe i autobusowe, bary, sklepy, Rewelacyjny dojazd w każdą część miasta, wiele połączeń komunikacji miejskiej (autobusy, tramwaje). -5 minut na piechote do Rynku -15 minut do Pl. Grunwaldzkiego Lokal ma nieobciazona ksiege wieczysta oraz bardzo dobre swiadectwo energetyczne. Polecam i zapraszam. Preferowany kontakt mailowy. Mieszkanie wolne. od zaraz",tak,,osobna,plastikowe,własność,,51.113249,17.032966
Wrocław Śródmieście,ul. Aleksandra Hercena,2,45,599000,13311,bez pośredników,,12,https://adresowo.pl/o/mieszkanie-wroclaw-srodmiescie-ul-aleksandra-hercena-2-pokojowe-p6j0h5,https://s2.adresowa.pl/oi/52/71/407774_42a4_cover@2x-2-pokojowe-mieszkanie-wroclaw-srodmiescie-ul-aleksandra-hercena.webp,Wrocław Śródmieście,Aleksandra Hercena,parter,1900,kamienica,,"Klimatyczny apartament w spokojnej centralnej części Wrocławia - jedna z ładniejszych ulic Wrocławia ( bez korków i zatłoczonych chodników a wszędzie blisko 🙂, łatwy dostęp do centrum miasta, komunikacji miejskiej oraz sklepów, galerii handlowej i licznych restauracji oraz zielonej części przy fosie miejskiej - na spacery, na bieganie, na czytanie w parku 🙂 Idealne dla pary lub singla - wydzielona część sypialniana, miejsce do pracy, salon z częścią jadalnią oraz oddzielna kuchnia - do gotowania. Łazienka z wydzielona częścią na pralkę, przy wejściu - garderoba. Sprzedam BEZPOŚREDNIO! proszę o kontakt tylko bezpośrednich klientów.",,,osobna,plastikowe,własność,Wyposażenie: pralkę,51.102363,17.041458
Wrocław Pilczyce,ul. Pilczycka,3,51,zapytaj,,bez pośredników,,+47 podobnych ofert,https://adresowo.pl/o/mieszkanie-wroclaw-pilczyce-ul-pilczycka-3-pokojowe-d6h2w3,https://s2.adresowa.pl/development/673044/nowe-mieszkania-pilczycka-vita-a532_cover.jpg,Wrocław Pilczyce,Pilczycka,parter,2027,blok,,"Nowe mieszkanie 3-pokojowe o powierzchni 51,58 m² w inwestycji Pilczycka Vita dewelopera DEVELIA, na parterze w budynku 195 pod adresem ul. Pilczycka 195, Wrocław Pilczyce. Planowany termin oddania to IV kwartał 2027 roku. Oferta Pilczycka Vita to dwa nowoczesne budynki mieszkalne o 5 kondygnacjach, w których łącznie przewidziano 195 mieszkań o powierzchniach 28 -91 m² (1–4 pokoje). Lokale na parterze mają ponadstandardową wysokość 3 m, a wszystkie mieszkania wyróżniają się funkcjonalnymi układami i dużymi oknami, wyposażone są w instalację smarthome. Do dyspozycji mieszkańców są garaże podziemne z komórkami lokatorskimi, naziemne miejsca parkingowe, dwa miejsca z ładowarkami do aut elektrycznych oraz stojaki na rowery. Teren osiedla zostanie wzbogacony o plac zabaw dla dzieci, zielone dachy, deszczowe ogrody, budki dla ptaków oraz zbiorniki do odzyskiwania wody deszczowej, a części wspólne oświetlone będą energooszczędnymi lampami. Lokalizacja Osiedle powstaje w zielonej i spokojnej części Wrocławia – Pilczycach, w północno-zachodnim rejonie miasta. Do centrum można dojechać w ok. 30 minut tramwajem lub samochodem, a dzięki bliskości obwodnicy łatwo wyjechać z miasta. W sąsiedztwie znajdują się rozległe tereny rekreacyjne – Park i Las Pilczycki oraz kąpielisko Glinianki, idealne do spacerów i aktywnego wypoczynku. Infrastruktura obejmuje szkoły, przedszkola, sklepy, punkty usługowe, kawiarnie, a w pobliżu jest także Tarczyńska Arena – stadion, gdzie odbywają się mecze, koncerty i wydarzenia sportowe. Pilczycka Vita łączy komfort życia w mieście z bliskością natury, stanowiąc idealne miejsce zarówno dla młodych osób szukających pierwszego mieszkania, jak i inwestorów czy rodzin poszukujących przestronnych lokali. Atuty: - nowoczesna architektura i funkcjonalne układy mieszkań - bliskość parków, lasów i kąpieliska - garaże podziemne i miejsca z ładowarkami do aut elektrycznych - plac zabaw i zielone, ekologiczne rozwiązania - dobra komunikacja z centrum i innymi częściami Wrocławia Zakończenie budowy planowane jest na IV kwartał 2027 r. Materiał ma charakter informacyjny i nie stanowi oferty w rozumieniu Kodeksu cywilnego.",,,,,własność,,51.138423,16.963452
Wrocław,Psie Pole,2,46,639000,13891,Pośrednik,,13,https://adresowo.pl/o/mieszkanie-wroclaw-psie-pole-2-pokojowe-46-m2-v6g6l5,https://s2.adresowa.pl/oi/13/27/405f6c_cb11_cover@2x-2-pokojowe-mieszkanie-wroclaw-psie-pole.webp,Wrocław Psie Pole,,1,2009,blok,,"Polecam na sprzedaż mieszkanie dwupokojowe o powierzchni 46,8 m2, usytuowane na pierwszym piętrze pięciopiętrowego budynku mieszkalnego z 2009 roku, zlokalizowanego w okolicach ulicy Litewskiej we Wrocławiu. Cena mieszkania wynosi 639 000,00 zł. W skład mieszkania wchodzi:salon o powierzchni 17,3 m2 z wyjściem na loggięsypialnia o powierzchni 11,6 m2kuchnia o powierzchni 9,3 m2; w wyposażeniu szafki kuchenne, piekarnik, płyta elektryczna, zmywarka (jeszcze na gwarancji), lodówkałazienka z wc o powierzchni 5 m2; w wyposażeniu prysznicprzedpokój Mieszkanie w stanie do zamieszkania, całkowicie umeblowane i wyposażone. W pokojach na podłogach panele, w kuchni, łazience i przedpokoju kafle. Okna duże, plastikowe z ekspozycją południowo-zachodnią. Ogrzewanie z kotłowni lokalnej, znajdującej się w budynku. Miesięczne opłaty eksploatacyjne wynoszą 500 zł. Mieszkanie w chwili obecnej jest wynajmowane, istnieje możliwość przejęcia najemców. Miesięczny czynsz najmu to 2 900 zł plus opłaty. Umowa najmu kończy się 30 września. Budynek z windą, znajduje się na ładnie zagospodarowanym osiedlu, położonym w spokojnej, cichej, dobrze skomunikowanej z centrum części Psiego Pola. Wokół budynku miejsca za szlabanem - do wyłącznej dyspozycji mieszkańców - w związku z czym nie ma problemu ze znalezieniem parkingu. Przy budynku plac zabaw, patio i dużo zieleni. W okolicy liczne sklepy spożywcze, hala targowa, restauracje, punkty usługowe. Do centrum handlowego Korona 5 minut samochodem, do niedawno otwartego Aquaparku 2 minuty samochodem. Wjazd na autostradową obwodnicę S8 w odległości 4 minut samochodem. Stacja kolejowa Psie Pole 15 minut pieszo. Dużo miejsc spacerowych i ścieżek rowerowych wzdłuż Widawy. Bardzo polecam zarówno dla własnych celów mieszkaniowych jak i inwestycyjnie - w postaci gotowego produktu! Zapraszam na niezobowiązującą prezentację. Kontakt: Ewa Czajkowska tel. [numer] Kontakt: [numer]. Zamieszczone oferty nie stanowią oferty w rozumieniu Kodeksu Cywilnego, a dane w nich zawarte mają jedynie charakter informacyjny. Najlepsze oferty tylko w biurze nieruchomości. Zapraszamy na naszą stronię [www]. Jesteśmy biurem z 26 letnim doświadczeniem. Nr licencji zawodowej: 2189. Nasza praca to nasza pasja, spełniamy marzenia o własnym lokum. Naszym klientom zapewniamy obsługę prawną transakcji prowadzoną przez naszego prawnika oraz pomoc w uzyskaniu najlepszego kredytu a także doradztwo prawne po zakończeniu transakcji.",,,,,własność,"Wyposażenie: lodówka, piekarnik, zmywarka",51.142586,17.131824
Wrocław,ul. Legnicka,2,58,1069000,18431,Pośrednik,,19,https://adresowo.pl/o/mieszkanie-wroclaw-ul-legnicka-2-pokojowe-i9a3p7,https://s2.adresowa.pl/oi/20/7f/405cae_4d4e_cover@2x-2-pokojowe-mieszkanie-wroclaw-ul-legnicka.webp,Wrocław ,Legnicka,8,2021,blok,,"Na sprzedaż wyjątkowe 2-pokojowe mieszkanie przy ul. Legnickiej we Wrocławiu Zapraszam do zapoznania się z ofertą sprzedaży wyjątkowego, dopracowanego w najmniejszym detalu mieszkania o powierzchni 53,78 m², położonego na 8 piętrze przy ul. Legnickiej we Wrocławiu. Mieszkanie wyróżnia się wysokim standardem wykończenia, wykorzystaniem naturalnych materiałów oraz licznymi elementami wykonanymi na indywidualne zamówienie. Wnętrze jest spójne stylistycznie, funkcjonalne i bardzo dobrze doświetlone dzięki południowo-zachodniej ekspozycji. Do mieszkania przynależą komórka lokatorska o powierzchni 5,16 m² oraz jest możliwość nabycia miejsca postojowego w garażu podziemnym. Rozkład pomieszczeń Na powierzchnię 53,78 m² składają się:- salon – 19,88 m², - oddzielna kuchnia – 8,24 m², - sypialnia – 12,75 m², - łazienka – 5,01 m², - przedpokój – 7,90 m² Układ mieszkania jest funkcjonalny i bardzo dobrze wykorzystuje dostępną przestrzeń. Duży salon mieści zarówno część wypoczynkową, jak i jadalnianą, natomiast przestronna kuchnia z wyspą zapewnia dużo powierzchni roboczej i miejsca do przechowywania. Standard wykończenia: Wnętrze zostało urządzone z dużą dbałością o jakość materiałów oraz detale. Na podłodze znajduje się naturalna deska dębowa wykończona olejowoskiem, a wykonane na zamówienie drzwi z litego drewna i forniru dębowego sięgają aż do sufitu, podkreślając wysokość i przestronność wnętrza. Zabudowy stolarskie w kuchni, sypialni, przedpokoju oraz łazience zostały wykonane na wymiar z wykorzystaniem naturalnego forniru dębowego. Indywidualnie zaprojektowane meble pozwalają optymalnie wykorzystać przestrzeń i zapewniają dużą ilość miejsca do przechowywania, zachowując jednocześnie spójny i elegancki charakter wnętrza. Kuchnia została wyposażona w zabudowę stolarską z systemami Blum, blat z konglomeratu kwarcowego oraz sprzęt AGD marek Bosch, Electrolux i Samsung. W łazience zastosowano włoskie płytki o strukturze kamienia, zabudowy z forniru i litego drewna dębowego. Całość dopełnia starannie dobrane, designerskie oświetlenie renomowanych marek, m.in. Vibia, Fritz Hansen, New Works, Marset i AQForm, a także szyte na wymiar firany i zasłony. Wyposażenie i udogodnienia- zabudowy stolarskie wykonane na indywidualne zamówienie, - pojemna szafa w sypialni z automatycznym oświetleniem LED, - rozbudowana zabudowa garderobiana i gospodarcza w przedpokoju, - rozkładane biurko umożliwiające wygodną pracę z domu, - rolety wewnętrzne wykonane na wymiar, - nawiewniki higrosterowane o podwyższonych właściwościach akustycznych, - internet światłowodowy, - ogrzewanie miejskie Dodatkowe powierzchnie Do mieszkania przynależy komórka lokatorska o powierzchni 5,16 m², zlokalizowana na 1. piętrze budynku. Do dyspozycji właściciela jest również wygodne miejsce postojowe na poziomie -1 garażu podziemnego (możliwy zakup). Opłaty Aktualny czynsz administracyjny za mieszkanie i garaż wynosi około 570 zł miesięcznie. Z miejscem postojowym związana jest opłata przekształceniowa w wysokości 53,27 zł rocznie, obowiązująca przez 19 lat od 2022 r. Opłata została uregulowana do końca 2026 r. Lokalizacja Ul. Legnicka zapewnia doskonałą komunikację z centrum oraz pozostałymi częściami Wrocławia. Przystanki tramwajowe i autobusowe znajdują się bezpośrednio przy budynku, a do Rynku można dojechać tramwajem w około 12 minut. W niewielkiej odległości znajduje się również stacja kolejowa Wrocław Mikołajów. Dużym atutem lokalizacji jest bogata infrastruktura handlowo-usługowa. W budynku i jego najbliższym otoczeniu znajdują się m.in. sklepy, piekarnia, apteka, restauracje oraz liczne punkty usługowe. W odległości krótkiego spaceru znajduje się Magnolia Park, a w okolicy również Park Zachodni, Park Popowicki oraz Hala Orbita z pływalnią. Lokalizacja zapewnia także dogodny wyjazd z miasta oraz szybki dostęp do Autostradowej Obwodnicy Wrocławia. Najważniejsze informacje- powierzchnia 53,78 m², - wysoki standard wykończenia i dbałość o detale: naturalne drewno oraz liczne zabudowy stolarskie na wymiar, - designerskie oświetlenie renomowanych marek, - południowo-zachodnia ekspozycja zapewniająca bardzo dobre doświetlenie, - przestronny salon i oddzielna kuchnia z wyspą, - komórka lokatorska 5,16 m², - możliwy zakup miejsca postojowego w garażu podziemnym, - ogrzewanie miejskie, - niski czynsz administracyjny, - bardzo dobra komunikacja z centrum, - pełna infrastruktura handlowo-usługowa w najbliższym otoczeniu. - cena miejsca postojowego w garażu podziemnym 50 000 zł To propozycja dla osób poszukujących nietuzinkowego, gotowego do zamieszkania wnętrza, w którym jakość materiałów, funkcjonalność i ponadczasowa estetyka tworzą spójną całość. Cena: 1 069 000 zł Zapraszam do kontaktu i na prezentację nieruchomości. NOTUS Finanse S.A. występuje w charakterze pośrednika w obrocie nieruchomościami Przedstawiona oferta cenowa ma wyłącznie charakter informacyjny i nie stanowi oferty handlowej w rozumieniu art. 66 § 1 kodeksu cywilnego Notus Finanse S.A.",,,,,własność,Wyposażenie: internet,51.118623,16.998395
Wrocław Szczepin,ul. Legnicka,2,44,599999,13636,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-wroclaw-szczepin-ul-legnicka-2-pokojowe-c8x1j5,https://s2.adresowa.pl/oi/1e/26/4076a8_8998_cover@2x-2-pokojowe-mieszkanie-wroclaw-szczepin-ul-legnicka.webp,Wrocław Szczepin,Legnicka,3,2000,apartamentowiec,,"Po remoncie, ciche, doskonale skomunikowane dwupokojowe rozkładowe mieszkanie z osobną kuchnią i dużym balkonem wychodzącym na ciche zielone podwórko. Trzy przystanki od pl Jana Pawła II, przy dworcu Mikołajów , CH Magnolia.i Business Garden. Doskonała oferta inwestycyjna, ale także jako miejsce do zamieszkania. W każdej bramie są dwie windy. Do mieszkania należy także piwnica 6m. Rok oddania budynku 2000. Zachęcam do kontaktu. Pośrednikom dziękuję, proszę nie dzwonić.",tak,,osobna,,,,51.118623,16.998395
Wrocław Krzyki,ul. Sztabowa,3,84,979000,11655,bez pośredników,,18,https://adresowo.pl/o/mieszkanie-wroclaw-krzyki-ul-sztabowa-3-pokojowe-q3z6e4,https://s2.adresowa.pl/oi/35/19/407686_4067_cover@2x-3-pokojowe-mieszkanie-wroclaw-krzyki-ul-sztabowa.webp,Wrocław Krzyki,Sztabowa,3,1925,kamienica,,"Do sprzedaży oryginalne mieszkanie położone na 3 piętrze kameralnej kamienicy z 1925 roku. Adaptacja poddasza o powierzchni całkowitej 91,6 m2 (KW - 84,38 m2) została wykonana w 2000 roku. Lokal składa się z przestronnego salonu połączonego z kuchnią, 2 wygodnych sypialni, jasnej łazienki i przedpokoju. Wysokość pomieszczeń 3,5 m, obniżona do 2,8 m. Mieszkanie bardzo funkcjonalne, przytulne, dobrze utrzymane. Do lokalu przynależy duża piwnica z oknem na poziomie 0,5, o łącznej powierzchni 22 m2. Możliwość korzystania z dużego strychu. Czysta, jasna klatka schodowa, tylko kilka mieszkań w budynku. Opłaty: czynsz do zarządcy - 445 zł, fundusz remontowy - 169 zł, ogrzewanie gazowe (ok. 500 zł/m-c w sezonie grzewczym). Mieszkanie po niedawnej modernizacji - 2021 rok - wymiana pieca gazowego i nowa instalacja grzewcza. Super lokalizacja, widok na zieleń, bliskość centrum i łatwy dostęp do komunikacji czynią to miejsce świetnym do życia. Nie podejmuję współpracy z agencjami nieruchomości, pośredników zapraszam wyłącznie z klientem. Nie przewiduję wynagrodzenia dla biura.",tak,,aneks,plastikowe,własność,,51.088508,17.01425
Wrocław Żerniki,ul. Tadeusza Brzozy,1,37,zapytaj,,bez pośredników,,+14 podobnych ofert,https://adresowo.pl/o/mieszkanie-wroclaw-zerniki-ul-tadeusza-brzozy-1-pokoj-c1s3m8,https://s2.adresowa.pl/development/671228/nowe-mieszkania-wuwa-vita-3cce_cover.jpg,Wrocław Żerniki,Tadeusza Brzozy,2,2027,,,"Nowe mieszkanie 1-pokojowe o powierzchni 37,13 m² w inwestycji Wuwa Vita dewelopera DEVELIA, na 2 piętrze pod adresem ul. Tadeusza Brzozy, Wrocław Żerniki. Planowany termin oddania to IV kwartał 2027 roku. WUWA Vita – nowoczesne mieszkania na zielonych Nowych Żernikach To miejsce stworzone dla osób, które cenią wygodę, spokój i dobrze zaprojektowaną przestrzeń. WUWA Vita na Nowych Żernikach łączy funkcjonalne mieszkania, zielone otoczenie i wyjątkową architekturę inspirowaną ideą WUWA 2, tworząc komfortową przestrzeń do życia każdego dnia. Atuty inwestycji: - Zielona lokalizacja na Nowych Żernikach - Rozkładowe mieszkania z dużymi oknami - Bliskość terenów rekreacyjnych i zieleni - Doskonała komunikacja z centrum Wrocławia - Mieszkania z balkonami, loggiami i ogródkami - Bliskość usług, szkół i infrastruktury miejskiej Termin realizacji: Etap 1 – III kwartał 2026 Etap 2 – I kwartał 2027 Etap 3 – IV kwartał 2027 ________________________________________ Niniejszy materiał nie stanowi oferty w rozumieniu Kodeksu cywilnego i ma charakter wyłącznie informacyjny. Szczegóły inwestycji oraz pełna oferta dostępne są na stronie internetowej: https://develia.pl/pl/",,,,,własność,Wyposażenie: internet,51.135853,16.924026
