locality,street,rooms,area,price_total_zl,price_sqm_zl,owner_type,date_posted,photo_count,url,image_url,city_district,full_address,floor,year_built,building_type,price_per_sqm_detailed,description_text,has_basement,has_parking,kitchen_type,window_type,ownership_type,equipment,latitude,longitude
Wrocław Stare Miasto,ul. Iwana Pawłowa,2,51,759000,14882.0,bez pośredników,,10,https://adresowo.pl/o/mieszkanie-wroclaw-stare-miasto-ul-iwana-pawlowa-2-pokojowe-k7p7w5,https://s2.adresowa.pl/oi/60/21/3ed1c4_697c_cover@2x-2-pokojowe-mieszkanie-wroclaw-stare-miasto-ul-iwana-pawlowa.webp,Wrocław Stare Miasto,Iwana Pawłowa,2,1976.0,blok,,"Sprzedam mieszkanie o powierzchni 51,55 m², mieszczące się na 2. piętrze budynku przy ul. Pawłowa we Wrocławiu. Mieszkanie przeszło gruntowny remont w 2019 roku: * Zmieniony układ mieszkania - zlikwidowana ściana między kuchnią a salonem. * Nowa podłoga, nowe okna w salonie i części kuchennej. * Wymienione grzejniki, elektryka, junkers przeniesiony do kuchni. * Zmodernizowane ściany i sufity + wygłuszenie w sypialni. * Nowa kuchnia i łazienka. Do mieszkania przynależy balkon i piwnica. Układ pomieszczeń: wschód-zachód. Nieruchomość jest w pełni wyposażona w meble oraz sprzęt AGD. Ogrzewanie miejskie. Czynsz z funduszem remontowym: 800 PLN. Aktualnie mieszkanie jest wynajmowane przez stałego najemcę (od 3 lat); możliwość przedłużenia wynajmu w razie kupna pod inwestycję. Oferta prywatna, pośrednikom dziękuję.",tak,,,,własność,,51.105663,17.020133
Wrocław Fabryczna,ul. Skwierzyńska,2,72,699000,9708.0,Pośrednik,,9,https://adresowo.pl/o/mieszkanie-wroclaw-fabryczna-ul-skwierzynska-2-pokojowe-f8u9j7,https://s2.adresowa.pl/oi/2e/49/3e5eb4_6b7d_cover@2x-2-pokojowe-mieszkanie-wroclaw-fabryczna-ul-skwierzynska.webp,Wrocław Fabryczna,Skwierzyńska,4,1910.0,kamienica,,"ul. Skwierzyńska, okolice Klimatyczne, przestronne, dwupokojowe mieszkanie o pow. 72 mkw. w odrestaurowanej kamienicy z 1910 roku. Mieszkanie znajduje się na czwartym piętrze w budynku pięciopiętrowym składa się z dwóch pokoi, kuchni, łazienki z toaletą i przestronnego przedpokoju. Mieszkanie wymaga nakładów finansowych. Rozkład pomieszczeń daje swobodne poruszanie się w nim, a ustawny i funkcjonalny układ czyni to mieszkanie bardzo atrakcyjne i wygodne. Atutem tego mieszkania jest lokalizacja, układ pomieszczeń oraz niski czynsz. W mieszkaniu na podłogach panele i kafle, na ścianach gładzie gipsowe i glazura, okna PCV, ogrzewanie gazowe piecem dwufunkcyjnym. Mieszkanie znajduje się w przedwojennej zadbanej kamienicy po rewitalizacji elewacji z zadbaną klatką schodową oraz po remoncie dachu. Metraże poszczególnych pomieszczeń: - pokój 28,15 mkw. - pokój 22,70 mkw. - kuchnia 7,87 mkw. - łazienka 4,28 mkw. - przedpokój 9 mkw. Do mieszkania przynależy balkon oraz piwnica. Mieszkanie w świetnej lokalizacji z doskonałą komunikacją miejską sprawia, iż nieruchomość jest idealnym miejscem do zamieszkania oraz kapitałem pod inwestycję. Bardzo dobra infrastruktura, blisko tereny zielone, bardzo dobry dojazd do wszystkich dzielnic miasta. Zakup lub najem Nieruchomości przez nasze biuro to przede wszystkim: bezpieczeństwo transakcji, dobra cena, indywidualne i elastyczne podejście do naszych klientów. Możesz skorzystać również z: opieki prawnej przy transakcji, doradców kredytowych, kancelarii notarialnej oraz wsparcia wykwalifikowanych negocjatorów. Niniejsze ogłoszenie nie stanowi oferty handlowej w rozumieniu przepisów art. 66 k.c., a przedstawione dane mają charakter informacyjny.",,,,plastikowe,własność,,51.098587,17.01478
Wrocław Borek,ul. Sudecka,3,58,749000,12914.0,Pośrednik,,15,https://adresowo.pl/o/mieszkanie-wroclaw-borek-ul-sudecka-3-pokojowe-h4l9o7,https://s2.adresowa.pl/oi/70/7d/3e5a84_4653_cover@2x-3-pokojowe-mieszkanie-wroclaw-borek-ul-sudecka.webp,Wrocław Borek,Sudecka,1,,blok,,"Trzy pokojowe mieszkanie 58,63 m² z balkonem - ul. Sudecka, Wrocław Na sprzedaż komfortowe, trzypokojowe mieszkanie o powierzchni 58,63 m², położone przy ul. Sudeckiej we Wrocławiu. Lokalizacja Mieszkanie znajduje się w bardzo atrakcyjnej części miasta — w spokojnego, zielonego osiedla z doskonałym dostępem do infrastruktury miejskiej. Budynek położony jest w drugim rzędzie od strony ul. Sudeckiej i bokiem do ulicy co ogranicza docieranie odgłosów ruchu ulicznego. Otoczony jest zielenią, co zapewnia ciszę i komfort codziennego życia. W najbliższej okolicy znajdują się: • szkoły i przedszkola • sklepy oraz punkty usługowe • tereny rekreacyjne i spacerowe • place zabaw To idealne miejsce zarówno dla rodzin z dziećmi, jak i osób ceniących wygodę życia blisko centrum. Komunikacja Lokalizacja zapewnia bardzo dobrą komunikację z centrum Wrocławia: • przystanki tramwajowe i autobusowe w pobliżu • szybki dojazd do ścisłego centrum miasta • dogodny wyjazd na główne arterie komunikacyjne Budynek i mieszkanie • powierzchnia: 58 m² • liczba pokoi: 3 • kuchnia oddzielna, jasna • spiżarka w przedpokoju • piętro 1 z 4 • balkon • piwnica do której zmieszczą się dwa rowery • mieszkanie nadaje się do zamieszkania, • przyda się odświeżenie, • idealne do własnej aranżacji • nietypowy, atrakcyjny układ pomieszczeń • budynek zadbany, otoczony zielenią Media i opłaty ogrzewanie miejskie woda miejska opłaty administracyjne (w tym ogrzewanie, fundusz remontowy oraz zaliczki na wodę): 1 330,92 zł Zapraszam do kontaktu i na prezentację mieszkania! Renata Sadowa tel. [numer]",,,,,własność,,51.086757,17.01634
Wrocław Jagodno,ul. Adama Kopycińskiego,2,45,690000,15333.0,bez pośredników,,14,https://adresowo.pl/o/mieszkanie-wroclaw-jagodno-ul-adama-kopycinskiego-2-pokojowe-y9v8l0,https://s2.adresowa.pl/oi/66/3d/3ed068_ae16_cover@2x-2-pokojowe-mieszkanie-wroclaw-jagodno-ul-adama-kopycinskiego.webp,Wrocław Jagodno,Adama Kopycińskiego,parter,2021.0,blok,,"Oferuję na sprzedaż mieszkanie o powierzchni 45,8 m², z 2021 roku. Mieszkanie jest w pełni umeblowane i do zamieszkania. W wyposażeniu znajdziesz meble (narożnik, stół jadalny z 4 krzesłami, łóżko sypialniane i szafki), kuchenkę, piekarnik, lodówkę, zmywarkę oraz pralkę. Do mieszkania przynależy miejsce w garażu podziemnym dodatkowo płatny 35 000zł oraz ogródek. Ogródek jest w pełni wyposażony i ma wielkość 52,96 m². Lokalizacja we Wrocławiu na Jagodnie zapewnia łatwy dostęp do komunikacji miejskiej. W pobliżu znajdują się: - przystanki autobusowe (Jagodno, Kopycińskiego) - park Brochowski - różnorodne kawiarnie i restauracje, takie jak ""Thali Express"" czy ""Pizzeria Pi"" - sklepy spożywcze oraz usługi codziennego użytku. Dodatkowo, w okolicy znajdują się przedszkola oraz szkoły podstawowe, co czyni tę lokalizację idealną dla rodzin. Mieszkanie wyposażone jest w systemy zabezpieczeń, takie jak rolety antywłamaniowe, monitoring i system Smart Home. Dostęp do osiedlowej siłowni. Zapraszam do kontaktu, aby umówić się na prezentację.",,tak,,,własność,"Wyposażenie: kuchenkę, lodówkę, piekarnik, pralkę, zmywarkę",51.058262,17.052487
Wrocław Krzyki,ul. Zaporoska,3,45,520000,11556.0,bez pośredników,,14,https://adresowo.pl/o/mieszkanie-wroclaw-krzyki-ul-zaporoska-3-pokojowe-j7n0b3,https://s2.adresowa.pl/oi/25/18/3ecf34_9818_cover@2x-3-pokojowe-mieszkanie-wroclaw-krzyki-ul-zaporoska.webp,Wrocław Krzyki,Zaporoska,2,1966.0,blok,,"Przestronne mieszkanie o powierzchni 45,5 m² znajduje się na 2. piętrze czteropiętrowego bloku z lat 60-tych. Oferuje 3 pokoje i oddzielną kuchnię, a także dostęp do piwnicy. Mieszkanie jest w stanie do zamieszkania i jest wyposażone w lodówkę, kuchenkę oraz meble. Ogrzewanie miejskie zapewnia komfort w zimowe dni. Czynsz wynosi 580 PLN. Lokalizacja na Krzykach, Wrocław, zapewnia doskonały dostęp do infrastruktury. W pobliżu znajdziesz: - sklepy spożywcze (np. ""Prima"", ""Maja"") - restauracje (np. ""Smacznissimo"", ""Mai Lan"") - kawiarnie (np. ""Lviv"", ""Soul Cafe"") - przedszkola i szkoły (np. ""Przedszkole nr 90"", ""Liceum Ogólnokształcące nr VIII"") - przystanki autobusowe i tramwajowe. Dzięki bliskości parków i terenów zielonych, możesz cieszyć się spokojem i świeżym powietrzem. To mieszkanie jest idealne dla rodzin oraz osób ceniących sobie wygodę. Nie czekaj, umów się na prezentację już dziś!",tak,,osobna,plastikowe,własność,"Wyposażenie: kuchenkę, lodówkę",51.096659,17.014588
Wrocław Psie Pole,ul. Zakładowa,1,32,549000,17156.0,bez pośredników,,7,https://adresowo.pl/o/mieszkanie-wroclaw-psie-pole-ul-zakladowa-1-pokoj-v1o0t1,https://s2.adresowa.pl/oi/45/6a/3ece3c_6125_cover@2x-1-pokojowe-mieszkanie-wroclaw-psie-pole-ul-zakladowa.webp,Wrocław Psie Pole,Zakładowa,3,2014.0,blok,,"Oferuję na sprzedaż mieszkanie o powierzchni 32 m² na Osiedlu PROMENADY WROCŁAWSKIE przy odrze, ul. Zakładowa. Znajduje się na trzecim piętrze. W budynku znajduje się przestronna, ładna winda. Rok powstania budynku: 2014r. Liczba pięter: 6. W całości umeblowane. Mieszkanie ma jasne wnętrza oraz wysokiej jakości wykończenie. W salonie znajdują się nowoczesne meble, a duże okna zapewniają piękny widok na miasto oraz zieleń. Kuchnia zrobiona na zamówienie w Meblach Gawin. Do dyspozycji jest także balkon, idealny na relaks. W łazience znajduje się prysznic, pralka, umywalka oraz toaleta. Całość jest dobrze zaaranżowana, co sprawia, że mieszkanie jest funkcjonalne. Idealnie sprawdzi się jako inwestycja do wynajęcia z dobrymi dochodami miesięcznymi oraz jako miejsce do spokojnego mieszkania i życia. W pobliżu mamy galerie handlowe, pod blokiem przystanek autobusowy, aptekę, Żabki, gastronomię, gabinety lekarskie, piekarnie i wiele innych udogodnień. Cena: 549 000 zł. Możliwość zakupienia miejsca postojowego w garażu podziemnym bezpośrednio pod blokiem. Koszt: 60 000 zł. Zapraszam do kontaktu, aby umówić się na prezentację. Bez pośredników. Sprzedaż prywatna. WARTO!!!",,tak,,,,Wyposażenie: pralka,51.129922,17.04165
Wrocław Krzyki,ul. Ślężna,2,43,550000,12791.0,Pośrednik,,11,https://adresowo.pl/o/mieszkanie-wroclaw-krzyki-ul-slezna-2-pokojowe-u3r8n2,https://s2.adresowa.pl/oi/2d/75/3e50ba_95a2_cover@2x-2-pokojowe-mieszkanie-wroclaw-krzyki-ul-slezna.webp,Wrocław Krzyki,Ślężna,1,1925.0,blok,,"Na sprzedaż klimatyczne i bardzo funkcjonalne mieszkanie o powierzchni 43 m², położone na 1. piętrze kameralnego budynku przy ul. Ślężnej we Wrocławiu. Nieruchomość znajduje się w świetnie skomunikowanej części miasta, co czyni ją doskonałą propozycją zarówno dla pary, studentów, jak i inwestora pod wynajem. Mieszkanie wyróżnia się dwustronną ekspozycją okien na wschód i zachód, dzięki czemu wnętrza są jasne przez cały dzień. Dodatkowym atutem jest rozkładowy układ pomieszczeń, który zapewnia wygodę codziennego użytkowania oraz duże możliwości aranżacyjne. ATUTY NIERUCHOMOŚCI: • powierzchnia: 43 m² • 2 niezależne pokoje • dwustronna ekspozycja – wschód / zachód • funkcjonalny, rozkładowy układ pomieszczeń • 1 piętro w kameralnym budynku • wymieniona instalacja elektryczna • wymienione piony kanalizacyjne • piwnica przynależna do mieszkania • dodatkowe miejsce do przechowywania na strychu • miejsca parkingowe dla mieszkańców na podwórzu • mieszkanie jasne, przytulne i ustawne UKŁAD MIESZKANIA: • przestronny salon • sypialnia / pokój idealny jako pokój dla studenta, gabinet lub pokój dziecięcy • oddzielna kuchnia • łazienka • przedpokój Rozkład mieszkania sprawia, że każde pomieszczenie posiada osobne wejście z przedpokoju, co jest szczególnie cenione przy wynajmie dla studentów lub współlokatorów. LOKALIZACJA – ul. Ślężna Nieruchomość znajduje się w jednej z najlepiej skomunikowanych części Wrocławia. Ulica Ślężna zapewnia szybki dostęp do centrum miasta oraz głównych punktów usługowych i rekreacyjnych. W najbliższej okolicy znajdują się m.in.: • Uniwersytet Ekonomiczny we Wrocławiu – świetna opcja dla studentów • Aquapark Wrocław – popularna strefa rekreacji i sportu • 4 Wojskowy Szpital Kliniczny z Polikliniką we Wrocławiu • Park Południowy – idealny na spacery i aktywny wypoczynek • liczne sklepy spożywcze, punkty usługowe, siłownie, restauracje i apteki • przystanki tramwajowe i autobusowe umożliwiające szybki dojazd do centrum miasta i uczelni Dodatkowym atutem jest stosunkowo niewielka odległość od dworca kolejowego Wrocław Główny, co zwiększa atrakcyjność mieszkania dla osób pracujących i studentów. Dla kogo? Mieszkanie będzie idealne dla: • pary szukającej mieszkania w dobrej lokalizacji • studentów dzięki bliskości uczelni i komunikacji miejskiej • inwestora pod wynajem (duże zainteresowanie najmem w tej części miasta) Cena: 550 000 zł Powierzchnia: 43 m² Funkcjonalny układ, dwustronna ekspozycja, wymienione instalacje oraz świetna lokalizacja przy jednej z głównych ulic Wrocławia sprawiają, że jest to bardzo atrakcyjna oferta na rynku nieruchomości. Zapraszam do kontaktu i na prezentację! KLAUDIA WIŚNIEWSKA Doradca ds. nieruchomości tel.: [numer] numer oferty 4114/11334/OMS Agencja Nieruchomości KO Estate [www] ul. Kazimierza Wielkiego 1 50-077 Wrocław Biuro czynne od poniedziałku do piątku w godzinach od 9:00 do 18:00 oraz w soboty od 10:00 do 14:00 tel. Kom: [numer] e-mail: KO Estate – aktywnie uczestniczymy w całym procesie zakupu mieszkania – gwarantujemy opiekę prawną – zapewniamy konsultacje z doradcą kredytowym – oferujemy konkurencyjne stawki u notariusza",,,osobna,plastikowe,własność,,51.076087,17.017198
Wrocław Muchobór Wielki,ul. Jurija Gagarina,3,72,949000,13181.0,Pośrednik,,19,https://adresowo.pl/o/mieszkanie-wroclaw-muchobor-wielki-ul-jurija-gagarina-3-pokojowe-j4m5g5,https://s2.adresowa.pl/oi/78/6f/3e4dfa_7c79_cover@2x-3-pokojowe-mieszkanie-wroclaw-muchobor-wielki-ul-jurija-gagarina.webp,Wrocław Muchobór Wielki,Jurija Gagarina,2,2019.0,apartamentowiec,,"Oferuję wyjątkowy, dwupoziomowy apartament w kameralnej inwestycji Primera Gagarina, zaprojektowany przez jednego z najbardziej rozpoznawalnych i cenionych architektów wnętrz w Polsce. ATUTY NIERUCHOMOŚCI : projekt renomowanego architekta dopracowany w każdym detaluwysoki standard wykończenia i dopracowany design granitowe blaty w kuchni, na wyspie i w łazienceduży balkonwysokiej klasy podłogi winylowe LVT duże przeszklenia zapewniające świetne doświetlenie wnętrzklimatyzacja na każdym poziomie pojemny schowek/garderoba z dodatkowym miejscem do przechowywania2 miejsca postojowe i komórka lokatorska dwie nowoczesne łazienki rozmieszczone na obu poziomach apartamentu dla maksymalnego komfortu. FUNKCJONALNY UKŁAD APARTAMENTU : Poziom I - komfrotowa strefa dzienna : przestronny salon z aneksem kuchennym, wyspą i częścią jadalnianą 26,65m2 nowoczesna łazienka z WC i prysznicem 2,72m2 praktyczny schowek zapewniający dodatkową przestrzeń do przechowywania 3,08m2 balkon idealny do codziennego relaksu 4m2przedpokój 4,27m2 Poziom II – prywatna strefa komfortu : sypialnia master z elegancką, otwartą łazienką tworzącą wyjątkową przestrzeń premium 20m2 dodatkowy pokój idealny na biuro, gabinet lub pokój gościnny 10m2 funkcjonalna garderoba zapewniająca wygodną organizację przestrzeni 2,75m2korytarz 3,67m2 Apartament o powierzchni 66,31 m² został zaprojektowany i funkcjonalnie powiększony dzięki wykorzystaniu wysokiej przestrzeni oraz indywidualnym rozwiązaniom architektonicznym, co pozwoliło uzyskać około 72,21 m² komfortowej powierzchni użytkowej. LOKALIZACJA : Jednym z największych atutów inwestycji Primera — spokojna, zielona i świetnie skomunikowana części Wrocławia, oferującej rozwiniętą infrastrukturę handlowo-usługową oraz szybki dostęp do centrum, lotniska i głównych tras wyjazdowych. N-Park Muchobór / Fitness Academy – ok. 400 m / 5 min pieszo; N-Park znajduje się przy ul. Gagarina 27. przystanek autobusowy Gagarina – ok. 280 m / 4 pieszo; kursuje m.in. linia 967 i 927 Lidl / Biedronka / lokalne sklepy – 300m i 200mPark Kunickiego Factory / Wrocław Fashion Outlet – ok. 1,8–2 km / 4–5 min autem szkoły i przedszkola – ok. 1 km / 10–15 min pieszo Port Lotniczy Wrocław – ok. 5–6 km / 6-8min autem Rynek / centrum Wrocławia – ok.8 km / 15–20 min autem AOW / wyjazd z miasta – ok. 3–4 min autem Lokalizacja inwestycji sprzyja aktywnemu stylowi życia — w najbliższym otoczeniu znajdują się liczne trasy spacerowe i rowerowe pozwalające komfortowo poruszać się zarówno rekreacyjnie, jak i po mieście. INWESTYCJA : Primera Gagarina – kameralna inwestycja premium na Muchoborze Wielkim przy ul. Gagarina we Wrocławiu to nowoczesna, kameralna inwestycja mieszkaniowa zrealizowana przez dewelopera PCG. Projekt został oddany do użytku w 2018 roku i od początku wyróżniał się ponadstandardową jakością wykonania oraz nowoczesną architekturą inspirowaną segmentem apartamentowym. przestronna hala garażowa z wygodnym dostępem bezpośrednio do części mieszkalnej, rowerownia dostępna dla mieszkańców,kameralny charakter inwestycji gwarantujący większy komfort i spokój mieszkańców. - około 50 mieszkań.Ponadstandardowa wysokość mieszkań oraz duże przeszklenia gwarantujące wyjątkową przestrzeń i naturalne światło. Świetna lokalizacja na Muchoborze Wielkim z szybkim dojazdem do centrum, lotniska i obwodnicy Wrocławia DODATKOWE INFORMACJE : możliwość zakupu 2 komfortowych miejsc postojowych w garażu podziemnym – zlokalizowanych bezpośrednio przy windzie, w tym jedno tuż przy ścianie, co zapewnia większą wygodę parkowania i dodatkową przestrzeń, cena miejsca postojowego: 50 000 PLN / szt., duża komórka lokatorska zapewniająca dodatkową przestrzeń do przechowywania – cena: 20 000 PLN Przedstawiona wyżej oferta nie jest ofertą handlową w rozumieniu przepisów prawa, lecz ma charakter informacyjny. KO Estate dokłada starań, aby treści przedstawione w naszych ofertach były aktualne i rzetelne. Dane dotyczące ofert uzyskano na podstawie oświadczeń sprzedającego. ZAPRASZAMY NA BEZPŁATNĄ PREZENTACJE! FRANCISZEK KORNATKO Doradca ds. nieruchomości NR Licencji Zawodowej 28211 tel.: [numer] numer oferty 4113/11334/OMS",tak,,,,własność,Wyposażenie: klimatyzacja,51.097007,16.934685
Wrocław Śródmieście,ul. Sądowa,3,69,785000,11377.0,bez pośredników,,17,https://adresowo.pl/o/mieszkanie-wroclaw-srodmiescie-ul-sadowa-3-pokojowe-y9a7j2,https://s2.adresowa.pl/oi/53/28/3ecdc4_31e9_cover@2x-3-pokojowe-mieszkanie-wroclaw-srodmiescie-ul-sadowa.webp,Wrocław Śródmieście,Sądowa,5,1960.0,blok,,"Sprzedam bez pośredników mieszkanie trzypokojowe w centrum Wrocławia. Mieszkanie znajduje się koło Placu Legionów, co zapewnia dogodny dojazd i liczne opcje komunikacji miejskiej na dworzec, Plac Grunwaldzki, Plac Dominikański oraz odległość spacerową na Rynek. Ogrzewanie miejskie, ciepła woda z bojlera, niskie opłaty (660 zł w tym woda, ogrzewanie, fundusz remontowy, osobno płatne tylko śmieci zależnie od liczby lokatorów i prąd). Mieszkanie składa się z przestronnego przedpokoju z dużą szafą, wygodnej łazienki, trzech pokoi oraz sporej kuchni (załączam plan). Do dyspozycji właściciela także piwnica. Mieszkanie gotowe do wprowadzenia. W 2023-2024 przeprowadzono generalny remont łazienki z wymianą hydrauliki oraz elektryki, remont kuchni (w tym nowe meble i sprzęt AGD). Pokoje umeblowane na potrzeby 4 osób (większość mebli jest nowa). Mieszkanie jest obecnie wynajmowane. Lokalizacja bardzo atrakcyjna dla młodych osób, studentów, ale także rodzin ze względu na bardzo bliską obecność żłobka miejskiego i przedszkola. 300 metrów do Promenady Staromiejskiej zapewnia niezwykłą wygodę wszystkim lubiącym spacery, bieganie, jak i jazdę rowerową. Mniej niż kilometr spacerem na Rynek.",tak,,osobna,plastikowe,własność,,51.105632,17.023529
Wrocław Tarnogaj,ul. Międzyleska,2,43,720000,16744.0,bez pośredników,,7,https://adresowo.pl/o/mieszkanie-wroclaw-tarnogaj-ul-miedzyleska-2-pokojowe-g2b3i6,https://s2.adresowa.pl/oi/16/49/3ecbb8_ebbf_cover@2x-2-pokojowe-mieszkanie-wroclaw-tarnogaj-ul-miedzyleska.webp,Wrocław Tarnogaj,Międzyleska,5,2025.0,blok,,"Nowoczesne 2 pokoje z balkonem | Gotowe do wejścia | Tarnogaj Szukasz mieszkania, do którego możesz się wprowadzić od zaraz? Poznaj wyjątkową nieruchomość na zielonym Tarnogaju, zlokalizowaną w najnowszym etapie cenionej inwestycji Osiedla Międzyleska (Dom Development). To idealna propozycja dla singla, pary lub jako bezpieczna lokata kapitału pod wynajem. Największe atuty nieruchomości: - Gotowe do zamieszkania: pełne wyposażenie i sprzęt AGD w cenie nieruchomości. - Południowa ekspozycja: wnętrza są doskonale doświetlone naturalnym światłem przez cały dzień. - Klimatyzacja Haier: gwarancja pełnego komfortu termicznego w upalne dni (na gwarancji). - Nowe budownictwo (2025 r.): nowoczesny budynek, winda i niskie koszty utrzymania. - Widok z 5. piętra: balkon (3,32 m²) oferuje panoramiczny widok na zieloną okolicę. Przemyślany układ pomieszczeń: Mieszkanie zostało zaprojektowane przez architekta z dbałością o każdy detal i wykończone materiałami wysokiej jakości. - Salon z aneksem kuchennym oraz wydzieloną strefą jadalnianą - Przytulna i ustawna sypialnia - Nowoczesna łazienka z komfortowym prysznicem typu walk-in - Funkcjonalny przedpokój - Balkon (3,32 m²) - idealny na poranną kawę Wyposażenie AGD w cenie (na gwarancji!): Kupujesz i mieszkasz bez dodatkowych nakładów finansowych. W cenie otrzymujesz kompletny, nowy sprzęt: - Płyta indukcyjna i piekarnik - Lodówka z zamrażalnikiem - Okap kuchenny - Zmywarka - Pralka - Klimatyzacja Informacje praktyczne: - 2 pokoje - Piętro: 5 z 5 (budynek z windą z 2025 roku) - Wysokość wnętrz: ok. 2,65 m - Ogrzewanie: miejskie (ogrzewanie i ciepła woda z sieci) - Czynsz: ok. 500 zł/miesiąc + prąd według zużycia Lokalizacja - Tarnogaj: Osiedle Międzyleska to doskonale skomunikowany punkt na mapie Wrocławia. W najbliższej okolicy znajdziesz pełną infrastrukturę: sklepy, punkty usługowe, restauracje oraz przystanki komunikacji miejskiej, które zapewniają szybki dojazd do centrum. Bliskość terenów zielonych sprzyja rekreacji i spacerom. Zapraszam na prezentację! Chcesz zobaczyć to mieszkanie na żywo i przekonać się o jego wyjątkowym klimacie? Zadzwoń już dziś i umów się na spotkanie! Nota prawna: Ogłoszenie ma charakter poglądowy, może podlegać aktualizacji i nie stanowi oferty handlowej w rozumieniu art. 66 i następnych Kodeksu Cywilnego.",,,aneks,plastikowe,własność,"Wyposażenie: klimatyzacja, lodówka, piekarnik, pralka, zmywarka",51.079919,17.070069
Wrocław Psie Pole,ul. Piotra Czajkowskiego,3,62,876260,14133.0,bez pośredników,,18,https://adresowo.pl/o/mieszkanie-wroclaw-psie-pole-ul-piotra-czajkowskiego-3-pokojowe-z7o5p5,https://s2.adresowa.pl/oi/38/3e/3ecb10_4e10_cover@2x-3-pokojowe-mieszkanie-wroclaw-psie-pole-ul-piotra-czajkowskiego.webp,Wrocław Psie Pole,Piotra Czajkowskiego,2,1988.0,blok,,"Na sprzedaż przestronne i ustawne mieszkanie o powierzchni 62 m², usytuowane w spokojnej, zielonej i bezpiecznej okolicy. To idealna propozycja dla rodzin z dziećmi oraz osób ceniących sobie komfort, bliskość natury i doskonałą infrastrukturę miejską. O mieszkaniu: Nieruchomość przeszła gruntowny remont, podczas którego: * wymieniono instalację elektryczną (kable, skrzynkę, nowe kontakty i włączniki światła), * położono nowe gładzie na ścianach i odmalowano całe mieszkanie wraz z balkonem, * zamontowano nowe panele podłogowe oraz kafle. Sercem mieszkania jest jasny salon połączony z kuchnią, w której znajduje się wyspa kuchenna. Zabudowa meblowa jest w dobrym stanie, a na wyposażeniu pozostają następujące sprzęty AGD: lodówka (dwuletnia), płyta indukcyjna oraz zmywarka. W przestronnej sypialni znajduje się duża szafa w zabudowie (część frontów z lustrami, część pełnych), która idealnie rozwiązuje kwestię przechowywania. Łazienka oraz osobne WC są w pełni sprawne i można z nich korzystać, jednak ze względu na widoczny ""ząb czasu"" zalecany jest ich remont, co daje nowym właścicielom pole do własnej aranżacji. W mieszkaniu do pełnego wykończenia brakuje jedynie drzwi wewnętrznych oraz jednej framugi, co pozwala na dobór stolarki według własnego gustu. Balkon i przestrzeń dodatkowa: Do mieszkania przynależy duży, 3-metrowy balkon od słonecznej, południowej strony. Został on wyposażony w rozwijaną markizę oraz rolety zewnętrzne (antywłamaniowe), które latem pełnią nieocenioną funkcję - znakomicie chronią przed nagrzewaniem się wnętrza i zapewniają przyjemny cień. Dodatkowo do mieszkania przypisana jest piwnica o powierzchni 2,94 m². W bloku znajduje się również wspólna wózkownia/rowerownia do dyspozycji mieszkańców. Budynek i osiedle: Blok to tradycyjne budownictwo z płyty, którego ogromnym atutem w tym miejscu są duże odległości między budynkami - gwarantuje to mnóstwo światła, świetną cyrkulację powietrza i pełną prywatność. Klatka schodowa przeszła remont około 2 lata temu i jest zadbana. Osiedle jest wyjątkowo bezpieczne (wjazd chroniony szlabanem) i otoczone zadbaną zielenią- co widać na zdjęciach. Pod blokiem znajdują się ogrodzone parkingi, gdzie istnieje możliwość wykupienia przypisanego miejsca parkingowego. Na osiedlu znajdują się również ogólnodostępne miejsca dla mieszkańców. Wspólnota mieszkaniowa działa bardzo prężnie - dba o rośliny, trawniki i regularne przycinanie drzew. Mieszkańcy tworzą zgraną społeczność (organizując m.in. wspólny Dzień Dziecka), co nadaje temu miejscu cudowną, rodzinną atmosferę. Lokalizacja i infrastruktura: Dla rodzin: Bezpośrednio pod oknem znajduje się żłobek/przedszkole oraz Szkoła Podstawowa nr 83. Na osiedlu są dwa place zabaw, duże boisko i mnóstwo zielonych terenów idealnych na spacery. Zakupy i usługi: Na terenie osiedla mieści się sklep Carrefour, usługi krawieckie oraz punkt ksero. Tuż obok znajduje się otwarte centrum handlowe przy ul. Długosza 66 (m.in. hipermarket Kaufland- 500 metrów od mieszkania), a także market Netto i apteka. Sport, zdrowie i nauka: Bardzo blisko położone jest szerokie zaplecze rekreacyjne (500 metrów od mieszkania- siłownia Wellfitness, park trampolin, ścianka wspinaczkowa) oraz park. W niedalekiej odległości znajduje się Szpital przy ul. Koszarowej oraz Wydział Nauk Społecznych Uniwersytetu Wrocławskiego. Komunikacja: Lokalizacja gwarantuje doskonały dojazd do każdej części miasta. Bezpośrednio z pobliskich przystanków (ul. Czajkowskiego) odjeżdżają autobusy linii: A, 116 oraz 119 (a także linia nocna 246). W bliskim sąsiedztwie znajduje się również węzeł przesiadkowy Kromera, skąd tramwajem można dojechać do ścisłego centrum w zaledwie 16 minut. Zapraszam do kontaktu i na prezentację mieszkania! Jestem otwarta na negocjacje. Mieszkanie sprzedaję bez pośrednika.",tak,tak,aneks,plastikowe,,"Wyposażenie: lodówka, zmywarka",51.140942,17.060328
