locality,street,rooms,area,price_total_zl,price_sqm_zl,owner_type,date_posted,photo_count,url,image_url
Wrocław,,1,26,370000,14231,Pośrednik,,6,https://adresowo.pl/o/mieszkanie-wroclaw-1-pokoj-26-m2-t8u9l3,https://s2.adresowa.pl/oi/2c/46/3d4a10_f0be_cover@2x-1-pokojowe-mieszkanie-wroclaw.webp
Wrocław Gajowice,ul. Skwierzyńska,3,46,595000,12935,bez pośredników,,16,https://adresowo.pl/o/mieszkanie-wroclaw-gajowice-ul-skwierzynska-3-pokojowe-f7v5p2,https://s2.adresowa.pl/oi/1a/31/3d4e56_781d_cover@2x-3-pokojowe-mieszkanie-wroclaw-gajowice-ul-skwierzynska.webp
Wrocław Śródmieście,ul. Stefana Żeromskiego,1,15,275000,18333,bez pośredników,,4,https://adresowo.pl/o/mieszkanie-wroclaw-srodmiescie-ul-stefana-zeromskiego-1-pokoj-r6f7n3,https://s2.adresowa.pl/oi/41/22/3d4ca0_c7c4_cover@2x-1-pokojowe-mieszkanie-wroclaw-srodmiescie-ul-stefana-zeromskiego.webp
Wrocław Popowice,ul. Legnicka,2,40,zapytaj,,bez pośredników,,+14 podobnych ofert,https://adresowo.pl/o/mieszkanie-wroclaw-popowice-ul-legnicka-2-pokojowe-g2d9b0,https://s2.adresowa.pl/development/671236/nowe-mieszkania-legnicka-vita-790c_cover.jpg
Wrocław Fabryczna,ul. Dziarska,2,42,424950,10118,Pośrednik,,21,https://adresowo.pl/o/mieszkanie-wroclaw-fabryczna-ul-dziarska-2-pokojowe-m9h3o0,https://s2.adresowa.pl/oi/2c/29/3d49aa_7931_cover@2x-2-pokojowe-mieszkanie-wroclaw-fabryczna-ul-dziarska.webp
Wrocław Muchobór Wielki,ul. Stanisława Kunickiego,3,60,859000,14317,Pośrednik,,16,https://adresowo.pl/o/mieszkanie-wroclaw-muchobor-wielki-ul-stanislawa-kunickiego-3-pokojowe-m5s1i2,https://s2.adresowa.pl/oi/72/6d/3d3b6a_79d9_cover@2x-3-pokojowe-mieszkanie-wroclaw-muchobor-wielki-ul-stanislawa-kunickiego.webp
Wrocław Krzyki,ul. Zwycięska,2,40,565000,14125,bez pośredników,,11,https://adresowo.pl/o/mieszkanie-wroclaw-krzyki-ul-zwycieska-2-pokojowe-z5s5w9,https://s2.adresowa.pl/oi/7d/6a/3d4c88_3779_cover@2x-2-pokojowe-mieszkanie-wroclaw-krzyki-ul-zwycieska.webp
Wrocław Gądów Mały,bulw. Ikara,4,70,859000,12271,bez pośredników,,12,https://adresowo.pl/o/mieszkanie-wroclaw-gadow-maly-bulw-ikara-4-pokojowe-e5n5f2,https://s2.adresowa.pl/oi/53/15/3d4a2a_c0e9_cover@2x-4-pokojowe-mieszkanie-wroclaw-gadow-maly-bulw-ikara.webp
Wrocław Krzyki,ul. Międzyleska,2,40,zapytaj,,bez pośredników,,+65 podobnych ofert,https://adresowo.pl/o/mieszkanie-wroclaw-krzyki-ul-miedzyleska-2-pokojowe-c0q6h0,https://s2.adresowa.pl/development/671806/nowe-mieszkania-przy-parku-vita-2751_cover.jpg
Wrocław Stabłowice,ul. Dziarska 4,4,85,849900,9999,Pośrednik,,30,https://adresowo.pl/o/mieszkanie-wroclaw-stablowice-ul-dziarska-4-pokojowe-v4j8b3,https://s2.adresowa.pl/oi/50/25/3d3ac4_5446_cover@2x-4-pokojowe-mieszkanie-wroclaw-stablowice-ul-dziarska.webp
Wrocław,ul. Energetyczna,3,75,977000,13027,Pośrednik,,15,https://adresowo.pl/o/mieszkanie-wroclaw-ul-energetyczna-3-pokojowe-d1z7t3,https://s2.adresowa.pl/oi/64/26/3d385e_d2aa_cover@2x-3-pokojowe-mieszkanie-wroclaw-ul-energetyczna.webp
Wrocław Śródmieście,ul. Komuny Paryskiej,3,53,599000,11302,bez pośredników,,1,https://adresowo.pl/o/mieszkanie-wroclaw-srodmiescie-ul-komuny-paryskiej-3-pokojowe-q7w0a8,https://s2.adresowa.pl/oi/68/2d/3d4bc8_3f04_cover@2x-3-pokojowe-mieszkanie-wroclaw-srodmiescie-ul-komuny-paryskiej.webp
Wrocław Klecina,ul. Jutrzenki,4,86,1276000,14837,bez pośredników,,15,https://adresowo.pl/o/mieszkanie-wroclaw-klecina-ul-jutrzenki-4-pokojowe-z1j9g6,https://s2.adresowa.pl/oi/23/40/3d4b14_2b34_cover@2x-4-pokojowe-mieszkanie-wroclaw-klecina-ul-jutrzenki.webp
Wrocław Krzyki,ul. Świeradowska,2,44,zapytaj,,bez pośredników,,+7 podobnych ofert,https://adresowo.pl/o/mieszkanie-wroclaw-krzyki-ul-swieradowska-2-pokojowe-j5s5r5,https://s2.adresowa.pl/development/671834/nowe-mieszkania-vivre-f457_cover.jpg
Wrocław Fabryczna,ul. Maślicka,4,66,988000,14970,Pośrednik,,15,https://adresowo.pl/o/mieszkanie-wroclaw-fabryczna-ul-maslicka-4-pokojowe-u5c9u4,https://s2.adresowa.pl/oi/4c/22/3d31aa_b558_cover@2x-4-pokojowe-mieszkanie-wroclaw-fabryczna-ul-maslicka.webp
Wrocław,ul. Tęczowa,3,48,799000,16646,Pośrednik,,15,https://adresowo.pl/o/mieszkanie-wroclaw-ul-teczowa-3-pokojowe-d0g6q7,https://s2.adresowa.pl/oi/16/30/3d2ee2_a579_cover@2x-3-pokojowe-mieszkanie-wroclaw-ul-teczowa.webp
Wrocław Krzyki,ul. Widna,3,54,640000,11852,bez pośredników,,13,https://adresowo.pl/o/mieszkanie-wroclaw-krzyki-ul-widna-3-pokojowe-y7x9p1,https://s2.adresowa.pl/oi/6f/5f/3d4ae0_d96f_cover@2x-3-pokojowe-mieszkanie-wroclaw-krzyki-ul-widna.webp
Wrocław Psie Pole,ul. Osobowicka,2,54,645000,11944,bez pośredników,,7,https://adresowo.pl/o/mieszkanie-wroclaw-psie-pole-ul-osobowicka-2-pokojowe-t9e3k2,https://s2.adresowa.pl/oi/56/10/3d49f6_b14e_cover@2x-2-pokojowe-mieszkanie-wroclaw-psie-pole-ul-osobowicka.webp
Wrocław Pilczyce,ul. Pilczycka,2,38,zapytaj,,bez pośredników,,+83 podobne oferty,https://adresowo.pl/o/mieszkanie-wroclaw-pilczyce-ul-pilczycka-2-pokojowe-k4s4v6,https://s2.adresowa.pl/development/673044/nowe-mieszkania-pilczycka-vita-a532_cover.jpg
Wrocław Klecina,ul. Marchewkowa,3,53,770000,14528,Pośrednik,,18,https://adresowo.pl/o/mieszkanie-wroclaw-klecina-ul-marchewkowa-3-pokojowe-j0a5q1,https://s2.adresowa.pl/oi/6f/18/3d2ec2_fd66_cover@2x-3-pokojowe-mieszkanie-wroclaw-klecina-ul-marchewkowa.webp
Wrocław Gaj,ul. Mieczysława Orłowicza 20,3,66,799900,12120,Pośrednik,,15,https://adresowo.pl/o/mieszkanie-wroclaw-gaj-ul-mieczyslawa-orlowicza-3-pokojowe-t3g3m5,https://s2.adresowa.pl/oi/2e/5e/3d2eb2_9b39_cover@2x-3-pokojowe-mieszkanie-wroclaw-gaj-ul-mieczyslawa-orlowicza.webp
Wrocław Fabryczna,pl. Srebrny,2,34,609000,17912,bez pośredników,,13,https://adresowo.pl/o/mieszkanie-wroclaw-fabryczna-pl-srebrny-2-pokojowe-e2j1s2,https://s2.adresowa.pl/oi/7d/52/3d499c_ce6a_cover@2x-2-pokojowe-mieszkanie-wroclaw-fabryczna-pl-srebrny.webp
Wrocław Złotniki,ul. Podhalańska,2,38,zapytaj,,bez pośredników,,+22 podobne oferty,https://adresowo.pl/o/mieszkanie-wroclaw-zlotniki-ul-podhalanska-2-pokojowe-j7x4x9,https://s2.adresowa.pl/development/672394/nowe-mieszkania-podhalanska-vita-9a93_cover.jpg
Wrocław Stabłowice,ul. Lubomierska,4,61,749000,12279,Pośrednik,,13,https://adresowo.pl/o/mieszkanie-wroclaw-stablowice-ul-lubomierska-4-pokojowe-s0j7n0,https://s2.adresowa.pl/oi/18/78/3d2d50_8e26_cover@2x-4-pokojowe-mieszkanie-wroclaw-stablowice-ul-lubomierska.webp
Wrocław Stare Miasto,ul. Biskupia,2,35,620000,17714,Pośrednik,,9,https://adresowo.pl/o/mieszkanie-wroclaw-stare-miasto-ul-biskupia-2-pokojowe-n3v5c9,https://s2.adresowa.pl/oi/17/35/3d299e_b3ac_cover@2x-2-pokojowe-mieszkanie-wroclaw-stare-miasto-ul-biskupia.webp
Wrocław Muchobór Mały,ul. Strzegomska 280,2,33,485000,14697,bez pośredników,,10,https://adresowo.pl/o/mieszkanie-wroclaw-muchobor-maly-ul-strzegomska-2-pokojowe-v9e9f4,https://s2.adresowa.pl/oi/67/63/3cdbac_ffec_cover@2x-2-pokojowe-mieszkanie-wroclaw-muchobor-maly-ul-strzegomska.webp
Wrocław Kleczków,ul. Kleczkowska,3,55,770000,14000,bez pośredników,,17,https://adresowo.pl/o/mieszkanie-wroclaw-kleczkow-ul-kleczkowska-3-pokojowe-l7m5x1,https://s2.adresowa.pl/oi/28/13/3d4938_45bf_cover@2x-3-pokojowe-mieszkanie-wroclaw-kleczkow-ul-kleczkowska.webp
Wrocław Stare Miasto,pl. Jana Pawła II,2,40,960000,24000,bez pośredników,,15,https://adresowo.pl/o/mieszkanie-wroclaw-stare-miasto-pl-jana-pawla-ii-2-pokojowe-f1j8q7,https://s2.adresowa.pl/oi/5a/4e/3d48cc_39f8_cover@2x-2-pokojowe-mieszkanie-wroclaw-stare-miasto-pl-jana-pawla-ii.webp
Wrocław Ołtaszyn,ul. Orawska,2,37,zapytaj,,bez pośredników,,+36 podobnych ofert,https://adresowo.pl/o/mieszkanie-wroclaw-oltaszyn-ul-orawska-2-pokojowe-n1q4t2,https://s2.adresowa.pl/development/671232/nowe-mieszkania-orawska-vita-f418_cover.jpg
Wrocław Grabiszyn,ul. Grabiszyńska,3,45,630000,14000,Pośrednik,,16,https://adresowo.pl/o/mieszkanie-wroclaw-grabiszyn-ul-grabiszynska-3-pokojowe-w6l0u8,https://s2.adresowa.pl/oi/41/25/3d292e_2e75_cover@2x-3-pokojowe-mieszkanie-wroclaw-grabiszyn-ul-grabiszynska.webp
Wrocław Psie Pole,al. Jana III Sobieskiego,3,73,645000,8836,Pośrednik,,24,https://adresowo.pl/o/mieszkanie-wroclaw-psie-pole-al-jana-iii-sobieskiego-3-pokojowe-g4r2a7,https://s2.adresowa.pl/oi/77/2e/3d27d6_3978_cover@2x-3-pokojowe-mieszkanie-wroclaw-psie-pole-al-jana-iii-sobieskiego.webp
Wrocław Krzyki,ul. Gajowicka,4,57,599999,10526,bez pośredników,,20,https://adresowo.pl/o/mieszkanie-wroclaw-krzyki-ul-gajowicka-4-pokojowe-f4g9j6,https://s2.adresowa.pl/oi/57/33/3d489c_e09d_cover@2x-4-pokojowe-mieszkanie-wroclaw-krzyki-ul-gajowicka.webp
Wrocław Śródmieście,ul. Henryka Brodatego,4,82,835000,10183,bez pośredników,,12,https://adresowo.pl/o/mieszkanie-wroclaw-srodmiescie-ul-henryka-brodatego-4-pokojowe-g2b3n1,https://s2.adresowa.pl/oi/54/26/3d469a_ebf2_cover@2x-4-pokojowe-mieszkanie-wroclaw-srodmiescie-ul-henryka-brodatego.webp
Wrocław Maślice,ul. Augustowska,3,59,zapytaj,,bez pośredników,,+5 podobnych ofert,https://adresowo.pl/o/mieszkanie-wroclaw-maslice-ul-augustowska-3-pokojowe-k8d0o7,https://s2.adresowa.pl/development/671240/nowe-mieszkania-augustowska-vita-7aab_cover.jpg
Wrocław Krzyki,ul. Marcelego Nenckiego,3,81,896000,11062,Pośrednik,,15,https://adresowo.pl/o/mieszkanie-wroclaw-krzyki-ul-marcelego-nenckiego-3-pokojowe-c9u7m7,https://s2.adresowa.pl/oi/3b/4e/3d239a_502d_cover@2x-3-pokojowe-mieszkanie-wroclaw-krzyki-ul-marcelego-nenckiego.webp
Wrocław Stare Miasto,ul. Tadeusza Rejtana,2,35,445000,12714,Pośrednik,,7,https://adresowo.pl/o/mieszkanie-wroclaw-stare-miasto-ul-tadeusza-rejtana-2-pokojowe-n7e2h1,https://s2.adresowa.pl/oi/24/3a/3d2318_af99_cover@2x-2-pokojowe-mieszkanie-wroclaw-stare-miasto-ul-tadeusza-rejtana.webp
Wrocław Biskupin,ul. Jana Stanisławskiego,3,56,785000,14018,bez pośredników,,17,https://adresowo.pl/o/mieszkanie-wroclaw-biskupin-ul-jana-stanislawskiego-3-pokojowe-i0l8v2,https://s2.adresowa.pl/oi/7d/57/3d4626_b572_cover@2x-3-pokojowe-mieszkanie-wroclaw-biskupin-ul-jana-stanislawskiego.webp
Wrocław Jagodno,ul. Edmunda Kajdasza,1,27,460000,17037,bez pośredników,,6,https://adresowo.pl/o/mieszkanie-wroclaw-jagodno-ul-edmunda-kajdasza-1-pokoj-j9x0g6,https://s2.adresowa.pl/oi/35/4b/3d45a6_bea0_cover@2x-1-pokojowe-mieszkanie-wroclaw-jagodno-ul-edmunda-kajdasza.webp
Wrocław Złotniki,ul. Podhalańska,3,53,zapytaj,,bez pośredników,,+15 podobnych ofert,https://adresowo.pl/o/mieszkanie-wroclaw-zlotniki-ul-podhalanska-3-pokojowe-s6g2z4,https://s2.adresowa.pl/development/672394/nowe-mieszkania-podhalanska-vita-9a93_cover.jpg
Wrocław,,2,47,580000,12340,Pośrednik,,12,https://adresowo.pl/o/mieszkanie-wroclaw-2-pokojowe-47-m2-m5l0o6,https://s2.adresowa.pl/oi/40/4e/3d2276_3f86_cover@2x-2-pokojowe-mieszkanie-wroclaw.webp
Wrocław Fabryczna,ul. Ruczajowa,3,51,819000,16059,Pośrednik,,16,https://adresowo.pl/o/mieszkanie-wroclaw-fabryczna-ul-ruczajowa-3-pokojowe-v4e2c7,https://s2.adresowa.pl/oi/70/1a/3d2264_d56d_cover@2x-3-pokojowe-mieszkanie-wroclaw-fabryczna-ul-ruczajowa.webp
Wrocław,Żerniki,3,76,833000,10961,bez pośredników,,1,https://adresowo.pl/o/mieszkanie-wroclaw-zerniki-3-pokojowe-76-m2-s4l8o2,https://s2.adresowa.pl/oi/5b/18/3d4596_e6ce_cover@2x-3-pokojowe-mieszkanie-wroclaw-zerniki.webp
Wrocław Popowice,ul. Białowieska,3,44,779000,17705,bez pośredników,,13,https://adresowo.pl/o/mieszkanie-wroclaw-popowice-ul-bialowieska-3-pokojowe-k3s9o6,https://s2.adresowa.pl/oi/79/3d/3d430a_4154_cover@2x-3-pokojowe-mieszkanie-wroclaw-popowice-ul-bialowieska.webp
Wrocław Pilczyce,ul. Pilczycka,3,60,zapytaj,,bez pośredników,,+52 podobne oferty,https://adresowo.pl/o/mieszkanie-wroclaw-pilczyce-ul-pilczycka-3-pokojowe-b8r1p5,https://s2.adresowa.pl/development/673044/nowe-mieszkania-pilczycka-vita-a532_cover.jpg
Wrocław Krzyki,al. Armii Krajowej,2,53,679000,12811,Pośrednik,,10,https://adresowo.pl/o/mieszkanie-wroclaw-krzyki-al-armii-krajowej-2-pokojowe-s0h7e2,https://s2.adresowa.pl/oi/76/36/3d1fb8_862e_cover@2x-2-pokojowe-mieszkanie-wroclaw-krzyki-al-armii-krajowej.webp
Wrocław,ul. Walońska,2,33,719900,21815,Pośrednik,,7,https://adresowo.pl/o/mieszkanie-wroclaw-ul-walonska-2-pokojowe-p6k4x4,https://s2.adresowa.pl/oi/2a/53/3d1e74_be5e_cover@2x-2-pokojowe-mieszkanie-wroclaw-ul-walonska.webp
Wrocław,Fabryczna,2,47,275000,5851,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-wroclaw-fabryczna-2-pokojowe-47-m2-m4s7l9,https://s2.adresowa.pl/oi/28/25/3d429e_c5b3_cover@2x-2-pokojowe-mieszkanie-wroclaw-fabryczna.webp
Wrocław Szczepin,ul. Rybacka,3,46,520000,11304,bez pośredników,,12,https://adresowo.pl/o/mieszkanie-wroclaw-szczepin-ul-rybacka-3-pokojowe-d9s1r2,https://s2.adresowa.pl/oi/14/36/3ce63e_573d_cover@2x-3-pokojowe-mieszkanie-wroclaw-szczepin-ul-rybacka.webp
Wrocław,ul. gen. Romualda Traugutta,3,76,zapytaj,,bez pośredników,,+3 podobne oferty,https://adresowo.pl/o/mieszkanie-wroclaw-ul-gen-romualda-traugutta-3-pokojowe-u8t6e0,https://s2.adresowa.pl/development/671230/nowe-mieszkania-traugutta-vita-c9a0_cover.jpg
Wrocław Nowy Dwór,ul. Nowodworska 91,3,49,669000,13653,Pośrednik,,12,https://adresowo.pl/o/mieszkanie-wroclaw-nowy-dwor-ul-nowodworska-3-pokojowe-d4b0w3,https://s2.adresowa.pl/oi/40/3c/3d18dc_568a_cover@2x-3-pokojowe-mieszkanie-wroclaw-nowy-dwor-ul-nowodworska.webp
Wrocław,ul. gen. Antoniego Madalińskiego,1,22,475000,21591,Pośrednik,,9,https://adresowo.pl/o/mieszkanie-wroclaw-ul-gen-antoniego-madalinskiego-1-pokoj-i2r4b9,https://s2.adresowa.pl/oi/76/5f/3d1348_5b36_cover@2x-1-pokojowe-mieszkanie-wroclaw-ul-gen-antoniego-madalinskiego.webp
Wrocław Śródmieście,ul. Księcia Witolda,3,56,1286148,22967,bez pośredników,,12,https://adresowo.pl/o/mieszkanie-wroclaw-srodmiescie-ul-ksiecia-witolda-3-pokojowe-j1r3d8,https://s2.adresowa.pl/oi/2f/69/3d419a_f254_cover@2x-3-pokojowe-mieszkanie-wroclaw-srodmiescie-ul-ksiecia-witolda.webp
Wrocław Gaj,ul. Jabłeczna,4,75,750000,10000,bez pośredników,,11,https://adresowo.pl/o/mieszkanie-wroclaw-gaj-ul-jableczna-4-pokojowe-b4o1p6,https://s2.adresowa.pl/oi/56/7b/3d40b0_316b_cover@2x-4-pokojowe-mieszkanie-wroclaw-gaj-ul-jableczna.webp
Wrocław Ołtaszyn,ul. Orawska,3,54,zapytaj,,bez pośredników,,+23 podobne oferty,https://adresowo.pl/o/mieszkanie-wroclaw-oltaszyn-ul-orawska-3-pokojowe-o1u3r3,https://s2.adresowa.pl/development/671232/nowe-mieszkania-orawska-vita-f418_cover.jpg
Wrocław Krzyki,ul. Sowia,3,64,679000,10609,Pośrednik,,13,https://adresowo.pl/o/mieszkanie-wroclaw-krzyki-ul-sowia-3-pokojowe-l1y0e8,https://s2.adresowa.pl/oi/72/27/3d1258_71af_cover@2x-3-pokojowe-mieszkanie-wroclaw-krzyki-ul-sowia.webp
Wrocław Biskupin,ul. Stefanii Sempołowskiej,2,37,549999,14865,Pośrednik,,8,https://adresowo.pl/o/mieszkanie-wroclaw-biskupin-ul-stefanii-sempolowskiej-2-pokojowe-h5x9q5,https://s2.adresowa.pl/oi/27/48/3d1236_99a5_cover@2x-2-pokojowe-mieszkanie-wroclaw-biskupin-ul-stefanii-sempolowskiej.webp
Wrocław Oporów,ul. Władysława Chachaja,4,75,1150000,15333,bez pośredników,,20,https://adresowo.pl/o/mieszkanie-wroclaw-oporow-ul-wladyslawa-chachaja-4-pokojowe-p3z2d7,https://s2.adresowa.pl/oi/4e/7d/3d4078_bc52_cover@2x-4-pokojowe-mieszkanie-wroclaw-oporow-ul-wladyslawa-chachaja.webp
Wrocław Krzyki,ul. gen. Ignacego Prądzyńskiego,2,51,880000,17255,bez pośredników,,10,https://adresowo.pl/o/mieszkanie-wroclaw-krzyki-ul-gen-ignacego-pradzynskiego-2-pokojowe-l9l2x4,https://s2.adresowa.pl/oi/11/75/3d4004_52db_cover@2x-2-pokojowe-mieszkanie-wroclaw-krzyki-ul-gen-ignacego-pradzynskiego.webp
Wrocław Tarnogaj,ul. Piękna,3,68,zapytaj,,bez pośredników,,+1 podobna oferta,https://adresowo.pl/o/mieszkanie-wroclaw-tarnogaj-ul-piekna-3-pokojowe-j5o2z8,https://s2.adresowa.pl/development/671658/nowe-mieszkania-piekna-vita-647d_cover.jpg
Wrocław Śródmieście,ul. Oskara Minkowskiego,3,65,899000,13831,Pośrednik,,15,https://adresowo.pl/o/mieszkanie-wroclaw-srodmiescie-ul-oskara-minkowskiego-3-pokojowe-w5w9u0,https://s2.adresowa.pl/oi/10/6b/3d032e_88a2_cover@2x-3-pokojowe-mieszkanie-wroclaw-srodmiescie-ul-oskara-minkowskiego.webp
Wrocław,,1,33,420000,12727,Pośrednik,,12,https://adresowo.pl/o/mieszkanie-wroclaw-1-pokoj-33-m2-u1j6l6,https://s2.adresowa.pl/oi/14/50/3d00cc_2818_cover@2x-1-pokojowe-mieszkanie-wroclaw.webp
Wrocław Swojczyce,ul. Chałupnicza,2,29,549000,18931,bez pośredników,,19,https://adresowo.pl/o/mieszkanie-wroclaw-swojczyce-ul-chalupnicza-2-pokojowe-k7w3o6,https://s2.adresowa.pl/oi/25/3e/3d3d8a_8b05_cover@2x-2-pokojowe-mieszkanie-wroclaw-swojczyce-ul-chalupnicza.webp
Wrocław Fabryczna,ul. Żernicka,3,61,790000,12951,bez pośredników,,20,https://adresowo.pl/o/mieszkanie-wroclaw-fabryczna-ul-zernicka-3-pokojowe-n7x4z6,https://s2.adresowa.pl/oi/2a/5a/3d3d7c_a2a3_cover@2x-3-pokojowe-mieszkanie-wroclaw-fabryczna-ul-zernicka.webp
Wrocław Krzyki,ul. Świeradowska,3,58,zapytaj,,bez pośredników,,4,https://adresowo.pl/o/mieszkanie-wroclaw-krzyki-ul-swieradowska-3-pokojowe-o1o4p4,https://s2.adresowa.pl/development/671834/nowe-mieszkania-vivre-f457_cover.jpg
Wrocław Krzyki,ul. Zaporoska,2,33,420000,12727,Pośrednik,,7,https://adresowo.pl/o/mieszkanie-wroclaw-krzyki-ul-zaporoska-2-pokojowe-i3o5s0,https://s2.adresowa.pl/oi/2c/4b/3d00a4_3023_cover@2x-2-pokojowe-mieszkanie-wroclaw-krzyki-ul-zaporoska.webp
Wrocław Krzyki,ul. Ślężna,1,33,424000,12848,Pośrednik,,13,https://adresowo.pl/o/mieszkanie-wroclaw-krzyki-ul-slezna-1-pokoj-q9a4r8,https://s2.adresowa.pl/oi/26/19/3d0062_2f24_cover@2x-1-pokojowe-mieszkanie-wroclaw-krzyki-ul-slezna.webp
Wrocław Krzyki,ul. Powstańców Śląskich,3,61,850000,13934,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-wroclaw-krzyki-ul-powstancow-slaskich-3-pokojowe-p7w6l3,https://s2.adresowa.pl/oi/2d/10/3d3c74_ab23_cover@2x-3-pokojowe-mieszkanie-wroclaw-krzyki-ul-powstancow-slaskich.webp
