locality,street,rooms,area,price_total_zl,price_sqm_zl,owner_type,date_posted,photo_count,url,image_url,city_district,full_address,floor,year_built,building_type,price_per_sqm_detailed,description_text,has_basement,has_parking,kitchen_type,window_type,ownership_type,equipment,latitude,longitude
Łódź Górna,ul. Stanisława Przybyszewskiego,2.0,36.0,306000.0,8500.0,Bez pośredników,3 dni temu,4.0,https://adresowo.pl/o/mieszkanie-lodz-gorna-ul-stanislawa-przybyszewskiego-2-pokojowe-z1k9e1,https://s2.adresowa.pl/oi/71/5b/3b951a_45a0_cover-2-pokojowe-mieszkanie-lodz-gorna-ul-stanislawa-przybyszewskiego.jpg,,,parter,1950.0,blok,,,,,,,,,,
Łódź Widzew,ul. Służbowa,3.0,62.0,510000.0,8214.0,Bez pośredników,3 dni temu,8.0,https://adresowo.pl/o/mieszkanie-lodz-widzew-ul-sluzbowa-3-pokojowe-a7n3b2,https://s2.adresowa.pl/oi/3c/41/3b9460_e5c2_cover-3-pokojowe-mieszkanie-lodz-widzew-ul-sluzbowa.jpg,,,1986,1986.0,blok,,,,,,,,,,
Łódź Śródmieście,ul. Gdańska,2.0,38.0,333000.0,8763.0,Oferta biura nieruchomości,6 dni temu,17.0,https://adresowo.pl/o/mieszkanie-lodz-srodmiescie-ul-gdanska-2-pokojowe-q5d2w5,https://s2.adresowa.pl/oi/51/6a/3b8194_8780_cover-2-pokojowe-mieszkanie-lodz-srodmiescie-ul-gdanska.jpg,,,1900,1900.0,blok,,,,,,,,,51.777329,19.447641
Łódź Górna,ul. gen. Jarosława Dąbrowskiego,3.0,50.0,395000.0,7957.0,Oferta biura nieruchomości,ponad tydzień temu,13.0,https://adresowo.pl/o/mieszkanie-lodz-gorna-ul-gen-jaroslawa-dabrowskiego-3-pokojowe-s9h2h6,https://s2.adresowa.pl/oi/17/59/3b7c16_b23d_cover-3-pokojowe-mieszkanie-lodz-gorna-ul-gen-jaroslawa-dabrowskiego.jpg,,,6,1964.0,blok,,,,,,,,,51.736508,19.498722
Łódź Chojny,ul. Rentowna,3.0,64.0,600000.0,9375.0,Bez pośredników,3 dni temu,8.0,https://adresowo.pl/o/mieszkanie-lodz-chojny-ul-rentowna-3-pokojowe-i0y2t6,https://s2.adresowa.pl/oi/5f/61/3b9416_f792_cover-3-pokojowe-mieszkanie-lodz-chojny-ul-rentowna.jpg,,,600,,blok,,,,,,,,,51.720875,19.481237
Łódź Śródmieście,ul. Piotrkowska,3.0,85.0,730000.0,8588.0,Bez pośredników,3 dni temu,2.0,https://adresowo.pl/o/mieszkanie-lodz-srodmiescie-ul-piotrkowska-3-pokojowe-h5c0i8,https://s2.adresowa.pl/oi/24/6f/3b93f8_872b_cover-3-pokojowe-mieszkanie-lodz-srodmiescie-ul-piotrkowska.jpg,,,parter,1911.0,kamienica,,,,,,,,,51.760568,19.458254
Łódź Śródmieście,ul. Stefana Żeromskiego,1.0,20.0,230000.0,11500.0,Bez pośredników,4 dni temu,6.0,https://adresowo.pl/o/mieszkanie-lodz-srodmiescie-ul-stefana-zeromskiego-1-pokoj-r1f1l4,https://s2.adresowa.pl/oi/1d/20/3b9230_35d2_cover-1-pokojowe-mieszkanie-lodz-srodmiescie-ul-stefana-zeromskiego.jpg,,,parter,,kamienica,,,,,,,,,51.762494,19.44787
Łódź,ul. Drewnowska,1.0,37.0,263500.0,7199.0,Oferta biura nieruchomości,ponad tydzień temu,6.0,https://adresowo.pl/o/mieszkanie-lodz-ul-drewnowska-1-pokoj-l8u5w7,https://s2.adresowa.pl/oi/5a/26/3b7b46_81de_cover-1-pokojowe-mieszkanie-lodz-ul-drewnowska.jpg,,,parter,,kamienica,,,,,,,,,51.781515,19.444785
Łódź Retkinia,ul. Maratońska,2.0,42.0,349000.0,8227.0,Oferta biura nieruchomości,ponad tydzień temu,8.0,https://adresowo.pl/o/mieszkanie-lodz-retkinia-ul-maratonska-2-pokojowe-j6d3s7,https://s2.adresowa.pl/oi/10/6f/3b7b48_fa7a_cover-2-pokojowe-mieszkanie-lodz-retkinia-ul-maratonska.jpg,,,1972,1972.0,blok,,,,,,,,,,
Łódź Radogoszcz,ul. Nastrojowa,2.0,50.0,465000.0,9300.0,Bez pośredników,4 dni temu,9.0,https://adresowo.pl/o/mieszkanie-lodz-radogoszcz-ul-nastrojowa-2-pokojowe-n5i9t7,https://s2.adresowa.pl/oi/6f/3b/3b9088_e0d7_cover-2-pokojowe-mieszkanie-lodz-radogoszcz-ul-nastrojowa.jpg,,,parter,,blok,,,,,,,,,51.819222,19.442464
Łódź Polesie,ul. Krzysztofa Cedry,2.0,35.0,380000.0,10857.0,Bez pośredników,4 dni temu,8.0,https://adresowo.pl/o/mieszkanie-lodz-polesie-ul-krzysztofa-cedry-2-pokojowe-k4r6q7,https://s2.adresowa.pl/oi/37/6c/3b8df6_fd69_cover-2-pokojowe-mieszkanie-lodz-polesie-ul-krzysztofa-cedry.jpg,,,parter,,blok,,,,,,,,,51.783779,19.388481
Łódź,ul. Stefana Jaracza,2.0,64.0,434520.0,6800.0,Oferta biura nieruchomości,ponad tydzień temu,10.0,https://adresowo.pl/o/mieszkanie-lodz-ul-stefana-jaracza-2-pokojowe-w7w2r9,https://s2.adresowa.pl/oi/3e/53/3b7b3e_6a2d_cover-2-pokojowe-mieszkanie-lodz-ul-stefana-jaracza.jpg,,,4,,blok,,,,,,,,,51.773125,19.460666
Łódź Żubardź,ul. Wielkopolska,2.0,38.0,262000.0,6853.0,Oferta biura nieruchomości,ponad tydzień temu,6.0,https://adresowo.pl/o/mieszkanie-lodz-zubardz-ul-wielkopolska-2-pokojowe-v3u5x1,https://s2.adresowa.pl/oi/2a/40/3b7b18_7099_cover-2-pokojowe-mieszkanie-lodz-zubardz-ul-wielkopolska.jpg,,,1968,1968.0,blok,,,,,,,,,,
Łódź Bałuty,ul. Wawelska,2.0,34.0,290000.0,8529.0,Bez pośredników,4 dni temu,8.0,https://adresowo.pl/o/mieszkanie-lodz-baluty-ul-wawelska-2-pokojowe-f2w1h2,https://s2.adresowa.pl/oi/6b/78/3b8dd2_f8e1_cover-2-pokojowe-mieszkanie-lodz-baluty-ul-wawelska.jpg,,,3,1980.0,blok,,,,,,,,,51.790531,19.456085
Łódź Bałuty,ul. Okopowa,1.0,33.0,415000.0,12433.0,Bez pośredników,4 dni temu,8.0,https://adresowo.pl/o/mieszkanie-lodz-baluty-ul-okopowa-1-pokoj-g0m6k3,https://s2.adresowa.pl/oi/4f/27/3b8d3a_d699_cover-1-pokojowe-mieszkanie-lodz-baluty-ul-okopowa.jpg,,,3,2019.0,blok,,,,,,,,,,
Łódź Bałuty,"ul. Organizacji ""Wolność i Niezawisłość""",3.0,52.0,419000.0,8058.0,Bez pośredników,5 dni temu,6.0,https://adresowo.pl/o/mieszkanie-lodz-baluty-ul-organizacji-wolnosc-i-niezawislosc-3-pokojowe-u4n8s0,https://s2.adresowa.pl/oi/6b/4f/3b8b76_d1b1_cover-3-pokojowe-mieszkanie-lodz-baluty-ul-organizacji-wolnosc-i-niezawislosc-.jpg,,,2,1966.0,blok,,,,,,,,,51.788297,19.462868
Łódź Radogoszcz,ul. Nastrojowa,2.0,50.0,385000.0,7715.0,Oferta biura nieruchomości,ponad tydzień temu,11.0,https://adresowo.pl/o/mieszkanie-lodz-radogoszcz-ul-nastrojowa-2-pokojowe-k9i8b9,https://s2.adresowa.pl/oi/23/7c/3b7b1a_9e3b_cover-2-pokojowe-mieszkanie-lodz-radogoszcz-ul-nastrojowa.jpg,,,parter,1979.0,blok,,,,,,,,,,
Łódź Bałuty,ul. Zgierska,1.0,29.0,206000.0,7028.0,Oferta biura nieruchomości,ponad tydzień temu,14.0,https://adresowo.pl/o/mieszkanie-lodz-baluty-ul-zgierska-1-pokoj-m2e8g3,https://s2.adresowa.pl/oi/65/25/3b75a0_e328_cover-1-pokojowe-mieszkanie-lodz-baluty-ul-zgierska.jpg,,,parter,,blok,,,,,,,,,51.795379,19.447455
Łódź Polesie,ul. Lipowa,1.0,26.0,299000.0,11549.0,Bez pośredników,5 dni temu,3.0,https://adresowo.pl/o/mieszkanie-lodz-polesie-ul-lipowa-1-pokoj-o1d0d2,https://s2.adresowa.pl/oi/65/7d/3b8ac4_7136_cover-1-pokojowe-mieszkanie-lodz-polesie-ul-lipowa.jpg,,,299,2026.0,blok,,,,,,,,,51.767012,19.444778
Łódź Górna,ul. Rolnicza,1.0,38.0,348000.0,9233.0,Bez pośredników,5 dni temu,12.0,https://adresowo.pl/o/mieszkanie-lodz-gorna-ul-rolnicza-1-pokoj-a2t7i7,https://s2.adresowa.pl/oi/31/42/3b14aa_f319_cover-1-pokojowe-mieszkanie-lodz-gorna-ul-rolnicza.jpg,,,3,1989.0,kamienica,,,,,,,,,51.722875,19.496252
Łódź Śródmieście,ul. Piotrkowska,6.0,206.0,1550000.0,7525.0,Oferta biura nieruchomości,ponad tydzień temu,20.0,https://adresowo.pl/o/mieszkanie-lodz-srodmiescie-ul-piotrkowska-6-pokojowe-i2s4u9,https://s2.adresowa.pl/oi/39/4c/3b7162_a9c6_cover-6-pokojowe-mieszkanie-lodz-srodmiescie-ul-piotrkowska.jpg,,,3,2012.0,kamienica,,,,,,,,,51.7631,19.45741
Łódź,ul. Marysińska,2.0,47.0,360000.0,7725.0,Oferta biura nieruchomości,ponad tydzień temu,14.0,https://adresowo.pl/o/mieszkanie-lodz-ul-marysinska-2-pokojowe-z3b8s1,https://s2.adresowa.pl/oi/50/15/3b6cd2_ac7b_cover-2-pokojowe-mieszkanie-lodz-ul-marysinska.jpg,,,parter,1975.0,blok,,,,,,,,,,
Łódź Żabieniec,ul. Turoszowska,2.0,44.0,370000.0,8409.0,Bez pośredników,5 dni temu,8.0,https://adresowo.pl/o/mieszkanie-lodz-zabieniec-ul-turoszowska-2-pokojowe-b6t2o4,https://s2.adresowa.pl/oi/14/31/3b8882_4a62_cover-2-pokojowe-mieszkanie-lodz-zabieniec-ul-turoszowska.jpg,,,parter,1960.0,blok,,,,,,,,,,
Łódź Julianów,ul. Łagiewnicka,3.0,53.0,530000.0,10000.0,Bez pośredników,5 dni temu,8.0,https://adresowo.pl/o/mieszkanie-lodz-julianow-ul-lagiewnicka-3-pokojowe-l5v5e1,https://s2.adresowa.pl/oi/32/16/3b880a_b2a6_cover-3-pokojowe-mieszkanie-lodz-julianow-ul-lagiewnicka.jpg,,,parter,,blok,,,,,,,,,,
Łódź Teofilów,ul. Łanowa,1.0,26.0,220000.0,8462.0,Bez pośredników,5 dni temu,8.0,https://adresowo.pl/o/mieszkanie-lodz-teofilow-ul-lanowa-1-pokoj-m0w7n3,https://s2.adresowa.pl/oi/20/57/3b85fc_d227_cover-1-pokojowe-mieszkanie-lodz-teofilow-ul-lanowa.jpg,,,parter,,blok,,,,,,,,,,
Łódź Śródmieście,ul. Pilota Stanisława Wigury,3.0,61.0,490000.0,8051.0,Oferta biura nieruchomości,ponad tydzień temu,15.0,https://adresowo.pl/o/mieszkanie-lodz-srodmiescie-ul-pilota-stanislawa-wigury-3-pokojowe-s9y0k4,https://s2.adresowa.pl/oi/13/54/3b6b1c_61fd_cover-3-pokojowe-mieszkanie-lodz-srodmiescie-ul-pilota-stanislawa-wigury.jpg,,,parter,1980.0,kamienica,,,,,,,,,,
Łódź,ul. Pienista,3.0,74.0,739400.0,10000.0,Oferta biura nieruchomości,ponad tydzień temu,12.0,https://adresowo.pl/o/mieszkanie-lodz-ul-pienista-3-pokojowe-d9c2k4,https://s2.adresowa.pl/oi/5e/63/3b68fa_4445_cover-3-pokojowe-mieszkanie-lodz-ul-pienista.jpg,,,parter,2014.0,kamienica,,,,,,,,,51.735879,19.407552
Łódź,ul. dr. Adama Próchnika,4.0,91.0,730000.0,8003.0,Bez pośredników,ponad miesiąc temu,10.0,https://adresowo.pl/o/mieszkanie-lodz-ul-dr-adama-prochnika-4-pokojowe-keihix,https://s2.adresowa.pl/oi/9/6d/22484_e25_cover-4-pokojowe-mieszkanie-lodz-ul-dr-adama-prochnika.jpg,,,parter,1938.0,kamienica,,,,,,,,,51.773998,19.443001
Łódź Śródmieście,ul. Ludwika Zamenhofa,2.0,134.0,1099000.0,8201.0,Bez pośredników,5 dni temu,1.0,https://adresowo.pl/o/mieszkanie-lodz-srodmiescie-ul-ludwika-zamenhofa-2-pokojowe-x8q7q3,https://s2.adresowa.pl/oi/4f/45/3b84ca_2d85_cover-2-pokojowe-mieszkanie-lodz-srodmiescie-ul-ludwika-zamenhofa.jpg,,,1,,kamienica,,,,,,,,,51.761928,19.452907
Łódź Bałuty,ul. Wojska Polskiego,2.0,47.0,360000.0,7660.0,Bez pośredników,5 dni temu,18.0,https://adresowo.pl/o/mieszkanie-lodz-baluty-ul-wojska-polskiego-2-pokojowe-k5p4k4,https://s2.adresowa.pl/oi/17/21/3b8422_4347_cover-2-pokojowe-mieszkanie-lodz-baluty-ul-wojska-polskiego.jpg,,,1,1950.0,blok,,,,,,,,,,
Łódź,ul. gen. Józefa Bema,2.0,61.0,639900.0,10525.0,Oferta biura nieruchomości,ponad tydzień temu,12.0,https://adresowo.pl/o/mieszkanie-lodz-ul-gen-jozefa-bema-2-pokojowe-b8j3n0,https://s2.adresowa.pl/oi/63/34/3b68f0_4752_cover-2-pokojowe-mieszkanie-lodz-ul-gen-jozefa-bema.jpg,,,7,2011.0,blok,,,,,,,,,,
Łódź,pl. Wolności,2.0,57.0,450000.0,7852.0,Oferta biura nieruchomości,ponad tydzień temu,9.0,https://adresowo.pl/o/mieszkanie-lodz-pl-wolnosci-2-pokojowe-g6a2t2,https://s2.adresowa.pl/oi/22/4f/3b68e8_31c9_cover-2-pokojowe-mieszkanie-lodz-pl-wolnosci.jpg,,,4,1978.0,blok,,,,,,,,,51.777076,19.455054
Łódź Radogoszcz,ul. Pstrągowa,3.0,60.0,495000.0,8223.0,Bez pośredników,5 dni temu,11.0,https://adresowo.pl/o/mieszkanie-lodz-radogoszcz-ul-pstragowa-3-pokojowe-z1e0k9,https://s2.adresowa.pl/oi/64/3a/3b83fa_9298_cover-3-pokojowe-mieszkanie-lodz-radogoszcz-ul-pstragowa.jpg,,,parter,1987.0,blok,,,,,,,,,,
Łódź Dąbrowa,ul. Władysława Broniewskiego,2.0,36.0,255000.0,7021.0,Bez pośredników,6 dni temu,7.0,https://adresowo.pl/o/mieszkanie-lodz-dabrowa-ul-wladyslawa-broniewskiego-2-pokojowe-v6q4l7,https://s2.adresowa.pl/oi/71/35/3b83be_cfdf_cover-2-pokojowe-mieszkanie-lodz-dabrowa-ul-wladyslawa-broniewskiego.jpg,,,4,1966.0,blok,,,,,,,,,,
Łódź Bałuty,ul. Szewska,3.0,59.0,525000.0,8898.0,Bez pośredników,6 dni temu,8.0,https://adresowo.pl/o/mieszkanie-lodz-baluty-ul-szewska-3-pokojowe-j0s8w7,https://s2.adresowa.pl/oi/7b/3c/3b838c_820f_cover-3-pokojowe-mieszkanie-lodz-baluty-ul-szewska.jpg,,,525,1973.0,blok,,,,,,,,,51.797012,19.456551
Łódź,ul. Senatorska,3.0,60.0,709000.0,11817.0,Oferta biura nieruchomości,ponad tydzień temu,10.0,https://adresowo.pl/o/mieszkanie-lodz-ul-senatorska-3-pokojowe-n9p3i8,https://s2.adresowa.pl/oi/1a/78/3b68ec_72c9_cover-3-pokojowe-mieszkanie-lodz-ul-senatorska.jpg,,,7,2021.0,blok,,,,,,,,,51.748813,19.479248
Łódź Polesie,ul. Cmentarna,1.0,35.0,210000.0,6017.0,Oferta biura nieruchomości,ponad tydzień temu,10.0,https://adresowo.pl/o/mieszkanie-lodz-polesie-ul-cmentarna-1-pokoj-a4w7v8,https://s2.adresowa.pl/oi/43/23/3b68e6_c98d_cover-1-pokojowe-mieszkanie-lodz-polesie-ul-cmentarna.jpg,,,parter,,kamienica,,,,,,,,,51.775207,19.443342
Łódź Górna,ul. Rzgowska,2.0,54.0,470000.0,8704.0,Bez pośredników,6 dni temu,3.0,https://adresowo.pl/o/mieszkanie-lodz-gorna-ul-rzgowska-2-pokojowe-n3n7r0,https://s2.adresowa.pl/oi/7b/24/3b8226_c467_cover-2-pokojowe-mieszkanie-lodz-gorna-ul-rzgowska.jpg,,,54,,blok,,,,,,,,,,
Łódź Bałuty,ul. Łanowa,2.0,37.0,270000.0,7297.0,Bez pośredników,6 dni temu,14.0,https://adresowo.pl/o/mieszkanie-lodz-baluty-ul-lanowa-2-pokojowe-o5r1v6,https://s2.adresowa.pl/oi/4e/3c/3b81de_5771_cover-2-pokojowe-mieszkanie-lodz-baluty-ul-lanowa.jpg,,,2,1980.0,blok,,,,,,,,,,
Łódź Żabieniec,ul. Turoszowska,2.0,43.0,279000.0,6565.0,Oferta biura nieruchomości,ponad tydzień temu,7.0,https://adresowo.pl/o/mieszkanie-lodz-zabieniec-ul-turoszowska-2-pokojowe-x3c9t7,https://s2.adresowa.pl/oi/37/2d/3b68da_363a_cover-2-pokojowe-mieszkanie-lodz-zabieniec-ul-turoszowska.jpg,,,parter,,blok,,,,,,,,,51.791102,19.412616
Łódź Śródmieście,ul. Henryka Sienkiewicza,3.0,60.0,555000.0,9289.0,Bez pośredników,6 dni temu,16.0,https://adresowo.pl/o/mieszkanie-lodz-srodmiescie-ul-henryka-sienkiewicza-3-pokojowe-o7q2y7,https://s2.adresowa.pl/oi/13/16/3b8196_59a6_cover-3-pokojowe-mieszkanie-lodz-srodmiescie-ul-henryka-sienkiewicza.jpg,,,11,1978.0,blok,,,,,,,,,,
Łódź Śródmieście,ul. Piotrkowska,3.0,61.0,485000.0,7951.0,Bez pośredników,6 dni temu,6.0,https://adresowo.pl/o/mieszkanie-lodz-srodmiescie-ul-piotrkowska-3-pokojowe-e0w0w7,https://s2.adresowa.pl/oi/6f/29/3b80fa_6125_cover-3-pokojowe-mieszkanie-lodz-srodmiescie-ul-piotrkowska.jpg,,,parter,1980.0,kamienica,,,,,,,,,,
Łódź Bałuty,ul. Młynarska,2.0,40.0,392000.0,9849.0,Oferta biura nieruchomości,ponad tydzień temu,13.0,https://adresowo.pl/o/mieszkanie-lodz-baluty-ul-mlynarska-2-pokojowe-n3n7n0,https://s2.adresowa.pl/oi/70/7f/3b68d6_9aa2_cover-2-pokojowe-mieszkanie-lodz-baluty-ul-mlynarska.jpg,,,3,1960.0,blok,,,,,,,,,,
Łódź,ul. Jana Matejki,2.0,49.0,600000.0,12270.0,Oferta biura nieruchomości,ponad tydzień temu,11.0,https://adresowo.pl/o/mieszkanie-lodz-ul-jana-matejki-2-pokojowe-c9f3i1,https://s2.adresowa.pl/oi/62/1c/3b68d2_b220_cover-2-pokojowe-mieszkanie-lodz-ul-jana-matejki.jpg,,,parter,2017.0,apartamentowiec,,,,,,,,,51.779977,19.483995
Łódź Śródmieście,ul. Wólczańska,3.0,89.0,1700000.0,19071.0,Bez pośredników,6 dni temu,15.0,https://adresowo.pl/o/mieszkanie-lodz-srodmiescie-ul-wolczanska-3-pokojowe-x2k7g8,https://s2.adresowa.pl/oi/5f/1a/3b8026_e192_cover-3-pokojowe-mieszkanie-lodz-srodmiescie-ul-wolczanska.jpg,,,1,2025.0,kamienica,,,,,,,,,51.755588,19.454869
Łódź Śródmieście,al. Tadeusza Kościuszki,1.0,24.0,275000.0,11569.0,Bez pośredników,6 dni temu,8.0,https://adresowo.pl/o/mieszkanie-lodz-srodmiescie-al-tadeusza-kosciuszki-1-pokoj-j2m0o1,https://s2.adresowa.pl/oi/2f/66/3b7fbe_a115_cover-1-pokojowe-mieszkanie-lodz-srodmiescie-al-tadeusza-kosciuszki.jpg,,,275,1984.0,blok,,,,,,,,,51.754438,19.457739
Łódź Widzew,ul. Niciarniana,2.0,45.0,349000.0,7756.0,Bez pośredników,6 dni temu,3.0,https://adresowo.pl/o/mieszkanie-lodz-widzew-ul-niciarniana-2-pokojowe-c8b2l6,https://s2.adresowa.pl/oi/16/2b/3b7ebc_a337_cover-2-pokojowe-mieszkanie-lodz-widzew-ul-niciarniana.jpg,,,3,,blok,,,,,,,,,51.762229,19.50844
Łódź Dąbrowa,ul. Gersona,3.0,56.0,416000.0,7429.0,Oferta biura nieruchomości,ponad tydzień temu,11.0,https://adresowo.pl/o/mieszkanie-lodz-dabrowa-ul-gersona-3-pokojowe-v4m0s5,https://s2.adresowa.pl/oi/6a/2a/3b68ca_981a_cover-3-pokojowe-mieszkanie-lodz-dabrowa-ul-gersona.jpg,,,4,1969.0,blok,,,,,,,,,51.730532,19.49306
Łódź Zarzew,ul. Gustawa Morcinka,3.0,47.0,439000.0,9297.0,Oferta biura nieruchomości,ponad tydzień temu,11.0,https://adresowo.pl/o/mieszkanie-lodz-zarzew-ul-gustawa-morcinka-3-pokojowe-j2x2q1,https://s2.adresowa.pl/oi/7b/30/3b68c2_dc3b_cover-3-pokojowe-mieszkanie-lodz-zarzew-ul-gustawa-morcinka.jpg,,,8,1970.0,blok,,,,,,,,,,
Łódź Polesie,al. Włókniarzy,1.0,29.0,355000.0,12241.0,Bez pośredników,6 dni temu,8.0,https://adresowo.pl/o/mieszkanie-lodz-polesie-al-wlokniarzy-1-pokoj-r2o4x8,https://s2.adresowa.pl/oi/31/59/3b7e3c_aafa_cover-1-pokojowe-mieszkanie-lodz-polesie-al-wlokniarzy.jpg,,,9,,blok,,,,,,,,,,
Łódź Śródmieście,al. Tadeusza Kościuszki,2.0,34.0,198000.0,5900.0,Bez pośredników,6 dni temu,5.0,https://adresowo.pl/o/mieszkanie-lodz-srodmiescie-al-tadeusza-kosciuszki-2-pokojowe-h6n1n8,https://s2.adresowa.pl/oi/60/63/3b7d84_3812_cover-2-pokojowe-mieszkanie-lodz-srodmiescie-al-tadeusza-kosciuszki.jpg,,,parter,,blok,,,,,,,,,51.767734,19.453482
Łódź Górna,ul. Sebastiana Felsztyńskiego,2.0,37.0,319000.0,8555.0,Bez pośredników,ponad tydzień temu,16.0,https://adresowo.pl/o/mieszkanie-lodz-gorna-ul-sebastiana-felsztynskiego-2-pokojowe-j0v0h9,https://s2.adresowa.pl/oi/62/35/3b7d32_b5bc_cover-2-pokojowe-mieszkanie-lodz-gorna-ul-sebastiana-felsztynskiego.jpg,,,parter,1968.0,kamienica,,,,,,,,,,
Łódź,ul. Słowiańska,1.0,27.0,379000.0,14243.0,Oferta biura nieruchomości,ponad tydzień temu,8.0,https://adresowo.pl/o/mieszkanie-lodz-ul-slowianska-1-pokoj-s2g2q1,https://s2.adresowa.pl/oi/3f/6c/3b68c4_81e0_cover-1-pokojowe-mieszkanie-lodz-ul-slowianska.jpg,,,parter,2023.0,blok,,,,,,,,,,
Łódź,park im. Jana Kilińskiego,2.0,50.0,299050.0,5999.0,Oferta biura nieruchomości,ponad tydzień temu,10.0,https://adresowo.pl/o/mieszkanie-lodz-park-im-jana-kilinskiego-2-pokojowe-j6k6w6,https://s2.adresowa.pl/oi/1d/45/3b68b8_f836_cover-2-pokojowe-mieszkanie-lodz-park-im-jana-kilinskiego.jpg,,,parter,1955.0,blok,,,,,,,,,51.764702,19.466562
Łódź Bałuty,ul. Lutomierska,2.0,34.0,355000.0,10441.0,Bez pośredników,ponad tydzień temu,8.0,https://adresowo.pl/o/mieszkanie-lodz-baluty-ul-lutomierska-2-pokojowe-n4o8q9,https://s2.adresowa.pl/oi/2c/31/3b7b96_767e_cover-2-pokojowe-mieszkanie-lodz-baluty-ul-lutomierska.jpg,,,parter,1992.0,blok,,,,,,,,,51.785555,19.436043
