locality,street,rooms,area,price_total_zl,price_sqm_zl,owner_type,date_posted,photo_count,url,image_url,city_district,full_address,floor,year_built,building_type,price_per_sqm_detailed,description_text,has_basement,has_parking,kitchen_type,window_type,ownership_type,equipment,latitude,longitude
Łódź Radogoszcz,ul. Pstrągowa,3,60,579000,9636,Bez pośredników,ponad tydzień temu,5,https://adresowo.pl/o/mieszkanie-lodz-radogoszcz-ul-pstragowa-3-pokojowe-l4r1q1,https://s2.adresowa.pl/oi/12/23/3b407c_a5ab_cover-3-pokojowe-mieszkanie-lodz-radogoszcz-ul-pstragowa.jpg,,,579,1995,blok,,,,,,,,,51.820484,19.436691
Łódź,ul. Czechosłowacka,3,72,860000,11928,Oferta biura nieruchomości,ponad tydzień temu,17,https://adresowo.pl/o/mieszkanie-lodz-ul-czechoslowacka-3-pokojowe-c1f4b9,https://s2.adresowa.pl/oi/5d/17/3b67d2_4083_cover-3-pokojowe-mieszkanie-lodz-ul-czechoslowacka.jpg,,,parter,2011,blok,,,,,,,,,51.767587,19.523122
Łódź Koziny,ul. Górna,2,45,359000,7946,Oferta biura nieruchomości,ponad tydzień temu,9,https://adresowo.pl/o/mieszkanie-lodz-koziny-ul-gorna-2-pokojowe-i5f2s6,https://s2.adresowa.pl/oi/34/26/3b67d0_e335_cover-2-pokojowe-mieszkanie-lodz-koziny-ul-gorna.jpg,,,2,1973,blok,,,,,,,,,51.778059,19.428802
Łódź Bałuty,ul. Wawelska,2,43,309000,7186,Bez pośredników,ponad tydzień temu,4,https://adresowo.pl/o/mieszkanie-lodz-baluty-ul-wawelska-2-pokojowe-g4n1k2,https://s2.adresowa.pl/oi/6e/25/3b4038_3365_cover-2-pokojowe-mieszkanie-lodz-baluty-ul-wawelska.jpg,,,6,1980,blok,,,,,,,,,51.790531,19.456085
Łódź Górna,ul. Stanisława Brzozowskiego,2,44,345000,7841,Bez pośredników,ponad tydzień temu,13,https://adresowo.pl/o/mieszkanie-lodz-gorna-ul-stanislawa-brzozowskiego-2-pokojowe-c4k8u2,https://s2.adresowa.pl/oi/17/77/3b4020_a936_cover-2-pokojowe-mieszkanie-lodz-gorna-ul-stanislawa-brzozowskiego.jpg,,,parter,1970,blok,,,,,,,,,51.731076,19.445192
Łódź Górna,ul. Ignacego Paderewskiego,2,43,390000,9070,Bez pośredników,ponad tydzień temu,6,https://adresowo.pl/o/mieszkanie-lodz-gorna-ul-ignacego-paderewskiego-2-pokojowe-z9l3c0,https://s2.adresowa.pl/oi/20/5d/3b3fe8_41a8_cover-2-pokojowe-mieszkanie-lodz-gorna-ul-ignacego-paderewskiego.jpg,,,parter,1967,blok,,,,,,,,,51.727141,19.465518
Łódź,ul. Zarzewska,1,44,395000,9076,Oferta biura nieruchomości,ponad tydzień temu,11,https://adresowo.pl/o/mieszkanie-lodz-ul-zarzewska-1-pokoj-w1d3j8,https://s2.adresowa.pl/oi/4a/1d/3b67c8_44e3_cover-1-pokojowe-mieszkanie-lodz-ul-zarzewska.jpg,,,parter,1901,kamienica,,,,,,,,,51.740814,19.468117
Łódź,ul. Juliana Tuwima,2,61,520000,8488,Oferta biura nieruchomości,ponad tydzień temu,16,https://adresowo.pl/o/mieszkanie-lodz-ul-juliana-tuwima-2-pokojowe-f9e4k2,https://s2.adresowa.pl/oi/7a/7b/3b67c2_376a_cover-2-pokojowe-mieszkanie-lodz-ul-juliana-tuwima.jpg,,,520,1912,kamienica,,,,,,,,,51.766501,19.466353
Łódź Śródmieście,,3,90,765000,8500,Bez pośredników,ponad tydzień temu,10,https://adresowo.pl/o/mieszkanie-lodz-srodmiescie-3-pokojowe-90-m2-t5w1m5,https://s2.adresowa.pl/oi/2c/25/3b3fcc_c3b9_cover-3-pokojowe-mieszkanie-lodz-srodmiescie.jpg,,,parter,1938,blok,,,,,,,,,51.759292,19.455878
Łódź Śródmieście,ul. Piotrkowska,3,60,720000,11960,Bez pośredników,ponad tydzień temu,11,https://adresowo.pl/o/mieszkanie-lodz-srodmiescie-ul-piotrkowska-3-pokojowe-f6o9o3,https://s2.adresowa.pl/oi/55/6f/3b3f7a_8eef_cover-3-pokojowe-mieszkanie-lodz-srodmiescie-ul-piotrkowska.jpg,,,parter,2020,blok,,,,,,,,,51.760568,19.458254
Łódź Olechów,ul. Elżbiety Łokietkówny,4,104,1131732,10882,Bez pośredników,ponad tydzień temu,8,https://adresowo.pl/o/mieszkanie-lodz-olechow-ul-elzbiety-lokietkowny-4-pokojowe-r8b5s9,https://s2.adresowa.pl/oi/2e/44/3b3f28_3ae6_cover-4-pokojowe-mieszkanie-lodz-olechow-ul-elzbiety-lokietkowny.jpg,,,parter,2019,apartamentowiec,,,,,,,,,51.73749,19.573866
Łódź Górna,ul. Stocka,1,33,210000,6364,Oferta biura nieruchomości,ponad tydzień temu,4,https://adresowo.pl/o/mieszkanie-lodz-gorna-ul-stocka-1-pokoj-b6t7v6,https://s2.adresowa.pl/oi/25/6b/3b67bc_d2d6_cover-1-pokojowe-mieszkanie-lodz-gorna-ul-stocka.jpg,,,parter,1975,blok,,,,,,,,,51.74483,19.466658
Łódź Bałuty,,3,79,439000,5533,Oferta biura nieruchomości,ponad tydzień temu,8,https://adresowo.pl/o/mieszkanie-lodz-baluty-3-pokojowe-79-m2-u5o3d4,https://s2.adresowa.pl/oi/45/6a/3b67ba_c8ac_cover-3-pokojowe-mieszkanie-lodz-baluty.jpg,,,parter,1948,blok,,,,,,,,,51.786072,19.4561
Łódź Bałuty,ul. Świtezianki,2,50,465000,9375,Bez pośredników,ponad tydzień temu,8,https://adresowo.pl/o/mieszkanie-lodz-baluty-ul-switezianki-2-pokojowe-q3k8v9,https://s2.adresowa.pl/oi/5b/66/3b3e64_de50_cover-2-pokojowe-mieszkanie-lodz-baluty-ul-switezianki.jpg,,,465,2025,apartamentowiec,,,,,,,,,51.823709,19.438808
Łódź Śródmieście,ul. Grabowa,1,23,219000,9522,Bez pośredników,ponad tydzień temu,8,https://adresowo.pl/o/mieszkanie-lodz-srodmiescie-ul-grabowa-1-pokoj-m9h0c8,https://s2.adresowa.pl/oi/6e/3a/3b3ca4_2746_cover-1-pokojowe-mieszkanie-lodz-srodmiescie-ul-grabowa.jpg,,,parter,,kamienica,,,,,,,,,51.746914,19.473072
Łódź Chojny,ul. Rolnicza,4,106,1149000,10840,Bez pośredników,ponad tydzień temu,20,https://adresowo.pl/o/mieszkanie-lodz-chojny-ul-rolnicza-4-pokojowe-u2i7z9,https://s2.adresowa.pl/oi/4c/1b/3b3b9e_39d0_cover-4-pokojowe-mieszkanie-lodz-chojny-ul-rolnicza.jpg,,,parter,2016,apartamentowiec,,,,,,,,,51.723567,19.500762
Łódź,park im. Jana Kilińskiego,2,39,236000,5990,Oferta biura nieruchomości,ponad tydzień temu,11,https://adresowo.pl/o/mieszkanie-lodz-park-im-jana-kilinskiego-2-pokojowe-u7d7o9,https://s2.adresowa.pl/oi/25/76/3b67b4_4d26_cover-2-pokojowe-mieszkanie-lodz-park-im-jana-kilinskiego.jpg,,,parter,1905,kamienica,,,,,,,,,51.748105,19.474763
Łódź Żubardź,ul. Powstańców Wielkopolskich,2,46,349000,7587,Oferta biura nieruchomości,ponad tydzień temu,9,https://adresowo.pl/o/mieszkanie-lodz-zubardz-ul-powstancow-wielkopolskich-2-pokojowe-c1x5g5,https://s2.adresowa.pl/oi/26/3f/3b67a8_bd8a_cover-2-pokojowe-mieszkanie-lodz-zubardz-ul-powstancow-wielkopolskich.jpg,,,1965,1965,blok,,,,,,,,,51.784943,19.422537
Łódź Śródmieście,ul. Wojciecha Hasa,3,58,793950,13600,Bez pośredników,ponad tydzień temu,9,https://adresowo.pl/o/mieszkanie-lodz-srodmiescie-ul-wojciecha-hasa-3-pokojowe-k3j5r7,https://s2.adresowa.pl/oi/51/7b/3b3b9a_a2a4_cover-3-pokojowe-mieszkanie-lodz-srodmiescie-ul-wojciecha-hasa.jpg,,,parter,2026,blok,,,,,,,,,51.768301,19.468831
Łódź Widzew,ul. Józefa Elsnera,1,35,290000,8206,Bez pośredników,ponad tydzień temu,9,https://adresowo.pl/o/mieszkanie-lodz-widzew-ul-jozefa-elsnera-1-pokoj-c1m7l8,https://s2.adresowa.pl/oi/40/7e/3b3a00_c48e_cover-1-pokojowe-mieszkanie-lodz-widzew-ul-jozefa-elsnera.jpg,,,parter,1980,blok,,,,,,,,,51.755845,19.531267
Łódź Śródmieście,ul. Tylna,4,76,729000,9651,Bez pośredników,ponad tydzień temu,1,https://adresowo.pl/o/mieszkanie-lodz-srodmiescie-ul-tylna-4-pokojowe-v6o9m3,https://s2.adresowa.pl/oi/24/42/3b399a_7e53_cover-4-pokojowe-mieszkanie-lodz-srodmiescie-ul-tylna.jpg,,,parter,,blok,,,,,,,,,51.752733,19.468866
Łódź,ul. Gdańska,3,71,637000,8923,Oferta biura nieruchomości,ponad tydzień temu,9,https://adresowo.pl/o/mieszkanie-lodz-ul-gdanska-3-pokojowe-x5p9m7,https://s2.adresowa.pl/oi/57/1d/3b67a0_6d5d_cover-3-pokojowe-mieszkanie-lodz-ul-gdanska.jpg,,,7,2021,blok,,,,,,,,,51.766829,19.449638
Łódź Romanów,ul. Romanowska,3,62,436000,6987,Oferta biura nieruchomości,ponad tydzień temu,10,https://adresowo.pl/o/mieszkanie-lodz-romanow-ul-romanowska-3-pokojowe-c6i6i1,https://s2.adresowa.pl/oi/2e/79/3b679c_ddea_cover-3-pokojowe-mieszkanie-lodz-romanow-ul-romanowska.jpg,,,parter,2001,blok,,,,,,,,,51.807139,19.336278
Łódź Górna,ul. Joachima Lelewela,2,43,360000,8372,Bez pośredników,ponad tydzień temu,9,https://adresowo.pl/o/mieszkanie-lodz-gorna-ul-joachima-lelewela-2-pokojowe-p0o2v3,https://s2.adresowa.pl/oi/2a/6f/3b37da_8d3a_cover-2-pokojowe-mieszkanie-lodz-gorna-ul-joachima-lelewela.jpg,,,7,1974,blok,,,,,,,,,51.733041,19.476161
Łódź Widzew,ul. Widzewska,3,63,725000,11472,Bez pośredników,ponad tydzień temu,20,https://adresowo.pl/o/mieszkanie-lodz-widzew-ul-widzewska-3-pokojowe-y8h5r6,https://s2.adresowa.pl/oi/1f/29/3b3796_3478_cover-3-pokojowe-mieszkanie-lodz-widzew-ul-widzewska.jpg,,,parter,2025,blok,,,,,,,,,51.761416,19.517673
Łódź Polesie,ul. Zielona,6,98,980000,9989,Bez pośredników,ponad tydzień temu,19,https://adresowo.pl/o/mieszkanie-lodz-polesie-ul-zielona-6-pokojowe-o7h8g9,https://s2.adresowa.pl/oi/33/58/3b3784_98fe_cover-6-pokojowe-mieszkanie-lodz-polesie-ul-zielona.jpg,,,parter,1905,kamienica,,,,,,,,,51.770266,19.447624
Łódź Śródmieście,ul. Gdańska,3,76,710000,9379,Oferta biura nieruchomości,ponad tydzień temu,12,https://adresowo.pl/o/mieszkanie-lodz-srodmiescie-ul-gdanska-3-pokojowe-c3t6r3,https://s2.adresowa.pl/oi/54/20/3b6798_2d4a_cover-3-pokojowe-mieszkanie-lodz-srodmiescie-ul-gdanska.jpg,,,parter,2021,blok,,,,,,,,,51.766829,19.449638
Łódź,,3,67,663993,9900,Oferta biura nieruchomości,ponad tydzień temu,11,https://adresowo.pl/o/mieszkanie-lodz-3-pokojowe-67-m2-j1r3n6,https://s2.adresowa.pl/oi/4a/7f/3b6794_efb6_cover-3-pokojowe-mieszkanie-lodz.jpg,,,7,2014,blok,,,,,,,,,51.751807,19.499077
Łódź Śródmieście,ul. ks. bp. Wincentego Tymienieckiego,3,81,1093500,13468,Bez pośredników,ponad tydzień temu,17,https://adresowo.pl/o/mieszkanie-lodz-srodmiescie-ul-ks-bp-wincentego-tymienieckiego-3-pokojowe-a1y0s1,https://s2.adresowa.pl/oi/6e/21/3b3708_ac18_cover-3-pokojowe-mieszkanie-lodz-srodmiescie-ul-ks-bp-wincentego-tymienieckiego.jpg,,,parter,2010,apartamentowiec,,,,,,,,,51.752516,19.476713
Łódź Śródmieście,ul. Grabowa,2,38,282000,7421,Bez pośredników,ponad tydzień temu,8,https://adresowo.pl/o/mieszkanie-lodz-srodmiescie-ul-grabowa-2-pokojowe-q6m4y5,https://s2.adresowa.pl/oi/1c/23/3b340e_a544_cover-2-pokojowe-mieszkanie-lodz-srodmiescie-ul-grabowa.jpg,,,282,1915,,,,,,,,,,51.747481,19.472557
Łódź Górna,ul. Lecznicza,2,43,420000,9724,Bez pośredników,ponad tydzień temu,19,https://adresowo.pl/o/mieszkanie-lodz-gorna-ul-lecznicza-2-pokojowe-b6v9n0,https://s2.adresowa.pl/oi/52/21/3b33d0_400e_cover-2-pokojowe-mieszkanie-lodz-gorna-ul-lecznicza.jpg,,,420,1976,blok,,,,,,,,,51.734663,19.473147
Łódź,ul. Obornicka,3,54,449000,8269,Oferta biura nieruchomości,ponad tydzień temu,9,https://adresowo.pl/o/mieszkanie-lodz-ul-obornicka-3-pokojowe-t0t4l8,https://s2.adresowa.pl/oi/4d/56/3b678e_c4fd_cover-3-pokojowe-mieszkanie-lodz-ul-obornicka.jpg,,,5,1972,blok,,,,,,,,,51.788536,19.432292
Łódź Śródmieście,ul. Gdańska,3,73,608000,8291,Oferta biura nieruchomości,ponad tydzień temu,13,https://adresowo.pl/o/mieszkanie-lodz-srodmiescie-ul-gdanska-3-pokojowe-n7n1v9,https://s2.adresowa.pl/oi/79/6b/3b678a_c9b6_cover-3-pokojowe-mieszkanie-lodz-srodmiescie-ul-gdanska.jpg,,,parter,2021,blok,,,,,,,,,51.766829,19.449638
Łódź Górna,ul. Ignacego Paderewskiego,3,43,439000,10162,Bez pośredników,ponad tydzień temu,8,https://adresowo.pl/o/mieszkanie-lodz-gorna-ul-ignacego-paderewskiego-3-pokojowe-m5k6u6,https://s2.adresowa.pl/oi/68/76/3b338a_cc0d_cover-3-pokojowe-mieszkanie-lodz-gorna-ul-ignacego-paderewskiego.jpg,,,9,,blok,,,,,,,,,51.727141,19.465518
Łódź Polesie,ul. Spadochroniarzy,3,57,660000,11524,Bez pośredników,ponad tydzień temu,15,https://adresowo.pl/o/mieszkanie-lodz-polesie-ul-spadochroniarzy-3-pokojowe-x5n7f9,https://s2.adresowa.pl/oi/45/4c/3b3322_3ace_cover-3-pokojowe-mieszkanie-lodz-polesie-ul-spadochroniarzy.jpg,,,3,2019,blok,,,,,,,,,51.775723,19.388769
Łódź Polesie,ul. Romualda Mielczarskiego,2,60,450000,7500,Bez pośredników,ponad tydzień temu,5,https://adresowo.pl/o/mieszkanie-lodz-polesie-ul-romualda-mielczarskiego-2-pokojowe-t3g2w2,https://s2.adresowa.pl/oi/70/41/3b3234_be2e_cover-2-pokojowe-mieszkanie-lodz-polesie-ul-romualda-mielczarskiego.jpg,,,450,1960,blok,,,,,,,,,51.776848,19.446157
Łódź Chojny,,2,51,399000,7874,Oferta biura nieruchomości,ponad tydzień temu,11,https://adresowo.pl/o/mieszkanie-lodz-chojny-2-pokojowe-50-m2-d3w5s2,https://s2.adresowa.pl/oi/7e/65/3b6786_b151_cover-2-pokojowe-mieszkanie-lodz-chojny.jpg,,,2,1980,blok,,,,,,,,,51.722226,19.49108
Łódź,ul. Dobra,5,124,699000,5633,Oferta biura nieruchomości,ponad tydzień temu,15,https://adresowo.pl/o/mieszkanie-lodz-ul-dobra-5-pokojowe-q4m1v2,https://s2.adresowa.pl/oi/63/11/3b643e_51c0_cover-5-pokojowe-mieszkanie-lodz-ul-dobra.jpg,,,parter,1998,kamienica,,,,,,,,,51.762913,19.481541
Łódź Górna,ul. Łączna,2,43,320000,7442,Bez pośredników,ponad tydzień temu,6,https://adresowo.pl/o/mieszkanie-lodz-gorna-ul-laczna-2-pokojowe-u5o4l5,https://s2.adresowa.pl/oi/51/4c/3b31be_50f8_cover-2-pokojowe-mieszkanie-lodz-gorna-ul-laczna.jpg,,,320,1975,blok,,,,,,,,,51.732587,19.472901
Łódź Olechów,ul. Zakładowa,2,51,460000,9020,Bez pośredników,ponad tydzień temu,13,https://adresowo.pl/o/mieszkanie-lodz-olechow-ul-zakladowa-2-pokojowe-n6c3x8,https://s2.adresowa.pl/oi/33/6e/3b2ff6_e30e_cover-2-pokojowe-mieszkanie-lodz-olechow-ul-zakladowa.jpg,,,460,1991,blok,,,,,,,,,51.739269,19.576044
Łódź Widzew,ul. Mieczysławy Ćwiklińskiej,3,72,750000,10376,Bez pośredników,ponad tydzień temu,14,https://adresowo.pl/o/mieszkanie-lodz-widzew-ul-mieczyslawy-cwiklinskiej-3-pokojowe-w5o0q0,https://s2.adresowa.pl/oi/38/3c/3b2fde_9155_cover-3-pokojowe-mieszkanie-lodz-widzew-ul-mieczyslawy-cwiklinskiej.jpg,,,parter,1978,blok,,,,,,,,,51.753278,19.535459
Łódź Koziny,,4,79,664311,8409,Oferta biura nieruchomości,ponad tydzień temu,7,https://adresowo.pl/o/mieszkanie-lodz-koziny-4-pokojowe-79-m2-k6b4h7,https://s2.adresowa.pl/oi/6d/1a/3b5af8_790a_cover-4-pokojowe-mieszkanie-lodz-koziny.jpg,,,664,2025,blok,,,,,,,,,51.780383,19.430281
Łódź,ul. Tylna,3,106,1540000,14583,Oferta biura nieruchomości,ponad tydzień temu,18,https://adresowo.pl/o/mieszkanie-lodz-ul-tylna-3-pokojowe-v5z4z2,https://s2.adresowa.pl/oi/40/11/3b5a90_6a44_cover-3-pokojowe-mieszkanie-lodz-ul-tylna.jpg,,,1,2012,blok,,,,,,,,,51.752733,19.468866
Łódź Górna,ul. Juliusza Kossaka,3,47,370000,7836,Bez pośredników,ponad tydzień temu,1,https://adresowo.pl/o/mieszkanie-lodz-gorna-ul-juliusza-kossaka-3-pokojowe-d2z2i2,https://s2.adresowa.pl/oi/5c/13/3b2f70_afaf_cover-3-pokojowe-mieszkanie-lodz-gorna-ul-juliusza-kossaka.jpg,,,parter,1969,blok,,,,,,,,,51.737562,19.499665
Łódź Górna,ul. Leopolda Staffa,2,39,385000,9872,Bez pośredników,ponad tydzień temu,16,https://adresowo.pl/o/mieszkanie-lodz-gorna-ul-leopolda-staffa-2-pokojowe-p0k4u1,https://s2.adresowa.pl/oi/6e/45/3b2fa4_db29_cover-2-pokojowe-mieszkanie-lodz-gorna-ul-leopolda-staffa.jpg,,,parter,1970,blok,,,,,,,,,51.734109,19.497631
Łódź Janów,ul. Jana Skrzetuskiego,3,62,515000,8248,Bez pośredników,ponad tydzień temu,11,https://adresowo.pl/o/mieszkanie-lodz-janow-ul-jana-skrzetuskiego-3-pokojowe-k5l8t9,https://s2.adresowa.pl/oi/29/73/3b2f02_6f38_cover-3-pokojowe-mieszkanie-lodz-janow-ul-jana-skrzetuskiego.jpg,,,parter,1992,blok,,,,,,,,,51.747329,19.565258
Łódź Polesie,ul. Ogrodowa,4,80,658607,8233,Oferta biura nieruchomości,ponad tydzień temu,5,https://adresowo.pl/o/mieszkanie-lodz-polesie-ul-ogrodowa-4-pokojowe-e7h4g3,https://s2.adresowa.pl/oi/3d/75/3b5a2c_a56a_cover-4-pokojowe-mieszkanie-lodz-polesie-ul-ogrodowa.jpg,,,parter,2025,blok,,,,,,,,,51.778928,19.440534
Łódź Janów,ul. Zakładowa,4,85,879999,10353,Oferta biura nieruchomości,ponad tydzień temu,12,https://adresowo.pl/o/mieszkanie-lodz-janow-ul-zakladowa-4-pokojowe-g1x8n5,https://s2.adresowa.pl/oi/3b/50/3b4e0c_4f4b_cover-4-pokojowe-mieszkanie-lodz-janow-ul-zakladowa.jpg,,,parter,2019,blok,,,,,,,,,,
Łódź Widzew,ul. Sobolowa,2,41,475000,11496,Bez pośredników,ponad tydzień temu,8,https://adresowo.pl/o/mieszkanie-lodz-widzew-ul-sobolowa-2-pokojowe-z1b8g5,https://s2.adresowa.pl/oi/63/3a/3b2ca0_b028_cover-2-pokojowe-mieszkanie-lodz-widzew-ul-sobolowa.jpg,,,475,2020,blok,,,,,,,,,51.76141,19.51353
Łódź Bałuty,,2,53,424500,7994,Bez pośredników,ponad tydzień temu,9,https://adresowo.pl/o/mieszkanie-lodz-baluty-2-pokojowe-53-m2-g5i8n1,https://s2.adresowa.pl/oi/4a/73/3b2c28_e56c_cover-2-pokojowe-mieszkanie-lodz-baluty.jpg,,,parter,1992,blok,,,,,,,,,51.759292,19.455878
Łódź Zarzew,ul. Tatrzańska,3,47,377777,8000,Bez pośredników,ponad tydzień temu,21,https://adresowo.pl/o/mieszkanie-lodz-zarzew-ul-tatrzanska-3-pokojowe-u6b6k7,https://s2.adresowa.pl/oi/38/7b/3b2af8_850f_cover-3-pokojowe-mieszkanie-lodz-zarzew-ul-tatrzanska.jpg,,,parter,1975,blok,,,,,,,,,51.742437,19.492902
Łódź,ul. Alojzego Felińskiego,2,41,295000,7266,Oferta biura nieruchomości,ponad tydzień temu,6,https://adresowo.pl/o/mieszkanie-lodz-ul-alojzego-felinskiego-2-pokojowe-r0z6z4,https://s2.adresowa.pl/oi/42/45/3b4d38_fa98_cover-2-pokojowe-mieszkanie-lodz-ul-alojzego-felinskiego.jpg,,,parter,,blok,,,,,,,,,,
Łódź Śródmieście,ul. Pomorska,3,58,520360,8972,Oferta biura nieruchomości,ponad tydzień temu,23,https://adresowo.pl/o/mieszkanie-lodz-srodmiescie-ul-pomorska-3-pokojowe-w1o4l5,https://s2.adresowa.pl/oi/3e/77/3b43e6_687d_cover-3-pokojowe-mieszkanie-lodz-srodmiescie-ul-pomorska.jpg,,,2,1980,blok,,,,,,,,,51.778539,19.479854
Łódź Widzew,al. marsz. Józefa Piłsudskiego,1,41,640000,15802,Bez pośredników,ponad tydzień temu,20,https://adresowo.pl/o/mieszkanie-lodz-widzew-al-marsz-jozefa-pilsudskiego-1-pokoj-m1u9r6,https://s2.adresowa.pl/oi/59/74/3b2a68_e7d5_cover-1-pokojowe-mieszkanie-lodz-widzew-al-marsz-jozefa-pilsudskiego.jpg,,,parter,2025,blok,,,,,,,,,51.762075,19.490568
Łódź Teofilów,ul. Rojna,3,53,375000,7094,Bez pośredników,ponad tydzień temu,10,https://adresowo.pl/o/mieszkanie-lodz-teofilow-ul-rojna-3-pokojowe-q5y6e3,https://s2.adresowa.pl/oi/51/6e/3b2a62_8a48_cover-3-pokojowe-mieszkanie-lodz-teofilow-ul-rojna.jpg,,,10,1968,blok,,,,,,,,,51.79344,19.392129
Łódź Retkinia,ul. Armii Krajowej,2,42,350000,8251,Bez pośredników,ponad tydzień temu,13,https://adresowo.pl/o/mieszkanie-lodz-retkinia-ul-armii-krajowej-2-pokojowe-f8i9h2,https://s2.adresowa.pl/oi/3a/2c/3b2914_fd1a_cover-2-pokojowe-mieszkanie-lodz-retkinia-ul-armii-krajowej.jpg,,,3,1970,blok,,,,,,,,,51.742787,19.398401
Łódź,ul. Tatrzańska,2,36,395000,10900,Oferta biura nieruchomości,ponad tydzień temu,10,https://adresowo.pl/o/mieszkanie-lodz-ul-tatrzanska-2-pokojowe-a8t9v6,https://s2.adresowa.pl/oi/7d/25/3b322a_4605_cover-2-pokojowe-mieszkanie-lodz-ul-tatrzanska.jpg,,,parter,1968,blok,,,,,,,,,51.739792,19.495371
Łódź Śródmieście,ul. Piotrkowska,3,73,519000,7137,Oferta biura nieruchomości,ponad tydzień temu,19,https://adresowo.pl/o/mieszkanie-lodz-srodmiescie-ul-piotrkowska-3-pokojowe-a3j9u6,https://s2.adresowa.pl/oi/6d/65/3b2aa4_e3bf_cover-3-pokojowe-mieszkanie-lodz-srodmiescie-ul-piotrkowska.jpg,,,2,2025,blok,,,,,,,,,51.751736,19.458583
Łódź Górna,ul. Senatorska,4,88,1050000,11905,Bez pośredników,ponad tydzień temu,28,https://adresowo.pl/o/mieszkanie-lodz-gorna-ul-senatorska-4-pokojowe-q5z4n9,https://s2.adresowa.pl/oi/12/23/3b278a_3cc0_cover-4-pokojowe-mieszkanie-lodz-gorna-ul-senatorska.jpg,,,3,2020,blok,,,,,,,,,51.748661,19.477632
Łódź Widzew,ul. Józefa,1,31,270000,8852,Bez pośredników,ponad tydzień temu,8,https://adresowo.pl/o/mieszkanie-lodz-widzew-ul-jozefa-1-pokoj-i6z7h4,https://s2.adresowa.pl/oi/23/27/3b277c_f63e_cover-1-pokojowe-mieszkanie-lodz-widzew-ul-jozefa.jpg,,,parter,1962,blok,,,,,,,,,51.766032,19.502241
Łódź Bałuty,ul. Łanowa,3,47,325000,6974,Bez pośredników,ponad tydzień temu,9,https://adresowo.pl/o/mieszkanie-lodz-baluty-ul-lanowa-3-pokojowe-z1w4e6,https://s2.adresowa.pl/oi/6e/14/3b275c_dbd5_cover-3-pokojowe-mieszkanie-lodz-baluty-ul-lanowa.jpg,,,parter,1970,blok,,,,,,,,,51.759292,19.455878
Łódź Bałuty,ul. Marynarska,2,38,290000,7632,Oferta biura nieruchomości,ponad tydzień temu,10,https://adresowo.pl/o/mieszkanie-lodz-baluty-ul-marynarska-2-pokojowe-m6w8r8,https://s2.adresowa.pl/oi/48/41/3b27d2_3893_cover-2-pokojowe-mieszkanie-lodz-baluty-ul-marynarska.jpg,,,3,1980,blok,,,,,,,,,51.790174,19.460253
Łódź Śródmieście,al. marsz. Józefa Piłsudskiego,6,138,799000,5790,Oferta biura nieruchomości,ponad tydzień temu,12,https://adresowo.pl/o/mieszkanie-lodz-srodmiescie-al-marsz-jozefa-pilsudskiego-6-pokojowe-t4w5a4,https://s2.adresowa.pl/oi/26/5c/3b27ca_784e_cover-6-pokojowe-mieszkanie-lodz-srodmiescie-al-marsz-jozefa-pilsudskiego.jpg,,,1,,blok,,,,,,,,,,
Łódź Bałuty,al. Pasjonistów,2,38,270000,7166,Bez pośredników,ponad tydzień temu,11,https://adresowo.pl/o/mieszkanie-lodz-baluty-al-pasjonistow-2-pokojowe-o0e4l5,https://s2.adresowa.pl/oi/65/64/3b2616_d7f3_cover-2-pokojowe-mieszkanie-lodz-baluty-al-pasjonistow.jpg,,,parter,1968,kamienica,,,,,,,,,51.794054,19.387591
Łódź Śródmieście,ul. Wierzbowa,1,37,290000,7838,Bez pośredników,ponad tydzień temu,8,https://adresowo.pl/o/mieszkanie-lodz-srodmiescie-ul-wierzbowa-1-pokoj-c1m9q3,https://s2.adresowa.pl/oi/33/5a/3b255c_9acf_cover-1-pokojowe-mieszkanie-lodz-srodmiescie-ul-wierzbowa.jpg,,,parter,,blok,,,,,,,,,51.779241,19.477662
Łódź Polesie,ul. Srebrzyńska,2,40,369000,9225,Bez pośredników,ponad tydzień temu,4,https://adresowo.pl/o/mieszkanie-lodz-polesie-ul-srebrzynska-2-pokojowe-t1e1q3,https://s2.adresowa.pl/oi/65/40/3b24d0_7c79_cover-2-pokojowe-mieszkanie-lodz-polesie-ul-srebrzynska.jpg,,,4,2025,blok,,,,,,,,,51.774019,19.430632
Łódź Księży Młyn,ul. ks. bp. Wincentego Tymienieckiego,1,65,649000,10020,Oferta biura nieruchomości,ponad tydzień temu,16,https://adresowo.pl/o/mieszkanie-lodz-ksiezy-mlyn-ul-ks-bp-wincentego-tymienieckiego-1-pokoj-h6g4p9,https://s2.adresowa.pl/oi/38/4e/3b1f90_a8a5_cover-1-pokojowe-mieszkanie-lodz-ksiezy-mlyn-ul-ks-bp-wincentego-tymienieckiego.jpg,,,2,,blok,,,,,,,,,51.7531,19.482149
Łódź Widzew,al. marsz. Józefa Piłsudskiego,3,88,449000,5077,Oferta biura nieruchomości,ponad tydzień temu,20,https://adresowo.pl/o/mieszkanie-lodz-widzew-al-marsz-jozefa-pilsudskiego-3-pokojowe-p8w8t3,https://s2.adresowa.pl/oi/79/56/3b1f8c_2b7a_cover-3-pokojowe-mieszkanie-lodz-widzew-al-marsz-jozefa-pilsudskiego.jpg,,,parter,1910,kamienica,,,,,,,,,51.761959,19.492806
