locality,street,rooms,area,price_total_zl,price_sqm_zl,owner_type,date_posted,photo_count,url,image_url,city_district,full_address,floor,year_built,building_type,price_per_sqm_detailed,description_text,has_basement,has_parking,kitchen_type,window_type,ownership_type,equipment,latitude,longitude
Katowice Muchowiec,ul. Graniczna,2,42,390000,9286,bez pośredników,,13,https://adresowo.pl/o/mieszkanie-katowice-muchowiec-ul-graniczna-2-pokojowe-n6z3u6,https://s2.adresowa.pl/oi/1c/1e/3d7eca_c2f5_cover@2x-2-pokojowe-mieszkanie-katowice-muchowiec-ul-graniczna.webp,Katowice Muchowiec,Graniczna,11,1976,blok,,"Powierzchnia: 42,75 m², przy ul. Granicznej 53 (wschodnia wystawa okien). Liczba pokoi: 2, osobna kuchnia, łazienka z WC, duży balkon, piwnica. Ciepła woda: piec gazowy. Piętro: 11/11 (brak sąsiadów nad głową i większa prywatność, piękny widok), 2 windy. Czynsz: ok 800 zł (z CO miejskim, zimna woda, odpady komunalne 1 osoba). Rynek: wtórny (rok budowy 1976). Forma własności: spółdzielcze własnościowe prawo do lokalu mieszkalnego. Dostępne od: od zaraz. Mieszkanie ma bardzo duży potencjał, jednak nadaje się do remontu (lub odświeżenia). W 2010 roku wykonano zabudowę kuchenną przez stolarza (ze zmywarką) oraz zamontowano klimatyzację (za zgodą spółdzielni mieszkaniowej Oś. Paderewskiego). Blok po termomodernizacji. Wejście do klatki schodowej jak i do windy odbywa się z poziomu zerowego. Meldunek w nieruchomości umożliwia posiadanie parkingowej karty mieszkańca Katowic w strefie B. W cenie mieszkania może pozostać pralka i lodówka. Zielone otoczenie Dolina Trzech Stawów - idealne miejsce na spacery i aktywny wypoczynek. Sprzedaż wyłącznie bezpośrednia - pośrednikom dziękuję.",tak,,osobna,plastikowe,spółdzielcze własnościowe,"Wyposażenie: lodówka, pralka",50.252652,19.033983
Katowice,Giszowiec,2,45,330000,7333,bez pośredników,,5,https://adresowo.pl/o/mieszkanie-katowice-giszowiec-2-pokojowe-45-m2-m7q9p4,https://s2.adresowa.pl/oi/26/2b/3d7c2a_a539_cover@2x-2-pokojowe-mieszkanie-katowice-giszowiec.webp,Katowice Giszowiec,,parter,,blok,,"Oferuję na sprzedaż przytulne mieszkanie o powierzchni 45,1m², na parterze w bloku. Posiada 2 wykończone pokoje. Do dyspozycji masz także piwnicę i windę. Ogrzewanie miejskie zapewnia komfort w zimowe dni. Mieszkanie znajduje się w Giszowcu w Katowicach, w spokojnej okolicy. W pobliżu znajdziesz wiele atrakcji: - Park Giszowiecki (29m) - Lasy Murckowskie (408m) - Skwer Ewalda Gawlika (340m) - Centrum Medyczne Giszowiec (165m) - Szkoła Podstawowa nr 51 (29m) Możesz cieszyć się bliskością sklepów, restauracji i przystanków komunikacji miejskiej. Zachęcam do kontaktu.",tak,,,plastikowe,,,50.264892,19.023782
Katowice os. Witosa,ul. Władysława Grabskiego,3,60,589000,9817,bez pośredników,,20,https://adresowo.pl/o/mieszkanie-katowice-os-witosa-ul-wladyslawa-grabskiego-3-pokojowe-i0h3i1,https://s2.adresowa.pl/oi/72/3a/3d78b4_bbca_cover@2x-3-pokojowe-mieszkanie-katowice-os-witosa-ul-wladyslawa-grabskiego.webp,Katowice os. Witosa,Władysława Grabskiego,4,1980,blok,,"Oferuję na sprzedaż mieszkanie o powierzchni 60,01 m² na czwartym piętrze budynku z 1980 roku ( blok bez windy ). Nieruchomość znajduje się w spółdzielczym prawie do lokalu. Mieszkanie jest w stanie do zamieszkania. Remont mieszkania był 5 lat temu, w roku 2025 mieszkanie było malowane. Kupujący mieszkanie zyskuje jego wyposażenie. Wyposażenie obejmuje szafy w zabudowie w przedpokoju ( dwie szafy, jedna większa w większym przedpokoju i mniejsza w mniejszym przedpokoju ), szafę w zabudowie z biurkiem i regałem w mniejszym pokoju, meble w kuchni wraz ze zmywarką, kuchenką oraz piekarnikiem( bez lodówki oraz pralki). Sprzęt typu Lidlomix czy ekspres do kawy nie wchodzą w skład sprzedaży, Mieszkanie jest przestronne, zawiera trzy osobne pokoje, osobną kuchnię, osobną łazienkę i osobne WC. W każdym pokoju położone są panele, w przedpokoju, łazience, kuchni położone są kafelki. Dodatkowo możesz korzystać z balkonu oraz piwnicy. Ogrzewanie miejskie zapewnia komfort cieplny przez cały rok. Budynek po termomodernizacji . Mieszkanie idealne dla rodziny, która poszukuje wygodnego, przestronnego mieszkania, gotowego do zamieszkania w cichej, spokojnej i zielonej dzielnicy. Lokalizacja to Osiedle Witosa w Katowicach, co oznacza bliskość do wielu udogodnień. W niedalekiej odległości znajduje się: przystanek autobusowy przedszkole i szkoła sklepy spożywcze przychodnia parki i tereny zielone, takie jak Skwer rotmistrza Witolda Pileckiego, skate park, boisko, plac zabaw W pobliżu znajduje się Dom Kultury, który zapewnia wiele atrakcyjnych zajęć dla dzieci i dorosłych. Mieszkanie ma założoną księgę wieczystą. Zapraszam do kontaktu, aby umówić się na prezentację tej atrakcyjnej nieruchomości.",tak,,osobna,,,Wyposażenie: piekarnik,50.262939,18.965958
Katowice Śródmieście,ul. Bartosza Głowackiego,3,69,665000,9638,bez pośredników,,17,https://adresowo.pl/o/mieszkanie-katowice-srodmiescie-ul-bartosza-glowackiego-3-pokojowe-k2s5w7,https://s2.adresowa.pl/oi/48/5a/3d7428_cd5a_cover@2x-3-pokojowe-mieszkanie-katowice-srodmiescie-ul-bartosza-glowackiego.webp,Katowice Śródmieście,Bartosza Głowackiego,1,,kamienica,,"69,5 m² | 3 pokoje | gotowe do zamieszkania | TOP lokalizacja Szukasz mieszkania, do którego możesz wprowadzić się od razu - bez remontów i dodatkowych kosztów? Ta oferta jest dla Ciebie. Na sprzedaż jasne i funkcjonalne mieszkanie o powierzchni 69,5 m², położone na 1. piętrze klimatycznej kamienicy z cegły. Duże okna sprawiają, że wnętrze jest doskonale doświetlone przez cały dzień. - Przestronny salon z aneksem kuchennym i częścią jadalnianą - 2 oddzielne pokoje (sypialnia + pokój dziecięcy/gabinet) - Garderoba + dużo zabudowy - Łazienka z wanną i prysznicem - Mieszkanie gotowe do zamieszkania - Pełne wyposażenie AGD w cenie Dodatkowo: komórka lokatorska + duża piwnica. - Miejsca parkingowe dla mieszkańców. - Zielone otoczenie + plac zabaw. Mieszkanie przeszło odświeżenie (ściany, oświetlenie, elementy wykończenia), jest zadbane i funkcjonalne. Zastosowana izolacja wewnętrzna poprawia komfort cieplny i pozwala ograniczyć koszty ogrzewania. Lokalizacja, która sprzedaje się sama: - Sklepy, usługi, szkoły i przedszkola w zasięgu spaceru. - Tereny zielone i Park Kościuszki ok. 5 min. - Szybki dojazd do centrum. Idealne dla pary, rodziny lub jako inwestycja pod wynajem - układ i lokalizacja gwarantują duży potencjał. Zadzwoń i umów się na prezentację - takie mieszkania sprzedają się szybko!",tak,tak,aneks,plastikowe,,,50.251205,19.009584
Katowice Bogucice,ul. Nadgórników,1,30,460000,15333,bez pośredników,,20,https://adresowo.pl/o/mieszkanie-katowice-bogucice-ul-nadgornikow-1-pokoj-y6y0s2,https://s2.adresowa.pl/oi/72/45/3d7424_95e6_cover@2x-1-pokojowe-mieszkanie-katowice-bogucice-ul-nadgornikow.webp,Katowice Bogucice,Nadgórników,3,2024,apartamentowiec,,"Na sprzedaż studio o powierzchni 30 m2. Kawalerka w stanie deweloperskim. Posiadam projekt wykończenia kawalerki z uwzględnieniem wyodrębnienia miejsca na łóżko (projekt w cenie mieszkania). MIESZKANIE Mieszkanie zlokalizowane na 3. piętrze w budynku B2 (Nadgórników 16), na co składają się: • salon z aneksem kuchennym, • łazienka, • hol, • loggia (7,59 m2). CZĘŚCI WSPÓLNE DLA MIESZKAŃCÓW: • coworking z czytelnią, • pokój klubowy, • sala kinowa, • siłownia, • sauna, • myjnia dla psa, • sale ze sprzętem przeznaczonym do fitnessu, jogi i pilatesu, • pokój masażu, • strefa dla dzieci, • pokój majsterkowicza. DODATKOWE UDOGODNIENIA: • myjnia samochodowa, • ładowarki elektryczne, • rowerownia, wózki na zakupy w garażu, • pomieszczenie na paczki z chłodnią, • pokój listowy. NOHO App Dedykowana aplikacja to mobilne centrum dowodzenia oraz dostęp do rezerwacji części wspólnych, powiadomień, zarządzania płatnościami, możliwością umieszczania ogłoszeń, korzystania z Noho Service oraz Smart Home. NOHO Services Sprzątanie, pranie, złota rączka, fryzjer, masaż, trener personalny, zamawianie posiłków, wyprowadzanie psa, umówienie opiekunki dla dzieci, transportu. Te i wiele innych usług zamówisz bezpośrednio z aplikacji NOHO. Cena: 460 000 PLN + komórka lokatorska znajdująca się na tym samym piętrze 17 000 PLN. Więcej informacji udzielę telefonicznie. Zapraszam do kontaktu :)",tak,tak,aneks,,,,50.265346,19.036374
Katowice Brynów,ul. Kolibrów,3,61,649000,10639,bez pośredników,,16,https://adresowo.pl/o/mieszkanie-katowice-brynow-ul-kolibrow-3-pokojowe-q8r5w3,https://s2.adresowa.pl/oi/42/3e/3d6716_68b3_cover@2x-3-pokojowe-mieszkanie-katowice-brynow-ul-kolibrow.webp,Katowice Brynów,Kolibrów,2,1985,blok,,"Na sprzedaż 3-pokojowe mieszkanie - Katowice, świetna lokalizacja przy Dolinie Trzech Stawów. Na sprzedaż ustawne i funkcjonalne mieszkanie 3-pokojowe, położone w najbardziej atrakcyjnej i prestiżowej dzielnicy Katowic. Lokal znajduje się na 2. piętrze i jest bardzo dobrze doświetlony - mieszkanie jest słoneczne, z balkonem i widokiem na zieleń, co zapewnia komfort codziennego życia. Lokalizacja: Bezpośrednie sąsiedztwo wejścia do Doliny Trzech Stawów - idealne miejsce dla osób ceniących rekreację, spacery i aktywny tryb życia. Jednocześnie świetna komunikacja z centrum miasta. Układ mieszkania: - 3 niezależne pokoje - osobna kuchnia - łazienka - osobne WC z umywalką Dodatkowe informacje: - do mieszkania przynależy piwnica (7 m²) - ogrzewanie miejskie - ciepła woda z sieci - dostęp do telewizji kablowej i internetu szerokopasmowego Mieszkanie sprzedawane bezpośrednio przez właściciela - brak prowizji dla biura nieruchomości.",tak,tak,osobna,,własność,Wyposażenie: internet,50.236181,19.009444
Katowice os. Tysiąclecia,al. Bolesława Krzywoustego,4,135,1690000,12519,bez pośredników,,3,https://adresowo.pl/o/mieszkanie-katowice-os-tysiaclecia-al-boleslawa-krzywoustego-4-pokojowe-l7h0a5,https://s2.adresowa.pl/oi/71/57/3d6478_2f86_cover@2x-4-pokojowe-mieszkanie-katowice-os-tysiaclecia-al-boleslawa-krzywoustego.webp,Katowice os. Tysiąclecia,Bolesława Krzywoustego,11,2011,blok,,"Wyjątkowy, przestronny, jasny apartament o powierzchni 135 m², położony na 11. piętrze nowoczesnego budynku z 2011 roku na prestiżowym Osiedlu Tysiąclecia w Katowicach. To mieszkanie wyróżnia się panoramicznym widokiem na Park Śląski i staw Maroko, który pozostanie niezmienny – w najbliższym sąsiedztwie nie powstanie zabudowa, która przesłoni widok. Atuty apartamentu 4 duże pokoje, w tym przestronny 50 metrowy salon 2 łazienki z podgrzewaną podłogą osobna pralnia ekspozycja wschodnia, południowa i zachodnia - słońce w mieszkaniu przez cały dzień 2 tarasy / balkony 11 dużych okien, w tym 3 okna panoramiczne od podłogi do sufitu (150 x 230 cm) przestrzeń wypełniona naturalnym światłem tylko 4 mieszkania na piętrze – cisza i prywatność dodatkowe przeszklone drzwi oddzielające klatkę schodową od drzwi do mieszkania spokojni, życzliwi sąsiedzi apartament bardzo ciepły - niskie rachunki za ogrzewanie miejsce postojowe w garażu podziemnym komórka lokatorska wygodnie położona przy wejściu do budynku, na parterze, w odległości 4 metrów od windy Budynek rok budowy: 2011 12 pięter, 2 duże windy, podziemne garaże, parking zewnętrzny, budynek i parking ogrodzone z estetyczną zielenią wokół na parterze przy wejściu do klatki schodowej apteka (Apteka Słoneczna) w odległości 100 m od budynku: przychodnia, szkoła, przedszkole, stomatologia, fryzjer, barber, piekarnie, sklepy, targ, punkty gastronomiczne, poczta Lokalizacja wejście do Parku Śląskiego przy Żyrafie - 50 m od budynku 400 m do głównej bramy ZOO; 300 m do Wesołego Miasteczka Legendia; 1,5 km do Stadionu Śląskiego; 1,8 km do Planetarium Śląskiego przystanki komunikacji miejskiej w pobliżu (w odległości 80 m) tramwaj do centrum Katowic (przystanek w odległości 100 m) rozwinięta infrastruktura usługowa i rekreacyjna gwarancja braku przyszłej zabudowy w sąsiedztwie doskonała komunikacja z DTŚ (2 minuty) i autostradą A4 (5 min) Dodatkowe informacje Na tym etapie sprzedaż bez pośredników – brak prowizji Cena Apartament z miejscem postojowym w garażu podziemnym oraz wygodną komórką położoną przy wejściu do budynku - 4m od windy: 1 690 000 zł",tak,tak,osobna,plastikowe,własność,,50.275683,18.976918
Katowice Bogucice,al. Walentego Roździeńskiego,3,60,520000,8667,bez pośredników,,1,https://adresowo.pl/o/mieszkanie-katowice-bogucice-al-walentego-rozdzienskiego-3-pokojowe-o9e8u2,https://s2.adresowa.pl/oi/6c/40/3d6230_8927_cover@2x-3-pokojowe-mieszkanie-katowice-bogucice-al-walentego-rozdzienskiego.webp,Katowice Bogucice,Walentego Roździeńskiego,17,1978,blok,,"Witam, mieszkanie z pięknym widokiem na Katowice , do sprzedaży od 1maja , już można oglądać po uprzednim umówieniu się Tel [numer] ,dziękuję. zdjęcia udostępnię później.",tak,,osobna,plastikowe,własność,,50.260155,19.036656
Katowice Józefowiec,ul. Tomasza Kotlarza 9,3,49,380000,7755,bez pośredników,,11,https://adresowo.pl/o/mieszkanie-katowice-jozefowiec-ul-tomasza-kotlarza-3-pokojowe-w4q5o6,https://s2.adresowa.pl/oi/67/78/3d568a_e45a_cover@2x-3-pokojowe-mieszkanie-katowice-jozefowiec-ul-tomasza-kotlarza.webp,Katowice Józefowiec,Tomasza Kotlarza 9,3,1970,blok,,"Bezpośrednio ! na sprzedaż 3-pokojowe, funkcjonalne mieszkanie o powierzchni 49,6 m² zlokalizowane w spokojnej i cichej okolicy w Katowicach. Najważniejsze informacje: • Powierzchnia: 49,6 m ² • Liczba pokoi: 3 • Piętro 3 w budynku 4 -piętrowym • Rok budowy – 1970 • Do odświeżenia • Układ pomieszczeń:  salon  dwie sypialnie  łazienka  osobna toaleta (WC)  dwa korytarze  balkon • do lokalu należy również piwnica o powierzchni 2,83 m² • Ekspozycja okien: na dwie strony świata – mieszkanie jest jasne i dobrze oświetlone • Mieszkanie znajduje się w cichej i spokojnej okolicy, idealne dla rodzin oraz osób ceniących komfort życia z dala od miejskiego zgiełku • W najbliższym otoczeniu znajdują się :  Sklepy  Apteki  Szkoły  Przedszkola  punkty usługowe  Przychodnie lekarskie  Tereny zielone  Dogodna komunikacja miejska Cena do rozsądnej negocjacji. Mieszkanie znajduje się w blisko Parku Śląskiego, C.H. Silesia City Center (10 minut pieszo).",tak,,osobna,plastikowe,spółdzielcze własnościowe,,50.279624,19.008501
Katowice Koszutka,ul. Juliana Ordona,2,34,350000,10294,bez pośredników,,9,https://adresowo.pl/o/mieszkanie-katowice-koszutka-ul-juliana-ordona-2-pokojowe-h4l5d9,https://s2.adresowa.pl/oi/20/6e/3d566a_2dc2_cover@2x-2-pokojowe-mieszkanie-katowice-koszutka-ul-juliana-ordona.webp,Katowice Koszutka,Juliana Ordona,11,1960,blok,,"Oferuję na sprzedaż przytulne mieszkanie o powierzchni 34,27 m². Znajduje się na wysokim piętrze w bloku z lat 60-tych. Wnętrze jest gotowe do zamieszkania i wyposażone w meble oraz sprzęt AGD, w tym pralkę, lodówkę i piekarnik. Do mieszkania przynależy balkon oraz piwnica. Budynek ma windę, a ogrzewanie jest miejskie. Mieszkanie znajduje się w doskonałej lokalizacji w Katowicach, w dzielnicy Koszutka. W okolicy są liczne punkty usługowe, takie jak sklepy spożywcze, kawiarnie oraz restauracje. Blisko do przystanków komunikacji miejskiej, co ułatwia codzienne dojazdy. W pobliżu znajdują się także tereny zielone, jak Park Powstańców Śląskich oraz Plac Gwarków, SPODEK, NOSPR i wiele innych. Nie zwlekaj! Zadzwoń i umów się na prezentację mieszkania już dziś!",tak,,aneks,plastikowe,własność,"Wyposażenie: lodówkę, piekarnik, pralkę",50.268586,19.025834
Katowice Dąb,ul. Johna Baildona,3,74,965000,13041,bez pośredników,,16,https://adresowo.pl/o/mieszkanie-katowice-dab-ul-johna-baildona-3-pokojowe-u3c3c8,https://s2.adresowa.pl/oi/42/4c/3d4f84_3074_cover@2x-3-pokojowe-mieszkanie-katowice-dab-ul-johna-baildona.webp,Katowice Dąb,Johna Baildona,parter,2009,blok,,"74m dopracowanej przestrzeni w nowoczesnym budynku z 2009r to propozycja dla tych, którzy szukają czegoś więcej niż ""ładnego wnętrza"". Tu wszystko jest spójne: światło, proporcje i materiały. To mieszkanie ma styl - i co najważniejsze - ma spokój. Centralnym punktem jest przestronny salon z wyjściem do prywatnego ogródka od strony południowej. Światło pracuje tu przez cały dzień, tworząc naturalną scenografię do życia - od porannej kawy po wieczorne kolacje. Otwarta, duża, w pełni wyposażona kuchnia została zaprojektowana z myślą o detalach, których zwykle brakuje - jak chociażby miejsce na chłodziarkę do wina. Dwie komfortowe sypialnie dają prywatność i ciszę, a duży przedpokój wprowadza porządek już od wejścia. Łazienka to osobna historia - elegancka, nowoczesna, dopracowana w każdym detalu. Dodatkowo do dyspozycji jest praktyczna pralnia/garderoba, która realnie porządkuje codzienność. Całość tworzy wnętrze, które nie jest przypadkowe - jest przemyślane. Lokalizacja? Jedna z tych, które ""same się sprzedają"". Katowice-Dąb, ul. Baildona. Prestiżowa dzielnica z pełną infrastrukturą w zasięgu kilku minut. W pobliżu sklepy (CH Silesia), restauracje, Park Śląski. Doskonała komunikacja. Osiedle zamknięte, monitorowane całodobowo. Do mieszkania przynależy komórka lokatorska. Istnieje możliwość dokupienia dwóch miejsc parkingowych w garażu podziemnym.",tak,tak,,plastikowe,własność,,50.270686,19.00084
Katowice Muchowiec,ul. Ignacego Paderewskiego,3,64,806000,12594,bez pośredników,,15,https://adresowo.pl/o/mieszkanie-katowice-muchowiec-ul-ignacego-paderewskiego-3-pokojowe-o1n3q8,https://s2.adresowa.pl/oi/79/1a/3d401a_9fc3_cover@2x-3-pokojowe-mieszkanie-katowice-muchowiec-ul-ignacego-paderewskiego.webp,Katowice Muchowiec,Ignacego Paderewskiego,1,,blok,,"Mieszkanie 3 pokojowe, z dobrym rozkładem, w stanie bardzo dobrym. Status mieszkania: odrębna własność, księga wieczysta. Mieszkanie znajduje się w jednej z najlepszych lokalizacji w Katowicach. To idealne miejsce dla osób, rodzin oczekujących spokoju, bliskości terenów rekreacyjnych (około 100 m od zbiornika wodnego i ścieżek rekreacyjnych). Jednocześnie w bezpośredniej bliskości przedszkola, szkoły, sklepów i punktów usługowych. Bardzo dobry dojazd do centrum Katowic, oraz bliskość węzła komunikacyjnego w kierunku Wrocław, Kraków, Warszawa. Mieszkanie o powierzchni 64,54 m2 składa się z: 1. pokój dzienny 20,24 m2 z balkonem na południe i oknem na wschód; 2. pokój 9,76 m2 (okno na wschód) 3. pokój 10,51 m2 (okno na wschód) 4. kuchnia osobna 9,63 m2 (okno na południe) 5. przestronny przedpokój 8,64 m2 z osobnymi wejściami do każdego pomieszczenia 6. łazienka z oknem 4,28 m2 (w łazience znajduje się piec gazowy) 7. WC 1,48 m2. Mieszkanie jest ciepłe i ciche. Okna z PCV. Ogrzewanie gazowe. Dostępne od zaraz.",,,osobna,plastikowe,własność,,50.25302,19.039001
Katowice,Szopienice,1,28,225000,8036,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-katowice-szopienice-1-pokoj-28-m2-u2k8s0,https://s2.adresowa.pl/oi/34/1b/3d3948_9de1_cover@2x-1-pokojowe-mieszkanie-katowice-szopienice.webp,Katowice Szopienice,,parter,,blok,,"Na sprzedaż funkcjonalne mieszkanie o powierzchni 28 m², położone na wysokim parterze w spokojnej i zielonej części Katowic - Szopienicach. Lokal składa się z: * jasnego salonu, * kuchni z zabudową, * łazienki, * niewielkiego przedpokoju z szafą. Mieszkanie jest słoneczne przez cały dzień, co znacząco podnosi komfort codziennego użytkowania. Dodatkowym atutem jest widok - naprzeciwko okien znajduje się park oraz plac zabaw, co sprawia, że okolica jest idealna zarówno do odpoczynku, jak i dla rodzin z dziećmi. Stan techniczny: * mieszkanie do odświeżenia według własnych preferencji, * nowa instalacja centralnego ogrzewania (miedź), * wymienione piony kanalizacyjne. W cenie pozostaje całe wyposażenie widoczne na zdjęciach, w tym zabudowa kuchni, co pozwala na szybkie wprowadzenie się lub wynajem bez dodatkowych nakładów. Dodatkowe informacje: * do mieszkania przynależy piwnica, * spokojna, zielona okolica, * dogodna lokalizacja z dostępem do infrastruktury miejskiej. Cena: 225 000 zł",tak,,,,,,50.264892,19.023782
Katowice Śródmieście,ul. Juliusza Słowackiego,1,27,315000,11667,bez pośredników,,14,https://adresowo.pl/o/mieszkanie-katowice-srodmiescie-ul-juliusza-slowackiego-1-pokoj-x8v3c3,https://s2.adresowa.pl/oi/6e/4a/3d3620_76bb_cover@2x-1-pokojowe-mieszkanie-katowice-srodmiescie-ul-juliusza-slowackiego.webp,Katowice Śródmieście,Juliusza Słowackiego,3,1900,kamienica,,"Apartament inwestycyjny w sercu Katowic | ul. Słowackiego | gotowy do wynajmu Na sprzedaż stylowe, w pełni wyposażone mieszkanie zlokalizowane w absolutnym centrum Katowic - przy ul. Słowackiego. To idealna propozycja dla inwestora lub osoby szukającej kompaktowego apartamentu w topowej lokalizacji. Powierzchnia: 27 m² Piętro: 3 / 5 Cena: 315 000 zł Czynsz: ok. 200 zł --- Standard i wyposażenie Mieszkanie zostało przygotowane w sposób zapewniający maksymalną funkcjonalność i komfort użytkowania. Sprzedawane jest w pełni umeblowane oraz wyposażone - gotowe do zamieszkania lub natychmiastowego wynajmu. - Nowoczesna kuchnia z pełnym AGD - Przemyślany układ przestrzeni - Pełne wyposażenie w cenie - Brak konieczności dodatkowych nakładów finansowych --- Lokalizacja - ścisłe centrum Jedna z najbardziej pożądanych lokalizacji w Katowicach, gwarantująca zarówno wygodę życia, jak i wysoką rentowność najmu. - ok. 200 m do dworca PKP i autobusowego - ok. 400 m do Rynku - W bezpośrednim sąsiedztwie restauracje, kawiarnie, sklepy i komunikacja miejska --- Potencjał inwestycyjny Dzięki swojej lokalizacji oraz standardowi mieszkanie stanowi doskonały produkt inwestycyjny: • Wysoka atrakcyjność najmu krótko- i długoterminowego • Niskie koszty utrzymania (czynsz ok. 200 zł) • Stabilny popyt w centralnej części miasta --- To nieruchomość typu ""kup i zarabiaj"" - bez dodatkowego zaangażowania i kosztów. Zapraszam do kontaktu i umówienia prezentacji.",tak,,,plastikowe,własność,,50.260475,19.015793
Katowice Brynów,ul. Ceglana,3,57,677000,11877,bez pośredników,,10,https://adresowo.pl/o/mieszkanie-katowice-brynow-ul-ceglana-3-pokojowe-s3l2g0,https://s2.adresowa.pl/oi/39/6d/3d34c6_443e_cover@2x-3-pokojowe-mieszkanie-katowice-brynow-ul-ceglana.webp,Katowice Brynów,Ceglana,parter,2026,blok,,"Sprzedam bardzo atrakcyjne mieszkanie na nowym, prestiżowym osiedlu Ceglana Park (deweloper: DEVELIA) w Katowicach. Mieszkanie zlokalizowane jest na parterze i posiada powierzchnię ponad 57m2. Składa się z 3 pokoi, tarasu i dużego ogródka o powierzchni około 60m2. Mieszkanie jest w stanie deweloperskim. Do mieszkania przynależy miejsce parkingowe w parkingu podziemnym, które nie jest ujęte w cenie mieszkania i kosztuje dodatkowo 38 000 PLN. Bardzo dużym atutem jest lokalizacja osiedla: blisko centrum, ale jednak lekko na uboczu, więc jest bardzo spokojnie. Bardzo blisko znajdują się strategiczne drogi wylotowe na wszystkie kierunki (idealny dojazd). W pobliżu znajdują się też rozległe tereny rekreacyjne i galeria handlowa.",,tak,,plastikowe,własność,,50.244218,19.016307
Katowice Bogucice,skwer Jerzego Kukuczki,2,49,399000,8143,bez pośredników,,6,https://adresowo.pl/o/mieszkanie-katowice-bogucice-skwer-jerzego-kukuczki-2-pokojowe-x6a4y5,https://s2.adresowa.pl/oi/51/1c/3d3354_b13a_cover@2x-2-pokojowe-mieszkanie-katowice-bogucice-skwer-jerzego-kukuczki.webp,Katowice Bogucice,skwer Jerzego Kukuczki,4,,blok,,"Na sprzedaż mieszkanie 2 pokoje o powierzchni 49 m2, mieszczące się w bardzo atrakcyjnej lokalizacji - Katowice, osiedle Kukuczki. Osiedle ciche, zadbane. Nieruchomość usytuowana na 4 piętrze w 4-piętrowym bloku po termomodernizacji. Lokal składa się z: - Dużego salonu z wyjściem na duży balkon z pięknym widokiem, - Kuchni z dużym oknem, - Pokoju, który może pełnić funkcję sypialni lub biura, - WC, - Łazienki, - Przestronnego przedpokoju. Do mieszkania przynależy piwnica. Okna PCV - lokal po remoncie (gres w przedpokoju i w kuchni na podłogach, nowy sprzęt AGD, nowe drzwi do pokoi i wejściowe). W mieszkaniu pozostaje wszystko tak, jak widać na zdjęciach. W zasięgu ręki: sklepy, apteka, poczta, żłobek, szkoła, poradnia, przystanki komunikacji miejskiej, Szpital Bonifratrów, park. Mieszkanie ładnie doświetlone, przytulne. W miłym sąsiedztwie. Polecam. Kontakt tylko telefoniczny, bez pośredników. Nr tel.",tak,,,,,,50.264892,19.023782
Katowice Piotrowice,ul. Bażantów,2,40,467000,11675,bez pośredników,,2,https://adresowo.pl/o/mieszkanie-katowice-piotrowice-ul-bazantow-2-pokojowe-o6f6w5,https://s2.adresowa.pl/oi/69/72/3d2a9c_672c_cover@2x-2-pokojowe-mieszkanie-katowice-piotrowice-ul-bazantow.webp,Katowice Piotrowice,Bażantów,2,2017,blok,,"Mieszkanie jest bardzo ustawne i wygodne w codziennym użytkowaniu. Zachodnia ekspozycja zapewnia dobre doświetlenie popołudniami, a widok na zieleń i ogródki działkowe daje większe poczucie przestrzeni i prywatności. Lokalizacja: Na Osiedlu Bażantów jest spokojnie, bezpiecznie, na nogach parę kroków do Rezerwatu Przyrody Ochojec. W pobliżu znajduje się Biedronka, Stokrotka, punkty usługowe, restauracje, tereny spacerowe oraz szybki wyjazd w kierunku centrum miasta i tras wylotowych. Dodatkowe informacje: - mieszkanie idealne do zamieszkania od razu lub jako zakup inwestycyjny - wyposażony aneks kuchenny: piekarnik, lodówka, płyta indukcyjna, zmywarka, pochłaniacz - klimatyzacja Sinclair - w łazience pralka - ładny widok na zieleń (strona zachód) - mniejszy pokój wyposażony w dwie szafy PAX - wspaniali sąsiedzi - za dodatkową opłatą miejsce postojowe w garażu podziemnym stanowi duży atut Cena: 467 000 zł Miejsce postojowe w garażu podziemnym dodatkowo płatne 20 000 zł. Zapraszam do kontaktu i umówienia prezentacji.",,,aneks,,własność,"Wyposażenie: klimatyzacja, lodówka, piekarnik, pralka, zmywarka",50.198801,18.984622
