locality,street,rooms,area,price_total_zl,price_sqm_zl,owner_type,date_posted,photo_count,url,image_url,city_district,full_address,floor,year_built,building_type,price_per_sqm_detailed,description_text,has_basement,has_parking,kitchen_type,window_type,ownership_type,equipment,latitude,longitude
Katowice Dąbrówka Mała,ul. Strzelców Bytomskich,3,60,440000,7333.0,bez pośredników,,13,https://adresowo.pl/o/mieszkanie-katowice-dabrowka-mala-ul-strzelcow-bytomskich-3-pokojowe-a5p9u6,https://s2.adresowa.pl/oi/28/20/3eb000_7bac_cover@2x-3-pokojowe-mieszkanie-katowice-dabrowka-mala-ul-strzelcow-bytomskich.webp,Katowice Dąbrówka Mała,Strzelców Bytomskich,2,1980.0,blok,,"Salon z balkonem, kuchnia w zabudowie ze sprzętem AGD, przedpokój z zabudowaną dużą szafą, sypialnia z szafą (lustra). Pokój dzienny bardzo ustawny, łazienka z kabiną prysznicową, osobno WC. Funkcjonalny układ mieszkania. Własnościowe spółdzielcze prawo lokalu. Ogrzewanie centralne i ciepła woda z sieci, gaz ryczałt. Blok po termomodernizacji, osiedle monitorowane, parking dla mieszkańców (szlaban). Cicha, spokojna okolica z infrastrukturą społeczną, handlową. Dzielnica Dąbrówka Mała. Kameralne Osiedle. Blisko do Centr. Handl. Carrefour, Castorama, Ikea, Agata. W pobliżu Szkoła, Przedszkole.",tak,,osobna,,spółdzielcze własnościowe,,50.278589,19.06761
Katowice,ul. Sokolska,4,76,819300,10780.0,Pośrednik,,4,https://adresowo.pl/o/mieszkanie-katowice-ul-sokolska-4-pokojowe-j6l2e1,https://s2.adresowa.pl/oi/25/48/3da938_f25a_cover@2x-4-pokojowe-mieszkanie-katowice-ul-sokolska.webp,Katowice ,Sokolska,5,2026.0,apartamentowiec,,"Mieszkania w nowoczesnym, wyróżniającym się budynku w samym centrum Katowic - trzy kaskadowe budynki z usługowym parterem i funkcjonalnymi układami mieszkań. Oferta obejmuje szeroki wybór metraży, od kompaktowych kawalerek po przestronne apartamenty dla rodzin. Lokalizacja zapewnia wygodny dostęp do usług, restauracji i komunikacji miejskiej. Brak prowizji oraz brak podatku PCC. Ceny od 435 201 zł za mieszkanie lub nawet od 10 800 zł/m². Ważne informacje: - Dostępne metraże: 28 - 126 m² (od 1 do 5 pokoi) - Garaż podziemny - Dostępne komórki lokatorskie - Balkon -Lokalizacja w samym centrum Katowic Wykonawcą inwestycji jest profesjonalny i renomowany deweloper działający wiele lat na rynku oferujący nowoczesne mieszkania w atrakcyjnych lokalizacjach, wyróżniający się dobrą relacją jakości do ceny. Nadal dostępny jest szeroki wybór mieszkań Zadzwoń lub napisz - umówimy prezentację i dopasujemy mieszkanie do Państwa potrzeb. Współpraca ze mną to: - brak kosztów - profesjonalne doradztwo - wiele ofert dostępnych w jednym miejscu - jestem dostępny dla Państwa na każdym etapie transakcji - nasi eksperci finansowi mogą od razu dobrać Państwu najkorzystniejszy kredyt NOTUS Finanse S.A. występuje w charakterze pośrednika w obrocie nieruchomościami. Przedstawiona oferta cenowa ma wyłącznie charakter informacyjny i nie stanowi oferty handlowej w rozumieniu art. 66 1 kodeksu cywilnego. Notus Finanse S.A.",,tak,aneks,plastikowe,własność,,50.265275,19.018708
Katowice,ul. Karoliny,2,38,375000,9868.0,Pośrednik,,5,https://adresowo.pl/o/mieszkanie-katowice-ul-karoliny-2-pokojowe-h7g2v9,https://s2.adresowa.pl/oi/21/7c/3da92a_5b75_cover@2x-2-pokojowe-mieszkanie-katowice-ul-karoliny.webp,Katowice ,Karoliny,parter,2028.0,apartamentowiec,,"Komfortowe, jasne i przewiewne mieszkania. Zielona okolica - szybki dojazd do centrum. Przedstawiam nowoczesne mieszkanie w dynamicznie rozwijającej się części miasta – zaledwie kilka minut od ścisłego centrum, a jednocześnie w otoczeniu zieleni i terenów spacerowych. Lokal położony na nowym, estetycznym osiedlu z pełną infrastrukturą w pobliżu: sklepy, punkty usługowe, przystanki komunikacji miejskiej. Funkcjonalny układ pomieszczeń zapewnia komfort codziennego życia – jasny salon z aneksem kuchennym, ustawna sypialnia oraz łazienka w nowoczesnym standardzie. Idealna propozycja zarówno do zamieszkania, jak i pod inwestycję – świetna lokalizacja, szybki dojazd do centrum oraz spokojne, zielone otoczenie. Dostępne są również lokale nieprezentowane w sieci. Atuty inwestycji: - dwustronna ekspozycja w wybranych lokalach, - miejski węzeł cieplny, - jasne wnętrza dzięki wysokim oknom portfenetrowym - otynkowana łazienka i instalacja wod.-kan. poprowadzona podtynkowo, - nawet 2 balkony do mieszkania, - wysoki standard wykończenia części wspólnych, - dodatkowa izolacja termiczno-akustyczna mieszkań (płyta eurothane), - samoobsługowa stacja naprawy rowerów, - plac zabaw, - lokale usługowe na terenie inwestycji,. Informacje techniczne: - opcja smart home, - pakiet antysmogowy. - komórki lokatorskie i boksy garażowe, - rowerownie i wózkownie, stojaki rowerowe, - miejsca postojowe naziemne i w halach garażowych, - stacja ładowania aut elektrycznych, To nie tylko piękne apartamenty, ale także wyjątkowa infrastruktura zaprojektowana z myślą o Twoim komforcie. Zapraszam do kontaktu -przygotuję ofertę na miarę Twoich oczekiwań. Filip Masłowski",,,,plastikowe,,,50.271557,19.040236
Katowice Śródmieście,ul. ks. bp. Arkadiusza Lisieckiego,2,47,490000,10426.0,bez pośredników,,6,https://adresowo.pl/o/mieszkanie-katowice-srodmiescie-ul-ks-bp-arkadiusza-lisieckiego-2-pokojowe-m0v0a1,https://s2.adresowa.pl/oi/3f/31/3eac08_36f7_cover@2x-2-pokojowe-mieszkanie-katowice-srodmiescie-ul-ks-bp-arkadiusza-lisieckiego.webp,Katowice Śródmieście,ks. bp. Arkadiusza Lisieckiego,1,1970.0,blok,,"Na sprzedaż wyjątkowe mieszkanie po generalnym remoncie w samym sercu Katowic – Śródmieście, w pobliżu AWF, UE, dworca kolejowego. Przy przystanku autobusowym, blisko szkoła. Mieszkanie o powierzchni 47,70 m² znajduje się na I piętrze czteropiętrowego niskiego bloku, składa się z: salonu, sypialni, dużej kuchni z oknem, łazienki, dużego korytarza. Dodatkowym atutem jest balkon oraz piwnica (3,59m2). Lokal jest w pełni umeblowany (w tym kuchnia meble na wymiar, w przedpokoju duża szafa na wymiar) i wyposażony w sprzęty AGD (lodówka duża w zabudowie, zmywarka, piekarnik, pralka) – wszystko nowe i gotowe do zamieszkania bez żadnych dodatkowych nakładów finansowych, bez pośredników. Mieszkanie przeszło generalny remont, obejmujący również wymianę wszystkich instalacji, nie jest zadłużone, bez żadnych obciążeń. Zapraszam do kontaktu codziennie, w dni robocze po godzinie 18:00 tel [numer]",tak,,osobna,,własność,"Wyposażenie: lodówka, piekarnik, pralka, zmywarka",50.271156,18.933165
Katowice Śródmieście,ul. Francuska,1,29,329000,11345.0,bez pośredników,,13,https://adresowo.pl/o/mieszkanie-katowice-srodmiescie-ul-francuska-1-pokoj-n8e5k2,https://s2.adresowa.pl/oi/62/48/3ea952_b668_cover@2x-1-pokojowe-mieszkanie-katowice-srodmiescie-ul-francuska.webp,Katowice Śródmieście,Francuska,3,1920.0,kamienica,,"Mam na sprzedaż fantastyczny lokal w centrum Katowic, na skrzyżowaniu ulicy Mariackiej i Francuskiej. Lokal o powierzchni 41 m^2 po podłodze (29 m^2 użytkowej powierzchni) jest położony na poddaszu, na 3. piętrze. Generalny remont lokalu został przeprowadzony w 2025 roku. Wymieniono instalację wodną, kanalizacyjną, elektryczną i gazową. Lokal jest ogrzewany gazowo i wyposażony w klimatyzację z funkcją grzania. Dodatkowe wyposażenie i udogodnienia: - Ogrzewanie i woda: piec dwufunkcyjny gazowy (oraz klimatyzacja z funkcją grzania). - Klimatyzacja. - Łazienka wyposażona w prysznic i wannę (zabudowana, zdjęcie nieaktualne). - Kuchnia wyposażona w piekarnik, płytę indukcyjną, pralkę i lodówkę. Meble robione na wymiar, z wyspą na środku. - Duży pokój połączony z kuchnią, w pełni wyposażony (rozkładana kanapa, stół z krzesłami, duża szafa). - 3 okna połaciowe, dźwiękoszczelne. - Wysokiej jakości ocieplenie. - Wszystkie instalacje są nowe. Klatka schodowa ma w najbliższym czasie przejść gruntowny remont, wraz z wymianą domofonów i odnowieniem bramy głównej. Remont na pewno zwiększy wartość lokalu. Lokal jest idealny na wynajem. Obecnie zamieszkiwany jest przez najemcę z umową do początku września. Najemczyni jest chętna do dalszego najmu na kolejny rok (młoda dziewczyna, bardzo dobry kontakt, super osoba). Sprzedaję lokal, aby nadpłacić swoją hipotekę. Cena: 329 000 zł (do lekkiej negocjacji).",,,aneks,drewniane,własność,"Wyposażenie: klimatyzacja, lodówkę, piekarnik, pralkę",50.257612,19.02853
Katowice,Zawodzie,2,46,457000,9935.0,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-katowice-zawodzie-2-pokojowe-46-m2-n8k4g7,https://s2.adresowa.pl/oi/43/3a/3ea7e0_b048_cover@2x-2-pokojowe-mieszkanie-katowice-zawodzie.webp,Katowice Zawodzie,,8,,blok,,"Sprzedam przytulne i funkcjonalne dwupokojowe mieszkanie o powierzchni 46 m², położone w Katowicach w dzielnicy Zawodzie - doskonała lokalizacja. Lokalizacja: • W pobliżu: Biedronka, piekarnia, apteka, sklepy spożywcze i punkty usługowe, plac zabaw. • Bardzo blisko centrum przesiadkowego w Katowicach-Zawodziu - świetne połączenia autobusowe, tramwajowe i kolejowe. • Szybki dojazd do centrum Katowic i innych miast aglomeracji. • Blisko uczelni: Uniwersytet Śląski, Uniwersytet Ekonomiczny, Politechnika Śląska, Akademia Muzyczna. Opis mieszkania: • Powierzchnia: 46 m². • Pomieszczenia: salon, sypialnia, kuchnia, łazienka, osobne WC, przedpokój. • Jasne, zadbane wnętrza w spokojnym otoczeniu. Mieszkanie na 8 piętrze z balkonem, w 10 piętrowym bloku z windą. Do mieszkania przynależy piwnica oraz komórka na pół piętrze. Mieszkanie idealne dla osób ceniących wygodę, dobrą komunikację i bliskość centrum Katowic. Agencjom nieruchomości i pośrednikom dziękuję za kontakt.",tak,,,,,,50.256878,19.06164
Katowice,ul. Karoliny,3,46,586000,12739.0,Pośrednik,,5,https://adresowo.pl/o/mieszkanie-katowice-ul-karoliny-3-pokojowe-v8b4o0,https://s2.adresowa.pl/oi/3d/6c/3da922_2da4_cover@2x-3-pokojowe-mieszkanie-katowice-ul-karoliny.webp,Katowice ,Karoliny,parter,2028.0,apartamentowiec,,"Komfortowe, jasne i przewiewne mieszkania. Zielona okolica - szybki dojazd do centrum. Przedstawiam nowoczesne mieszkanie w dynamicznie rozwijającej się części miasta – zaledwie kilka minut od ścisłego centrum, a jednocześnie w otoczeniu zieleni i terenów spacerowych. Lokal położony na nowym, estetycznym osiedlu z pełną infrastrukturą w pobliżu: sklepy, punkty usługowe, przystanki komunikacji miejskiej. Funkcjonalny układ pomieszczeń zapewnia komfort codziennego życia – jasny salon z aneksem kuchennym, ustawna sypialnia oraz łazienka w nowoczesnym standardzie. Idealna propozycja zarówno do zamieszkania, jak i pod inwestycję – świetna lokalizacja, szybki dojazd do centrum oraz spokojne, zielone otoczenie. Dostępne są również lokale nieprezentowane w sieci. Atuty inwestycji: - dwustronna ekspozycja w wybranych lokalach, - miejski węzeł cieplny, - jasne wnętrza dzięki wysokim oknom portfenetrowym - otynkowana łazienka i instalacja wod.-kan. poprowadzona podtynkowo, - nawet 2 balkony do mieszkania, - wysoki standard wykończenia części wspólnych, - dodatkowa izolacja termiczno-akustyczna mieszkań (płyta eurothane), - samoobsługowa stacja naprawy rowerów, - plac zabaw, - lokale usługowe na terenie inwestycji,. Informacje techniczne: - opcja smart home, - pakiet antysmogowy. - komórki lokatorskie i boksy garażowe, - rowerownie i wózkownie, stojaki rowerowe, - miejsca postojowe naziemne i w halach garażowych, - stacja ładowania aut elektrycznych, To nie tylko piękne apartamenty, ale także wyjątkowa infrastruktura zaprojektowana z myślą o Twoim komforcie. Zapraszam do kontaktu -przygotuję ofertę na miarę Twoich oczekiwań. Filip Masłowski",,tak,aneks,plastikowe,,,50.271557,19.040236
Katowice,ul. Władysława Orkana,2,64,590000,9219.0,Pośrednik,,5,https://adresowo.pl/o/mieszkanie-katowice-ul-wladyslawa-orkana-2-pokojowe-k5u8y5,https://s2.adresowa.pl/oi/78/3f/3da918_df85_cover@2x-2-pokojowe-mieszkanie-katowice-ul-wladyslawa-orkana.webp,Katowice ,Władysława Orkana,2,2012.0,apartamentowiec,,"Mieszkanie dla osób szukających spokoju, bezpieczeństwa i jakości w jednej z najlepszych dzielnic Katowic. Na sprzedaż komfortowe i przestronne mieszkanie o powierzchni 64 m², położone na 2. piętrze nowoczesnego budynku na prestiżowym, zamkniętym i strzeżonym osiedlu Ligota Park w Katowicach. To propozycja dla osób, które cenią ciszę, zieleń, bezpieczeństwo oraz wysoki standard wykończenia, a jednocześnie chcą pozostać w doskonałej komunikacji z centrum miasta. Idealne zarówno do zamieszkania, oraz jako bezpieczna inwestycja. Najważniejsze informacje: - Powierzchnia: 64,03 m² - Liczba pokoi: 2 - Piętro: 2/4 - Rok budowy: 2012 - Balkon: 4,83 m² – ekspozycja południowo-zachodnia, widok na zielone ogródki poza osiedlem (bez sąsiednich okien) - Pomieszczenie gospodarcze zaadaptowane na funkcjonalną garderobę - garaż podziemny - miejsce naziemne - Klimatyzacja z funkcją grzania - Ogrzewanie miejskie – wliczone w czynsz Wykończenie i wyposażenie: - Mieszkanie wykończone w wysokim standardzie, z dbałością o detale i jakość materiałów. - Istnieje możliwość zakupu z pełnym umeblowaniem – bez dodatkowych kosztów, zgodnie z preferencjami kupującego. Budynek i osiedle: - winda - osiedle zamknięte, monitorowane i strzeżone 24/7 - kameralne i ciche miejsce w otoczeniu zieleni - nieopodal Parku Kościuszki - bezpośrednie sąsiedztwo Akademii Śląskiej oraz basenu przy ul. Rolnej - znakomicie skomunikowane z centrum miasta (tramwaje/autobusy) Cena i opłaty: - Cena: 599 000 zł - 2 miejsca parkingowe – 50.000zł ( możliwość dalszej odsprzedaży podziemnego m.p. – osobna księga) Mieszkanie dostępne od zaraz. *Treść niniejszego ogłoszenia nie stanowi oferty handlowej w rozumieniu Kodeksu Cywilnego. Filip Masłowski",,,aneks,plastikowe,własność,Wyposażenie: klimatyzacja,50.22961,18.988011
Katowice Kostuchna,ul. Bażantów,3,49,649000,13245.0,bez pośredników,,12,https://adresowo.pl/o/mieszkanie-katowice-kostuchna-ul-bazantow-3-pokojowe-e1f7c5,https://s2.adresowa.pl/oi/7a/2a/3ea634_29c9_cover@2x-3-pokojowe-mieszkanie-katowice-kostuchna-ul-bazantow.webp,Katowice Kostuchna,Bażantów,parter,2014.0,blok,,"Na sprzedaż: mieszkanie 49,98 m² z dużym ogródkiem - parter, spokojna okolica. Mieszkanie mieści się na zamkniętym, monitorowanym osiedlu z dużym parkingiem dla mieszkańców. Teren ogrodzony, brama elektryczna oraz furtka z domofonem. Szukasz komfortowego mieszkania w zielonej okolicy? Ta oferta jest dla Ciebie! Oferujemy funkcjonalne mieszkanie o powierzchni 49,98 m², położone na parterze budynku oddanego do użytku w 2014 roku, z przestronnym ogródkiem na długości wszystkich okien. Ogród jest duży i osłonięty tujami, co gwarantuje prywatność, a znajdujący się na nim komplet wypoczynkowy to idealne miejsce na relaks, zabawę z dziećmi czy spotkania przy kawie. Układ mieszkania: Pokój 1 - 11,27 m² Pokój 2 - 9,46 m² Salon z aneksem kuchennym - 19,65 m² Przedpokój - 5,48 m² Łazienka - 4,12 m² Stan i Wyposażenie: Mieszkanie wymaga częściowego odmalowania, poza tym w pełni nadaje się do wejścia. Wnętrze jest sprzedawane bez mebli wolnostojących - w cenie pozostają jedynie zabudowy i szafy wykonane na wymiar. Dodatkowo nowym właścicielom zostawiamy: Sprzęt AGD: pralkę, suszarkę do prania, zmywarkę, piekarnik oraz płytę elektryczną, lodówkę. klimatyczny biokominek. Przestrzeń do przechowywania: W mieszkaniu nie ma piwnicy ani komórki lokatorskiej, jednak do dyspozycji mieszkańców, poza blokiem, znajduje się zamykana przestrzeń - doskonałe i bezpieczne miejsce do trzymania np. rowerów. Dodatkowo miejsce na parterze przy schodach na przechowanie rowerów czy wózków. Atuty lokalizacji: Bezpośrednie sąsiedztwo lasu - idealne na spacery i aktywność na świeżym powietrzu. W pobliżu: plac zabaw, wodny plac zabaw, wybieg dla psów. Bliskość udogodnień: Przystanek autobusowy - 260 m Piekarnia całodobowa - 290 m (osiedlowa - 90 m) Żabka - 220 m Biedronka z pawilonami usługowymi - 240 m Szkoła / przedszkole - 750 m Przychodnia - 750 m Bażantowo Sport - 700 m Opłaty: Koszty utrzymania nieruchomości wspólnej - 140 zł Fundusz remontowy - 75 zł Wywóz odpadów komunalnych, zaliczkowo woda i C.O. Zapraszam do kontaktu. Oferta bezpośrednio od właściciela. Na wiadomości i telefony odpowiem po godz. 16:00. Treść niniejszego ogłoszenia nie stanowi oferty handlowej w rozumieniu Kodeksu Cywilnego, lecz ma charakter informacyjny.",tak,,aneks,plastikowe,własność,"Wyposażenie: lodówkę, piekarnik, pralkę, suszarkę, zmywarkę",50.198801,18.984622
Katowice Ligota,ul. Władysława Orkana,2,45,499000,11089.0,bez pośredników,,12,https://adresowo.pl/o/mieszkanie-katowice-ligota-ul-wladyslawa-orkana-2-pokojowe-f5d2r1,https://s2.adresowa.pl/oi/54/6a/3e9dc8_3777_cover@2x-2-pokojowe-mieszkanie-katowice-ligota-ul-wladyslawa-orkana.webp,Katowice Ligota,Władysława Orkana,parter,2008.0,blok,,"Sprzedam bezpośrednio, bez prowizji, ładne i zadbane 2-pokojowe mieszkanie na osiedlu Ligota Park przy ul. Orkana w Katowicach. Mieszkanie na parterze z przynależnym ogródkiem. Mieszkanie składa się z salonu wraz z aneksem kuchennum, sypialni, łazienki i korytarza. Przestronne i funkcjonalne. Wykończone i wyposażone, także w meble w zabudowie i sprzęty. Dogodna lokalizacja, w pobliżu pełna infrastruktura, sklepy, szkoły, dobra komunikacja. Osiedle Ligota Park jest zamykane i strzeżone. Mieszkanie ma powierzchnię 45,09 m2, do mieszkania przynależy komórka lokatorska o powierzchni 2,09 m2. Całkowita powierzchnia: 47,18 m2. Cena za mieszkanie wraz z komórką: 499.000 zł. Dodatkowo, do mieszkania przynależy miejsce w garażu podziemnym w cenie 50.000 zł. Cena za mieszkanie, komórkę lokatorską oraz miejsce w garażu: 549.000 zł - sprzedaż tylko w całości. Pośrednikom i agencjom dziękuję.",tak,,aneks,,własność,,50.22961,18.988011
Katowice Panewniki,ul. Kijowska,2,55,469000,8527.0,bez pośredników,,12,https://adresowo.pl/o/mieszkanie-katowice-panewniki-ul-kijowska-2-pokojowe-o3v0o7,https://s2.adresowa.pl/oi/73/4b/3e9bf0_dfa2_cover@2x-2-pokojowe-mieszkanie-katowice-panewniki-ul-kijowska.webp,Katowice Panewniki,Kijowska,10,1980.0,blok,,"Bezpośrednio!!! Przestronne 55 m² – Katowice Panewniki ​Oferta bezpośrednio od właściciela – kupujący NIE PŁACI prowizji dla pośredników! Oszczędzasz od 14 000 zł do nawet 23 500 zł, które tradycyjne agencje pobierają przy transakcji. ​Na sprzedaż wyjątkowo komfortowe, przytulne i przestrronne mieszkanie o powierzchni 55 m², zlokalizowane w najbardziej zielonej części Katowic – Panewnikach. ​Mieszkanie gwarantuje pełną prywatność – brak efektu „okno w okno” z sąsiadami. Okna salonu i kuchni wychodzą na zachód, oferując niesamowity, przepiękny widok na zieleń oraz zachody słońca. Z kolei okna sypialni skierowane są na północ, co zapewnia doskonałe warunki do odpoczynku i optymalną temperaturę. Mieszkanie jest bardzo ciepłe i słoneczne. ​Cena: 469 000 zł Czynsz: ok. 750 zł (w tym stałe ogrzewanie) + media (prąd/woda) według zużycia ​GŁÓWNY ATUT: OGRZEWANIE RYCZAŁTOWE! ​Brak podzielników ciepła na grzejnikach! Ogrzewanie rozliczane jest ryczałtowo – płacisz stałą kwotę i grzejesz tyle, ile potrzebujesz, bez obaw o gigantyczne dopłaty po sezonie grzewczym. To ogromna rzadkość i komfort finansowy. ​LOKALIZACJA – WSZYSTKO W ZASIĘGU 100 METRÓW: ​To idealne miejsce do życia, gdzie absolutnie wszystko, co potrzebne na co dzień, znajduje się w obrębie zaledwie 100 metrów od bloku: ​Edukacja: Szkoła oraz przedszkole (bezpieczna droga dla dziecka). ​Zakupy: Sklep Biedronka na wyciągnięcie ręki. ​Zdrowie: Przychodnia lekarska oraz przychodnia weterynaryjna dla czworonogów. ​Komunikacja: Przystanek autobusowy znajduje się prawie pod samym blokiem, co gwarantuje świetne połączenie z resztą Katowic. ​Natura: Bliskość lasów panewnickich i ścieżek rowerowych przy jednoczesnym szybkim dojeździe do autostrady A4. ​STAN TECHNICZNY I WYPOSAŻENIE: ​Mieszkanie bez nakładów finansowych: W 2018 roku przeszło generalny remont zaraz po zakupie. ​Świeżo odświeżone: W zeszłym roku (2025 r.) wszystkie ściany zostały profesjonalnie odmalowane. ​Pełne wyposażenie: Mieszkanie jest sprzedawane z pełnym umeblowaniem i sprzętem – gotowe do zamieszkania od zaraz. ​PRZESTRZEŃ DO PRZECHOWYWANIA I PARKING: ​Do mieszkania przynależy niespotykana na rynku ilość dodatkowej przestrzeni (wszystko w cenie!): ​Balkon – idealny na poranną kawę z widokiem na zieleń. ​Pojemna piwnica. ​Prywatna komórka lokatorska na tym samym piętrze. ​Dodatkowa komórka na strychu. ​Parking: Pod blokiem znajduje się przestronny parking, zawsze bez problemu znajdziesz wolne miejsce. ​STAN PRAWNY: ​Pełna własność z Księgą Wieczystą. ​Mieszkanie czyste prawnie: brak jakichkolwiek obciążeń, zadłużeń czy kredytu hipotecznego. Gwarancja szybkiej i bezpiecznej transakcji. ​Mieszkanie sprzedawane bezpośrednio przez właściciela. Biurom nieruchomości i pośrednikom dziękuję – proszę nie dzwonić. ​Zapraszam do kontaktu i na prezentację!",tak,,osobna,plastikowe,własność,,50.234916,18.96338
Katowice Śródmieście,ul. ks. Piotra Skargi,3,51,599000,11745.0,Pośrednik,,4,https://adresowo.pl/o/mieszkanie-katowice-srodmiescie-ul-ks-piotra-skargi-3-pokojowe-y8r9i0,https://s2.adresowa.pl/oi/22/5b/3da8e4_82d7_cover@2x-3-pokojowe-mieszkanie-katowice-srodmiescie-ul-ks-piotra-skargi.webp,Katowice Śródmieście,ks. Piotra Skargi,3,2026.0,apartamentowiec,,"Na sprzedaż funkcjonalne i komfortowe mieszkanie 3 - pokojowe o powierzchni 51 m², położone w nowoczesnym budynku w ścisłym centrum Katowic. W inwestycji dostępne są również inne mieszkania o metrażach od 28 m² do 126 m², dzięki czemu każdy znajdzie coś dopasowanego do swoich potrzeb. To idealna propozycja zarówno dla osób szukających mieszkania dla siebie, jak i dla inwestorów pod wynajem - świetna lokalizacja gwarantuje wysoką atrakcyjność nieruchomości. Ważne informacje: - Cena: 599 000 zł - Cena za m2: 11 745 zł - Powierzchnia: 51 m² - Liczba pokoi: 3 - Duży balkon Budynek i udogodnienia: - nowoczesna inwestycja w centrum miasta - winda w budynku - komórka lokatorska - klub mieszkańca W pobliżu: - sklepy, centrum handlowe - restauracje - przystanki komunikacji miejskiej - szybki dojazd do głównych dróg Zapraszam do kontaktu, chętnie pomogę, a dodatkowo przy współpracy ze mną nie mają Państwo dodatkowych kosztów: BRAK PROWIZJI oraz PODATKU PCC! Jeżeli potrzebują Państwo porady od eksperta finansowego to nasi doradcy chętnie dobiorą najkorzystniejszą ofertę. Kontakt: Kinga Fiszebrandt - [numer] Przedstawione w ofercie zdjęcia stanowią wizualizacje, wykonaną przez firmę Quality Investment NOTUS Finanse S.A. występuje w charakterze pośrednika w obrocie nieruchomościami. Przedstawiona oferta cenowa ma wyłącznie charakter informacyjny i nie stanowi oferty handlowej w rozumieniu art. 66 § 1 kodeksu cywilnego. Notus Finanse S.A.",,tak,aneks,plastikowe,,,50.261594,19.019169
Katowice Śródmieście,ul. Przemysłowa,2,38,699000,18395.0,bez pośredników,,9,https://adresowo.pl/o/mieszkanie-katowice-srodmiescie-ul-przemyslowa-2-pokojowe-a4q5g0,https://s2.adresowa.pl/oi/12/4d/3e9a5e_fcb5_cover@2x-2-pokojowe-mieszkanie-katowice-srodmiescie-ul-przemyslowa.webp,Katowice Śródmieście,Przemysłowa,2,2025.0,apartamentowiec,,"Na sprzedaż wyjątkowy 2-pokojowy apartament o powierzchni 38,8 m², z balkonem 4,5 m², położony w prestiżowej inwestycji Belg Apartamenty (I etap) w Katowicach. To propozycja dla osób, które cenią wysoką jakość, dopracowany design i swój czas. Mieszkanie jest w pełni wykończone, wyposażone i gotowe do zamieszkania od zaraz - bez remontu, bez oczekiwania na realizację zabudów meblowych i bez dodatkowych kosztów. Apartament został zaprojektowany przez architekta wnętrz z wyjątkową dbałością o funkcjonalność, proporcje przestrzeni oraz scenariusze oświetlenia. Każdy element został starannie przemyślany - od układu zabudów stolarskich, przez dobór materiałów wykończeniowych, aż po detale podkreślające elegancki charakter wnętrza. Naturalne dekory drewna, powierzchnie inspirowane kamieniem, czarne akcenty oraz subtelne oświetlenie liniowe tworzą spójną, ponadczasową przestrzeń o wyraźnie premium charakterze. Najważniejsze atuty: - Belg Apartamenty - prestiżowa inwestycja, I etap - powierzchnia mieszkania 38,8 m² - balkon 4,5 m² - klimatyzacja - nowy, nigdy niezamieszkany apartament - projekt wnętrza wykonany przez architekta - meble wykonane na wymiar przez stolarza - wysokiej klasy sprzęt AGD Samsung i Bosch - liczne zabudowy zapewniające dużą ilość miejsca do przechowywania - nowoczesna łazienka z prysznicem walk-in - gotowe do zamieszkania od zaraz - sprzedaż bez prowizji Układ mieszkania: - salon z aneksem kuchennym i wyjściem na balkon - sypialnia z pojemną zabudową - łazienka z prysznicem walk-in - przedpokój z zabudową stolarską - balkon o powierzchni 4,5 m² Wyposażenie i standard: Wnętrze zostało wyposażone w wykonane na wymiar meble stolarskie, dzięki którym każdy metr mieszkania został funkcjonalnie wykorzystany. Zabudowa obejmuje: - pełną zabudowę kuchenną z wyspą, - pojemną szafę w sypialni, - zabudowę w przedpokoju, - meble łazienkowe wykonane na wymiar. Kuchnia wyposażona została w wysokiej klasy sprzęt AGD marek Samsung i Bosch. Zastosowane materiały wykończeniowe oraz starannie zaprojektowane oświetlenie nadają wnętrzu elegancki i ponadczasowy charakter. Dodatkowym atutem jest klimatyzacja zapewniająca komfort użytkowania przez cały rok. Lokalizacja: Belg Apartamenty to jedna z najbardziej rozpoznawalnych i cenionych inwestycji mieszkaniowych w Katowicach. Nowoczesna architektura, wysoki standard części wspólnych oraz doskonała komunikacja sprawiają, że jest to miejsce chętnie wybierane zarówno do zamieszkania, jak i jako lokata kapitału. W pobliżu znajdują się sklepy, restauracje, punkty usługowe, tereny rekreacyjne oraz przystanki komunikacji miejskiej. Lokalizacja zapewnia szybki dojazd do centrum Katowic oraz głównych tras aglomeracji. Jeżeli szukasz nowego apartamentu, który wyróżnia się jakością wykonania, przemyślanym projektem i gotowością do zamieszkania od pierwszego dnia, ta oferta spełni Twoje oczekiwania. Do mieszkania istnieje możliwość zakupu miejsca postojowego w garażu podziemnym oraz komórki lokatorskiej. Zapraszam do kontaktu i umówienia prezentacji.",tak,tak,aneks,,własność,Wyposażenie: klimatyzacja,50.254145,19.03164
