locality,street,rooms,area,price_total_zl,price_sqm_zl,owner_type,date_posted,photo_count,url,image_url,city_district,full_address,floor,year_built,building_type,price_per_sqm_detailed,description_text,has_basement,has_parking,kitchen_type,window_type,ownership_type,equipment,latitude,longitude
Gdańsk Oliwa,al. Grunwaldzka,2,37,835000,22568,Pośrednik,,22,https://adresowo.pl/o/mieszkanie-gdansk-oliwa-al-grunwaldzka-2-pokojowe-f0b0e2,https://s2.adresowa.pl/oi/46/77/3f6d6a_86a5_cover@2x-2-pokojowe-mieszkanie-gdansk-oliwa-al-grunwaldzka.webp,Gdańsk Oliwa,Grunwaldzka,2,1920,kamienica,,"Stylowe mieszkanie z balkonem w sercu Oliwy - gotowe do zamieszkania Są miejsca, które mają swój niepowtarzalny klimat. Gdańska Oliwa od lat należy do najbardziej cenionych dzielnic miasta - zachwyca historyczną zabudową, ogromną ilością zieleni oraz doskonałą komunikacją. To właśnie tutaj znajduje się wyjątkowe mieszkanie, które łączy charakter klimatycznej kamienicy (1920r.) z komfortem nowoczesnego wykończenia. Lokal o powierzchni 37,72 m² usytuowany jest na 2. piętrze odnowionej kamienicy, której elewacja została wyremontowana w 2020 roku. W ostatnim czasie mieszkanie przeszło również odświeżenie i częściowy remont. Wymieniona została zabudowa kuchenna wraz ze sprzętem AGD, a układ wnętrza został jeszcze lepiej dopasowany do współczesnych potrzeb. Największą zmianą jest otwarcie przestrzeni dziennej poprzez usunięcie ściany pomiędzy przedpokojem a salonem z aneksem kuchennym. Dzięki temu wnętrze stało się znacznie bardziej przestronne, jasne i funkcjonalne. Dodatkowo wydzielono praktyczną garderobę, która zapewnia wygodne miejsce do przechowywania i pozwala zachować porządek w mieszkaniu. Układ pomieszczeń: • przestronny salon z nowoczesnym aneksem kuchennym i wyjściem na słoneczny balkon, • ustawna sypialnia o powierzchni około 17 m², • funkcjonalna łazienka z prysznicem i pralką, • garderoba, • wspólny strych, wspólny ogródek. Atuty nieruchomości: • wysokość pomieszczeń około 3,1 m, dzięki czemu mieszkanie jest niezwykle przestronne i dobrze doświetlone, • nowa zabudowa kuchenna wraz ze sprzętem AGD, • funkcjonalny układ po zmianach aranżacyjnych, • wydzielona garderoba, • duże okna zapewniające dużo naturalnego światła, • mieszkanie sprzedawane ze stałymi elementami wyposażenia, • ogrzewanie i ciepła woda z dwufunkcyjnego pieca gazowego. • niski czynsz - zaledwie 530 zł Do mieszkania przynależy piwnica. Mieszkańcy mogą również korzystać ze wspólnego strychu oraz kameralnego ogródka znajdującego się za budynkiem. Lokalizacja: Oliwa to jedna z najbardziej prestiżowych i klimatycznych części Gdańska. W bezpośrednim sąsiedztwie znajduje się Park Oliwski - idealne miejsce na codzienne spacery, aktywny wypoczynek czy chwilę relaksu wśród zieleni. Ogromnym atutem jest również doskonała komunikacja. Bliskość przystanków autobusowych oraz stacji SKM zapewnia szybki dojazd do centrum Gdańska, Sopotu i Gdyni. To lokalizacja, która świetnie sprawdzi się zarówno do zamieszkania, jak i jako inwestycja pod wynajem. Jeżeli szukasz mieszkania z charakterem, w jednej z najbardziej pożądanych lokalizacji Trójmiasta, które jest gotowe do zamieszkania i nie wymaga dużych nakładów finansowych, ta oferta zdecydowanie zasługuje na Twoją uwagę. Zapraszam do kontaktu i umówienia prezentacji. Imperia Nieruchomości zapewni Ci bezpieczną transakcję: - Wszystkie nieruchomości sprawdzone pod kątem prawnym - Nadzór licencjonowanego Pośrednika (nr licencji 26954) - Z Nami uzyskasz najkorzystniejszy kredyt hipoteczny na rynku oraz ubezpieczenie kupowanej nieruchomości - Posiadamy Polisę OC Pośrednika - Gwarantujemy rabat na Taksę Notarialną",,,,,własność,,54.4089,18.56826
Gdańsk,Przymorze,3,65,1499000,23062,bez pośredników,,4,https://adresowo.pl/o/mieszkanie-gdansk-przymorze-3-pokojowe-65-m2-j9d3k5,https://s2.adresowa.pl/oi/69/3c/3e7bcc_ab07_cover@2x-3-pokojowe-mieszkanie-gdansk-przymorze.webp,Gdańsk Przymorze,,1,2026,apartamentowiec,,"Na sprzedaż komfortowe, mieszkanie bezczynszowe o powierzchni 65,81 m² z prywatnym ogródkiem, położone w kameralnym, nowo wybudowanym budynku (2026 w.) składającym się z zaledwie 6 lokali. Obecnie mieszkanie jest w stanie deweloperskim z gotową zabudową kuchenną. Do mieszkania przynależy miejsce postojowe w hali garażowej. Nieruchomość usytuowana jest w spokojnej części Przymorza, w otoczeniu niskiej zabudowy i terenów zielonych. Lokalizacja zapewnia szybki dostęp do komunikacji miejskiej oraz najważniejszych punktów usługowych i biznesowych Trójmiasta. W pobliżu znajdują się m.in. Park Reagana, Uniwersytet Gdański, Galeria Przymorze, Olivia Centre, liczne ścieżki rowerowe oraz tereny rekreacyjne. Niedaleka odległość od morza i plaży dodatkowo podnosi atrakcyjność nieruchomości. Atuty nieruchomości: • mieszkanie bezczynszowe • prywatny ogródek • miejsce postojowe w hali garażowej • kameralny budynek • funkcjonalny układ pomieszczeń • spokojna i zielona okolica • szybki dojazd do centrum Gdańska i Sopotu • blisko terenów rekreacyjnych i ścieżek rowerowych • dogodna lokalizacja pod wynajem długo- i krótkoterminowy • pełne zaplecze handlowo-usługowe w okolicy Zapraszamy do kontaktu oraz na prezentację nieruchomości.",,tak,,,,,54.409,18.592419
Gdańsk Jasień,ul. Stężycka,3,65,799000,12292,bez pośredników,,13,https://adresowo.pl/o/mieszkanie-gdansk-jasien-ul-stezycka-3-pokojowe-p6f4l6,https://s2.adresowa.pl/oi/7c/5b/3e7a0e_f07c_cover@2x-3-pokojowe-mieszkanie-gdansk-jasien-ul-stezycka.webp,Gdańsk Jasień,Stężycka,1,2017,blok,,"Funkcjonalne, położone na pierwszym piętrze, 3-pokojowe mieszkanie o powierzchni 65,79 m2 składa się z: Dużego salonu z aneksem kuchennym (27,64m2) i wyjściem na balkon (6m2), Sypialni (10,01m2), Pokoju (11,81m2), Łazienki (5,11m2), Przedpokoju (9,25m2), Spiżarki/pomieszczenia gospodarczego (1,97m2). Mieszkanie jest wyposażone, zadbane, gotowe do wprowadzenia od zaraz. Na podłogach położone panele wysokiej jakości oraz płytki gresowe. Z balkonu widok na tereny zielone. Do mieszkania przynależą: niestandardowo duża piwnica (10,91 m2) oraz 2 naziemne miejsca parkingowe w łącznej cenie 60000 zł dodatkowo płatne. Mieszkanie bez obciążenia hipoteką, nie jest zadłużone i nie stanowi zastawu w żadnym banku. Pełna własność. Miesięczne opłaty to obecnie czynsz 800 zł. Mieszkanie dostępne od zaraz. Kwestie sprzętów i mebli pozostają do uzgodnienia (zabudowa stała zostaje). Nowoczesny, kameralny, 4-piętrowy budynek wyposażony jest w windę, jest bardzo zadbany i utrzymany w wysokim standardzie. Dostęp do klatki zabezpieczony jest domofonem. Wjazd na osiedle zabezpieczony szlabanem. Wokół znajdują się przynależne do osiedla place zabaw, boisko, oczko wodne. W pobliżu pełna infrastruktura handlowo-usługowa: przedszkole, żłobek, sklepy spożywcze, klubo-kawiarnia ""KAWIALNIA"". Nieruchomość znajduje się w miejscu, z którego szybko dostaniemy się zarówno do centrum Gdańska (5 km), Obwodnicy Trójmiasta (1,5 km), jak i Portu Lotniczego im. Lecha Wałęsy (12 km), a także Designer Outlet Gdańsk (2 km). Komunikacja miejska obsługuje tę część dzielnicy za pomocą linii autobusowej 120 (200 m do przystanku). Sprzedaż bezpośrednia. Pośredników i agentów zapraszam wyłącznie z klientem. Zapraszam do kontaktu osoby zainteresowane.",tak,tak,aneks,,własność,,54.333651,18.540601
Gdańsk Brętowo,ul. Dolne Migowo,3,57,840000,14737,bez pośredników,,12,https://adresowo.pl/o/mieszkanie-gdansk-bretowo-ul-dolne-migowo-3-pokojowe-y4b8v9,https://s2.adresowa.pl/oi/5f/73/3e796a_7473_cover@2x-3-pokojowe-mieszkanie-gdansk-bretowo-ul-dolne-migowo.webp,Gdańsk Brętowo,Dolne Migowo,1,2016,blok,,"3 pokoje | widok na las | hala garażowa + komórka | Młoda Morena Na sprzedaż funkcjonalne i przytulne mieszkanie o powierzchni 57,5 m² położone na osiedlu Młoda Morena przy ul. Dolne Migowo w Gdańsku. Lokal znajduje się w nowoczesnym budynku z 2016 roku wybudowanym przez dewelopera Dekpol. Mieszkanie położone jest w spokojnej, rodzinnej okolicy z widokiem na las i otulinę Trójmiejskiego Parku Krajobrazowego. Układ mieszkania: salon z aneksem kuchennym, sypialnia, pokój, łazienka, korytarz, balkon ok. 5 m². Mieszkanie posiada ekspozycję zachodnią, dzięki czemu jest dobrze doświetlone i bardzo przyjemne w codziennym użytkowaniu. Lokal jest zadbany, gotowy do zamieszkania, jednak wymaga odświeżenia według własnych preferencji. Do mieszkania przynależy: miejsce postojowe w hali garażowej na poziomie -3 dodatkowo płatne 50 000 zł, komórka lokatorska o powierzchni 6,6 m² na osobnej księdze wieczystej dodatkowo płatna 18 000 zł. Najważniejsze atuty: widok na las i tereny zielone, spokojna i rodzinna okolica, nowoczesne osiedle, plac zabaw przy budynku, stacja Mevo oraz paczkomaty DHL, Orlen i Allegro pod blokiem, paczkomat InPost ok. 300 m, szkoła ok. 500 m, PKM ok. 1 km, Galeria Morena ok. 3 km, szybki dojazd do Wrzeszcza i centrum Gdańska. Opłaty: czynsz lato ok. 800 zł, czynsz zima ok. 1000 zł. Mieszkanie dostępne od lipca 2026 roku. Udostępnij Udostępnij",tak,tak,aneks,,własność,,54.356804,18.56991
Gdańsk Przymorze,ul. Pucka,2,42,599000,14262,Pośrednik,,15,https://adresowo.pl/o/mieszkanie-gdansk-przymorze-ul-pucka-2-pokojowe-s0f8v2,https://s2.adresowa.pl/oi/1c/30/3f6b34_decf_cover@2x-2-pokojowe-mieszkanie-gdansk-przymorze-ul-pucka.webp,Gdańsk Przymorze,Pucka,2,1970,blok,,"Gaudium Nieruchomości prezentuje Państwu urządzone mieszkanie o powierzchni 42,40 m², położone w jednym z najbardziej pożądanych miejsc Gdańska – Przymorzu przy ul. Puckiej. O mieszkaniu:- kuchnia - dwa oddzielne pokoje - 2 piętro - balkon - piwnica Mieszkanie znajduje się na 2 piętrze w czteropiętrowym bloku. Składa się z: dwóch pokoi - mniejszego (sypialni) i większego (salon z balkonem), oddzielnej kuchni, łazienki i przedpokoju. Do mieszkania przynależy piwnica. Mieszkanie jest ciepłe, dwustronne, dobrze doświetlone. Stan techniczny: Ogrzewanie i ciepła woda z sieci miejskiej. Czteropiętrowy blok oddany do użytku w 1970 roku.. Instalacje sprawne. Mieszkanie wymaga odświeżenia/remontu. Okolica Pełna infrastruktura w okolicy - m.in. centra handlowe, sklepy, przychodnia, szkoły podstawowe, przedszkola, żłobki, korty tenisowe, hala sportowa, restauracje i punkty usługowe. To lokalizacja, która łączy ciszę, spokój i prywatność z bezpośrednim dostępem do pełnej oferty rekreacyjnej i turystycznej Trójmiasta. W pobliżu znajdują także banki, poczta i urzędy, co ułatwia załatwianie wszelkich spraw. DODATKOWE INFORMACJE Czynsz administracji wynosi około 800 zł. Mieszkanie jest idealne do zamieszkania dla pary lub pod inwestycję najmu krótko - lub długoterminowego. Finanse: Do ceny transakcyjnej należy doliczyć podatek PCC 2% ( jeśli obowiązuje) koszty notarialne oraz wynagrodzenie agencji. Serdecznie zapraszamy na prezentację! Nad bezpieczeństwem naszych transakcji czuwa kancelaria radców prawnych Lejk oraz ubezpieczenie agencji polisą OC w PZU (nr [numer]). Dzięki stałej współpracy z najlepszymi kancelariami notarialnymi, nasi klienci otrzymują najwyższą jakość obsługi przy najniższych na rynku stawkach taksy! A gdy zakup nieruchomości wymaga kredytu - nasz doradca finansowy bezpłatnie sprawdzi Twoją zdolność kredytową i poprowadzi przez cały proces zawierania umowy z bankiem. Jeśli na koniec czeka Cię remont - możesz ponownie zaufać Gaudium! Współpracujemy z doświadczoną i rzetelną firmą wykonującą kompleksowe remonty. Zaufaj Gaudium – poczuj radość posiadania! Po więcej informacji zapraszamy do kontaktu bezpośredniego z agentem oraz na naszą stronę [www] Powyższa oferta ma charakter informacyjny i nie stanowi oferty handlowej w rozumieniu art.66 §1 kodeksu cywilnego oraz innych właściwych przepisów prawnych.",,,,,własność,,54.399324,18.581347
Gdańsk Wrzeszcz,ul. Jana Matejki,5,98,850000,8673,Pośrednik,,21,https://adresowo.pl/o/mieszkanie-gdansk-wrzeszcz-ul-jana-matejki-5-pokojowe-f3d3b4,https://s2.adresowa.pl/oi/63/77/3f69d6_2e2d_cover@2x-5-pokojowe-mieszkanie-gdansk-wrzeszcz-ul-jana-matejki.webp,Gdańsk Wrzeszcz,Jana Matejki,3,1896,kamienica,,"Przedmiotem oferty jest duże mieszkanie położone na 3 -ostatnim piętrze w kamienicy z 1896 roku, zlokalizowanej w dzielnicy Wrzeszcz. Nieruchomość cechuje się przestronnym układem i zachowaniem oryginalnego charakteru budynku, w środku odkryto ozdobne belki drewniane, które nadają klimatu wnętrzu. Rozkład pomieszczeń • 4 pokoje (8,83m2, 10,06m2, 9,06m2, 9,46m2) po środku salon (25,02m2) z wysokim sufitem w którym są przygotowane dwie wnęki na montaż świetlików, co pozwoli na dodatkowe doświetlenie wnętrza • Oddzielna kuchnia z jadalnią (17,05 m2) • Łazienka z wanną i prysznicem (8,02m2) • Garderoba (1,85m2) Stan techniczny - do własnej aranżacji, Mieszkanie w 2007 roku przeszło generalny remont, obejmujący m.in. wymianę instalacji, legarów, podłóg, izolację oraz wyrównanie ścian. W lokalu rozprowadzono ogrzewanie podłogowe wodne, rekuperację, wymieniono instalację elektryczną. Do wymiany jest piec dwufunkcyjny gazowy oraz zasobnik na wodę ze względu na długi postój. W maju 2026 r została przeprowadzona próba szczelności instalacji wodnej i grzewczej z wynikiem pozytywnym. Dodatkowe atuty • W salonie znajduje się gotowe przyłącze umożliwiające instalację kominka z płaszczem wodnym. • Drewniane, polakierowane podłogi • Możliwość zamontowania balkonu od strony wewnętrznego dziedzińca (został zdemontowany ze względu na bezpieczeństwo) Istotną informacją jest, że Wspólnota zaczęła już proces pod zrealizowanie remontów kamienicy, min: > ocieplenie fundamentów, > remont dachu > remont klatki schodowej co podniesie w niedalekiej przyszłości wartość tej nieruchomości. Zapraszam na prezentację ------------------------------------------------------------------------------------------- Powyższa oferta nie stanowi oferty handlowej w rozumieniu art. 66 § 1 kodeksu cywilnego oraz innych właściwych przepisów prawnych. Informacje umieszczone w ofertach przekazywane są przez właścicieli nieruchomości i mogą ulegać zmianom.",,,,,własność,,54.374443,18.612225
Gdańsk Jasień,ul. Lawendowe Wzgórze,5,122,1950000,15984,bez pośredników,,14,https://adresowo.pl/o/mieszkanie-gdansk-jasien-ul-lawendowe-wzgorze-5-pokojowe-b6r9i8,https://s2.adresowa.pl/oi/74/7d/3e7070_d1d8_cover@2x-5-pokojowe-mieszkanie-gdansk-jasien-ul-lawendowe-wzgorze.webp,Gdańsk Jasień,Lawendowe Wzgórze,5,2017,blok,,"Cena brutto zawiera również: 2 komórki lokatorskie o łącznej powierzchni 6,22 m² oraz 2 miejsca parkingowe zlokalizowane na poziomie -1 — komórki i miejsca postojowe znajdują się bezpośrednio obok siebie. Apartament o powierzchni 122,12 m² zachwyca przestronnością, dużą ilością naturalnego światła oraz nowoczesnym układem pomieszczeń. Starannie zaprojektowana część dzienna z przestronnym salonem i aneksem kuchennym tworzy komfortową przestrzeń do wspólnego spędzania czasu oraz odpoczynku. Dzięki dużym przeszkleniom wnętrze jest doskonale doświetlone przez cały dzień, a drewniane okna oraz 2 panoramiczne okna HST w salonie podkreślają prestiżowy charakter nieruchomości. W skład apartamentu wchodzi: • przestronny salon z aneksem kuchennym • 4 niezależne sypialnie • 2 łazienki z WC • dodatkowe WC • pomieszczenie pomocnicze Niewątpliwym atutem nieruchomości są aż 3 balkony o łącznej powierzchni 18,39 m² oraz imponujący taras o powierzchni 55,93 m², który stanowi idealną przestrzeń do relaksu, spotkań z rodziną i przyjaciółmi czy stworzenia prywatnej strefy wypoczynku. Dodatkowe atuty: • ogrzewanie podłogowe w salonie oraz łazienkach • przygotowana instalacja pod klimatyzację • nowoczesna i funkcjonalna architektura • spokojna i kameralna okolica • w pobliżu sklepy, restauracje oraz punkty usługowe • rozbudowana infrastruktura rekreacyjna — rozległe tereny spacerowe, boiska wielofunkcyjne, zewnętrzne siłownie, przestrzenie grillowe oraz 18 placów zabaw • w pobliżu żłobki, przedszkola i szkoły, w tym Centrum Edukacyjne Jabłoniowa • sprawne połączenie z całym Gdańskiem — samochodem, tramwajem, autobusem oraz rowerem To idealna propozycja dla osób poszukujących przestronnego apartamentu z ogromnym potencjałem aranżacyjnym, który łączy komfort codziennego życia oraz doskonałą lokalizację w jednej z najdynamiczniej rozwijających się części Gdańska.",tak,tak,aneks,drewniane,własność,,54.328762,18.563777
Gdańsk Przymorze,ul. Jagiellońska,2,38,599000,15763,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-gdansk-przymorze-ul-jagiellonska-2-pokojowe-w2h6k5,https://s2.adresowa.pl/oi/78/2a/3e6912_87b4_cover@2x-2-pokojowe-mieszkanie-gdansk-przymorze-ul-jagiellonska.webp,Gdańsk Przymorze,Jagiellońska,4,,blok,,"Na sprzedaż 2-pokojowe mieszkanie 38m, położone na 4. piętrze w 4-piętrowym bloku przy ulicy Jagiellońskiej na Gdańskim Przymorzu. Mieszkanie położone w super lokalizacji, w pierwszej linii od morza, od którego dzieli je tylko Park Regana. Mieszkanie dobrze skomunikowane: - sklepy - gastronomia - przychodnia lekarska - centrum handlowe - komunikacja miejska (autobus, tramwaj i kolej PKP) - przede wszystkim wokół dużo zieleni. Mieszkanie słoneczne, z przynależną piwnicą i dostępem do wózkarni. Mieszkanie przechodziło parę dobrych lat temu generalny remont i sukcesywnie, co jakiś czas, jest odświeżane. Mieszkanie to jest idealną ofertą inwestycyjną!! Mieszkanie jest obecnie wynajmowane, co daje możliwość zakupu i natychmiastowego DOCHODU z NAJMU bez konieczności szukania nowych najemców. Jest to doskonała propozycja zarówno dla inwestora, jak i osób szukających mieszkania blisko morza. Zapraszam do kontaktu oraz umówienia się na prezentację mieszkania. Z góry dziękuję biurom nieruchomości.",tak,,,,,,54.413217,18.593364
Gdańsk Wrzeszcz,al. Grunwaldzka,4,76,899000,11829,bez pośredników,,14,https://adresowo.pl/o/mieszkanie-gdansk-wrzeszcz-al-grunwaldzka-4-pokojowe-b5o7v8,https://s2.adresowa.pl/oi/3a/51/3e6534_6a07_cover@2x-4-pokojowe-mieszkanie-gdansk-wrzeszcz-al-grunwaldzka.webp,Gdańsk Wrzeszcz,Grunwaldzka,4,1950,kamienica,,"Sprzedam mieszkanie z ogromnym potencjałem aranżacyjnym w klimatycznej kamienicy z lat 50. w centrum Wrzeszcza. Jasne, narożne, położone na czwartym piętrze, z dębowym parkietem i balkonem od strony południowo-wschodniej. Budynek jest po termomodernizacji, w bardzo dobrym stanie technicznym i wizualnym. Wymienione zostały piony wodno-kanalizacyjne oraz instalacja centralnego ogrzewania. Wejście zabezpieczone domofonem. W planach wspólnoty montaż windy. Mieszkanie narożne, z ekspozycją okien na dwie strony: północny-wschód i południowy-zachód, dzięki czemu wnętrza są bardzo dobrze doświetlone przez cały dzień. Układ mieszkania: • salon z wyjściem na balkon 17 m², • trzy niezależne pokoje 11,5 m², 12,5m² i 10 m², • oddzielna kuchnia 10 m², • łazienka z wanną i WC 5 m², • przestronny przedpokój 10 m². Do mieszkania przynależy piwnica o powierzchni 2,9 m². Najważniejsze informacje: • ogrzewanie miejskie, • światłowód, • wymieniona cała instalacja elektryczna - z możliwością zwiększenia mocy, np. pod płytę indukcyjną, • wyremontowana łazienka z użyciem wysokiej jakości materiałów wraz z nowym piecykiem do podgrzewania wody, • okna PCV, • na podłogach oryginalny parkiet dębowy. W cenie dodatkowo 3 komplety nowych drzwi bezprzylgowych z ościeżnicami, płytki przeznaczone na korytarz. Dla mieszkańców dostępne jest wewnętrzne podwórko z możliwością parkowania. Wjazd zabezpieczony bramą na pilota. Wzdłuż budynku znajdują się również miejsca postojowe z możliwością wykupienia abonamentu (10 zł/msc). Mieszkanie znajduje się 5 minut piechotą od Politechniki, pod domem przystanki tramwajowe i autobusowe, sklepy, restauracje i in. Mieszkanie wymaga dalszego remontu i wykończenia, ale dzięki świetnemu układowi, dużej ilości światła i zachowanym elementom oryginalnym daje bardzo duże możliwości aranżacyjne. Dostępne od połowy sierpnia.",tak,,osobna,plastikowe,własność,,54.394203,18.58113
Gdańsk,Śródmieście,3,55,1190000,21636,Pośrednik,,7,https://adresowo.pl/o/mieszkanie-gdansk-srodmiescie-3-pokojowe-55-m2-p6g5z9,https://s2.adresowa.pl/oi/51/7a/3f6574_a06f_cover@2x-3-pokojowe-mieszkanie-gdansk-srodmiescie.webp,Gdańsk Śródmieście,,1,,blok,,"Oferujemy na sprzedaż 3-pokojowy apartament w samym sercu Śródmieścia, tuż przy linii brzegowej Motławy! Lokal usytuowany jest na 1 piętrze w 5 piętrowym bloku (posiada ogród na prywatnym , wewnętrznym patio). Nieruchomość dedykowana jest inwestorom poszukującym prestiżowej lokalizacji do zamieszkania samemu, a w przypadku wynajmu z gwarancją stałego zainteresowania najemców. Ta lokalizacja jest świetną propozycją dla osób chcących mieć bazę wypadową w jednym z najpiękniejszych miast Polski. W skład oferowanej nieruchomości wchodzą: - duży salon z aneksem kuchennym (z oknem w części kuchennej oraz z ekspozycją północno-zachodnią) - 2 sypialnie - duża łazienka z wc - korytarz + słoneczny balkon (z bocznym widokiem na Motławę) Atuty prezentowanej nieruchomości: - ergonomiczny rozkład mieszkania z oknem w części kuchennej, - świetna lokalizacja w samym Centrum Gdańska, tuż przy linii brzegowej Motławy, - przy inwestycji realizowany jest nowy bulwar, który mocno podniesie atrakcyjność tego rejonu, - blok w wysokim standardzie, - kameralna inwestycja, zapewniająca prywatność oraz komfort użytkowania części wspólnych, - strefa fitness, sauna i sala klubowa na wyłączny użytek mieszkańców, - słoneczna ekspozycja, - dobra lokalizacja umożliwiająca szybki dojazd do pozostałych części Trójmiasta, - pełna infrastruktura handlowo-usługowa w okolicy, - możliwość zakupu na kredyt, - w bliskim sąsiedztwie: żłobek, przedszkola, szkoła podstawowa, dyskonty handlowe, parki oraz miejsca sportowe i rekreacyjne, - przystanek komunikacji miejskiej ok 500m; Dworzec Główny ok 2 km. Dodatkowo, za dopłatą 65.000 zł dostępne miejsce parkingowe w garażu podziemnym. Zapraszam do kontaktu! Powyższa oferta ma charakter informacyjny i nie stanowi oferty handlowej w rozumieniu art. 66 §1 Kodeksu Cywilnego",,tak,,,,,54.357139,18.663333
Gdańsk,Śródmieście,1,31,720000,23226,Pośrednik,,6,https://adresowo.pl/o/mieszkanie-gdansk-srodmiescie-1-pokoj-31-m2-e3f2y4,https://s2.adresowa.pl/oi/31/1e/3f656c_dde5_cover@2x-1-pokojowe-mieszkanie-gdansk-srodmiescie.webp,Gdańsk Śródmieście,,1,,blok,,"Oferujemy na sprzedaż słoneczny apartament z możliwością adaptacji jako 2-pokojowy! Lokal usytuowany jest na 1 piętrze w 5 piętrowym bloku, w samym sercu Śródmieścia, tuż przy linii brzegowej Motławy (w obrębie rewitalizowanego nabrzeża wzdłuż , którego miasto Gdańsk realizuje nowoczesny bulwar_ Nieruchomość dedykowana jest inwestorom poszukującym prestiżowej lokalizacji z gwarancją stałego zainteresowania najemców - zarówno turystów, jak i klientów biznesowych. To idealna propozycja również dla osób chcących mieć bazę wypadową w jednym z najpiękniejszych miast Polski - Gdańsku. Bliskość atrakcji jest na wyciągnięcie ręki: Starówka, muzea, teatry, lokale gastronomiczne, a do większości atrakcji możemy dotrzeć pieszo. W skład oferowanej nieruchomości wchodzą: - duży salon z aneksem kuchennym (z możliwością wydzielenia sypialni oraz z ekspozycją południowo-zachodnią) - duża łazienka z wc - korytarz + słoneczny balkon Atuty prezentowanej nieruchomości: - ergonomiczny rozkład mieszkania z możliwością wydzielenia dodatkowego pokoju, - świetna lokalizacja w samym Centrum Gdańska, w drugiej linii brzegowej Motławy, - blok w wysokim standardzie, - kameralna inwestycja, zapewniająca prywatność oraz komfort użytkowania części wspólnych, - strefa fitness, sauna i sala klubowa na wyłączny użytek mieszkańców, - słoneczna południowo-zachodnia ekspozycja, - dobra lokalizacja umożliwiająca szybki dojazd do pozostałych części Trójmiasta, - pełna infrastruktura handlowo-usługowa w okolicy, - możliwość zakupu na kredyt, - w bliskim sąsiedztwie: żłobek, przedszkola, szkoła podstawowa, dyskonty handlowe, parki oraz miejsca sportowe i rekreacyjne, - przystanek komunikacji miejskiej ok 500m; Dworzec Główny ok 2 km. Dodatkowo, za dopłatą 65.000 zł dostępne miejsce parkingowe w garażu podziemnym. Zapraszam do kontaktu! Powyższa oferta ma charakter informacyjny i nie stanowi oferty handlowej w rozumieniu art. 66 §1 Kodeksu Cywilnego",,tak,,,,,54.357139,18.663333
