locality,street,rooms,area,price_total_zl,price_sqm_zl,owner_type,date_posted,photo_count,url,image_url
Gdańsk Kowale,apollina,2,57,664000,11649,Pośrednik,,7,https://adresowo.pl/o/mieszkanie-gdansk-kowale-apollina-2-pokojowe-m1q4x4,https://s2.adresowa.pl/oi/1f/2e/3e331a_9f66_cover@2x-2-pokojowe-mieszkanie-gdansk-kowale-apollina.webp
Gdańsk Maćkowy,ul. Kazimierza Wielkiego,2,45,599000,13311,bez pośredników,,12,https://adresowo.pl/o/mieszkanie-gdansk-mackowy-ul-kazimierza-wielkiego-2-pokojowe-g9s9v9,https://s2.adresowa.pl/oi/48/23/3e3634_bfa8_cover@2x-2-pokojowe-mieszkanie-gdansk-mackowy-ul-kazimierza-wielkiego.webp
Gdańsk Ujeścisko,ul. Niepołomicka,2,46,630000,13696,bez pośredników,,7,https://adresowo.pl/o/mieszkanie-gdansk-ujescisko-ul-niepolomicka-2-pokojowe-v2l5l4,https://s2.adresowa.pl/oi/54/7f/3e342c_32dd_cover@2x-2-pokojowe-mieszkanie-gdansk-ujescisko-ul-niepolomicka.webp
Gdańsk Orunia Górna,ul. Kazimierza Wielkiego,3,60,zapytaj,,bez pośredników,,+31 podobnych ofert,https://adresowo.pl/o/mieszkanie-gdansk-orunia-gorna-ul-kazimierza-wielkiego-3-pokojowe-z1r8m0,https://s2.adresowa.pl/development/668314/nowe-mieszkania-poludnie-vita-98f8_cover.jpg
Gdańsk Jasień,ul. Eugeniusza Węgrzyna,2,37,599000,16189,Pośrednik,,12,https://adresowo.pl/o/mieszkanie-gdansk-jasien-ul-eugeniusza-wegrzyna-2-pokojowe-o2f8l2,https://s2.adresowa.pl/oi/75/1b/3e2f52_df08_cover@2x-2-pokojowe-mieszkanie-gdansk-jasien-ul-eugeniusza-wegrzyna.webp
Gdańsk Morena,ul. Magellana,2,43,699000,16256,Pośrednik,,11,https://adresowo.pl/o/mieszkanie-gdansk-morena-ul-magellana-2-pokojowe-r6e1z2,https://s2.adresowa.pl/oi/5a/3a/3e2f0a_964d_cover@2x-2-pokojowe-mieszkanie-gdansk-morena-ul-magellana.webp
Gdańsk Wrzeszcz,ul. Grudziądzka,1,28,699000,24964,bez pośredników,,9,https://adresowo.pl/o/mieszkanie-gdansk-wrzeszcz-ul-grudziadzka-1-pokoj-z0f2v0,https://s2.adresowa.pl/oi/41/64/3e333c_b432_cover@2x-1-pokojowe-mieszkanie-gdansk-wrzeszcz-ul-grudziadzka.webp
Gdańsk Maćkowy,ul. Kazimierza Wielkiego,1,35,514999,14714,bez pośredników,,5,https://adresowo.pl/o/mieszkanie-gdansk-mackowy-ul-kazimierza-wielkiego-1-pokoj-p6x4x9,https://s2.adresowa.pl/oi/1e/32/3e326e_d8c9_cover@2x-1-pokojowe-mieszkanie-gdansk-mackowy-ul-kazimierza-wielkiego.webp
Gdańsk Wrzeszcz,ul. Jesionowa,3,46,zapytaj,,bez pośredników,,+20 podobnych ofert,https://adresowo.pl/o/mieszkanie-gdansk-wrzeszcz-ul-jesionowa-3-pokojowe-o3a5t6,https://s2.adresowa.pl/development/671246/nowe-mieszkania-jesionowa-vita-3f7f_cover.jpg
Gdańsk Żabianka,ul. Pomorska,2,37,625000,16892,Pośrednik,,10,https://adresowo.pl/o/mieszkanie-gdansk-zabianka-ul-pomorska-2-pokojowe-z4r5o3,https://s2.adresowa.pl/oi/2f/21/3e28e6_3890_cover@2x-2-pokojowe-mieszkanie-gdansk-zabianka-ul-pomorska.webp
Gdańsk,Śródmieście,1,26,440453,16940,Pośrednik,,11,https://adresowo.pl/o/mieszkanie-gdansk-srodmiescie-1-pokoj-26-m2-n9f6h6,https://s2.adresowa.pl/oi/1c/1e/3e268e_f727_cover@2x-1-pokojowe-mieszkanie-gdansk-srodmiescie.webp
Gdańsk Żabianka,ul. Jakuba Wejhera,2,35,685000,19571,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-gdansk-zabianka-ul-jakuba-wejhera-2-pokojowe-x0h7g8,https://s2.adresowa.pl/oi/78/33/3e315a_5bfc_cover@2x-2-pokojowe-mieszkanie-gdansk-zabianka-ul-jakuba-wejhera.webp
Gdańsk Letnica,ul. Starowiejska,4,83,1577000,19000,bez pośredników,,19,https://adresowo.pl/o/mieszkanie-gdansk-letnica-ul-starowiejska-4-pokojowe-y0u6c2,https://s2.adresowa.pl/oi/6a/3d/3e2e60_c86b_cover@2x-4-pokojowe-mieszkanie-gdansk-letnica-ul-starowiejska.webp
Gdańsk Wrzeszcz,ul. Jesionowa,1,40,zapytaj,,bez pośredników,,+8 podobnych ofert,https://adresowo.pl/o/mieszkanie-gdansk-wrzeszcz-ul-jesionowa-1-pokoj-t7x0d0,https://s2.adresowa.pl/development/671246/nowe-mieszkania-jesionowa-vita-3f7f_cover.jpg
Gdańsk,Siedlce,4,62,864864,13949,Pośrednik,,8,https://adresowo.pl/o/mieszkanie-gdansk-siedlce-4-pokojowe-62-m2-j2c5v1,https://s2.adresowa.pl/oi/51/4f/3e2658_a7a5_cover@2x-4-pokojowe-mieszkanie-gdansk-siedlce.webp
Gdańsk Wrzeszcz,ul. Do Studzienki,2,42,699000,16643,Pośrednik,,23,https://adresowo.pl/o/mieszkanie-gdansk-wrzeszcz-ul-do-studzienki-2-pokojowe-o6c8r3,https://s2.adresowa.pl/oi/20/58/3e1c30_757f_cover@2x-2-pokojowe-mieszkanie-gdansk-wrzeszcz-ul-do-studzienki.webp
Gdańsk Letnica,ul. Starowiejska,3,61,1100000,18033,bez pośredników,,20,https://adresowo.pl/o/mieszkanie-gdansk-letnica-ul-starowiejska-3-pokojowe-e4h9w1,https://s2.adresowa.pl/oi/78/62/3e2e22_3a0e_cover@2x-3-pokojowe-mieszkanie-gdansk-letnica-ul-starowiejska.webp
Gdańsk Śródmieście,ul. Chmielna,2,34,1050000,30882,bez pośredników,,6,https://adresowo.pl/o/mieszkanie-gdansk-srodmiescie-ul-chmielna-2-pokojowe-m6z4h0,https://s2.adresowa.pl/oi/45/7a/3e2df4_2727_cover@2x-2-pokojowe-mieszkanie-gdansk-srodmiescie-ul-chmielna.webp
Gdańsk Orunia Górna,ul. Kazimierza Wielkiego,4,64,zapytaj,,bez pośredników,,+43 podobne oferty,https://adresowo.pl/o/mieszkanie-gdansk-orunia-gorna-ul-kazimierza-wielkiego-4-pokojowe-q9s1h0,https://s2.adresowa.pl/development/668314/nowe-mieszkania-poludnie-vita-98f8_cover.jpg
Gdańsk Niedźwiednik,ul. Góralska,2,39,570000,14615,Pośrednik,,13,https://adresowo.pl/o/mieszkanie-gdansk-niedzwiednik-ul-goralska-2-pokojowe-d5t0h0,https://s2.adresowa.pl/oi/67/3c/3e1912_78d4_cover@2x-2-pokojowe-mieszkanie-gdansk-niedzwiednik-ul-goralska.webp
Gdańsk Ujeścisko,ul. Kazimierza Porębskiego,3,47,659000,14021,Pośrednik,,20,https://adresowo.pl/o/mieszkanie-gdansk-ujescisko-ul-kazimierza-porebskiego-3-pokojowe-k1z7w9,https://s2.adresowa.pl/oi/7f/62/3e10c8_9bcc_cover@2x-3-pokojowe-mieszkanie-gdansk-ujescisko-ul-kazimierza-porebskiego.webp
Gdańsk Piecki,ul. Henryka Arctowskiego,3,62,870000,14032,bez pośredników,,17,https://adresowo.pl/o/mieszkanie-gdansk-piecki-ul-henryka-arctowskiego-3-pokojowe-l5e4d2,https://s2.adresowa.pl/oi/4b/70/3e2d4e_c171_cover@2x-3-pokojowe-mieszkanie-gdansk-piecki-ul-henryka-arctowskiego.webp
Gdańsk Śródmieście,ul. Wałowa,1,27,669000,24778,bez pośredników,,10,https://adresowo.pl/o/mieszkanie-gdansk-srodmiescie-ul-walowa-1-pokoj-d4i0s4,https://s2.adresowa.pl/oi/10/34/3e2cf8_75bc_cover@2x-1-pokojowe-mieszkanie-gdansk-srodmiescie-ul-walowa.webp
Gdańsk Orunia Górna,ul. Kazimierza Wielkiego,5,127,zapytaj,,bez pośredników,,+2 podobne oferty,https://adresowo.pl/o/mieszkanie-gdansk-orunia-gorna-ul-kazimierza-wielkiego-5-pokojowe-e2k3k7,https://s2.adresowa.pl/development/668314/nowe-mieszkania-poludnie-vita-98f8_cover.jpg
Gdańsk Oliwa,ul. Artura Grottgera,2,50,799000,15980,Pośrednik,,14,https://adresowo.pl/o/mieszkanie-gdansk-oliwa-ul-artura-grottgera-2-pokojowe-b5n0w2,https://s2.adresowa.pl/oi/7e/68/3e10ba_395e_cover@2x-2-pokojowe-mieszkanie-gdansk-oliwa-ul-artura-grottgera.webp
Gdańsk Łostowice,ul. Kazimierza Wielkiego,2,39,539000,13821,Pośrednik,,1,https://adresowo.pl/o/mieszkanie-gdansk-lostowice-ul-kazimierza-wielkiego-2-pokojowe-o0h6c4,https://s2.adresowa.pl/oi/4e/45/3e107e_306d_cover@2x-2-pokojowe-mieszkanie-gdansk-lostowice-ul-kazimierza-wielkiego.webp
Gdańsk,Przymorze,1,25,485000,19400,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-gdansk-przymorze-1-pokoj-25-m2-p5n4j3,https://s2.adresowa.pl/oi/65/55/3e2c38_7ea3_cover@2x-1-pokojowe-mieszkanie-gdansk-przymorze.webp
Gdańsk Orunia Górna,ul. Platynowa,2,51,735000,14412,bez pośredników,,7,https://adresowo.pl/o/mieszkanie-gdansk-orunia-gorna-ul-platynowa-2-pokojowe-e4f4x6,https://s2.adresowa.pl/oi/13/20/3e2c2c_4291_cover@2x-2-pokojowe-mieszkanie-gdansk-orunia-gorna-ul-platynowa.webp
Gdańsk Żabianka,ul. Pomorska,2,37,590000,15946,Pośrednik,,17,https://adresowo.pl/o/mieszkanie-gdansk-zabianka-ul-pomorska-2-pokojowe-d9k6i1,https://s2.adresowa.pl/oi/57/3d/3e0ab4_806f_cover@2x-2-pokojowe-mieszkanie-gdansk-zabianka-ul-pomorska.webp
Gdańsk Osowa,ul. Eurydyki,3,74,850000,11486,Pośrednik,,21,https://adresowo.pl/o/mieszkanie-gdansk-osowa-ul-eurydyki-3-pokojowe-o8m4t3,https://s2.adresowa.pl/oi/72/60/3e0a8c_a3e9_cover@2x-3-pokojowe-mieszkanie-gdansk-osowa-ul-eurydyki.webp
Gdańsk Letnica,ul. Sucha 31,1,32,569000,17781,bez pośredników,,9,https://adresowo.pl/o/mieszkanie-gdansk-letnica-ul-sucha-1-pokoj-e8r8y5,https://s2.adresowa.pl/oi/51/23/3aa982_6ea0_cover@2x-1-pokojowe-mieszkanie-gdansk-letnica-ul-sucha.webp
Gdańsk Żabianka,ul. Pomorska,2,31,575000,18548,bez pośredników,,2,https://adresowo.pl/o/mieszkanie-gdansk-zabianka-ul-pomorska-2-pokojowe-u6r3g9,https://s2.adresowa.pl/oi/4e/26/3e2b04_3d95_cover@2x-2-pokojowe-mieszkanie-gdansk-zabianka-ul-pomorska.webp
Gdańsk,Brętowo,3,68,1000000,14706,bez pośredników,,4,https://adresowo.pl/o/mieszkanie-gdansk-bretowo-3-pokojowe-68-m2-q5i6e0,https://s2.adresowa.pl/oi/67/17/3e29d6_f359_cover@2x-3-pokojowe-mieszkanie-gdansk-bretowo.webp
Gdańsk Jasień,ul. Morelowa,3,60,795000,13250,bez pośredników,,15,https://adresowo.pl/o/mieszkanie-gdansk-jasien-ul-morelowa-3-pokojowe-b0k3u3,https://s2.adresowa.pl/oi/4f/28/3e2728_75b6_cover@2x-3-pokojowe-mieszkanie-gdansk-jasien-ul-morelowa.webp
Gdańsk Stogi,ul. Wilhelma Stryjewskiego 19B,1,25,339000,13560,Pośrednik,,16,https://adresowo.pl/o/mieszkanie-gdansk-stogi-ul-wilhelma-stryjewskiego-1-pokoj-v6n9v6,https://s2.adresowa.pl/oi/4b/7f/3e0a52_6219_cover@2x-1-pokojowe-mieszkanie-gdansk-stogi-ul-wilhelma-stryjewskiego.webp
Gdańsk Przymorze,ul. Prezydenta Lecha Kaczyńskiego,2,45,579000,12867,Pośrednik,,5,https://adresowo.pl/o/mieszkanie-gdansk-przymorze-ul-prezydenta-lecha-kaczynskiego-2-pokojowe-r9a0k5,https://s2.adresowa.pl/oi/60/3a/3e0a4e_cadc_cover@2x-2-pokojowe-mieszkanie-gdansk-przymorze-ul-prezydenta-lecha-kaczynskiego.webp
Gdańsk Jasień,ul. Morelowa,3,56,836000,14929,bez pośredników,,11,https://adresowo.pl/o/mieszkanie-gdansk-jasien-ul-morelowa-3-pokojowe-y5o8i6,https://s2.adresowa.pl/oi/5b/7c/3e25da_e994_cover@2x-3-pokojowe-mieszkanie-gdansk-jasien-ul-morelowa.webp
Gdańsk Piecki,ul. Stanisława Lema,3,56,1049000,18732,bez pośredników,,14,https://adresowo.pl/o/mieszkanie-gdansk-piecki-ul-stanislawa-lema-3-pokojowe-z9i8c4,https://s2.adresowa.pl/oi/17/5e/3e2526_9264_cover@2x-3-pokojowe-mieszkanie-gdansk-piecki-ul-stanislawa-lema.webp
Gdańsk Suchanino,ul. Karola Kurpińskiego,3,52,730000,14038,bez pośredników,,1,https://adresowo.pl/o/mieszkanie-gdansk-suchanino-ul-karola-kurpinskiego-3-pokojowe-f3v7y0,https://s2.adresowa.pl/oi/6e/4f/3e1e48_34aa_cover@2x-3-pokojowe-mieszkanie-gdansk-suchanino-ul-karola-kurpinskiego.webp
Gdańsk Brzeźno,ul. Łamana,3,73,3150000,43151,Pośrednik,,25,https://adresowo.pl/o/mieszkanie-gdansk-brzezno-ul-lamana-3-pokojowe-c5g6q6,https://s2.adresowa.pl/oi/5d/52/3e0a46_9075_cover@2x-3-pokojowe-mieszkanie-gdansk-brzezno-ul-lamana.webp
Gdańsk Ujeścisko,ul. Topazowa 4,4,78,1033000,13244,Pośrednik,,31,https://adresowo.pl/o/mieszkanie-gdansk-ujescisko-ul-topazowa-4-pokojowe-x7n0c7,https://s2.adresowa.pl/oi/2b/15/3e0992_e1aa_cover@2x-4-pokojowe-mieszkanie-gdansk-ujescisko-ul-topazowa.webp
Gdańsk,Śródmieście,1,26,549000,21115,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-gdansk-srodmiescie-1-pokoj-26-m2-i5n2z8,https://s2.adresowa.pl/oi/4f/4c/3e1ed4_6afa_cover@2x-1-pokojowe-mieszkanie-gdansk-srodmiescie.webp
Gdańsk Osowa,ul. Międzygwiezdna,2,30,449000,14967,bez pośredników,,14,https://adresowo.pl/o/mieszkanie-gdansk-osowa-ul-miedzygwiezdna-2-pokojowe-p1d1o0,https://s2.adresowa.pl/oi/42/2d/3e1e28_5242_cover@2x-2-pokojowe-mieszkanie-gdansk-osowa-ul-miedzygwiezdna.webp
Gdańsk Orunia,ul. Trakt św. Wojciecha,3,52,460000,8846,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-gdansk-orunia-ul-trakt-sw-wojciecha-3-pokojowe-u8h6q8,https://s2.adresowa.pl/oi/5a/49/3e1cb6_fecc_cover@2x-3-pokojowe-mieszkanie-gdansk-orunia-ul-trakt-sw-wojciecha.webp
Gdańsk Suchanino,ul. Niccola Paganiniego,1,30,439000,14633,Pośrednik,,14,https://adresowo.pl/o/mieszkanie-gdansk-suchanino-ul-niccola-paganiniego-1-pokoj-b8o9u6,https://s2.adresowa.pl/oi/1d/75/3e0912_ce47_cover@2x-1-pokojowe-mieszkanie-gdansk-suchanino-ul-niccola-paganiniego.webp
Gdańsk Wrzeszcz,ul. Chwaszczyńska,2,54,599000,11093,Pośrednik,,18,https://adresowo.pl/o/mieszkanie-gdansk-wrzeszcz-ul-chwaszczynska-2-pokojowe-p3j8d7,https://s2.adresowa.pl/oi/3b/35/3e0318_6110_cover@2x-2-pokojowe-mieszkanie-gdansk-wrzeszcz-ul-chwaszczynska.webp
Gdańsk Jasień,ul. Morelowa,3,56,799000,14268,bez pośredników,,18,https://adresowo.pl/o/mieszkanie-gdansk-jasien-ul-morelowa-3-pokojowe-j1x2o4,https://s2.adresowa.pl/oi/17/69/3e1c62_8788_cover@2x-3-pokojowe-mieszkanie-gdansk-jasien-ul-morelowa.webp
Gdańsk Aniołki,ul. Księcia Józefa Poniatowskiego,4,100,1489000,14890,bez pośredników,,19,https://adresowo.pl/o/mieszkanie-gdansk-aniolki-ul-ksiecia-jozefa-poniatowskiego-4-pokojowe-p8f0t8,https://s2.adresowa.pl/oi/2d/3b/3e1a28_6768_cover@2x-4-pokojowe-mieszkanie-gdansk-aniolki-ul-ksiecia-jozefa-poniatowskiego.webp
Gdańsk Brzeźno,al. gen. Józefa Hallera,2,38,720000,18947,bez pośredników,,14,https://adresowo.pl/o/mieszkanie-gdansk-brzezno-al-gen-jozefa-hallera-2-pokojowe-c0p2n6,https://s2.adresowa.pl/oi/54/2e/3e15d0_46ac_cover@2x-2-pokojowe-mieszkanie-gdansk-brzezno-al-gen-jozefa-hallera.webp
Gdańsk Jasień,ul. Eugeniusza Węgrzyna,2,32,549000,17156,Pośrednik,,16,https://adresowo.pl/o/mieszkanie-gdansk-jasien-ul-eugeniusza-wegrzyna-2-pokojowe-n1w7t4,https://s2.adresowa.pl/oi/39/5a/3e0316_3a92_cover@2x-2-pokojowe-mieszkanie-gdansk-jasien-ul-eugeniusza-wegrzyna.webp
Gdańsk Orunia,ul. 3 Brygady Szczerbca,2,44,579000,13159,Pośrednik,,20,https://adresowo.pl/o/mieszkanie-gdansk-orunia-ul-3-brygady-szczerbca-2-pokojowe-a2v2u2,https://s2.adresowa.pl/oi/3f/41/3e0312_b4f3_cover@2x-2-pokojowe-mieszkanie-gdansk-orunia-ul-3-brygady-szczerbca.webp
Gdańsk Chełm,ul. Jana Kielasa,3,71,749900,10562,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-gdansk-chelm-ul-jana-kielasa-3-pokojowe-v7x7f4,https://s2.adresowa.pl/oi/36/1a/3e1580_2992_cover@2x-3-pokojowe-mieszkanie-gdansk-chelm-ul-jana-kielasa.webp
Gdańsk Orunia Górna,ul. Kazimierza Wielkiego,3,62,805000,12984,bez pośredników,,9,https://adresowo.pl/o/mieszkanie-gdansk-orunia-gorna-ul-kazimierza-wielkiego-3-pokojowe-d2b1q0,https://s2.adresowa.pl/oi/4d/16/3e1374_7e11_cover@2x-3-pokojowe-mieszkanie-gdansk-orunia-gorna-ul-kazimierza-wielkiego.webp
Gdańsk,Siedlce,1,22,299000,13591,bez pośredników,,6,https://adresowo.pl/o/mieszkanie-gdansk-siedlce-1-pokoj-22-m2-q6y4f4,https://s2.adresowa.pl/oi/58/32/3e0ee2_4914_cover@2x-1-pokojowe-mieszkanie-gdansk-siedlce.webp
Gdańsk Orunia,ul. Smoleńska,2,55,529000,9618,Pośrednik,,25,https://adresowo.pl/o/mieszkanie-gdansk-orunia-ul-smolenska-2-pokojowe-u0e4t2,https://s2.adresowa.pl/oi/56/5c/3e0308_b700_cover@2x-2-pokojowe-mieszkanie-gdansk-orunia-ul-smolenska.webp
Gdańsk Jasień,ul. Konrada Guderskiego,1,25,399000,15960,Pośrednik,,13,https://adresowo.pl/o/mieszkanie-gdansk-jasien-ul-konrada-guderskiego-1-pokoj-q4f0p7,https://s2.adresowa.pl/oi/6e/77/3dfd38_c492_cover@2x-1-pokojowe-mieszkanie-gdansk-jasien-ul-konrada-guderskiego.webp
Gdańsk Przymorze,ul. Piastowska,2,38,535000,14079,bez pośredników,,1,https://adresowo.pl/o/mieszkanie-gdansk-przymorze-ul-piastowska-2-pokojowe-z8m2d0,https://s2.adresowa.pl/oi/49/3b/3e0eb6_b256_cover@2x-2-pokojowe-mieszkanie-gdansk-przymorze-ul-piastowska.webp
Gdańsk Strzyża,ul. ks. Bernarda Sychty,2,54,890000,16481,bez pośredników,,11,https://adresowo.pl/o/mieszkanie-gdansk-strzyza-ul-ks-bernarda-sychty-2-pokojowe-l2u5s4,https://s2.adresowa.pl/oi/37/66/3e0d00_badb_cover@2x-2-pokojowe-mieszkanie-gdansk-strzyza-ul-ks-bernarda-sychty.webp
Gdańsk Zaspa,ul. Franciszka Hynka,3,67,1250000,18657,bez pośredników,,16,https://adresowo.pl/o/mieszkanie-gdansk-zaspa-ul-franciszka-hynka-3-pokojowe-m4k4y7,https://s2.adresowa.pl/oi/15/42/3e0d26_b1b1_cover@2x-3-pokojowe-mieszkanie-gdansk-zaspa-ul-franciszka-hynka.webp
Gdańsk Brzeźno,al. gen. Józefa Hallera,2,26,519000,19962,Pośrednik,,14,https://adresowo.pl/o/mieszkanie-gdansk-brzezno-al-gen-jozefa-hallera-2-pokojowe-l2f7c6,https://s2.adresowa.pl/oi/1f/55/3dfd0a_4ccb_cover@2x-2-pokojowe-mieszkanie-gdansk-brzezno-al-gen-jozefa-hallera.webp
Gdańsk Przymorze,ul. Kołobrzeska 56,1,30,525000,17500,Pośrednik,,15,https://adresowo.pl/o/mieszkanie-gdansk-przymorze-ul-kolobrzeska-1-pokoj-b2r8x3,https://s2.adresowa.pl/oi/2f/50/3dfadc_4cea_cover@2x-1-pokojowe-mieszkanie-gdansk-przymorze-ul-kolobrzeska.webp
Gdańsk Orunia Górna,ul. Kazimierza Wielkiego,2,46,629000,13674,bez pośredników,,9,https://adresowo.pl/o/mieszkanie-gdansk-orunia-gorna-ul-kazimierza-wielkiego-2-pokojowe-e0d3t9,https://s2.adresowa.pl/oi/2a/18/3e0c60_ed75_cover@2x-2-pokojowe-mieszkanie-gdansk-orunia-gorna-ul-kazimierza-wielkiego.webp
Gdańsk Orunia Górna,ul. Erwiny Barzychowskiej,3,61,780000,12787,bez pośredników,,1,https://adresowo.pl/o/mieszkanie-gdansk-orunia-gorna-ul-erwiny-barzychowskiej-3-pokojowe-y3k9o5,https://s2.adresowa.pl/oi/60/1f/3e0c46_dec4_cover@2x-3-pokojowe-mieszkanie-gdansk-orunia-gorna-ul-erwiny-barzychowskiej.webp
Gdańsk Chełm,ul. Konrada Guderskiego,3,63,899000,14270,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-gdansk-chelm-ul-konrada-guderskiego-3-pokojowe-n6v9m0,https://s2.adresowa.pl/oi/66/78/3e0a32_5dff_cover@2x-3-pokojowe-mieszkanie-gdansk-chelm-ul-konrada-guderskiego.webp
Gdańsk Śródmieście,ul. Mostek 40,2,40,530000,13250,Pośrednik,,13,https://adresowo.pl/o/mieszkanie-gdansk-srodmiescie-ul-mostek-2-pokojowe-c8z8o8,https://s2.adresowa.pl/oi/39/5b/3df2e4_7f6c_cover@2x-2-pokojowe-mieszkanie-gdansk-srodmiescie-ul-mostek.webp
Gdańsk,ul. Angielska Grobla 12,2,38,460000,12105,Pośrednik,,13,https://adresowo.pl/o/mieszkanie-gdansk-ul-angielska-grobla-2-pokojowe-s0d6h9,https://s2.adresowa.pl/oi/16/76/3df2ba_5c91_cover@2x-2-pokojowe-mieszkanie-gdansk-ul-angielska-grobla.webp
Gdańsk Orunia Górna,ul. gen. Leopolda Okulickiego,2,49,750000,15306,bez pośredników,,19,https://adresowo.pl/o/mieszkanie-gdansk-orunia-gorna-ul-gen-leopolda-okulickiego-2-pokojowe-e1q4o1,https://s2.adresowa.pl/oi/23/5e/3e08fc_3fb5_cover@2x-2-pokojowe-mieszkanie-gdansk-orunia-gorna-ul-gen-leopolda-okulickiego.webp
Gdańsk Łostowice,ul. Świętokrzyska,3,52,769000,14788,bez pośredników,,16,https://adresowo.pl/o/mieszkanie-gdansk-lostowice-ul-swietokrzyska-3-pokojowe-w3k6o2,https://s2.adresowa.pl/oi/74/43/3e08b6_b1d4_cover@2x-3-pokojowe-mieszkanie-gdansk-lostowice-ul-swietokrzyska.webp
Gdańsk Jasień,ul. Lawendowe Wzgórze,3,57,820000,14386,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-gdansk-jasien-ul-lawendowe-wzgorze-3-pokojowe-d3l7v8,https://s2.adresowa.pl/oi/43/21/3e08ac_6c57_cover@2x-3-pokojowe-mieszkanie-gdansk-jasien-ul-lawendowe-wzgorze.webp
Gdańsk Żabianka,ul. Pomorska,3,47,695000,14787,Pośrednik,,16,https://adresowo.pl/o/mieszkanie-gdansk-zabianka-ul-pomorska-3-pokojowe-g1g7a0,https://s2.adresowa.pl/oi/37/24/3df256_3370_cover@2x-3-pokojowe-mieszkanie-gdansk-zabianka-ul-pomorska.webp
