locality,street,rooms,area,price_total_zl,price_sqm_zl,owner_type,date_posted,photo_count,url,image_url,city_district,full_address,floor,year_built,building_type,price_per_sqm_detailed,description_text,has_basement,has_parking,kitchen_type,window_type,ownership_type,equipment,latitude,longitude
Gdańsk Siedlce,ul. Zakopiańska,3,64,1049000,16391.0,bez pośredników,,14,https://adresowo.pl/o/mieszkanie-gdansk-siedlce-ul-zakopianska-3-pokojowe-x3k3h2,https://s2.adresowa.pl/oi/13/63/3d4d20_6e46_cover@2x-3-pokojowe-mieszkanie-gdansk-siedlce-ul-zakopianska.webp,Gdańsk Siedlce,Zakopiańska,1,1938.0,kamienica,,"Gotowe do zamieszkania, 65-metrowe mieszkanie po generalnym remoncie, położone na 1. piętrze w odnowionej kamienicy przy ulicy Zakopiańskiej. Mieszkanie zlokalizowane w gdańskiej dzielnicy Siedlce, sąsiadującej ze Śródmieściem. Doskonała lokalizacja, wyróżniająca się kameralną, historyczną zabudową, jednocześnie z bardzo dobrze rozwiniętą infrastrukturą handlowo-usługową (szkoły, sklep, wszelkiego rodzaju usługi) i dostępem do komunikacji miejskiej. Spacer do Starego Miasta czy Galerii Forum zajmuje 15 minut. Przystanek tramwajowy w zasięgu 3 minut pieszo, a kilkadziesiąt metrów dalej znajduje się rozległy Park Bema ze ścieżkami spacerowymi i wybiegiem dla psów oraz Centrum Hevelianum. Budynek z końca lat 30-tych XX wieku, 3-piętrowy, z poddaszem użytkowym oraz piwnicą, zachowany w bardzo dobrym stanie technicznym. Wejście do budynku znajduje się zarówno od strony ulicy, jak i od podwórka, zabezpieczone domofonem. Na podwórku zlokalizowane są miejsca postojowe dla mieszkańców kamienicy. Lokal o powierzchni 64,87 m2 składa się z 3 pokoi, niezależnej kuchni, pomieszczenia z oknem, przystosowanego na gabinet, łazienki oraz holu. Okna mieszkania wychodzą na trzy strony świata, zapewniając dużą ilość światła dziennego i słońca w ciągu dnia. Mieszkanie przeszło generalny remont, przez co jest gotowe do zamieszkania. Do mieszkania przynależy piwnica o powierzchni 13 m2 oraz zapewnione jest jedno miejsce postojowe na dziedzińcu. Istnieje możliwość korzystania z bardzo dużego poddasza użytkowego. Mieszkanie sprzedawane jest z pełnym wyposażeniem i meblami. W cenie mieszkania pozostaje m.in.: zabudowa kuchenna wraz ze sprzętem AGD (zmywarka, płyta indukcyjna, lodówka, piekarnik, okap), wyposażenie łazienki, szafy w zabudowie, meble ruchome (stół, krzesła, szafka RTV, kanapa, biurka, łóżka, szafy wolnostojące itp.). Czynsz administracyjny 450 PLN + media (indywidualne ogrzewanie gazowe, prąd, Internet). Zapraszam na prezentację.",tak,,osobna,plastikowe,własność,"Wyposażenie: internet, lodówka, piekarnik, tv, zmywarka",54.350512,18.625311
Gdańsk Przymorze,al. Rzeczypospolitej,3,38,569000,14974.0,bez pośredników,,5,https://adresowo.pl/o/mieszkanie-gdansk-przymorze-al-rzeczypospolitej-3-pokojowe-k8z7i7,https://s2.adresowa.pl/oi/66/6a/3d4cc2_bfd6_cover@2x-3-pokojowe-mieszkanie-gdansk-przymorze-al-rzeczypospolitej.webp,Gdańsk Przymorze,Rzeczypospolitej,4,,blok,,"Wyjątkowe 3-pokojowe mieszkanie w sercu Przymorza - ul. Rzeczypospolitej. Mieszkanie przeszło gruntowny remont we wrześniu 2024. ATUTY: - Salon z aneksem i 2 sypialnie. - 2 minuty pieszo do pętli tramwajowej. - Gotowiec inwestycyjny. - W bliskiej okolicy parki i tereny rekreacyjne - 300m od nieruchomości. - Po generalnym remoncie. O MIESZKANIU: Nieruchomość przeszła generalny remont w 2024 roku. Nie wymaga dodatkowych nakładów finansowych. - Układ: Funkcjonalne 3 pokoje, w tym przestronny salon z aneksem kuchennym oraz dwie sypialnie. - Komfortowe przechowywanie: przestronna szafa w przedpokoju i zestaw szaf w sypialni. - Standard wykończenia: Wymienione wszystkie instalacje (elektryczna i hydrauliczna). - Kuchnia: Wyposażona w nowy sprzęt AGD (lodówka, zmywarka, płyta, piekarnik, okap). - Atuty dodatkowe: Mieszkanie jest dwustronne, co zapewnia doskonałe doświetlenie o każdej porze dnia. Do lokalu przynależy piwnica. BUDYNEK I UDOGODNIENIA: Mieszkanie znajduje się w budynku wyposażonym w dwie windy, co gwarantuje sprawną komunikację. - Opłaty: Czynsz (z funduszem remontowym i dzierżawą przedsionka) wynosi ok. 800 zł. Lokalizacja - ""Top of the top"" Lokalizacja przy ul. Rzeczypospolitej to gwarancja wygody: - Komunikacja: Zaledwie 2 minuty pieszo do pętli tramwajowej, co zapewnia błyskawiczny dojazd do każdej części Gdańska. - Rekreacja: Tylko 2 km do nadmorskiej plaży, do której prowadzą ścieżki Parku Reagana. - Edukacja: Bliskość kluczowych uczelni (Uniwersytet Gdański, AWFiS, szybki dojazd do Politechniki i GUMed) sprawia, że jest to pewna inwestycja pod wynajem. - Infrastruktura: W bezpośrednim sąsiedztwie pełne zaplecze handlowo-usługowe (galerie handlowe, sklepy, restauracje, przychodnie). OGŁOSZENIE PRYWATNE BEZ POŚREDNIKA.",tak,,aneks,,,"Wyposażenie: lodówka, piekarnik, zmywarka",54.396259,18.599091
Gdańsk Orunia,ul. Smoleńska,2,55,529000,9618.0,Pośrednik,,25,https://adresowo.pl/o/mieszkanie-gdansk-orunia-ul-smolenska-2-pokojowe-u0e4t2,https://s2.adresowa.pl/oi/49/70/3e0308_ac70_cover@2x-2-pokojowe-mieszkanie-gdansk-orunia-ul-smolenska.webp,Gdańsk Orunia,Smoleńska,parter,1930.0,kamienica,,"Kupujący nie płaci prowizji! Do sprzedaży oferujemy duże mieszkanie 2 pokojowe o pow. 55,46 m2, położone na parterze małej kamienicy położonej przy ul. Smoleńskiej w Gdańsku Oruni. Oferta idealna dla osób szukających mieszkania z ogródkiem, w kamienicy, z możliwością własnej aranżacji, blisko komunikacji miejskiej, usług i pięknego parku Oruńskiego! Cena do negocjacji! Zapraszam na prezentację! BUDYNEK: Kamienica z lat 30., elewacja i dach zostały wyremontowane, budynek jest podpiwniczony. Klatka zadbana, teren ogrodzony, miejsca postojowe ogólnodostępne przed budynkiem. Możliwe korzystanie ze wspólnego ogródka, strychu i dodatkowych pomieszczeń wspólnych w piwnicy. MIESZKANIE: - duży pokój dzienny od strony południowej ok. 21 m2 - pokój od strony południowej ok. 18 m2, z wejściem od strony kuchni - przestronna kuchnia z oknem od strony północnej z widokiem na ogród - łazienka z wanną i WC, z dwoma okienkami - przedpokój Mieszkanie o pow. 55,46 m2 znajduje się na wysokim parterze, jest dwustronne, ma drewniane podłogi, okna PVC, zainstalowane rolety antywłamaniowe, do mieszkania przynależy przestronna piwnica, część strychu i ogrodu. Założona instalacja gazowa wraz z piecem dwufunkcyjnym (ogrzewanie i ciepła woda), mieszkanie wymaga odświeżenia lub remontu, istnieje możliwość zmiany układu, mieszkanie bezczynszowe. ATUTY: - mieszkanie dwustronne, północ-południe - budynek z cegły, podpiwniczony, kamienica ocieplona - możliwość parkowania przy budynku - piec dwufunkcyjny, ogrzewanie i ciepła woda - możliwość zmiany układu - wysoki parter - przynależy duża piwnica - dostępny ogródek, strych i dodatkowe pomieszczenia w piwnicy do użytkowania po połowie z sąsiadem - blisko do sklepów, kościoła, przedszkola, miejskiego basenu, komunikacji miejskiej i pięknego Parku Oruńskiego - wysokość około 270 cm - okna plastikowe, wraz z roletami antywłamaniowymi - szybki termin wydania kluczy LOKALIZACJA: Orunia jest południowo-wschodnią dzielnicą Gdańska, położoną zaledwie 3,5 km od ścisłego centrum, świetne połączenie komunikacyjne (autobusy, SKM, kolejka), sprawiają że bardzo szybko dostaniemy się do Starego Miasta, Pruszcza Gd. czy innych dzielnic. Dużym walorem tej lokalizacji jest przeprowadzana rewitalizacja, dzięki której dzielnica odzyskuje dawny blask. Kolejnymi atutami są liczne małe parki, wspaniały Park Oruński, tereny zielone idealne na długie wycieczki rowerowe, nowy miejski basen czy bliskość przedszkoli, szkół, sklepów, dużej przychodni, kościoła, poczty itp. OPŁATY: - śmieci, woda z ściekami, gaz i energia według zużycia Serdecznie polecam i zapraszam na prezentację! ""Niniejsze ogłoszenie jest wyłącznie informacją handlową i nie stanowi oferty w myśl art. 66, § 1. Kodeksu Cywilnego.""",,tak,,,własność,,54.320636,18.635962
Gdańsk Brzeźno,al. gen. Józefa Hallera,2,26,519000,19962.0,Pośrednik,,14,https://adresowo.pl/o/mieszkanie-gdansk-brzezno-al-gen-jozefa-hallera-2-pokojowe-l2f7c6,https://s2.adresowa.pl/oi/1f/55/3dfd0a_4ccb_cover@2x-2-pokojowe-mieszkanie-gdansk-brzezno-al-gen-jozefa-hallera.webp,Gdańsk Brzeźno,gen. Józefa Hallera,2,1960.0,blok,,"Gaudium Nieruchomości prezentuje Państwu przestronne, wykończone mieszkanie o funkcjonalnym układzie. Przestrzeń pozwala na pełną swobodę urządzenia wnętrza zgodnie z własnym gustem. Mieszkanie, zlokalizowane przy ul. Hallera w Gdańsku. To doskonała oferta dla singla, pary lub osób pracujących, które poszukują wygodnej przestrzeni i cenią, dobrze zorganizowane wnętrza. Atuty nieruchomości:- funkcjonalny układ pomieszczeń - jasne i dobrze doświetlone wnętrza - gotowe do wprowadzenia od zaraz - 2 pokoje Opis mieszkania:- Powierzchnia: 26,34 m² - Układ pomieszczeń: przestronny 2 pokoje, kuchnia i łazienka Wnętrza utrzymane w jasnej, neutralnej kolorystyce, co zapewnia przyjemną i funkcjonalną przestrzeń do życia. Mieszkanie jest jasne, dobrze doświetlone i gotowe do wprowadzenia od zaraz!!! W pobliżu znajdują się sklepy, punkty usługowe oraz 10 minut spacerkiem do plaży w Brzeźnie. Dodatkowym plusem jest zamknięty parking. DODATKOWE INFORMACJE Czynsz administracji wynosi lato 400zł zima 670zł Mieszkanie jest idealne do zamieszkania dla pary lub pod inwestycję najmu krótko - lub długoterminowego. Finanse: Do ceny transakcyjnej należy doliczyć podatek PCC 2% ( jeśli obowiązuje) oraz koszty notarialne oraz wynagrodzenie biura. Serdecznie zapraszamy na prezentację! Nad bezpieczeństwem naszych transakcji czuwa kancelaria radców prawnych Lejk oraz ubezpieczenie agencji polisą OC w PZU (nr). Dzięki stałej współpracy z najlepszymi kancelariami notarialnymi, nasi klienci otrzymują najwyższą jakość obsługi przy najniższych na rynku stawkach taksy! A gdy zakup nieruchomości wymaga kredytu - nasz doradca finansowy bezpłatnie sprawdzi Twoją zdolność kredytową i poprowadzi przez cały proces zawierania umowy z bankiem. Jeśli na koniec czeka Cię remont - możesz ponownie zaufać Gaudium! Współpracujemy z doświadczoną i rzetelną firmą wykonującą kompleksowe remonty. Zaufaj Gaudium – poczuj radość posiadania! Po więcej informacji zapraszamy do kontaktu bezpośredniego z agentem oraz na naszą stronę [www] Powyższa oferta ma charakter informacyjny i nie stanowi oferty handlowej w rozumieniu art.66 §1 kodeksu cywilnego oraz innych właściwych przepisów prawnych.",,,,,własność,,54.407162,18.622776
Gdańsk,Piecki,1,30,649000,21633.0,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-gdansk-piecki-1-pokoj-30-m2-y7c1o1,https://s2.adresowa.pl/oi/61/74/3d49ee_945d_cover@2x-1-pokojowe-mieszkanie-gdansk-piecki.webp,Gdańsk Piecki,,7,2018.0,blok,,"Oferujemy do sprzedaży kawalerkę, w pełni wyposażoną. Rok budowy budynku: 2018. W budynku znajduje się siłownia dla mieszkańców. W budynku jest też ochrona. Do mieszkania przynależy komórka lokatorska oraz miejsce postojowe w hali garażowej. Budynek jest bardzo dobrze skomunikowany, oraz bardzo blisko są sklepy, np. Carrefour. Aktualnie mieszkanie jest wynajmowane. Jest możliwość zakupu inwestycyjnego, podpisując nową umowę najmu, ale jest też możliwość opuszczenia mieszkania przez najemcę z końcem miesiąca.",tak,tak,,,,,54.349998,18.575557
Gdańsk Orunia Górna,ul. Władysława Jagiełły,3,71,869000,12239.0,bez pośredników,,10,https://adresowo.pl/o/mieszkanie-gdansk-orunia-gorna-ul-wladyslawa-jagielly-3-pokojowe-h0f7m3,https://s2.adresowa.pl/oi/33/59/3d49c2_dd05_cover@2x-3-pokojowe-mieszkanie-gdansk-orunia-gorna-ul-wladyslawa-jagielly.webp,Gdańsk Orunia Górna,Władysława Jagiełły,parter,2014.0,blok,,"Na sprzedaż komfortowe mieszkanie 3-pokojowe - Gdańsk, ul. Jagiełły. Oferuję na sprzedaż przestronne i funkcjonalne mieszkanie o powierzchni 71 m², położone na wysokim parterze, w budynku wyposażonym w windę, w atrakcyjnej lokalizacji w Gdańsku przy ul. Władysława Jagiełły. Lokal składa się z: - salonu, - dwóch niezależnych pokoi, - osobnej, w pełni wyposażonej kuchni, - łazienki, - korytarza, - oraz dużego tarasu o powierzchni aż 27 m², idealnego do wypoczynku. W łazience znajduje się wanna oraz dwie umywalki. W sypialni oraz korytarzu szafa w stałej zabudowie. Do mieszkania przynależą: - miejsce postojowe w hali garażowej, - komórka lokatorska o powierzchni 5 m². Mieszkanie zostało wykończone z dbałością o detale, przy użyciu wysokiej jakości naturalnych materiałów. W pokojach na podłogach znajdują się deski dębowe, które nadają wnętrzu elegancji i ciepłego charakteru. W cenie mieszkania zawarta jest zabudowa kuchni wraz ze sprzętem AGD, co pozwala na natychmiastowe wprowadzenie się bez dodatkowych nakładów. Do ceny mieszkania należy doliczyć 30 000 zł na obligatoryjny zakup miejsca postojowego w hali garażowej. Lokalizacja: Nieruchomość znajduje się w świetnie skomunikowanej i rozwiniętej okolicy. W bezpośrednim sąsiedztwie dostępne są: - Żabka, - piekarnia, - sklep mięsny, - kwiaciarnia, - apteka, - żłobek. W odległości około 500 m znajdują się również: - Lidl, - Aldi, - Rossmann. Dodatkowym atutem jest doskonała komunikacja - przystanek autobusowy znajduje się bezpośrednio przed budynkiem, a dojazd do centrum Gdańska zajmuje około 15 minut. Nieruchomość położona jest także w pobliżu Obwodnicy Trójmiasta, co zapewnia wygodny wyjazd w różnych kierunkach. To idealna propozycja dla osób szukających wygodnego mieszkania w spokojnej, a jednocześnie dobrze skomunikowanej i bogatej w infrastrukturę części miasta. Zapraszam do kontaktu i umówienia się na prezentację! OFERTA BEZPOŚREDNIA, POŚREDNIKOM DZIĘKUJĘ ZA ZAINTERESOWANIE.",tak,tak,osobna,plastikowe,własność,,54.302135,18.614372
Gdańsk Siedlce,ul. Szara,4,106,1290000,12170.0,bez pośredników,,20,https://adresowo.pl/o/mieszkanie-gdansk-siedlce-ul-szara-4-pokojowe-p4d7w9,https://s2.adresowa.pl/oi/70/78/3d47ac_a66a_cover@2x-4-pokojowe-mieszkanie-gdansk-siedlce-ul-szara.webp,Gdańsk Siedlce,Szara,1,1999.0,blok,,"OPIS NIERUCHOMOŚCI: Na sprzedaż ustawne mieszkanie 2-poziomowe zlokalizowane przy ul. Szarej 22 w Gdańsku. Mieszkanie w pełni wyposażone, do zamieszkania. Nieruchomość znajduje się w jednej z najbardziej pożądanych dzielnic - na Siedlcach. To idealny wybór dla osób ceniących spokój, a jednocześnie chcących mieć dostęp do pełnej infrastruktury miejskiej w zasięgu ręki. W skład mieszkania wchodzą: - Przestronny salon z wyjściem na duży balkon, - Dwie sypialnie, - Biuro, - Osobna kuchnia połączona z salonem, - Duża łazienka, - Osobna toaleta, - Garderoba, - Spiżarnia z pomieszczeniem gospodarczym, - Miejsce parkingowe w hali parkingowej. Do mieszkania przynależy piwnica. Parkowanie możliwe na ogólnodostępnych miejscach pod blokiem oraz w hali garażowej na prywatnym miejscu. LOKALIZACJA I KOMUNIKACJA: Szybki dojazd do Centrum: Tylko 5 minut tramwajem lub autobusem do Gdańska Głównego (przystanki przy ul. Kartuskiej). Pełna infrastruktura: W promieniu kilku minut pieszo znajdują się sklepy, apteki, przychodnia, poczta oraz świetne piekarnie. Edukacja: Bliskość szkół podstawowych i przedszkoli sprawia, że to świetne miejsce dla rodziny. STAN TECHNICZNY: Mieszkanie jest zadbane. Budynek jest ogrodzony, wejście zabezpieczone domofonem, sąsiedztwo spokojne i życzliwe. Zapraszam na prezentację! (Biurom nieruchomości dziękuję, zapraszam tylko z konkretnym klientem).",tak,tak,aneks,drewniane,własność,,54.348143,18.610745
Gdańsk Śródmieście,ul. Mostek 40,2,40,499000,12475.0,Pośrednik,,13,https://adresowo.pl/o/mieszkanie-gdansk-srodmiescie-ul-mostek-2-pokojowe-c8z8o8,https://s2.adresowa.pl/oi/6e/2e/3df2e4_36ca_cover@2x-2-pokojowe-mieszkanie-gdansk-srodmiescie-ul-mostek.webp,Gdańsk Śródmieście,Mostek 40,2,1960.0,kamienica,,"Dwupokojowe z potencjałem Gdańsk, blisko Śródmieścia! Na sprzedaż słoneczne, dwupokojowe mieszkanie o powierzchni 40,67 m², położone na drugim piętrze klimatycznej, starej kamienicy. Jeśli szukasz nieruchomości, którą możesz urządzić całkowicie według własnego uznania, lub planujesz inwestycję pod wynajem w doskonałym punkcie Gdańska ta oferta jest dla Ciebie. Atuty nieruchomości: - Układ pomieszczeń: W pełni niezależne dwa pokoje, osobna jasna kuchnia oraz łazienka. Idealny rozkład pod wynajem na pokoje lub dla pary. - Nasłonecznienie: Ekspozycja południowo-zachodnia sprawia, że mieszkanie jest bardzo jasne i ciepłe przez większą część dnia. - Piętro: Drugie piętro w niskiej kamienicy optymalna wysokość. - Przynależności: Do mieszkania przynależy piwnica, idealna do przechowywania rowerów czy sezonowych rzeczy. Stan techniczny: - Mieszkanie jest przeznaczone do remontu. Daje to nowemu właścicielowi nieograniczone możliwości aranżacyjne od odkrycia starej cegły po nowoczesny design w wysokich wnętrzach kamienicy. - Klatka schodowa po remoncie, nowe drzwi z domofonem. - Ogrzewanie miejskie. - Ogrzewanie wody gazowe. Lokalizacja i infrastruktura: - Mieszkanie znajduje się w bezpośrednim sąsiedztwie gdańskiego Śródmieścia. To lokalizacja, w której wszystko masz pod ręką: - Zakupy: Tuż obok Żabka oraz lokalne sklepy ogólnospożywcze. Niedaleko LIDL - Edukacja i zdrowie: Pełna infrastruktura oświatowa (szkoły, przedszkola) oraz dostęp do placówek medycznych w najbliższej okolicy. - Komunikacja: Świetne połączenie z resztą miasta (tramwaje, autobusy). Opłaty: - Czynsz do wspólnoty w granicach 1000 zł. - Prąd i gaz na podstawie liczników Zapraszam na prezentację! To mieszkanie to ""czysta karta"", która czeka na nowego właściciela z wizją.",tak,,osobna,plastikowe,własność,,54.349411,18.672527
Gdańsk,ul. Angielska Grobla 12,2,38,459000,12079.0,Pośrednik,,13,https://adresowo.pl/o/mieszkanie-gdansk-ul-angielska-grobla-2-pokojowe-s0d6h9,https://s2.adresowa.pl/oi/71/32/3df2ba_f17b_cover@2x-2-pokojowe-mieszkanie-gdansk-ul-angielska-grobla.webp,Gdańsk ,Angielska Grobla 12,1,1900.0,kamienica,,"Angielska Grobla 12 – kup mieszkanie tam, gdzie historia spotyka przyszłość. Mieszkaj tam, gdzie od wieków wybierano najlepsze miejsce do życia i biznesu. LOKALIZACJA- ANGIELSKA GROBLA 12 GDAŃSK Znajduje się w absolutnie jednej z najbardziej centralnych i prestiżowych części miasta, na obszarze Śródmieście, tuż przy historycznym sercu Gdańska. Kilka minut spacerem dzieli Cię od: *Długi Targ *Fontanna Neptuna *Motławy i mariny *najlepszych restauracji i kawiarni *wydarzeń kulturalnych, koncertów i festiwali *Szkoły, przedszkola *komunikacja miejska ( tramwaje, autobusy) Nie ma potrzeby codziennego korzystania z samochodu NIERUCHOMOŚĆ: Mieszkanie 2- pokojowe o powierzchni 38,3m2 w klimatycznej kamienicy, charakteryzujące się klasycznym układem pomieszczeń i funkcjonalnym rozkładem. Lokal składa się z przestronnego salonu, który stanowi główną część dzienną, oraz mniejszego, przytulnego pokoju – idealnego na sypialnię, pokój dziecięcy lub gabinet. Kuchnia jest oddzielnym pomieszczeniem, co zapewnia wygodę użytkowania. Łazienka wyposażona jest w prysznic. Wysokość pomieszczeń wynosi około 2,70 m, co jest charakterystyczne dla zabudowy kamienicznej i zapewnia poczucie przestrzeni. Dodatkowym atutem nieruchomości jest przynależna piwnica o powierzchni około 9 m², oferująca praktyczną przestrzeń do przechowywania. Istotnym atutem mieszkania są duże, wysokie okna charakterystyczne dla kamienic, które dobrze doświetlają wnętrze naturalnym światłem. Mieszkanie posiada duży potencjał aranżacyjny i sprawdzi się zarówno jako miejsce do zamieszkania, jak i inwestycja pod wynajem. ATUTY NIERUCHOMOŚCI: *grube mury *wysokie sufity *przestronne wnętrza *duże okna *ponadczasowy układ mieszkań *charakter, którego brakuje nowym blokom *prestiż adresu *codzienny komfort lokalizacji *unikalność, której nie da się powielić DLA KOGO: Mieszkanie idealne dla inwestora, ponieważ: -znajduje się w najbardziej pożądanej lokalizacji Gdańska -idealny układ pod wynajem turystyczny -generuje wysoki potencjał dochodowy -stabilność wartości w czasie -Według popularnego portalu na wynajem: Angielska Grobla jest oceniana jako jedna z najlepszych lokalizacji w Gdańsku, regularnie na poziomie 9.5/10 Jeśli ktoś kupuje mieszkanie tylko po to, żeby gdzieś mieszkać – może wybrać dowolny blok. Jeśli ktoś chce mieć adres z klasą, historią i wartością – wybiera Angielską Groblę 12 w Gdańsku. Opiekun oferty: Aleksandra Szymańczuk",tak,,osobna,plastikowe,własność,,54.350579,18.661596
Gdańsk,Chełm,1,26,389000,14962.0,bez pośredników,,5,https://adresowo.pl/o/mieszkanie-gdansk-chelm-1-pokoj-26-m2-k5j3k7,https://s2.adresowa.pl/oi/43/3e/3d4696_3ef5_cover@2x-1-pokojowe-mieszkanie-gdansk-chelm.webp,Gdańsk Chełm,,1,2025.0,apartamentowiec,,"Sprzedam mieszkanie bez pośredników, bezpośrednio od właściciela na osiedlu ZEN. Na sprzedaż mieszkanie z aneksem kuchennym i dużym, słonecznym balkonem, położone na pierwszym piętrze nowoczesnego budynku w dynamicznie rozwijającej się części Gdańska - Orunia Południe. Budynek trzypiętrowy, z roku 2025. Powierzchnia: 26,55 m2 + balkon 4,5 m2. Układ pomieszczeń: - Salon z aneksem kuchennym i wyjściem na balkon. - Łazienka. - Przedpokój. - Duży, słoneczny balkon. Dodatkowe udogodnienia: - Możliwość zakupu miejsca parkingowego bezpośrednio naprzeciwko okien mieszkania (30.000 zł). - Mieszkanie posiada aktualny certyfikat energetyczny. - Wejście zabezpieczone domofonem. - Posiada nowoczesny system automatyki mieszkaniowej, gdzie można zarządzać ogrzewaniem, oświetleniem, obwodami elektrycznymi oraz zaworami wody z każdego miejsca na świecie. - Mieszkanie posiada funkcję hotelową. - Darmowa aplikacja appartme, gdzie można kontrolować np. zużycie energii. - Ponadto, mieszkanie posiada wewnętrzną kamerę WIFI oraz czujnik zalania. Lokalizacja i otoczenie: Osiedle znajduje się w cichym, spokojnym miejscu, na końcu ulicy, w otoczeniu zieleni, pól i domów jednorodzinnych. Teren wokół mieszkania obłożony jest kostką brukową, znajduje się ogród, plac zabaw oraz szlaban zabezpieczający. Okolica z pełną infrastrukturą: w pobliżu znajdują się sklepy, punkty usługowe, przystanek autobusowy, ścieżki rowerowe. Około 2 km od osiedla znajduje się przedszkole, szkoła, zjazd na autostradę A1 oraz S7. Dogodny dojazd do obwodnicy, centrów handlowych oraz plaży. Osoby zainteresowane proszę o kontakt",,tak,aneks,,,Wyposażenie: wifi,54.334,18.6119
Gdańsk Śródmieście,ul. Szeroka,3,48,750000,15625.0,bez pośredników,,18,https://adresowo.pl/o/mieszkanie-gdansk-srodmiescie-ul-szeroka-3-pokojowe-y0l4z5,https://s2.adresowa.pl/oi/32/3c/3d3a1a_a849_cover@2x-3-pokojowe-mieszkanie-gdansk-srodmiescie-ul-szeroka.webp,Gdańsk Śródmieście,Szeroka,1,1960.0,kamienica,,"OD ZARAZ ŚCISŁE CENTRUM GDAŃSKIEJ ""STARÓWKI"", na ulicy Szerokiej 18/19; jest to ulica ogólnie dostępna, na której można parkować. Mieszkanie o powierzchni 48 m2, położone na 1 piętrze, czysta klatka schodowa, domofon. ---------------- Mieszkanie aktualnie dostosowane na prowadzenie działalności biurowej / kancelaryjnej ; bardzo dobrze oznakowane: duży szyld na elewacji budynku od strony ul. Szerokiej - bezpośrednio pod oknami lokalu szyld nad wejściem do klatki schodowej - kuta rama, umocowany prostopadle do ściany budynku - dobrze widoczny podświetlany, duży kaseton – nad drzwiami wejściowymi do lokalu, na klatce schodowej. WAŻNE: możliwość przywrócenia/zaadoptowania lokalu na potrzeby mieszkaniowe , ponieważ są doprowadzone / przygotowane instalacje w poszczególnych pomieszczenia : przyszła kuchnia i łazienka ( info poniżej ) ======================== ROZKŁAD ( wszystkie pomieszczenia niezależne ; wchodzi się do nich z przedpokoju) : ( przypisana numeracja poszczególnych pomieszczeń - na planie lokalu w załączeniu ): DUŻY POKÓJ ( zamykany na klucz ) - umeblowany ( duże biurko; wysoka, przeszklona szafa; tzw. ""pomocnik"" – duży/z pełnymi drzwiczkami, dwa skórzane fotele, stolik kawowy; meble pozostają w cenie ( tu bezpośredni widok na kościół Św. Mikołaja -vis a vis ); na planie nr 2 MNIEJSZY POKÓJ – ( zamykany na klucz ) - umeblowany ( duża szafa w zabudowie stałej, biurko,różne meble biurowe, 1 tapicerowany fotel, 2 tapicerowane krzesła; meble pozostają w cenie ( tu bezpośredni widok na Bazylikę Mariacką ); na planie nr 4 POMIESZCZENIE BIUROWE umeblowane ( zamykana szafa, sofa skórzana, niski ""pomocnik) ; może służyć jako 3 pokój biurowy lub jako poczekalnia; meble pozostają w cenie; to pomieszczenie jest przygotowane na potrzeby urządzenia KUCHNI ( są tu doprowadzone i ""zaślepione"" media : woda/kanalizacja, siła, prąd ); na podłodze kafle ( tu bezpośredni widok na kościół Św. Mikołaja -vis a vis ); na planie nr 1 POMIESZCZENIE SOCJALNE : lodówka, zlewozmywak, szafki; umeblowanie pozostaje w cenie; to pomieszczenie jest przygotowane na potrzeby urządzenia ŁAZIENKI ( są tu doprowadzone i ""zaślepione"" media : woda / kanalizacja, prąd ) ; na planie nr 3 WC : toaleta, umywalka osadzona w szafce, kafelki na ścianach i podłodze; na planie nr 5 PRZEDPOKÓJ: antywłamaniowe drzwi wejściowe do lokalu, na podłodze kafle; na planie nr 6 Lokal po remoncie ; aktualnie po gruntownym odświeżeniu. Lokal posiada: -) instalacje miedziane -) okna drewniane , 2-szybowe /próżniowe, wysokiej jakości -) alarm -) własna, duża skrzynka pocztowa -) piwnica 8 m2; zamykana na antywłamaniowe drzwi KOSZTY: -) zaliczka na koszty Zarządcy: 800 zł / miesięcznie/płatne w tej wysokości przez cały rok; w tym na ogrzewanie z miasta ================================= BIUROM POŚREDNICTWA DZIĘKUJĘ ZA SKŁADANIE PROPOZYCJI WSPÓŁPRACY PRZY SPRZEDAŻY; MOŻLIWOŚĆ PREZENTACJI SWOIM KLIENTOM.",tak,,,drewniane,własność,Wyposażenie: lodówka,54.351353,18.653287
